timestamp,force_N,emg_envelope_uV,hr_bpm,rpe
2026-04-18T09:31:48,9.69,7.11,86.1,
2026-04-18T09:31:49,13.75,4.19,87.6,
2026-04-18T09:31:50,204.73,93.92,87.1,
2026-04-18T09:31:51,207.09,99.78,86.9,
2026-04-18T09:31:52,207.44,121.54,83.7,
2026-04-18T09:31:53,196.62,96.27,83.4,
2026-04-18T09:31:54,186.5,102.44,85.8,
2026-04-18T09:31:55,191.72,86.15,82.4,
2026-04-18T09:31:56,10.54,6.18,86.0,
2026-04-18T09:31:57,14.1,6.96,84.3,
2026-04-18T09:31:58,12.42,4.37,87.9,
2026-04-18T09:31:59,7.3,5.04,88.8,
2026-04-18T09:32:00,203.74,108.95,82.4,12
2026-04-18T09:32:01,193.38,122.39,85.2,
2026-04-18T09:32:02,203.72,94.98,84.3,
2026-04-18T09:32:03,199.18,96.41,89.5,
2026-04-18T09:32:04,182.27,108.53,85.5,
2026-04-18T09:32:05,190.09,123.93,85.3,
2026-04-18T09:32:06,10.44,5.03,91.7,
2026-04-18T09:32:07,13.08,4.67,91.3,
2026-04-18T09:32:08,12.7,5.36,87.3,
2026-04-18T09:32:09,14.63,2.57,86.4,
2026-04-18T09:32:10,198.97,138.09,87.3,
2026-04-18T09:32:11,196.82,107.33,87.3,
2026-04-18T09:32:12,203.31,113.8,92.3,
2026-04-18T09:32:13,197.61,99.58,91.9,
2026-04-18T09:32:14,184.87,119.24,92.2,
2026-04-18T09:32:15,180.15,100.54,90.3,
2026-04-18T09:32:16,11.42,4.18,85.7,
2026-04-18T09:32:17,8.77,5.79,89.6,
2026-04-18T09:32:18,13.14,4.93,87.5,
2026-04-18T09:32:19,10.81,2.9,87.0,
2026-04-18T09:32:20,206.75,129.86,81.6,
2026-04-18T09:32:21,198.21,108.44,88.4,
2026-04-18T09:32:22,185.71,123.34,88.1,
2026-04-18T09:32:23,185.77,142.44,91.6,
2026-04-18T09:32:24,193.13,79.76,88.9,
2026-04-18T09:32:25,183.65,128.83,88.4,
2026-04-18T09:32:26,12.18,2.69,89.3,
2026-04-18T09:32:27,10.45,5.39,91.5,
2026-04-18T09:32:28,9.48,6.43,89.8,
2026-04-18T09:32:29,11.08,3.07,93.4,
2026-04-18T09:32:30,203.89,104.0,86.6,13
2026-04-18T09:32:31,199.08,97.97,85.1,
2026-04-18T09:32:32,197.96,107.94,91.6,
2026-04-18T09:32:33,188.57,130.97,89.5,
2026-04-18T09:32:34,173.89,137.88,91.5,
2026-04-18T09:32:35,180.98,147.5,91.5,
2026-04-18T09:32:36,10.01,4.08,92.4,
2026-04-18T09:32:37,10.95,6.52,93.2,
2026-04-18T09:32:38,13.24,5.05,92.7,
2026-04-18T09:32:39,10.67,6.07,90.5,
2026-04-18T09:32:40,206.43,129.38,87.9,
2026-04-18T09:32:41,189.82,131.69,97.2,
2026-04-18T09:32:42,193.31,123.04,94.1,
2026-04-18T09:32:43,185.21,131.45,90.9,
2026-04-18T09:32:44,170.64,132.59,92.3,
2026-04-18T09:32:45,185.41,114.95,92.1,
2026-04-18T09:32:46,9.64,8.99,91.0,
2026-04-18T09:32:47,10.62,4.76,91.4,
2026-04-18T09:32:48,12.89,5.96,91.3,
2026-04-18T09:32:49,13.54,3.1,92.5,
2026-04-18T09:32:50,198.04,137.4,95.2,
2026-04-18T09:32:51,195.47,139.63,91.9,
2026-04-18T09:32:52,187.13,130.97,89.6,
2026-04-18T09:32:53,183.92,125.06,89.5,
2026-04-18T09:32:54,175.74,145.06,94.5,
2026-04-18T09:32:55,182.13,114.84,94.8,
2026-04-18T09:32:56,14.78,2.69,96.8,
2026-04-18T09:32:57,11.26,1.76,97.0,
2026-04-18T09:32:58,9.8,4.57,96.7,
2026-04-18T09:32:59,7.4,4.23,89.4,
2026-04-18T09:33:00,184.49,134.62,94.5,13
2026-04-18T09:33:01,189.59,126.47,89.8,
2026-04-18T09:33:02,183.12,152.03,94.5,
2026-04-18T09:33:03,177.46,134.24,92.3,
2026-04-18T09:33:04,182.23,149.94,97.5,
2026-04-18T09:33:05,172.49,135.4,93.7,
2026-04-18T09:33:06,7.63,6.6,93.5,
2026-04-18T09:33:07,11.74,8.05,94.4,
2026-04-18T09:33:08,8.27,3.44,95.9,
2026-04-18T09:33:09,12.79,4.89,94.1,
2026-04-18T09:33:10,201.0,135.95,98.9,
2026-04-18T09:33:11,183.36,140.92,93.3,
2026-04-18T09:33:12,190.65,126.48,93.1,
2026-04-18T09:33:13,185.91,125.91,93.5,
2026-04-18T09:33:14,181.72,138.2,94.3,
2026-04-18T09:33:15,180.9,135.2,97.8,
2026-04-18T09:33:16,13.69,7.03,96.8,
2026-04-18T09:33:17,11.04,6.61,94.3,
2026-04-18T09:33:18,11.35,3.4,92.4,
2026-04-18T09:33:19,11.78,4.69,97.8,
2026-04-18T09:33:20,181.85,147.42,98.6,
2026-04-18T09:33:21,189.8,144.03,93.1,
2026-04-18T09:33:22,186.91,144.27,96.8,
2026-04-18T09:33:23,170.02,137.88,97.8,
2026-04-18T09:33:24,179.62,132.25,97.2,
2026-04-18T09:33:25,174.44,154.54,97.8,
2026-04-18T09:33:26,6.18,3.39,96.9,
2026-04-18T09:33:27,13.01,6.22,96.4,
2026-04-18T09:33:28,11.6,4.44,97.3,
2026-04-18T09:33:29,10.86,4.01,96.1,
2026-04-18T09:33:30,191.19,167.31,100.5,13
2026-04-18T09:33:31,179.75,161.37,99.2,
2026-04-18T09:33:32,188.26,145.32,97.7,
2026-04-18T09:33:33,179.86,153.84,100.4,
2026-04-18T09:33:34,178.33,147.04,98.7,
2026-04-18T09:33:35,168.15,123.75,95.0,
2026-04-18T09:33:36,7.62,4.8,100.9,
2026-04-18T09:33:37,10.84,1.86,100.2,
2026-04-18T09:33:38,12.32,4.62,97.8,
2026-04-18T09:33:39,13.83,6.41,93.5,
2026-04-18T09:33:40,194.81,152.27,99.2,
2026-04-18T09:33:41,197.74,154.3,99.2,
2026-04-18T09:33:42,176.45,152.04,99.2,
2026-04-18T09:33:43,185.84,141.69,100.5,
2026-04-18T09:33:44,181.18,174.16,96.0,
2026-04-18T09:33:45,167.55,162.67,97.7,
2026-04-18T09:33:46,10.83,4.88,97.5,
2026-04-18T09:33:47,15.35,7.34,99.6,
2026-04-18T09:33:48,12.59,3.55,99.1,
2026-04-18T09:33:49,12.61,6.49,99.0,
2026-04-18T09:33:50,182.68,161.52,104.3,
2026-04-18T09:33:51,195.46,192.16,96.3,
2026-04-18T09:33:52,187.81,155.86,102.2,
2026-04-18T09:33:53,176.35,165.64,100.1,
2026-04-18T09:33:54,171.42,164.36,99.9,
2026-04-18T09:33:55,169.74,149.65,102.2,
2026-04-18T09:33:56,11.98,4.95,98.3,
2026-04-18T09:33:57,12.76,3.03,99.0,
2026-04-18T09:33:58,10.71,4.31,99.7,
2026-04-18T09:33:59,14.48,4.54,103.2,
2026-04-18T09:34:00,190.87,165.3,102.0,14
2026-04-18T09:34:01,188.74,143.32,100.5,
2026-04-18T09:34:02,174.63,182.34,103.5,
2026-04-18T09:34:03,181.65,153.41,105.2,
2026-04-18T09:34:04,167.9,154.27,98.5,
2026-04-18T09:34:05,177.79,168.19,103.4,
2026-04-18T09:34:06,13.55,4.36,101.7,
2026-04-18T09:34:07,14.42,6.19,97.8,
2026-04-18T09:34:08,13.74,4.01,102.4,
2026-04-18T09:34:09,9.51,4.71,107.5,
2026-04-18T09:34:10,179.31,160.65,106.9,
2026-04-18T09:34:11,176.83,174.87,99.8,
2026-04-18T09:34:12,178.63,142.29,101.9,
2026-04-18T09:34:13,174.85,182.23,107.2,
2026-04-18T09:34:14,170.89,147.41,99.6,
2026-04-18T09:34:15,175.18,186.32,99.8,
2026-04-18T09:34:16,7.94,0.78,103.9,
2026-04-18T09:34:17,10.29,5.22,104.0,
2026-04-18T09:34:18,13.03,5.54,104.2,
2026-04-18T09:34:19,7.98,3.89,100.9,
2026-04-18T09:34:20,183.53,145.54,101.2,
2026-04-18T09:34:21,179.87,164.91,108.3,
2026-04-18T09:34:22,178.06,168.17,105.5,
2026-04-18T09:34:23,174.38,165.63,105.2,
2026-04-18T09:34:24,164.89,167.43,107.8,
2026-04-18T09:34:25,169.11,158.66,103.3,
2026-04-18T09:34:26,12.71,4.24,102.6,
2026-04-18T09:34:27,10.55,4.55,100.4,
2026-04-18T09:34:28,12.29,6.44,106.1,
2026-04-18T09:34:29,9.14,5.78,101.9,
2026-04-18T09:34:30,179.68,159.35,99.4,16
2026-04-18T09:34:31,178.01,170.31,104.6,
2026-04-18T09:34:32,176.88,180.56,107.3,
2026-04-18T09:34:33,165.75,162.32,105.7,
2026-04-18T09:34:34,173.57,191.71,105.2,
2026-04-18T09:34:35,165.03,173.33,105.3,
2026-04-18T09:34:36,10.73,4.85,106.6,
2026-04-18T09:34:37,8.98,4.28,108.0,
2026-04-18T09:34:38,9.19,4.77,106.8,
2026-04-18T09:34:39,9.06,5.13,102.2,
2026-04-18T09:34:40,180.03,174.66,108.2,
2026-04-18T09:34:41,177.93,170.13,103.4,
2026-04-18T09:34:42,176.89,162.74,105.6,
2026-04-18T09:34:43,166.83,223.23,106.9,
2026-04-18T09:34:44,166.44,200.33,99.9,
2026-04-18T09:34:45,162.82,193.33,107.4,
2026-04-18T09:34:46,15.89,3.8,107.8,
2026-04-18T09:34:47,10.28,5.45,108.8,
2026-04-18T09:34:48,10.23,6.13,105.8,
2026-04-18T09:34:49,13.97,6.19,105.7,
2026-04-18T09:34:50,171.22,168.79,106.6,
2026-04-18T09:34:51,182.05,181.73,107.1,
2026-04-18T09:34:52,162.74,180.83,110.3,
2026-04-18T09:34:53,167.89,196.58,109.4,
2026-04-18T09:34:54,159.65,201.23,105.0,
2026-04-18T09:34:55,162.18,152.21,103.6,
2026-04-18T09:34:56,9.61,2.25,103.3,
2026-04-18T09:34:57,11.16,6.51,107.9,
2026-04-18T09:34:58,10.53,3.95,108.6,
2026-04-18T09:34:59,8.07,4.28,107.5,
2026-04-18T09:35:00,174.27,178.3,104.8,16
2026-04-18T09:35:01,173.86,189.42,110.2,
2026-04-18T09:35:02,169.2,209.47,110.6,
2026-04-18T09:35:03,162.78,187.81,107.8,
2026-04-18T09:35:04,166.78,195.52,110.2,
2026-04-18T09:35:05,150.71,174.75,111.8,
2026-04-18T09:35:06,7.81,4.55,107.9,
2026-04-18T09:35:07,9.67,7.74,108.2,
2026-04-18T09:35:08,10.31,6.84,106.6,
2026-04-18T09:35:09,14.3,4.87,108.7,
2026-04-18T09:35:10,172.51,201.76,108.4,
2026-04-18T09:35:11,172.09,190.5,107.9,
2026-04-18T09:35:12,164.07,187.33,111.5,
2026-04-18T09:35:13,170.88,203.4,109.2,
2026-04-18T09:35:14,159.45,182.89,110.3,
2026-04-18T09:35:15,160.16,187.46,109.9,
2026-04-18T09:35:16,10.12,3.74,107.4,
2026-04-18T09:35:17,11.56,6.29,108.6,
2026-04-18T09:35:18,11.71,5.22,104.9,
2026-04-18T09:35:19,11.19,5.48,112.0,
2026-04-18T09:35:20,174.26,203.87,108.2,
2026-04-18T09:35:21,177.2,196.48,113.2,
2026-04-18T09:35:22,171.65,200.26,111.5,
2026-04-18T09:35:23,161.78,190.32,108.6,
2026-04-18T09:35:24,158.24,203.87,113.7,
2026-04-18T09:35:25,153.21,199.56,110.3,
2026-04-18T09:35:26,12.16,2.05,108.1,
2026-04-18T09:35:27,11.37,2.33,111.9,
2026-04-18T09:35:28,12.74,5.24,108.8,
2026-04-18T09:35:29,15.0,3.8,111.0,
2026-04-18T09:35:30,177.65,198.51,113.2,17
2026-04-18T09:35:31,169.97,199.2,114.9,
2026-04-18T09:35:32,165.32,196.84,113.2,
2026-04-18T09:35:33,159.44,187.46,110.2,
2026-04-18T09:35:34,156.04,199.27,108.3,
2026-04-18T09:35:35,154.9,193.63,108.3,
2026-04-18T09:35:36,9.95,5.56,113.5,
2026-04-18T09:35:37,10.04,7.74,113.2,
2026-04-18T09:35:38,10.52,5.84,108.0,
2026-04-18T09:35:39,13.7,7.19,114.0,
2026-04-18T09:35:40,167.34,204.23,114.1,
2026-04-18T09:35:41,164.87,225.55,107.9,
2026-04-18T09:35:42,158.17,212.42,117.0,
2026-04-18T09:35:43,148.8,212.31,112.2,
2026-04-18T09:35:44,151.56,192.29,112.8,
2026-04-18T09:35:45,155.77,229.45,109.6,
2026-04-18T09:35:46,13.42,3.69,113.2,
2026-04-18T09:35:47,12.59,6.42,120.4,
2026-04-18T09:35:48,9.58,3.95,112.0,
2026-04-18T09:35:49,12.6,5.39,114.9,
2026-04-18T09:35:50,179.27,215.05,112.5,
2026-04-18T09:35:51,173.16,223.81,116.2,
2026-04-18T09:35:52,165.26,210.96,112.0,
2026-04-18T09:35:53,153.38,210.31,118.8,
2026-04-18T09:35:54,159.8,216.57,121.4,
2026-04-18T09:35:55,151.24,206.26,114.6,
2026-04-18T09:35:56,14.76,4.83,119.3,
2026-04-18T09:35:57,10.45,6.28,115.8,
2026-04-18T09:35:58,13.14,5.75,117.0,
2026-04-18T09:35:59,11.5,2.43,110.7,
2026-04-18T09:36:00,176.2,247.37,115.5,17
2026-04-18T09:36:01,165.82,235.0,116.4,
2026-04-18T09:36:02,167.55,219.69,111.0,
2026-04-18T09:36:03,154.83,242.15,112.6,
2026-04-18T09:36:04,161.83,237.58,112.8,
2026-04-18T09:36:05,144.43,231.7,115.2,
2026-04-18T09:36:06,12.41,2.34,113.1,
2026-04-18T09:36:07,12.9,4.52,117.4,
2026-04-18T09:36:08,11.57,4.93,114.9,
2026-04-18T09:36:09,11.88,6.28,122.5,
2026-04-18T09:36:10,171.72,246.69,115.4,
2026-04-18T09:36:11,161.33,232.55,118.2,
2026-04-18T09:36:12,153.52,209.72,114.7,
2026-04-18T09:36:13,166.5,223.8,122.1,
2026-04-18T09:36:14,143.2,236.31,116.5,
2026-04-18T09:36:15,141.06,203.0,117.3,
2026-04-18T09:36:16,10.06,6.24,115.1,
2026-04-18T09:36:17,12.42,3.52,115.5,
2026-04-18T09:36:18,14.68,5.54,117.2,
2026-04-18T09:36:19,14.07,4.04,115.2,
2026-04-18T09:36:20,162.33,230.56,118.4,
2026-04-18T09:36:21,161.64,216.18,114.0,
2026-04-18T09:36:22,157.2,230.92,117.4,
2026-04-18T09:36:23,150.63,224.04,120.3,
2026-04-18T09:36:24,147.66,249.28,117.6,
2026-04-18T09:36:25,138.08,235.49,117.4,
2026-04-18T09:36:26,13.97,5.68,116.8,
2026-04-18T09:36:27,11.08,6.5,118.7,
2026-04-18T09:36:28,8.09,5.91,119.1,
2026-04-18T09:36:29,14.04,2.48,119.9,
2026-04-18T09:36:30,154.76,237.78,117.9,17
2026-04-18T09:36:31,160.83,244.86,113.5,
2026-04-18T09:36:32,153.84,218.2,118.6,
2026-04-18T09:36:33,141.62,220.78,118.1,
2026-04-18T09:36:34,138.99,222.62,119.0,
2026-04-18T09:36:35,142.98,219.56,119.0,
2026-04-18T09:36:36,10.84,4.96,122.0,
2026-04-18T09:36:37,7.99,5.42,117.0,
2026-04-18T09:36:38,10.83,8.04,117.5,
2026-04-18T09:36:39,10.24,6.57,122.1,
2026-04-18T09:36:40,158.4,228.05,118.3,
2026-04-18T09:36:41,160.78,235.48,120.4,
2026-04-18T09:36:42,157.88,236.43,120.8,
2026-04-18T09:36:43,137.86,240.89,120.7,
2026-04-18T09:36:44,132.24,247.69,119.8,
2026-04-18T09:36:45,142.94,230.76,120.8,
2026-04-18T09:36:46,7.96,7.12,119.0,
2026-04-18T09:36:47,12.21,4.07,119.7,
2026-04-18T09:36:48,11.85,5.06,123.8,
2026-04-18T09:36:49,13.64,5.04,123.1,
2026-04-18T09:36:50,152.1,210.01,118.5,
2026-04-18T09:36:51,164.49,235.6,122.9,
2026-04-18T09:36:52,163.28,270.96,120.1,
2026-04-18T09:36:53,151.31,246.34,119.9,
2026-04-18T09:36:54,151.76,237.12,122.1,
2026-04-18T09:36:55,148.77,226.82,125.6,
2026-04-18T09:36:56,10.72,6.12,120.4,
2026-04-18T09:36:57,10.42,2.99,122.0,
2026-04-18T09:36:58,13.1,3.61,122.2,
2026-04-18T09:36:59,11.63,5.55,121.7,
2026-04-18T09:37:00,155.95,228.82,126.9,19
2026-04-18T09:37:01,159.82,247.99,121.9,
2026-04-18T09:37:02,151.4,221.11,121.3,
2026-04-18T09:37:03,150.92,256.77,119.5,
2026-04-18T09:37:04,146.3,249.92,114.6,
2026-04-18T09:37:05,141.18,249.89,121.3,
2026-04-18T09:37:06,11.0,5.65,124.8,
2026-04-18T09:37:07,13.64,5.46,121.1,
