timestamp,force_N,emg_envelope_uV,hr_bpm,rpe
2026-04-18T09:31:15,125.78,85.81,77.0,
2026-04-18T09:31:16,7.8,5.26,83.6,
2026-04-18T09:31:17,7.89,6.46,80.4,
2026-04-18T09:31:18,9.46,4.2,81.3,
2026-04-18T09:31:19,7.61,5.76,80.0,
2026-04-18T09:31:20,137.84,74.09,82.5,
2026-04-18T09:31:21,134.92,84.31,80.0,
2026-04-18T09:31:22,131.64,73.98,81.0,
2026-04-18T09:31:23,125.69,67.97,76.5,
2026-04-18T09:31:24,129.19,76.21,83.9,
2026-04-18T09:31:25,124.16,100.93,80.8,
2026-04-18T09:31:26,6.99,4.73,84.4,
2026-04-18T09:31:27,5.97,4.56,84.0,
2026-04-18T09:31:28,6.7,3.06,77.3,
2026-04-18T09:31:29,7.94,7.18,85.9,
2026-04-18T09:31:30,130.37,66.07,83.9,11
2026-04-18T09:31:31,135.8,81.41,81.7,
2026-04-18T09:31:32,131.53,103.78,83.4,
2026-04-18T09:31:33,131.45,99.45,87.1,
2026-04-18T09:31:34,130.37,85.89,81.7,
2026-04-18T09:31:35,127.81,76.06,81.3,
2026-04-18T09:31:36,8.77,4.99,85.3,
2026-04-18T09:31:37,7.55,4.0,83.5,
2026-04-18T09:31:38,6.38,7.32,84.9,
2026-04-18T09:31:39,9.23,4.8,81.4,
2026-04-18T09:31:40,133.99,93.97,84.4,
2026-04-18T09:31:41,139.28,79.08,81.5,
2026-04-18T09:31:42,128.36,78.04,79.8,
2026-04-18T09:31:43,127.32,76.08,81.7,
2026-04-18T09:31:44,129.89,111.25,85.1,
2026-04-18T09:31:45,120.27,99.1,86.6,
2026-04-18T09:31:46,7.23,6.35,83.4,
2026-04-18T09:31:47,8.35,5.75,84.3,
2026-04-18T09:31:48,8.41,4.32,81.7,
2026-04-18T09:31:49,7.92,7.24,81.5,
2026-04-18T09:31:50,134.96,83.28,84.3,
2026-04-18T09:31:51,134.78,111.71,86.0,
2026-04-18T09:31:52,132.39,77.55,87.3,
2026-04-18T09:31:53,131.54,96.95,81.3,
2026-04-18T09:31:54,128.5,96.24,84.5,
2026-04-18T09:31:55,120.92,73.53,89.8,
2026-04-18T09:31:56,8.53,1.97,86.3,
2026-04-18T09:31:57,6.5,5.67,86.5,
2026-04-18T09:31:58,5.92,3.3,82.7,
2026-04-18T09:31:59,8.0,6.11,89.0,
2026-04-18T09:32:00,139.4,73.57,82.4,11
2026-04-18T09:32:01,130.59,88.68,85.0,
2026-04-18T09:32:02,124.8,97.51,88.1,
2026-04-18T09:32:03,128.72,92.32,86.1,
2026-04-18T09:32:04,123.76,91.76,85.7,
2026-04-18T09:32:05,119.21,109.06,80.5,
2026-04-18T09:32:06,7.95,6.45,90.0,
2026-04-18T09:32:07,7.11,3.63,86.8,
2026-04-18T09:32:08,7.82,3.95,82.7,
2026-04-18T09:32:09,7.56,4.03,89.0,
2026-04-18T09:32:10,126.69,104.13,83.4,
2026-04-18T09:32:11,132.58,87.59,87.5,
2026-04-18T09:32:12,125.27,75.02,88.4,
2026-04-18T09:32:13,127.12,91.9,88.0,
2026-04-18T09:32:14,118.17,85.71,88.4,
2026-04-18T09:32:15,117.22,100.5,86.0,
2026-04-18T09:32:16,8.91,5.02,82.6,
2026-04-18T09:32:17,6.88,5.01,88.7,
2026-04-18T09:32:18,6.61,5.21,88.2,
2026-04-18T09:32:19,6.78,8.7,87.0,
2026-04-18T09:32:20,134.34,96.38,89.0,
2026-04-18T09:32:21,118.4,96.27,85.0,
2026-04-18T09:32:22,130.92,110.81,84.9,
2026-04-18T09:32:23,128.49,107.45,90.9,
2026-04-18T09:32:24,128.08,117.45,86.8,
2026-04-18T09:32:25,120.17,102.59,88.6,
2026-04-18T09:32:26,6.26,5.27,90.1,
2026-04-18T09:32:27,7.52,3.09,89.6,
2026-04-18T09:32:28,9.23,2.65,90.3,
2026-04-18T09:32:29,7.36,4.78,86.5,
2026-04-18T09:32:30,131.2,105.95,87.9,12
2026-04-18T09:32:31,121.8,94.01,85.2,
2026-04-18T09:32:32,124.9,90.54,90.9,
2026-04-18T09:32:33,122.19,88.71,89.9,
2026-04-18T09:32:34,116.38,105.71,90.4,
2026-04-18T09:32:35,118.57,112.86,89.8,
2026-04-18T09:32:36,7.81,5.82,87.2,
2026-04-18T09:32:37,6.37,4.56,88.6,
2026-04-18T09:32:38,7.41,5.32,86.0,
2026-04-18T09:32:39,5.44,2.76,89.7,
2026-04-18T09:32:40,131.97,99.33,92.1,
2026-04-18T09:32:41,128.29,97.66,91.5,
2026-04-18T09:32:42,128.28,105.42,90.4,
2026-04-18T09:32:43,116.04,143.46,92.4,
2026-04-18T09:32:44,119.73,122.91,90.5,
2026-04-18T09:32:45,113.56,109.39,88.2,
2026-04-18T09:32:46,7.91,5.26,86.2,
2026-04-18T09:32:47,5.82,3.79,91.4,
2026-04-18T09:32:48,7.35,5.36,88.1,
2026-04-18T09:32:49,8.51,6.02,85.0,
2026-04-18T09:32:50,132.62,98.99,89.6,
2026-04-18T09:32:51,129.06,122.3,88.7,
2026-04-18T09:32:52,124.38,127.6,90.6,
2026-04-18T09:32:53,125.3,118.97,86.3,
2026-04-18T09:32:54,119.31,125.82,89.8,
2026-04-18T09:32:55,118.42,91.07,83.9,
2026-04-18T09:32:56,8.28,6.41,91.7,
2026-04-18T09:32:57,6.6,4.18,87.5,
2026-04-18T09:32:58,8.74,4.44,93.0,
2026-04-18T09:32:59,4.44,5.25,91.4,
2026-04-18T09:33:00,129.13,103.76,89.6,11
2026-04-18T09:33:01,123.54,104.66,89.6,
2026-04-18T09:33:02,123.98,107.09,92.1,
2026-04-18T09:33:03,121.92,98.81,90.4,
2026-04-18T09:33:04,117.16,117.74,90.7,
2026-04-18T09:33:05,114.03,132.94,91.7,
2026-04-18T09:33:06,8.97,2.26,95.9,
2026-04-18T09:33:07,7.2,4.04,95.8,
2026-04-18T09:33:08,6.29,5.86,92.0,
2026-04-18T09:33:09,5.99,3.02,93.0,
2026-04-18T09:33:10,134.3,108.8,91.2,
2026-04-18T09:33:11,126.73,105.82,87.1,
2026-04-18T09:33:12,120.34,139.37,93.3,
2026-04-18T09:33:13,122.14,116.52,90.8,
2026-04-18T09:33:14,119.26,124.31,92.9,
2026-04-18T09:33:15,110.2,134.36,93.2,
2026-04-18T09:33:16,6.61,6.4,90.0,
2026-04-18T09:33:17,7.94,6.48,96.1,
2026-04-18T09:33:18,7.04,4.81,94.2,
2026-04-18T09:33:19,6.55,3.76,95.9,
2026-04-18T09:33:20,123.35,111.82,93.0,
2026-04-18T09:33:21,123.33,128.33,92.7,
2026-04-18T09:33:22,121.71,121.43,89.3,
2026-04-18T09:33:23,118.99,123.84,91.2,
2026-04-18T09:33:24,112.48,112.43,94.7,
2026-04-18T09:33:25,114.89,111.76,92.4,
2026-04-18T09:33:26,8.59,4.93,97.9,
2026-04-18T09:33:27,5.47,7.11,89.9,
2026-04-18T09:33:28,6.53,4.09,91.6,
2026-04-18T09:33:29,6.02,5.98,92.1,
2026-04-18T09:33:30,116.3,123.16,88.6,13
2026-04-18T09:33:31,116.0,131.39,90.4,
2026-04-18T09:33:32,119.08,129.16,91.9,
2026-04-18T09:33:33,124.06,109.53,93.8,
2026-04-18T09:33:34,114.21,132.1,94.1,
2026-04-18T09:33:35,104.64,134.57,93.6,
2026-04-18T09:33:36,6.49,6.77,94.8,
2026-04-18T09:33:37,8.42,5.17,96.6,
2026-04-18T09:33:38,7.5,6.65,95.4,
2026-04-18T09:33:39,8.11,4.92,91.1,
2026-04-18T09:33:40,120.53,132.53,98.1,
2026-04-18T09:33:41,121.35,141.49,89.5,
2026-04-18T09:33:42,115.87,137.58,94.3,
2026-04-18T09:33:43,117.63,134.3,95.1,
2026-04-18T09:33:44,112.89,128.81,93.3,
2026-04-18T09:33:45,108.93,105.76,95.8,
2026-04-18T09:33:46,6.44,4.29,92.6,
2026-04-18T09:33:47,8.23,7.19,95.6,
2026-04-18T09:33:48,7.21,6.62,97.6,
2026-04-18T09:33:49,7.83,3.37,95.7,
2026-04-18T09:33:50,118.76,128.68,91.9,
2026-04-18T09:33:51,121.32,133.76,94.2,
2026-04-18T09:33:52,117.85,147.22,91.9,
2026-04-18T09:33:53,116.42,136.96,96.2,
2026-04-18T09:33:54,116.83,132.32,95.1,
2026-04-18T09:33:55,114.18,130.57,93.5,
2026-04-18T09:33:56,6.79,6.01,97.0,
2026-04-18T09:33:57,5.71,5.25,95.6,
2026-04-18T09:33:58,9.09,9.17,99.9,
2026-04-18T09:33:59,8.23,3.9,94.6,
2026-04-18T09:34:00,120.41,142.96,95.3,13
2026-04-18T09:34:01,123.07,139.6,93.3,
2026-04-18T09:34:02,116.66,134.14,94.6,
2026-04-18T09:34:03,116.2,159.57,99.8,
2026-04-18T09:34:04,103.34,149.44,96.6,
2026-04-18T09:34:05,106.23,144.67,97.2,
2026-04-18T09:34:06,6.76,3.3,100.4,
2026-04-18T09:34:07,7.2,7.18,95.8,
2026-04-18T09:34:08,6.91,4.93,92.8,
2026-04-18T09:34:09,6.83,0.45,100.6,
2026-04-18T09:34:10,120.71,117.58,98.8,
2026-04-18T09:34:11,120.54,148.49,95.7,
2026-04-18T09:34:12,117.53,127.07,93.1,
2026-04-18T09:34:13,111.31,156.53,97.9,
2026-04-18T09:34:14,113.0,95.19,99.5,
2026-04-18T09:34:15,108.99,131.18,94.4,
2026-04-18T09:34:16,6.64,6.85,102.5,
2026-04-18T09:34:17,7.16,3.92,97.4,
2026-04-18T09:34:18,6.43,7.72,95.7,
2026-04-18T09:34:19,7.48,4.97,98.5,
2026-04-18T09:34:20,113.32,153.95,95.4,
2026-04-18T09:34:21,113.33,155.2,100.2,
2026-04-18T09:34:22,117.7,128.89,95.4,
2026-04-18T09:34:23,111.24,146.28,98.0,
2026-04-18T09:34:24,115.3,137.35,97.7,
2026-04-18T09:34:25,107.44,136.69,99.9,
2026-04-18T09:34:26,7.71,5.29,98.3,
2026-04-18T09:34:27,8.01,5.87,99.7,
2026-04-18T09:34:28,6.07,7.84,101.4,
2026-04-18T09:34:29,7.3,3.78,103.6,
2026-04-18T09:34:30,118.33,166.02,102.4,13
2026-04-18T09:34:31,113.41,150.0,97.7,
2026-04-18T09:34:32,122.01,142.67,96.6,
2026-04-18T09:34:33,116.05,143.59,100.9,
2026-04-18T09:34:34,106.34,141.15,96.0,
2026-04-18T09:34:35,102.95,154.43,103.8,
2026-04-18T09:34:36,8.43,4.99,101.6,
2026-04-18T09:34:37,7.36,5.01,103.9,
2026-04-18T09:34:38,8.0,5.52,100.5,
2026-04-18T09:34:39,8.3,5.33,99.9,
2026-04-18T09:34:40,120.46,140.32,100.9,
2026-04-18T09:34:41,116.15,146.21,101.9,
2026-04-18T09:34:42,114.51,153.63,100.1,
2026-04-18T09:34:43,110.57,132.34,101.1,
2026-04-18T09:34:44,110.4,140.52,98.5,
2026-04-18T09:34:45,107.27,175.08,96.6,
2026-04-18T09:34:46,8.33,4.85,100.4,
2026-04-18T09:34:47,7.72,6.17,97.3,
2026-04-18T09:34:48,4.88,6.84,101.0,
2026-04-18T09:34:49,8.56,4.5,101.7,
2026-04-18T09:34:50,118.64,151.82,99.8,
2026-04-18T09:34:51,112.18,154.91,98.9,
2026-04-18T09:34:52,105.8,157.46,100.9,
2026-04-18T09:34:53,110.28,137.25,103.9,
2026-04-18T09:34:54,108.44,152.18,99.7,
2026-04-18T09:34:55,107.47,156.85,97.9,
2026-04-18T09:34:56,7.58,3.66,100.7,
2026-04-18T09:34:57,7.61,5.7,101.7,
2026-04-18T09:34:58,6.3,5.0,104.0,
2026-04-18T09:34:59,6.9,3.93,103.8,
2026-04-18T09:35:00,116.6,157.08,101.0,15
2026-04-18T09:35:01,115.74,160.62,101.4,
2026-04-18T09:35:02,118.66,151.41,105.7,
2026-04-18T09:35:03,100.46,169.85,103.3,
2026-04-18T09:35:04,101.45,175.58,100.3,
2026-04-18T09:35:05,106.14,154.82,96.0,
2026-04-18T09:35:06,6.43,4.97,103.0,
2026-04-18T09:35:07,7.04,3.74,103.1,
2026-04-18T09:35:08,7.36,7.2,103.0,
2026-04-18T09:35:09,8.85,4.21,105.6,
2026-04-18T09:35:10,116.5,145.43,104.0,
2026-04-18T09:35:11,110.77,154.08,101.9,
2026-04-18T09:35:12,113.24,169.94,104.7,
2026-04-18T09:35:13,110.01,169.65,102.2,
2026-04-18T09:35:14,105.7,157.63,104.2,
2026-04-18T09:35:15,111.04,177.31,106.6,
2026-04-18T09:35:16,8.13,4.47,100.6,
2026-04-18T09:35:17,7.8,7.14,105.5,
2026-04-18T09:35:18,8.43,3.39,101.4,
2026-04-18T09:35:19,8.22,6.47,100.8,
2026-04-18T09:35:20,118.16,169.19,102.8,
2026-04-18T09:35:21,111.76,168.73,105.5,
2026-04-18T09:35:22,102.11,156.29,101.9,
2026-04-18T09:35:23,103.73,159.47,103.5,
2026-04-18T09:35:24,107.57,163.35,107.2,
2026-04-18T09:35:25,102.02,178.35,100.8,
2026-04-18T09:35:26,8.0,5.18,100.7,
2026-04-18T09:35:27,7.84,5.65,100.0,
2026-04-18T09:35:28,7.29,3.51,102.6,
2026-04-18T09:35:29,6.12,4.04,108.9,
2026-04-18T09:35:30,113.24,148.73,105.6,16
2026-04-18T09:35:31,122.05,168.47,103.8,
2026-04-18T09:35:32,109.78,159.5,110.8,
2026-04-18T09:35:33,105.41,177.56,103.3,
2026-04-18T09:35:34,112.34,179.07,105.4,
2026-04-18T09:35:35,100.1,184.23,103.8,
2026-04-18T09:35:36,7.69,5.59,101.9,
2026-04-18T09:35:37,6.07,4.24,105.7,
2026-04-18T09:35:38,7.04,4.03,100.5,
2026-04-18T09:35:39,7.48,4.89,103.0,
2026-04-18T09:35:40,108.44,166.12,105.8,
2026-04-18T09:35:41,109.51,180.02,104.4,
2026-04-18T09:35:42,107.99,168.63,105.8,
2026-04-18T09:35:43,104.74,163.44,109.2,
2026-04-18T09:35:44,103.08,159.04,104.9,
2026-04-18T09:35:45,100.16,162.96,105.8,
2026-04-18T09:35:46,5.7,3.62,105.4,
2026-04-18T09:35:47,5.01,3.21,104.4,
2026-04-18T09:35:48,8.57,6.12,104.2,
2026-04-18T09:35:49,7.06,6.66,108.6,
2026-04-18T09:35:50,112.43,176.92,107.8,
2026-04-18T09:35:51,107.67,192.33,106.7,
2026-04-18T09:35:52,107.81,187.95,109.4,
2026-04-18T09:35:53,110.56,187.45,106.1,
2026-04-18T09:35:54,97.79,178.53,107.1,
2026-04-18T09:35:55,95.13,182.9,108.8,
2026-04-18T09:35:56,6.47,5.69,106.2,
2026-04-18T09:35:57,5.91,6.49,109.4,
2026-04-18T09:35:58,7.71,3.86,106.8,
2026-04-18T09:35:59,7.92,5.1,106.4,
2026-04-18T09:36:00,112.12,181.2,110.2,15
2026-04-18T09:36:01,111.45,171.84,104.3,
2026-04-18T09:36:02,108.03,181.76,108.7,
2026-04-18T09:36:03,104.67,177.93,104.8,
2026-04-18T09:36:04,99.96,152.85,104.0,
2026-04-18T09:36:05,98.04,180.15,106.3,
2026-04-18T09:36:06,8.41,2.53,101.9,
2026-04-18T09:36:07,7.02,3.45,102.3,
2026-04-18T09:36:08,7.28,5.66,104.4,
2026-04-18T09:36:09,5.22,6.85,110.1,
2026-04-18T09:36:10,111.8,170.74,106.5,
2026-04-18T09:36:11,113.37,161.31,105.1,
2026-04-18T09:36:12,103.59,175.76,104.1,
2026-04-18T09:36:13,102.35,194.3,108.8,
2026-04-18T09:36:14,97.6,185.91,109.4,
2026-04-18T09:36:15,98.82,201.31,113.0,
2026-04-18T09:36:16,5.16,4.63,107.2,
2026-04-18T09:36:17,6.76,5.47,109.9,
2026-04-18T09:36:18,5.91,2.67,104.6,
2026-04-18T09:36:19,8.31,5.83,109.0,
2026-04-18T09:36:20,108.63,195.91,105.0,
2026-04-18T09:36:21,107.66,187.02,109.8,
2026-04-18T09:36:22,104.58,202.36,108.3,
2026-04-18T09:36:23,101.63,195.36,112.4,
2026-04-18T09:36:24,95.77,197.23,108.7,
2026-04-18T09:36:25,100.48,179.32,105.3,
2026-04-18T09:36:26,6.31,2.85,105.9,
2026-04-18T09:36:27,7.09,5.01,111.2,
2026-04-18T09:36:28,8.01,7.87,111.4,
2026-04-18T09:36:29,7.09,5.35,112.4,
2026-04-18T09:36:30,111.82,190.73,104.7,17
2026-04-18T09:36:31,105.07,179.22,108.3,
2026-04-18T09:36:32,107.53,171.42,106.1,
2026-04-18T09:36:33,103.74,197.05,107.2,
2026-04-18T09:36:34,97.8,203.33,108.9,
2026-04-18T09:36:35,100.14,199.47,109.7,
2026-04-18T09:36:36,7.89,6.31,113.7,
2026-04-18T09:36:37,7.76,5.9,104.6,
2026-04-18T09:36:38,4.76,5.69,105.3,
2026-04-18T09:36:39,7.35,4.01,108.0,
2026-04-18T09:36:40,108.52,193.19,113.0,
2026-04-18T09:36:41,104.68,189.13,110.9,
2026-04-18T09:36:42,100.53,194.6,114.5,
2026-04-18T09:36:43,101.95,207.23,107.6,
2026-04-18T09:36:44,97.71,171.83,109.0,
2026-04-18T09:36:45,92.87,171.9,109.0,
2026-04-18T09:36:46,7.78,5.16,107.0,
2026-04-18T09:36:47,5.53,2.53,107.0,
2026-04-18T09:36:48,5.42,3.24,106.8,
2026-04-18T09:36:49,8.08,5.98,108.7,
2026-04-18T09:36:50,106.43,195.13,105.8,
2026-04-18T09:36:51,108.5,174.11,110.8,
2026-04-18T09:36:52,95.72,193.18,111.5,
2026-04-18T09:36:53,106.57,181.01,115.4,
2026-04-18T09:36:54,102.95,196.15,115.9,
2026-04-18T09:36:55,93.37,204.04,111.8,
2026-04-18T09:36:56,8.2,6.55,110.5,
2026-04-18T09:36:57,8.0,5.26,111.1,
2026-04-18T09:36:58,6.41,5.86,112.0,
2026-04-18T09:36:59,7.35,2.44,112.2,
2026-04-18T09:37:00,109.68,189.32,111.9,17
2026-04-18T09:37:01,103.43,195.76,113.5,
2026-04-18T09:37:02,104.59,196.69,110.4,
2026-04-18T09:37:03,101.63,179.24,113.0,
2026-04-18T09:37:04,97.65,188.11,112.8,
2026-04-18T09:37:05,88.66,223.24,111.8,
2026-04-18T09:37:06,8.5,3.52,114.0,
2026-04-18T09:37:07,6.05,7.44,109.3,
2026-04-18T09:37:08,7.49,6.59,114.5,
2026-04-18T09:37:09,8.07,3.94,113.7,
2026-04-18T09:37:10,105.73,205.24,107.8,
2026-04-18T09:37:11,96.5,214.65,112.6,
2026-04-18T09:37:12,102.42,214.14,114.1,
2026-04-18T09:37:13,101.96,182.14,115.4,
2026-04-18T09:37:14,93.91,199.5,115.5,
2026-04-18T09:37:15,90.04,193.21,118.6,
2026-04-18T09:37:16,6.86,6.71,112.2,
2026-04-18T09:37:17,9.86,5.14,118.4,
2026-04-18T09:37:18,7.61,5.27,114.6,
2026-04-18T09:37:19,7.17,5.38,115.2,
2026-04-18T09:37:20,98.36,208.77,111.2,
2026-04-18T09:37:21,104.52,185.95,114.5,
2026-04-18T09:37:22,103.93,199.44,115.1,
2026-04-18T09:37:23,91.51,205.41,119.9,
2026-04-18T09:37:24,95.49,204.87,115.8,
2026-04-18T09:37:25,93.43,203.73,115.6,
2026-04-18T09:37:26,9.7,4.4,114.0,
2026-04-18T09:37:27,8.44,6.25,112.6,
2026-04-18T09:37:28,6.94,5.55,117.9,
2026-04-18T09:37:29,6.59,4.75,112.9,
2026-04-18T09:37:30,102.64,224.45,111.2,17
2026-04-18T09:37:31,100.49,200.26,115.0,
2026-04-18T09:37:32,99.25,207.13,111.1,
2026-04-18T09:37:33,94.02,193.53,116.5,
2026-04-18T09:37:34,95.62,200.04,112.0,
2026-04-18T09:37:35,90.06,223.19,110.1,
2026-04-18T09:37:36,5.89,4.51,115.8,
2026-04-18T09:37:37,6.71,4.51,114.5,
2026-04-18T09:37:38,6.83,4.27,115.1,
2026-04-18T09:37:39,6.29,6.54,113.8,
2026-04-18T09:37:40,104.86,233.31,117.0,
2026-04-18T09:37:41,97.63,210.21,114.1,
2026-04-18T09:37:42,93.39,186.15,114.5,
2026-04-18T09:37:43,101.97,205.16,112.0,
2026-04-18T09:37:44,92.12,168.89,113.5,
2026-04-18T09:37:45,91.45,213.07,119.8,
2026-04-18T09:37:46,6.92,3.41,117.6,
2026-04-18T09:37:47,8.6,10.15,118.4,
2026-04-18T09:37:48,8.89,4.97,115.4,
2026-04-18T09:37:49,7.14,7.18,113.8,
2026-04-18T09:37:50,102.11,236.58,115.3,
2026-04-18T09:37:51,94.89,209.07,119.9,
2026-04-18T09:37:52,99.23,216.01,119.7,
2026-04-18T09:37:53,92.07,225.19,116.1,
2026-04-18T09:37:54,96.15,214.9,119.0,
2026-04-18T09:37:55,94.27,214.33,118.4,
2026-04-18T09:37:56,6.55,3.98,117.1,
2026-04-18T09:37:57,8.56,6.48,116.9,
2026-04-18T09:37:58,6.69,3.92,121.3,
2026-04-18T09:37:59,7.45,3.97,115.4,
2026-04-18T09:38:00,99.53,210.9,114.6,17
2026-04-18T09:38:01,95.92,235.69,118.4,
2026-04-18T09:38:02,96.83,217.99,122.8,
2026-04-18T09:38:03,95.31,231.43,122.2,
2026-04-18T09:38:04,96.28,225.32,119.6,
2026-04-18T09:38:05,94.97,219.25,123.1,
2026-04-18T09:38:06,8.23,9.38,118.5,
2026-04-18T09:38:07,8.35,5.98,117.4,
2026-04-18T09:38:08,6.97,5.87,120.9,
2026-04-18T09:38:09,6.77,4.0,115.7,
2026-04-18T09:38:10,101.28,230.36,122.1,
2026-04-18T09:38:11,94.65,229.15,117.2,
2026-04-18T09:38:12,99.72,220.99,119.4,
2026-04-18T09:38:13,98.19,199.1,115.8,
2026-04-18T09:38:14,94.36,225.85,115.1,
2026-04-18T09:38:15,91.61,224.72,119.9,
2026-04-18T09:38:16,8.13,5.37,119.1,
2026-04-18T09:38:17,9.51,6.94,122.5,
2026-04-18T09:38:18,8.28,6.46,119.8,
2026-04-18T09:38:19,7.56,4.04,117.6,
2026-04-18T09:38:20,99.23,223.93,122.1,
2026-04-18T09:38:21,94.13,221.2,121.5,
2026-04-18T09:38:22,95.57,225.07,119.4,
2026-04-18T09:38:23,94.57,234.44,122.5,
2026-04-18T09:38:24,89.05,219.46,122.6,
2026-04-18T09:38:25,86.71,200.53,117.4,
2026-04-18T09:38:26,5.48,5.18,115.4,
2026-04-18T09:38:27,6.83,4.0,117.3,
2026-04-18T09:38:28,7.14,5.25,118.4,
2026-04-18T09:38:29,6.59,6.92,120.0,
2026-04-18T09:38:30,98.25,232.52,122.9,18
2026-04-18T09:38:31,98.98,226.87,120.9,
2026-04-18T09:38:32,102.44,250.38,122.0,
2026-04-18T09:38:33,90.01,234.2,124.6,
2026-04-18T09:38:34,93.19,237.3,116.4,
2026-04-18T09:38:35,87.9,226.42,113.4,
2026-04-18T09:38:36,6.62,4.21,120.7,
2026-04-18T09:38:37,6.65,7.11,122.9,
2026-04-18T09:38:38,6.43,7.01,116.0,
2026-04-18T09:38:39,6.43,5.4,122.8,
2026-04-18T09:38:40,94.43,231.61,120.4,
2026-04-18T09:38:41,96.07,250.67,122.2,
2026-04-18T09:38:42,93.66,227.61,118.7,
2026-04-18T09:38:43,85.81,239.12,116.8,
2026-04-18T09:38:44,92.66,249.47,118.7,
2026-04-18T09:38:45,82.62,214.49,119.5,
2026-04-18T09:38:46,7.78,0.17,123.0,
2026-04-18T09:38:47,5.99,4.98,123.1,
2026-04-18T09:38:48,6.31,2.55,123.7,
2026-04-18T09:38:49,7.19,4.03,121.9,
2026-04-18T09:38:50,89.55,239.7,123.7,
2026-04-18T09:38:51,102.26,255.0,124.8,
2026-04-18T09:38:52,92.69,236.71,117.7,
2026-04-18T09:38:53,86.45,218.16,120.7,
2026-04-18T09:38:54,82.6,217.02,122.9,
