t_s,force_N
3.740,59.630
3.750,59.082
3.760,55.333
3.770,55.082
3.780,58.867
3.790,55.757
3.800,56.568
3.810,55.146
3.820,54.392
3.830,59.354
3.840,58.014
3.850,59.218
3.860,56.599
3.870,54.433
3.880,56.525
3.890,57.541
3.900,54.390
3.910,59.820
3.920,55.667
3.930,54.202
3.940,57.633
3.950,54.873
3.960,55.243
3.970,55.203
3.980,55.998
3.990,59.595
4.000,54.692
4.010,58.314
4.020,54.850
4.030,57.646
4.040,59.269
4.050,56.318
4.060,54.789
4.070,54.984
4.080,54.477
4.090,58.647
4.100,59.684
4.110,58.781
4.120,55.863
4.130,58.234
4.140,54.462
4.150,56.699
4.160,58.104
4.170,55.835
4.180,55.522
4.190,59.342
4.200,54.523
4.210,55.375
4.220,56.662
4.230,57.269
4.240,58.406
4.250,55.783
4.260,56.461
4.270,58.553
4.280,57.904
4.290,57.374
4.300,55.636
4.310,57.019
4.320,56.541
4.330,55.333
4.340,58.110
4.350,59.810
4.360,56.658
4.370,57.465
4.380,55.293
4.390,56.789
4.400,56.458
4.410,54.835
4.420,56.223
4.430,58.741
4.440,56.460
4.450,54.867
4.460,54.320
4.470,57.286
4.480,59.758
4.490,59.478
4.500,59.739
4.510,57.628
4.520,56.614
4.530,58.348
4.540,59.730
4.550,57.637
4.560,57.068
4.570,59.191
4.580,57.859
4.590,59.138
4.600,55.393
4.610,56.907
4.620,55.572
4.630,54.660
4.640,58.703
4.650,58.585
4.660,53.998
4.670,58.155
4.680,56.460
4.690,56.128
4.700,55.573
4.710,58.705
4.720,56.486
4.730,55.061
4.740,58.710
4.750,56.899
4.760,59.410
4.770,53.986
4.780,56.134
4.790,59.548
4.800,56.904
4.810,59.573
4.820,54.536
4.830,55.133
4.840,56.833
4.850,55.043
4.860,57.545
4.870,56.445
4.880,54.852
4.890,54.020
4.900,55.053
4.910,59.507
4.920,56.783
4.930,59.244
4.940,56.178
4.950,56.433
4.960,57.303
4.970,59.368
4.980,58.835
4.990,55.808
5.000,54.184
5.010,57.501
5.020,57.742
5.030,57.828
5.040,54.376
5.050,53.905
5.060,54.124
5.070,58.590
5.080,54.153
5.090,53.957
5.100,57.591
5.110,55.295
5.120,57.056
5.130,56.161
5.140,57.481
5.150,56.480
5.160,56.796
5.170,56.527
5.180,59.038
5.190,56.338
5.200,57.993
5.210,56.631
5.220,56.741
5.230,53.879
5.240,57.794
5.250,54.477
5.260,55.466
5.270,56.625
5.280,57.468
5.290,56.679
5.300,53.987
5.310,56.598
5.320,53.892
5.330,59.193
5.340,55.094
5.350,56.638
5.360,56.536
5.370,59.165
5.380,58.208
5.390,57.050
5.400,58.743
5.410,59.136
5.420,57.346
5.430,56.895
5.440,55.737
5.450,56.976
5.460,57.498
5.470,54.448
5.480,58.105
5.490,59.199
5.500,53.870
5.510,57.898
5.520,56.277
5.530,55.112
5.540,58.407
5.550,56.208
5.560,56.918
5.570,55.373
5.580,56.682
5.590,57.807
5.600,57.472
5.610,54.497
5.620,57.702
5.630,58.409
5.640,58.519
5.650,58.708
5.660,57.561
5.670,55.826
5.680,54.966
5.690,54.447
5.700,55.150
5.710,57.160
5.720,53.933
5.730,53.977
5.740,57.561
5.750,57.296
5.760,59.072
5.770,55.526
5.780,58.912
5.790,56.154
5.800,53.809
5.810,54.074
5.820,58.115
5.830,56.280
5.840,55.101
5.850,58.178
5.860,59.432
5.870,54.843
5.880,57.253
5.890,54.887
5.900,58.505
5.910,55.424
5.920,54.134
5.930,58.530
5.940,58.865
5.950,57.484
5.960,56.335
5.970,54.611
5.980,56.756
5.990,56.356
6.000,59.105
6.010,56.032
6.020,55.467
6.030,55.155
6.040,54.600
6.050,55.944
6.060,58.974
6.070,57.867
6.080,54.940
6.090,53.967
6.100,58.215
6.110,58.073
6.120,55.130
6.130,55.548
6.140,57.646
6.150,59.062
6.160,58.103
6.170,58.992
6.180,58.441
6.190,57.690
6.200,58.921
6.210,56.673
6.220,56.932
6.230,57.279
6.240,56.807
6.250,56.922
6.260,54.606
6.270,53.749
6.280,53.890
6.290,57.932
6.300,54.213
6.310,57.615
6.320,55.292
6.330,58.362
6.340,57.138
6.350,55.051
6.360,54.347
6.370,54.807
6.380,53.649
6.390,57.276
6.400,57.389
6.410,53.686
6.420,58.442
6.430,56.037
6.440,56.757
6.450,55.501
6.460,59.037
6.470,55.631
6.480,56.328
6.490,56.776
6.500,56.974
6.510,55.749
6.520,56.727
6.530,58.226
6.540,57.403
6.550,55.521
6.560,56.119
6.570,56.499
6.580,54.875
6.590,55.154
6.600,56.806
6.610,59.190
6.620,55.654
6.630,57.900
6.640,57.626
6.650,56.415
6.660,57.501
6.670,56.786
6.680,55.298
6.690,56.548
6.700,55.471
6.710,56.528
6.720,58.516
6.730,54.988
6.740,56.942
6.750,59.096
6.760,59.257
6.770,56.591
6.780,58.350
6.790,58.155
6.800,53.907
6.810,57.829
6.820,56.517
6.830,58.513
6.840,59.271
6.850,54.186
6.860,58.076
6.870,56.318
6.880,57.650
6.890,57.327
6.900,56.844
6.910,55.582
6.920,54.944
6.930,53.671
6.940,54.338
6.950,57.756
6.960,55.799
6.970,59.208
6.980,56.541
6.990,57.335
7.000,57.154
7.010,55.994
7.020,58.967
7.030,55.228
7.040,54.649
7.050,57.526
7.060,59.105
7.070,53.471
7.080,55.342
7.090,54.821
7.100,55.188
7.110,57.621
7.120,54.809
7.130,53.500
7.140,59.133
7.150,58.945
7.160,57.597
7.170,58.406
7.180,54.132
7.190,55.454
7.200,59.043
7.210,56.045
7.220,56.891
7.230,57.638
7.240,57.242
7.250,55.321
7.260,54.873
7.270,53.941
7.280,57.796
7.290,55.781
7.300,58.490
7.310,57.776
7.320,55.245
7.330,55.409
7.340,56.101
7.350,55.004
7.360,53.910
7.370,56.572
7.380,54.256
7.390,56.122
7.400,55.263
7.410,55.768
7.420,57.418
7.430,53.462
7.440,57.301
7.450,58.125
7.460,55.778
7.470,54.285
7.480,54.429
7.490,56.929
7.500,55.362
7.510,54.193
7.520,54.760
7.530,54.737
7.540,58.533
7.550,57.099
7.560,58.579
7.570,53.527
7.580,53.950
7.590,57.629
7.600,53.713
7.610,54.105
7.620,58.384
7.630,55.097
7.640,57.660
7.650,53.468
7.660,58.047
7.670,58.460
7.680,57.062
7.690,55.388
7.700,57.287
7.710,54.495
7.720,56.226
7.730,57.384
7.740,55.598
7.750,55.902
7.760,53.366
7.770,56.431
7.780,56.162
7.790,55.611
7.800,53.870
7.810,57.667
7.820,57.556
7.830,57.554
7.840,56.993
7.850,54.436
7.860,54.861
7.870,57.352
7.880,55.054
7.890,57.073
7.900,55.130
7.910,55.684
7.920,58.180
7.930,56.494
7.940,58.434
7.950,54.341
7.960,58.627
7.970,53.744
7.980,55.250
7.990,53.478
8.000,56.599
8.010,56.327
8.020,55.836
8.030,58.209
8.040,58.597
8.050,58.626
8.060,55.171
8.070,56.499
8.080,55.010
8.090,57.392
8.100,55.955
8.110,56.728
8.120,54.655
8.130,58.883
8.140,56.078
8.150,57.436
8.160,57.531
8.170,56.435
8.180,57.650
8.190,55.987
8.200,58.685
8.210,58.748
8.220,57.665
8.230,55.955
8.240,55.660
8.250,54.613
8.260,57.071
8.270,58.487
8.280,53.249
8.290,55.154
8.300,56.729
8.310,54.142
8.320,54.118
8.330,56.406
8.340,54.799
8.350,55.211
8.360,58.364
8.370,56.210
8.380,55.101
8.390,54.492
8.400,53.317
8.410,53.652
8.420,55.536
8.430,57.065
8.440,58.603
8.450,57.162
8.460,57.600
8.470,56.012
8.480,55.468
8.490,53.936
8.500,53.540
8.510,54.592
8.520,56.070
8.530,53.564
8.540,55.618
8.550,56.043
8.560,57.195
8.570,58.342
8.580,58.585
8.590,56.557
8.600,58.740
8.610,55.673
8.620,53.515
8.630,57.935
8.640,55.250
8.650,57.680
8.660,53.858
8.670,56.880
8.680,55.933
8.690,55.783
8.700,58.773
8.710,55.398
8.720,53.678
8.730,58.786
8.740,54.902
8.750,53.149
8.760,55.041
8.770,54.116
8.780,57.398
8.790,57.760
8.800,57.652
8.810,57.579
8.820,53.338
8.830,54.766
8.840,54.381
8.850,56.063
8.860,55.110
8.870,55.379
8.880,55.169
8.890,54.876
8.900,56.368
8.910,56.404
8.920,56.404
8.930,56.885
8.940,57.027
8.950,53.650
8.960,58.430
8.970,54.944
8.980,55.790
8.990,57.093
9.000,54.757
9.010,57.517
9.020,54.789
9.030,57.739
9.040,56.150
9.050,55.870
9.060,54.537
9.070,58.376
9.080,58.432
9.090,53.892
9.100,54.210
9.110,55.676
9.120,58.048
9.130,54.640
9.140,54.770
9.150,57.189
9.160,53.500
9.170,55.273
9.180,55.043
9.190,56.251
9.200,57.965
9.210,58.160
9.220,56.950
9.230,53.408
9.240,53.509
9.250,56.407
9.260,55.872
9.270,54.138
9.280,57.846
9.290,56.117
9.300,56.320
9.310,57.443
9.320,53.429
9.330,53.970
9.340,56.378
9.350,57.822
9.360,57.924
9.370,56.095
9.380,56.321
9.390,55.595
9.400,56.907
9.410,58.659
9.420,54.916
9.430,56.615
9.440,57.152
9.450,56.994
9.460,53.409
9.470,56.882
9.480,55.911
9.490,56.012
9.500,53.358
9.510,53.497
9.520,53.359
9.530,57.851
9.540,55.549
9.550,57.410
9.560,54.275
9.570,57.720
9.580,53.770
9.590,53.986
9.600,53.686
9.610,57.095
9.620,55.457
9.630,55.725
9.640,53.415
9.650,57.268
9.660,58.036
9.670,56.728
9.680,54.309
9.690,54.052
9.700,56.160
9.710,54.446
9.720,53.990
9.730,53.854
9.740,58.077
9.750,55.063
9.760,57.694
9.770,57.338
9.780,57.044
9.790,54.739
9.800,56.157
9.810,53.161
9.820,53.354
9.830,58.649
9.840,55.960
9.850,54.832
9.860,56.075
9.870,55.650
9.880,55.081
9.890,57.951
9.900,54.881
9.910,53.603
9.920,53.216
9.930,56.793
9.940,53.673
9.950,55.591
9.960,58.304
9.970,54.585
9.980,57.561
9.990,56.404
10.000,56.459
10.010,54.046
10.020,58.369
10.030,58.056
10.040,55.757
10.050,55.216
10.060,58.055
10.070,53.572
10.080,53.220
10.090,58.175
10.100,53.167
10.110,58.127
10.120,57.532
10.130,56.219
10.140,53.489
10.150,57.913
10.160,55.004
10.170,57.826
10.180,56.992
10.190,55.063
10.200,53.720
10.210,57.321
10.220,55.838
10.230,56.351
10.240,54.494
10.250,57.288
10.260,53.133
10.270,58.446
10.280,53.151
10.290,58.176
10.300,56.088
10.310,58.090
10.320,53.413
10.330,52.906
10.340,53.142
10.350,58.222
10.360,55.396
10.370,55.519
10.380,57.595
10.390,55.693
10.400,54.021
10.410,54.759
10.420,53.977
10.430,54.288
10.440,56.428
10.450,57.282
10.460,54.067
10.470,56.234
10.480,58.071
10.490,58.408
10.500,55.637
10.510,56.390
10.520,56.200
10.530,58.207
10.540,58.426
10.550,55.457
10.560,57.999
10.570,55.548
10.580,57.929
10.590,56.980
10.600,58.033
10.610,57.398
10.620,53.093
10.630,57.008
10.640,55.665
10.650,57.516
10.660,58.270
10.670,53.722
10.680,54.563
10.690,57.824
10.700,54.918
10.710,56.315
10.720,57.909
10.730,55.757
10.740,54.707
10.750,54.906
10.760,53.002
10.770,54.953
10.780,56.781
10.790,54.223
10.800,54.548
10.810,57.886
10.820,55.050
10.830,56.125
10.840,52.755
10.850,53.629
10.860,55.307
10.870,58.296
10.880,57.431
10.890,53.407
10.900,54.175
10.910,57.737
10.920,57.215
10.930,53.366
10.940,55.849
10.950,57.250
10.960,55.799
10.970,55.003
10.980,57.725
10.990,52.831
11.000,53.729
11.010,55.352
11.020,54.988
11.030,52.737
11.040,58.366
11.050,55.872
11.060,53.770
11.070,54.260
11.080,52.972
11.090,56.372
11.100,56.243
11.110,53.384
11.120,57.643
11.130,56.873
11.140,57.853
11.150,52.798
11.160,57.442
11.170,56.459
11.180,57.348
11.190,56.128
11.200,57.887
11.210,54.182
11.220,52.747
11.230,55.327
11.240,56.156
11.250,57.693
11.260,57.459
11.270,55.384
11.280,57.882
11.290,55.899
11.300,56.615
11.310,55.018
11.320,53.297
11.330,54.979
11.340,52.796
11.350,58.059
11.360,53.438
11.370,57.901
11.380,56.079
11.390,55.454
11.400,52.726
11.410,57.007
11.420,53.727
11.430,56.765
11.440,54.102
11.450,53.775
11.460,57.154
11.470,54.598
11.480,57.745
11.490,53.498
11.500,54.967
11.510,55.200
11.520,52.904
11.530,56.808
11.540,57.168
11.550,54.387
11.560,56.256
11.570,53.526
11.580,56.419
11.590,56.498
11.600,55.011
11.610,52.971
11.620,57.210
11.630,55.788
11.640,53.795
11.650,55.429
11.660,56.801
11.670,58.202
11.680,54.026
11.690,53.534
11.700,57.676
11.710,57.528
11.720,57.866
11.730,55.579
11.740,55.631
11.750,53.804
11.760,54.410
11.770,57.842
11.780,57.929
11.790,55.718
11.800,56.247
11.810,56.068
11.820,53.719
11.830,58.168
11.840,56.454
11.850,52.906
11.860,54.497
11.870,57.109
11.880,57.248
11.890,56.361
11.900,53.376
11.910,55.664
11.920,55.572
11.930,57.809
11.940,56.843
11.950,54.304
11.960,57.778
11.970,57.460
11.980,55.987
11.990,58.069
12.000,54.854
12.010,58.050
12.020,56.574
12.030,56.794
12.040,56.938
12.050,54.943
12.060,54.778
12.070,57.457
12.080,57.605
12.090,52.659
12.100,53.081
12.110,53.986
12.120,52.889
12.130,53.525
12.140,54.355
12.150,56.834
12.160,53.969
12.170,55.298
12.180,54.461
12.190,54.912
12.200,57.903
12.210,52.386
12.220,55.560
12.230,54.732
12.240,57.627
12.250,56.183
12.260,52.788
12.270,54.900
12.280,52.990
12.290,54.953
12.300,52.815
12.310,56.072
12.320,53.084
12.330,52.832
12.340,57.925
12.350,57.466
12.360,54.149
12.370,56.431
12.380,55.973
12.390,58.043
12.400,56.032
12.410,56.482
12.420,54.451
12.430,52.682
12.440,53.899
12.450,52.847
12.460,52.752
12.470,54.711
12.480,54.282
12.490,57.695
12.500,56.032
12.510,55.003
12.520,52.555
12.530,56.548
12.540,52.379
12.550,57.043
12.560,55.950
12.570,56.216
12.580,55.098
12.590,54.331
12.600,54.517
12.610,53.878
12.620,56.496
12.630,56.100
12.640,56.297
12.650,53.740
12.660,57.807
12.670,54.936
12.680,57.665
12.690,56.801
12.700,53.046
12.710,55.650
12.720,56.823
12.730,52.327
12.740,53.361
12.750,57.660
12.760,56.018
12.770,54.616
12.780,55.370
12.790,55.846
12.800,55.385
12.810,57.503
12.820,57.225
12.830,57.436
12.840,55.629
12.850,55.116
12.860,52.390
12.870,55.883
12.880,57.034
12.890,55.398
12.900,52.368
12.910,56.222
12.920,52.364
12.930,56.978
12.940,53.985
12.950,54.721
12.960,55.375
12.970,53.249
12.980,54.163
12.990,55.138
13.000,53.878
13.010,55.709
13.020,57.675
13.030,56.159
13.040,53.798
13.050,56.904
13.060,54.817
13.070,53.382
13.080,57.771
13.090,57.848
13.100,55.127
13.110,56.525
13.120,53.127
13.130,52.246
13.140,57.840
13.150,52.876
13.160,54.526
13.170,54.868
13.180,55.722
13.190,53.596
13.200,53.556
13.210,53.640
13.220,54.150
13.230,52.289
13.240,55.250
13.250,55.841
13.260,56.259
13.270,54.125
13.280,57.229
13.290,56.972
13.300,55.197
13.310,56.039
13.320,54.827
13.330,55.714
13.340,57.717
13.350,52.733
13.360,57.130
13.370,52.775
13.380,52.854
13.390,56.340
13.400,57.400
13.410,53.669
13.420,57.142
13.430,54.058
13.440,56.134
13.450,53.782
13.460,52.453
13.470,55.333
13.480,52.945
13.490,54.697
13.500,54.687
13.510,52.746
13.520,53.401
13.530,54.255
13.540,56.973
13.550,56.640
13.560,52.703
13.570,57.348
13.580,57.772
13.590,52.193
13.600,56.283
13.610,57.311
13.620,52.407
13.630,56.911
13.640,55.898
13.650,52.332
13.660,56.201
13.670,53.692
13.680,55.147
13.690,55.111
13.700,57.484
13.710,53.465
13.720,54.387
13.730,55.923
13.740,57.278
13.750,54.863
13.760,56.857
13.770,52.374
13.780,55.963
13.790,53.019
13.800,52.566
13.810,52.654
13.820,52.385
13.830,56.344
13.840,56.693
13.850,57.575
13.860,54.911
13.870,53.737
13.880,55.387
13.890,55.146
13.900,54.440
13.910,53.370
13.920,52.718
13.930,56.337
13.940,56.483
13.950,53.346
13.960,54.350
13.970,55.405
13.980,54.691
13.990,54.098
14.000,53.101
14.010,54.811
14.020,53.179
14.030,57.063
14.040,56.572
14.050,52.135
14.060,55.043
14.070,57.325
14.080,56.219
14.090,55.996
14.100,57.233
14.110,57.296
14.120,54.180
14.130,55.247
14.140,57.480
14.150,54.557
14.160,55.771
14.170,55.629
14.180,52.052
14.190,52.621
14.200,56.509
14.210,52.840
14.220,53.211
14.230,56.473
14.240,54.724
14.250,56.475
14.260,54.677
14.270,54.785
14.280,55.772
14.290,53.722
14.300,52.140
14.310,56.854
14.320,53.603
14.330,53.500
14.340,57.035
14.350,52.092
14.360,53.081
14.370,53.564
14.380,54.856
14.390,54.506
14.400,56.631
14.410,55.210
14.420,54.842
14.430,56.514
14.440,57.422
14.450,55.323
14.460,52.282
14.470,54.723
14.480,57.145
14.490,54.427
14.500,56.826
14.510,54.479
14.520,56.433
14.530,54.462
14.540,54.292
14.550,54.875
14.560,52.718
14.570,54.294
14.580,52.996
14.590,54.828
14.600,53.635
14.610,54.457
14.620,54.412
14.630,54.706
14.640,54.883
14.650,57.442
14.660,57.204
14.670,56.666
14.680,55.260
14.690,55.169
14.700,53.246
14.710,56.834
14.720,52.952
14.730,56.510
14.740,56.535
14.750,54.526
14.760,53.140
14.770,56.853
14.780,57.452
14.790,56.817
14.800,56.403
14.810,51.888
14.820,54.542
14.830,52.976
14.840,57.247
14.850,54.219
14.860,54.362
14.870,55.245
14.880,53.071
14.890,55.687
14.900,57.488
14.910,52.096
14.920,52.786
14.930,55.374
14.940,52.301
14.950,56.578
14.960,55.669
14.970,57.155
14.980,52.830
14.990,54.738
15.000,52.146
15.010,57.764
15.020,55.445
15.030,58.588
15.040,61.364
15.050,61.632
15.060,61.299
15.070,60.719
15.080,64.160
15.090,67.760
15.100,65.096
15.110,71.203
15.120,70.655
15.130,72.738
15.140,75.284
15.150,71.465
15.160,77.704
15.170,74.738
15.180,75.052
15.190,77.285
15.200,80.549
15.210,80.919
15.220,80.925
15.230,85.144
15.240,85.722
15.250,85.718
15.260,86.548
15.270,91.814
15.280,92.949
15.290,91.218
15.300,95.553
15.310,96.937
15.320,94.347
15.330,95.916
15.340,95.450
15.350,96.899
15.360,102.358
15.370,100.040
15.380,104.780
15.390,105.865
15.400,105.845
15.410,108.739
15.420,109.289
15.430,107.760
15.440,112.588
15.450,110.965
15.460,111.623
15.470,112.604
15.480,118.246
15.490,118.619
15.500,118.623
15.510,119.880
15.520,122.510
15.530,120.533
15.540,120.988
15.550,124.823
15.560,124.996
15.570,125.732
15.580,130.064
15.590,131.400
15.600,129.804
15.610,130.551
15.620,134.927
15.630,136.914
15.640,133.971
15.650,137.615
15.660,139.214
15.670,140.251
15.680,142.888
15.690,140.352
15.700,142.060
15.710,144.420
15.720,143.838
15.730,147.636
15.740,150.970
15.750,149.523
15.760,151.518
15.770,151.938
15.780,151.640
15.790,153.879
15.800,153.649
15.810,155.281
15.820,158.628
15.830,160.174
15.840,160.643
15.850,161.447
15.860,166.157
15.870,167.385
15.880,166.956
15.890,169.246
15.900,169.051
15.910,169.933
15.920,174.093
15.930,173.474
15.940,174.783
15.950,174.300
15.960,178.594
15.970,180.518
15.980,181.859
15.990,179.288
16.000,182.449
16.010,183.269
16.020,183.268
16.030,178.644
16.040,183.863
16.050,182.754
16.060,180.590
16.070,179.451
16.080,180.674
16.090,182.633
16.100,179.413
16.110,180.207
16.120,179.933
16.130,178.569
16.140,181.014
16.150,182.512
16.160,183.869
16.170,183.242
16.180,181.559
16.190,182.564
16.200,179.669
16.210,181.480
16.220,182.720
16.230,181.548
16.240,182.345
16.250,180.507
16.260,180.160
16.270,180.993
16.280,183.209
16.290,180.818
16.300,181.642
16.310,180.563
16.320,179.844
16.330,181.958
16.340,179.240
16.350,183.422
16.360,183.479
16.370,183.659
16.380,179.650
16.390,183.295
16.400,179.708
16.410,179.603
16.420,178.619
16.430,179.093
16.440,180.560
16.450,180.677
16.460,180.843
16.470,183.869
16.480,181.169
16.490,178.755
16.500,181.280
16.510,178.624
16.520,179.875
16.530,183.057
16.540,181.992
16.550,183.161
16.560,178.312
16.570,183.363
16.580,180.546
16.590,180.719
16.600,182.789
16.610,183.339
16.620,179.953
16.630,180.940
16.640,180.943
16.650,179.380
16.660,181.406
16.670,179.341
16.680,178.718
16.690,181.935
16.700,178.248
16.710,181.736
16.720,181.036
16.730,179.857
16.740,183.199
16.750,182.297
16.760,179.868
16.770,181.580
16.780,182.001
16.790,179.647
16.800,179.986
16.810,180.099
16.820,181.991
16.830,183.048
16.840,179.734
16.850,178.892
16.860,181.498
16.870,179.562
16.880,181.000
16.890,179.088
16.900,180.389
16.910,182.091
16.920,182.466
16.930,180.256
16.940,179.644
16.950,182.542
16.960,182.423
16.970,180.074
16.980,177.983
16.990,181.145
17.000,55.297
17.010,52.742
17.020,53.495
17.030,51.827
17.040,55.714
17.050,53.637
17.060,56.269
17.070,51.949
17.080,56.896
17.090,52.765
17.100,52.994
17.110,52.817
17.120,51.471
17.130,53.022
17.140,53.774
17.150,56.715
17.160,53.399
17.170,54.489
17.180,55.394
17.190,54.559
17.200,53.214
17.210,57.066
17.220,53.632
17.230,55.186
17.240,56.063
17.250,56.743
17.260,51.372
17.270,53.834
17.280,54.586
17.290,56.936
17.300,54.454
17.310,56.648
17.320,54.452
17.330,56.818
17.340,53.163
17.350,51.526
17.360,54.566
17.370,52.316
17.380,53.092
17.390,54.600
17.400,52.950
17.410,56.188
17.420,53.347
17.430,55.415
17.440,54.701
17.450,52.446
17.460,52.842
17.470,52.227
