t_s,force_N
6.190,78.710
6.200,80.015
6.210,76.286
6.220,78.558
6.230,76.046
6.240,78.992
6.250,74.610
6.260,77.917
6.270,80.638
6.280,80.419
6.290,78.075
6.300,79.578
6.310,79.410
6.320,74.762
6.330,77.595
6.340,81.400
6.350,75.601
6.360,81.357
6.370,79.598
6.380,77.835
6.390,77.701
6.400,77.832
6.410,74.457
6.420,73.827
6.430,77.215
6.440,78.059
6.450,74.597
6.460,76.388
6.470,80.619
6.480,80.307
6.490,75.387
6.500,76.855
6.510,76.665
6.520,76.573
6.530,79.973
6.540,75.150
6.550,77.667
6.560,76.951
6.570,79.345
6.580,79.934
6.590,78.738
6.600,75.389
6.610,76.488
6.620,81.267
6.630,80.899
6.640,74.604
6.650,79.822
6.660,78.842
6.670,79.767
6.680,80.407
6.690,75.411
6.700,80.043
6.710,74.356
6.720,77.325
6.730,78.557
6.740,79.399
6.750,79.835
6.760,78.132
6.770,80.963
6.780,78.941
6.790,79.367
6.800,79.466
6.810,80.860
6.820,79.380
6.830,76.795
6.840,78.315
6.850,80.076
6.860,79.629
6.870,78.412
6.880,77.988
6.890,78.490
6.900,76.295
6.910,73.663
6.920,77.228
6.930,79.707
6.940,81.262
6.950,73.441
6.960,76.078
6.970,78.032
6.980,73.809
6.990,80.800
7.000,74.732
7.010,80.619
7.020,80.262
7.030,78.360
7.040,81.038
7.050,81.165
7.060,73.622
7.070,78.444
7.080,78.002
7.090,80.614
7.100,73.913
7.110,78.476
7.120,78.858
7.130,75.984
7.140,77.397
7.150,74.269
7.160,78.192
7.170,76.796
7.180,80.771
7.190,76.824
7.200,77.790
7.210,79.149
7.220,74.784
7.230,76.825
7.240,76.012
7.250,80.777
7.260,77.931
7.270,78.188
7.280,77.870
7.290,76.329
7.300,77.072
7.310,80.226
7.320,73.191
7.330,75.624
7.340,79.111
7.350,80.829
7.360,78.201
7.370,75.166
7.380,80.196
7.390,79.337
7.400,80.807
7.410,80.756
7.420,77.411
7.430,74.874
7.440,78.043
7.450,78.104
7.460,79.664
7.470,75.145
7.480,76.847
7.490,80.520
7.500,74.883
7.510,77.276
7.520,74.062
7.530,73.289
7.540,75.591
7.550,75.663
7.560,75.137
7.570,75.513
7.580,76.251
7.590,78.604
7.600,78.460
7.610,80.051
7.620,75.791
7.630,78.691
7.640,76.014
7.650,78.690
7.660,79.907
7.670,76.881
7.680,78.086
7.690,76.280
7.700,74.888
7.710,75.289
7.720,79.866
7.730,76.383
7.740,80.631
7.750,77.130
7.760,80.671
7.770,80.542
7.780,73.351
7.790,80.216
7.800,73.702
7.810,74.689
7.820,73.843
7.830,77.373
7.840,74.704
7.850,73.215
7.860,76.321
7.870,79.776
7.880,78.182
7.890,75.216
7.900,72.905
7.910,78.213
7.920,75.588
7.930,78.073
7.940,73.874
7.950,73.858
7.960,76.462
7.970,77.180
7.980,79.051
7.990,75.198
8.000,75.881
8.010,79.444
8.020,78.093
8.030,78.352
8.040,77.029
8.050,77.567
8.060,80.241
8.070,73.703
8.080,77.537
8.090,80.165
8.100,75.458
8.110,75.789
8.120,75.388
8.130,73.133
8.140,77.801
8.150,75.693
8.160,79.431
8.170,74.407
8.180,75.425
8.190,79.064
8.200,78.115
8.210,80.723
8.220,75.736
8.230,75.281
8.240,77.052
8.250,76.934
8.260,73.174
8.270,77.974
8.280,77.785
8.290,76.933
8.300,79.293
8.310,80.348
8.320,75.093
8.330,76.196
8.340,78.514
8.350,73.945
8.360,75.962
8.370,72.983
8.380,79.190
8.390,73.107
8.400,76.307
8.410,77.259
8.420,76.950
8.430,79.609
8.440,78.401
8.450,74.074
8.460,76.646
8.470,75.780
8.480,77.345
8.490,79.757
8.500,74.377
8.510,76.964
8.520,76.896
8.530,77.514
8.540,78.833
8.550,75.127
8.560,77.561
8.570,77.268
8.580,77.440
8.590,73.375
8.600,79.220
8.610,72.667
8.620,74.400
8.630,75.592
8.640,75.665
8.650,75.513
8.660,72.776
8.670,79.519
8.680,80.128
8.690,75.249
8.700,78.465
8.710,75.699
8.720,75.568
8.730,76.186
8.740,74.264
8.750,76.213
8.760,78.712
8.770,79.110
8.780,72.977
8.790,77.067
8.800,79.755
8.810,74.321
8.820,73.877
8.830,75.231
8.840,80.288
8.850,74.172
8.860,77.176
8.870,76.803
8.880,76.022
8.890,78.139
8.900,73.552
8.910,75.077
8.920,74.975
8.930,76.622
8.940,80.304
8.950,73.400
8.960,73.218
8.970,79.586
8.980,77.786
8.990,77.697
9.000,74.718
9.010,78.421
9.020,75.918
9.030,76.452
9.040,80.364
9.050,78.133
9.060,76.316
9.070,72.637
9.080,73.093
9.090,75.796
9.100,75.978
9.110,74.208
9.120,79.565
9.130,76.375
9.140,79.602
9.150,76.824
9.160,79.141
9.170,77.859
9.180,79.904
9.190,73.756
9.200,74.948
9.210,78.118
9.220,76.325
9.230,79.310
9.240,76.332
9.250,77.658
9.260,78.743
9.270,78.071
9.280,78.317
9.290,74.383
9.300,73.485
9.310,79.989
9.320,74.646
9.330,76.970
9.340,79.129
9.350,75.612
9.360,75.178
9.370,78.370
9.380,73.477
9.390,76.263
9.400,74.760
9.410,73.771
9.420,77.335
9.430,78.046
9.440,73.010
9.450,77.134
9.460,79.818
9.470,80.042
9.480,76.841
9.490,73.224
9.500,75.088
9.510,74.906
9.520,73.663
9.530,73.550
9.540,76.845
9.550,73.564
9.560,73.407
9.570,74.725
9.580,74.875
9.590,78.379
9.600,76.625
9.610,76.422
9.620,75.739
9.630,73.714
9.640,76.032
9.650,80.151
9.660,77.805
9.670,72.424
9.680,79.685
9.690,78.784
9.700,79.282
9.710,79.031
9.720,74.902
9.730,74.692
9.740,73.620
9.750,73.022
9.760,74.139
9.770,74.248
9.780,75.230
9.790,76.329
9.800,74.941
9.810,77.357
9.820,72.673
9.830,75.024
9.840,78.291
9.850,76.814
9.860,78.961
9.870,72.621
9.880,74.203
9.890,72.717
9.900,76.543
9.910,77.263
9.920,74.409
9.930,77.667
9.940,77.168
9.950,73.386
9.960,74.199
9.970,72.116
9.980,74.811
9.990,74.430
10.000,73.746
10.010,79.859
10.020,73.215
10.030,74.151
10.040,76.992
10.050,76.091
10.060,77.058
10.070,74.110
10.080,73.457
10.090,73.139
10.100,73.263
10.110,79.496
10.120,74.585
10.130,72.804
10.140,73.064
10.150,72.284
10.160,79.868
10.170,74.631
10.180,77.315
10.190,75.695
10.200,75.635
10.210,72.253
10.220,77.680
10.230,74.957
10.240,79.005
10.250,79.536
10.260,76.221
10.270,72.870
10.280,73.692
10.290,79.394
10.300,77.714
10.310,79.899
10.320,77.662
10.330,77.243
10.340,76.509
10.350,78.169
10.360,78.662
10.370,74.370
10.380,77.945
10.390,72.922
10.400,72.838
10.410,76.222
10.420,79.402
10.430,75.048
10.440,72.028
10.450,77.187
10.460,77.339
10.470,76.612
10.480,72.659
10.490,78.646
10.500,76.541
10.510,75.105
10.520,71.964
10.530,72.593
10.540,76.130
10.550,74.170
10.560,74.863
10.570,73.518
10.580,75.326
10.590,78.344
10.600,76.138
10.610,77.593
10.620,74.556
10.630,79.491
10.640,77.659
10.650,78.361
10.660,77.485
10.670,75.213
10.680,77.997
10.690,78.086
10.700,79.284
10.710,73.466
10.720,79.338
10.730,79.510
10.740,72.199
10.750,77.536
10.760,77.557
10.770,74.733
10.780,78.394
10.790,78.974
10.800,73.494
10.810,73.904
10.820,77.118
10.830,77.315
10.840,75.607
10.850,76.723
10.860,76.063
10.870,73.920
10.880,77.338
10.890,76.026
10.900,78.065
10.910,71.878
10.920,72.936
10.930,77.935
10.940,75.535
10.950,74.346
10.960,77.448
10.970,77.300
10.980,75.754
10.990,75.269
11.000,71.824
11.010,75.184
11.020,79.194
11.030,77.052
11.040,72.815
11.050,74.875
11.060,72.052
11.070,71.701
11.080,71.991
11.090,72.331
11.100,75.565
11.110,73.957
11.120,74.497
11.130,76.456
11.140,73.178
11.150,77.780
11.160,74.786
11.170,75.201
11.180,72.370
11.190,78.768
11.200,76.230
11.210,77.419
11.220,78.389
11.230,72.865
11.240,77.722
11.250,76.487
11.260,71.650
11.270,78.667
11.280,75.784
11.290,78.884
11.300,78.474
11.310,73.710
11.320,73.656
11.330,72.235
11.340,78.677
11.350,76.300
11.360,72.591
11.370,75.163
11.380,73.506
11.390,77.753
11.400,72.414
11.410,78.734
11.420,73.163
11.430,75.256
11.440,73.610
11.450,76.510
11.460,75.827
11.470,75.286
11.480,78.558
11.490,79.408
11.500,77.710
11.510,77.154
11.520,78.240
11.530,76.243
11.540,74.852
11.550,75.563
11.560,76.997
11.570,74.549
11.580,72.574
11.590,71.693
11.600,75.849
11.610,72.428
11.620,74.056
11.630,75.782
11.640,72.454
11.650,79.103
11.660,75.090
11.670,73.164
11.680,79.277
11.690,72.917
11.700,71.954
11.710,77.984
11.720,75.480
11.730,73.777
11.740,76.577
11.750,76.662
11.760,75.607
11.770,76.989
11.780,76.744
11.790,77.991
11.800,73.530
11.810,78.431
11.820,76.936
11.830,77.659
11.840,72.544
11.850,72.168
11.860,76.677
11.870,73.665
11.880,77.897
11.890,74.018
11.900,73.195
11.910,71.418
11.920,78.201
11.930,74.276
11.940,78.001
11.950,76.859
11.960,71.885
11.970,71.527
11.980,75.457
11.990,76.382
12.000,77.118
12.010,73.218
12.020,75.709
12.030,78.392
12.040,74.980
12.050,71.400
12.060,74.417
12.070,72.155
12.080,73.669
12.090,72.145
12.100,75.027
12.110,73.919
12.120,76.158
12.130,74.754
12.140,78.124
12.150,73.540
12.160,78.493
12.170,76.518
12.180,73.264
12.190,72.554
12.200,78.612
12.210,78.823
12.220,73.872
12.230,77.167
12.240,73.810
12.250,72.709
12.260,74.701
12.270,76.658
12.280,77.187
12.290,74.586
12.300,75.238
12.310,76.211
12.320,77.915
12.330,71.642
12.340,76.411
12.350,72.202
12.360,71.781
12.370,73.472
12.380,72.255
12.390,75.811
12.400,75.248
12.410,76.276
12.420,76.033
12.430,76.496
12.440,73.668
12.450,78.448
12.460,71.633
12.470,76.200
12.480,71.810
12.490,72.348
12.500,78.121
12.510,74.770
12.520,78.910
12.530,74.114
12.540,72.378
12.550,72.940
12.560,74.796
12.570,72.482
12.580,71.938
12.590,74.487
12.600,77.863
12.610,73.862
12.620,74.113
12.630,78.562
12.640,78.440
12.650,73.950
12.660,73.092
12.670,78.622
12.680,73.306
12.690,73.242
12.700,78.976
12.710,74.465
12.720,74.325
12.730,77.712
12.740,74.532
12.750,78.223
12.760,73.586
12.770,73.943
12.780,77.556
12.790,73.123
12.800,75.235
12.810,73.360
12.820,78.873
12.830,78.479
12.840,71.477
12.850,77.172
12.860,75.727
12.870,76.980
12.880,74.757
12.890,76.424
12.900,75.584
12.910,78.049
12.920,74.719
12.930,78.407
12.940,75.530
12.950,78.158
12.960,71.109
12.970,78.286
12.980,76.662
12.990,71.004
13.000,78.093
13.010,77.248
13.020,73.078
13.030,71.848
13.040,74.327
13.050,75.371
13.060,75.433
13.070,72.091
13.080,72.665
13.090,72.909
13.100,71.673
13.110,76.636
13.120,72.261
13.130,71.859
13.140,76.841
13.150,78.586
13.160,78.145
13.170,72.969
13.180,75.001
13.190,72.384
13.200,78.499
13.210,77.445
13.220,73.646
13.230,77.020
13.240,76.318
13.250,78.359
13.260,77.130
13.270,75.285
13.280,73.364
13.290,74.256
13.300,75.730
13.310,76.507
13.320,78.276
13.330,77.800
13.340,75.104
13.350,74.945
13.360,72.970
13.370,73.317
13.380,75.171
13.390,71.560
13.400,71.888
13.410,78.038
13.420,71.900
13.430,73.343
13.440,71.309
13.450,77.560
13.460,77.619
13.470,76.370
13.480,75.383
13.490,78.179
13.500,74.188
13.510,77.101
13.520,71.169
13.530,77.817
13.540,71.637
13.550,74.712
13.560,71.797
13.570,76.497
13.580,73.587
13.590,74.544
13.600,76.326
13.610,77.981
13.620,72.315
13.630,73.138
13.640,75.292
13.650,78.498
13.660,73.419
13.670,74.576
13.680,75.015
13.690,74.357
13.700,72.930
13.710,73.544
13.720,75.450
13.730,77.041
13.740,78.204
13.750,71.753
13.760,75.640
13.770,74.807
13.780,71.104
13.790,73.385
13.800,73.802
13.810,75.493
13.820,72.596
13.830,72.509
13.840,70.636
13.850,74.058
13.860,70.612
13.870,71.864
13.880,75.198
13.890,75.930
13.900,78.509
13.910,72.468
13.920,78.335
13.930,75.832
13.940,75.840
13.950,71.352
13.960,78.092
13.970,76.756
13.980,76.170
13.990,77.824
14.000,71.930
14.010,76.483
14.020,70.767
14.030,70.568
14.040,75.528
14.050,77.736
14.060,71.094
14.070,72.860
14.080,77.460
14.090,72.748
14.100,73.142
14.110,73.043
14.120,72.467
14.130,73.730
14.140,75.617
14.150,75.386
14.160,73.475
14.170,78.158
14.180,71.437
14.190,71.504
14.200,78.315
14.210,76.209
14.220,73.265
14.230,71.915
14.240,78.242
14.250,71.903
14.260,71.424
14.270,72.305
14.280,71.439
14.290,71.183
14.300,73.341
14.310,76.788
14.320,72.651
14.330,73.516
14.340,75.442
14.350,70.970
14.360,73.461
14.370,77.438
14.380,77.550
14.390,70.866
14.400,78.176
14.410,77.444
14.420,70.657
14.430,72.222
14.440,74.971
14.450,74.012
14.460,73.824
14.470,74.628
14.480,75.302
14.490,72.396
14.500,70.523
14.510,74.944
14.520,74.178
14.530,71.796
14.540,76.476
14.550,73.599
14.560,77.152
14.570,74.143
14.580,70.963
14.590,74.571
14.600,71.180
14.610,74.488
14.620,76.692
14.630,73.582
14.640,74.574
14.650,75.415
14.660,70.979
14.670,74.601
14.680,74.454
14.690,75.624
14.700,73.110
14.710,71.758
14.720,73.272
14.730,72.130
14.740,72.221
14.750,73.354
14.760,74.641
14.770,73.758
14.780,75.648
14.790,76.091
14.800,75.300
14.810,74.892
14.820,75.180
14.830,73.523
14.840,70.787
14.850,73.420
14.860,75.694
14.870,71.266
14.880,73.973
14.890,71.045
14.900,74.460
14.910,78.159
14.920,73.329
14.930,75.621
14.940,71.274
14.950,72.268
14.960,76.426
14.970,72.957
14.980,77.362
14.990,75.789
15.000,76.615
15.010,78.666
15.020,78.818
15.030,78.106
15.040,80.084
15.050,83.278
15.060,80.898
15.070,88.734
15.080,91.280
15.090,92.911
15.100,87.751
15.110,92.918
15.120,92.680
15.130,100.500
15.140,95.503
15.150,96.006
15.160,102.279
15.170,103.560
15.180,103.255
15.190,103.213
15.200,107.832
15.210,108.628
15.220,109.349
15.230,111.834
15.240,114.895
15.250,117.440
15.260,116.992
15.270,124.613
15.280,118.780
15.290,122.602
15.300,125.552
15.310,124.502
15.320,130.015
15.330,131.123
15.340,131.082
15.350,131.578
15.360,135.010
15.370,138.928
15.380,140.063
15.390,139.923
15.400,146.096
15.410,145.188
15.420,150.151
15.430,151.501
15.440,152.271
15.450,151.408
15.460,156.109
15.470,153.853
15.480,153.513
15.490,159.361
15.500,156.583
15.510,164.684
15.520,159.996
15.530,164.542
15.540,169.121
15.550,169.724
15.560,168.247
15.570,169.680
15.580,176.678
15.590,178.045
15.600,180.187
15.610,178.552
15.620,182.391
15.630,185.136
15.640,185.104
15.650,184.675
15.660,189.314
15.670,192.961
15.680,189.765
15.690,190.806
15.700,196.041
15.710,193.880
15.720,197.818
15.730,200.518
15.740,200.320
15.750,205.401
15.760,208.383
15.770,207.967
15.780,206.119
15.790,211.346
15.800,214.706
15.810,216.362
15.820,218.125
15.830,219.190
15.840,216.289
15.850,223.252
15.860,219.814
15.870,224.558
15.880,223.264
15.890,223.961
15.900,229.383
15.910,230.235
15.920,230.349
15.930,234.451
15.940,239.130
15.950,238.562
15.960,237.390
15.970,243.102
15.980,244.256
15.990,244.320
16.000,246.398
16.010,243.241
16.020,247.694
16.030,247.667
16.040,244.948
16.050,244.492
16.060,247.171
16.070,246.361
16.080,248.869
16.090,243.050
16.100,245.914
16.110,248.947
16.120,244.864
16.130,244.446
16.140,243.329
16.150,243.580
16.160,247.414
16.170,242.135
16.180,247.322
16.190,244.682
16.200,242.720
16.210,243.524
16.220,247.758
16.230,248.150
16.240,248.672
16.250,247.806
16.260,249.026
16.270,249.093
16.280,246.681
16.290,242.253
16.300,241.986
16.310,246.571
16.320,243.197
16.330,242.762
16.340,246.121
16.350,243.524
16.360,245.306
16.370,242.253
16.380,245.414
16.390,242.369
16.400,243.713
16.410,247.834
16.420,244.537
16.430,243.820
16.440,243.172
16.450,242.877
16.460,242.561
16.470,241.366
16.480,242.950
16.490,248.654
16.500,246.895
16.510,242.505
16.520,245.831
16.530,243.439
16.540,243.070
16.550,247.156
16.560,246.593
16.570,247.283
16.580,248.955
16.590,246.556
16.600,247.621
16.610,245.761
16.620,248.500
16.630,242.658
16.640,248.252
16.650,241.738
16.660,248.550
16.670,248.836
16.680,248.432
16.690,241.685
16.700,242.943
16.710,243.997
16.720,241.332
16.730,246.316
16.740,242.260
16.750,245.981
16.760,241.013
16.770,242.012
16.780,247.214
16.790,246.104
16.800,245.929
16.810,243.575
16.820,241.127
16.830,243.625
16.840,247.645
16.850,245.351
16.860,240.735
16.870,245.373
16.880,246.238
16.890,246.549
16.900,245.778
16.910,246.096
16.920,244.063
16.930,242.723
16.940,242.622
16.950,248.427
16.960,247.678
16.970,240.885
16.980,244.101
16.990,246.525
17.000,73.888
17.010,71.089
17.020,76.518
17.030,72.942
17.040,70.981
17.050,71.398
17.060,69.962
17.070,75.021
17.080,75.840
17.090,71.809
17.100,75.060
17.110,70.010
17.120,72.326
17.130,73.230
17.140,72.417
17.150,74.587
17.160,70.022
17.170,75.554
17.180,73.975
17.190,75.541
17.200,77.239
17.210,76.596
17.220,69.316
17.230,76.072
17.240,72.110
17.250,75.756
17.260,71.130
17.270,72.347
17.280,75.389
17.290,69.560
17.300,72.060
17.310,69.629
17.320,70.684
17.330,69.820
17.340,75.502
17.350,73.854
17.360,75.593
17.370,73.959
17.380,73.315
17.390,70.893
17.400,73.886
17.410,75.514
17.420,73.959
17.430,74.377
17.440,74.847
17.450,71.573
17.460,73.331
17.470,73.238
