t_s,force_N
5.400,89.085
5.410,86.667
5.420,89.173
5.430,81.799
5.440,81.494
5.450,84.968
5.460,83.619
5.470,88.034
5.480,86.228
5.490,85.030
5.500,81.463
5.510,87.555
5.520,85.029
5.530,85.981
5.540,89.243
5.550,81.210
5.560,83.936
5.570,84.494
5.580,88.466
5.590,81.266
5.600,84.951
5.610,84.141
5.620,88.825
5.630,83.239
5.640,89.234
5.650,88.547
5.660,84.992
5.670,82.566
5.680,84.530
5.690,84.633
5.700,83.002
5.710,81.599
5.720,88.342
5.730,88.396
5.740,84.948
5.750,88.890
5.760,86.721
5.770,87.170
5.780,83.452
5.790,83.186
5.800,86.296
5.810,88.998
5.820,81.011
5.830,87.244
5.840,84.445
5.850,83.125
5.860,83.584
5.870,85.813
5.880,83.020
5.890,84.308
5.900,81.019
5.910,85.328
5.920,88.893
5.930,86.949
5.940,85.589
5.950,81.282
5.960,85.150
5.970,84.818
5.980,85.073
5.990,81.955
6.000,83.006
6.010,86.533
6.020,84.413
6.030,81.016
6.040,82.950
6.050,83.971
6.060,84.873
6.070,81.999
6.080,82.970
6.090,85.456
6.100,88.946
6.110,80.933
6.120,83.350
6.130,89.141
6.140,81.267
6.150,88.427
6.160,86.594
6.170,81.816
6.180,82.028
6.190,82.924
6.200,88.565
6.210,85.188
6.220,83.555
6.230,83.644
6.240,80.600
6.250,88.102
6.260,81.099
6.270,87.591
6.280,85.735
6.290,84.452
6.300,87.263
6.310,85.370
6.320,81.782
6.330,88.396
6.340,82.845
6.350,83.466
6.360,83.079
6.370,81.587
6.380,85.366
6.390,88.010
6.400,82.434
6.410,83.389
6.420,87.853
6.430,84.135
6.440,85.101
6.450,81.994
6.460,83.612
6.470,83.425
6.480,81.411
6.490,84.059
6.500,88.884
6.510,80.629
6.520,88.905
6.530,83.127
6.540,81.948
6.550,88.109
6.560,82.952
6.570,80.698
6.580,81.342
6.590,83.894
6.600,84.818
6.610,82.703
6.620,80.672
6.630,86.209
6.640,86.045
6.650,87.147
6.660,85.840
6.670,82.779
6.680,87.526
6.690,85.760
6.700,87.918
6.710,86.575
6.720,83.071
6.730,87.609
6.740,84.439
6.750,88.754
6.760,87.893
6.770,82.847
6.780,80.711
6.790,81.835
6.800,84.751
6.810,80.346
6.820,80.416
6.830,80.322
6.840,85.148
6.850,81.757
6.860,87.083
6.870,85.148
6.880,82.213
6.890,84.832
6.900,82.978
6.910,88.000
6.920,82.347
6.930,83.828
6.940,88.735
6.950,85.275
6.960,80.421
6.970,82.741
6.980,85.748
6.990,86.851
7.000,81.891
7.010,86.269
7.020,82.923
7.030,82.538
7.040,81.253
7.050,88.682
7.060,80.111
7.070,83.633
7.080,87.034
7.090,86.564
7.100,87.392
7.110,82.918
7.120,83.853
7.130,86.034
7.140,84.258
7.150,83.891
7.160,80.131
7.170,82.539
7.180,80.671
7.190,84.465
7.200,88.225
7.210,81.985
7.220,88.101
7.230,86.820
7.240,84.712
7.250,83.077
7.260,88.196
7.270,80.780
7.280,88.586
7.290,81.385
7.300,85.581
7.310,82.328
7.320,85.188
7.330,84.630
7.340,83.242
7.350,80.787
7.360,88.233
7.370,80.623
7.380,86.013
7.390,80.151
7.400,87.972
7.410,85.164
7.420,84.407
7.430,82.673
7.440,80.889
7.450,88.462
7.460,82.578
7.470,86.850
7.480,85.107
7.490,87.734
7.500,84.685
7.510,87.498
7.520,87.472
7.530,88.573
7.540,85.429
7.550,84.883
7.560,88.212
7.570,83.389
7.580,81.482
7.590,82.086
7.600,86.328
7.610,86.239
7.620,87.096
7.630,80.816
7.640,81.739
7.650,88.189
7.660,85.382
7.670,83.673
7.680,82.791
7.690,87.260
7.700,84.122
7.710,83.424
7.720,88.156
7.730,83.195
7.740,80.711
7.750,87.566
7.760,83.103
7.770,83.370
7.780,85.680
7.790,87.846
7.800,84.673
7.810,83.673
7.820,82.482
7.830,82.337
7.840,87.786
7.850,79.778
7.860,87.826
7.870,86.518
7.880,80.964
7.890,86.762
7.900,82.795
7.910,84.402
7.920,83.436
7.930,85.004
7.940,82.844
7.950,83.551
7.960,83.211
7.970,81.092
7.980,81.794
7.990,82.803
8.000,87.668
8.010,87.582
8.020,84.695
8.030,82.819
8.040,87.216
8.050,84.281
8.060,87.657
8.070,84.721
8.080,86.248
8.090,85.290
8.100,83.314
8.110,83.606
8.120,83.091
8.130,84.030
8.140,87.328
8.150,84.323
8.160,81.138
8.170,80.734
8.180,81.928
8.190,85.916
8.200,81.677
8.210,85.059
8.220,84.450
8.230,84.868
8.240,81.884
8.250,81.984
8.260,86.220
8.270,81.235
8.280,88.188
8.290,81.882
8.300,80.094
8.310,80.475
8.320,85.353
8.330,81.842
8.340,87.297
8.350,84.963
8.360,87.702
8.370,85.363
8.380,81.593
8.390,80.558
8.400,85.821
8.410,87.436
8.420,81.889
8.430,86.709
8.440,85.190
8.450,82.881
8.460,83.911
8.470,85.250
8.480,83.384
8.490,87.588
8.500,81.876
8.510,84.074
8.520,79.551
8.530,80.320
8.540,85.093
8.550,81.381
8.560,79.672
8.570,81.380
8.580,87.366
8.590,83.784
8.600,85.025
8.610,86.774
8.620,88.031
8.630,84.119
8.640,87.251
8.650,82.369
8.660,85.759
8.670,84.757
8.680,81.929
8.690,83.561
8.700,83.031
8.710,82.500
8.720,82.479
8.730,81.640
8.740,86.000
8.750,79.653
8.760,80.418
8.770,83.152
8.780,84.143
8.790,81.399
8.800,87.716
8.810,79.442
8.820,87.121
8.830,79.259
8.840,85.318
8.850,85.563
8.860,85.793
8.870,80.881
8.880,87.910
8.890,84.286
8.900,87.548
8.910,83.621
8.920,87.832
8.930,84.873
8.940,80.130
8.950,79.712
8.960,85.465
8.970,87.274
8.980,87.148
8.990,80.476
9.000,80.780
9.010,84.540
9.020,85.722
9.030,81.288
9.040,82.570
9.050,80.385
9.060,79.633
9.070,85.893
9.080,80.540
9.090,80.105
9.100,83.805
9.110,83.439
9.120,85.635
9.130,82.472
9.140,82.329
9.150,83.956
9.160,85.329
9.170,86.827
9.180,81.568
9.190,79.544
9.200,87.173
9.210,81.306
9.220,79.352
9.230,83.697
9.240,80.638
9.250,80.822
9.260,87.498
9.270,83.852
9.280,81.164
9.290,84.003
9.300,83.873
9.310,79.667
9.320,84.031
9.330,80.868
9.340,86.785
9.350,80.588
9.360,82.363
9.370,86.884
9.380,82.783
9.390,82.825
9.400,80.168
9.410,83.006
9.420,84.275
9.430,86.662
9.440,87.566
9.450,80.699
9.460,80.282
9.470,82.817
9.480,82.681
9.490,82.745
9.500,80.181
9.510,85.075
9.520,87.533
9.530,80.481
9.540,81.961
9.550,83.793
9.560,80.956
9.570,82.501
9.580,82.824
9.590,83.735
9.600,81.200
9.610,81.685
9.620,83.306
9.630,79.464
9.640,85.260
9.650,79.583
9.660,84.501
9.670,80.521
9.680,81.582
9.690,85.587
9.700,85.811
9.710,84.726
9.720,87.077
9.730,85.461
9.740,84.924
9.750,83.616
9.760,82.877
9.770,81.694
9.780,78.695
9.790,86.245
9.800,87.432
9.810,82.648
9.820,83.217
9.830,82.910
9.840,84.063
9.850,86.288
9.860,80.416
9.870,87.374
9.880,86.921
9.890,83.891
9.900,83.715
9.910,78.744
9.920,78.760
9.930,85.304
9.940,83.068
9.950,81.101
9.960,83.492
9.970,83.555
9.980,85.228
9.990,86.423
10.000,84.120
10.010,80.131
10.020,82.145
10.030,86.671
10.040,82.737
10.050,86.161
10.060,80.208
10.070,82.497
10.080,83.765
10.090,80.883
10.100,84.862
10.110,83.199
10.120,83.133
10.130,83.559
10.140,79.895
10.150,85.638
10.160,85.305
10.170,82.805
10.180,81.249
10.190,83.807
10.200,79.224
10.210,82.386
10.220,87.202
10.230,83.893
10.240,80.340
10.250,85.019
10.260,82.229
10.270,84.874
10.280,86.864
10.290,83.680
10.300,80.272
10.310,83.999
10.320,86.744
10.330,80.275
10.340,85.561
10.350,86.389
10.360,85.780
10.370,78.715
10.380,85.452
10.390,83.110
10.400,79.860
10.410,82.694
10.420,86.194
10.430,78.850
10.440,84.767
10.450,81.030
10.460,82.409
10.470,82.666
10.480,82.166
10.490,83.496
10.500,80.196
10.510,79.677
10.520,78.619
10.530,83.075
10.540,79.664
10.550,78.697
10.560,82.612
10.570,82.262
10.580,83.236
10.590,81.684
10.600,79.535
10.610,81.635
10.620,84.761
10.630,82.228
10.640,85.176
10.650,87.014
10.660,82.358
10.670,78.556
10.680,86.890
10.690,85.703
10.700,82.614
10.710,78.726
10.720,86.417
10.730,85.486
10.740,78.305
10.750,82.778
10.760,80.936
10.770,83.264
10.780,81.722
10.790,82.804
10.800,80.161
10.810,86.320
10.820,81.117
10.830,82.924
10.840,80.086
10.850,85.505
10.860,81.609
10.870,79.352
10.880,86.320
10.890,83.698
10.900,84.142
10.910,84.386
10.920,86.375
10.930,80.811
10.940,84.551
10.950,81.531
10.960,86.665
10.970,81.151
10.980,84.213
10.990,84.430
11.000,86.683
11.010,85.064
11.020,86.628
11.030,85.377
11.040,85.417
11.050,82.667
11.060,85.489
11.070,78.249
11.080,85.688
11.090,85.455
11.100,83.128
11.110,82.402
11.120,83.541
11.130,82.111
11.140,85.601
11.150,84.699
11.160,85.768
11.170,79.583
11.180,78.235
11.190,82.334
11.200,84.856
11.210,79.483
11.220,79.045
11.230,80.284
11.240,79.229
11.250,82.687
11.260,79.785
11.270,85.862
11.280,85.916
11.290,85.290
11.300,80.273
11.310,78.883
11.320,86.525
11.330,83.232
11.340,80.024
11.350,84.903
11.360,85.091
11.370,81.076
11.380,78.227
11.390,86.496
11.400,81.545
11.410,84.461
11.420,84.695
11.430,84.229
11.440,84.921
11.450,80.988
11.460,79.471
11.470,81.196
11.480,81.683
11.490,78.149
11.500,79.745
11.510,85.064
11.520,82.648
11.530,84.982
11.540,80.624
11.550,81.262
11.560,82.808
11.570,81.463
11.580,82.804
11.590,83.426
11.600,80.803
11.610,86.201
11.620,79.598
11.630,80.721
11.640,78.080
11.650,79.891
11.660,81.249
11.670,85.870
11.680,81.639
11.690,83.171
11.700,79.570
11.710,82.349
11.720,80.061
11.730,85.968
11.740,83.224
11.750,84.374
11.760,78.399
11.770,82.636
11.780,85.212
11.790,82.221
11.800,85.525
11.810,82.799
11.820,78.733
11.830,82.800
11.840,81.259
11.850,85.840
11.860,82.443
11.870,81.439
11.880,79.891
11.890,80.165
11.900,77.801
11.910,79.378
11.920,83.353
11.930,79.888
11.940,85.119
11.950,80.010
11.960,77.624
11.970,83.091
11.980,83.973
11.990,81.683
12.000,78.717
12.010,82.514
12.020,82.423
12.030,84.962
12.040,77.812
12.050,85.517
12.060,80.215
12.070,85.795
12.080,78.479
12.090,85.152
12.100,79.110
12.110,80.842
12.120,85.681
12.130,83.694
12.140,84.414
12.150,83.161
12.160,78.506
12.170,80.165
12.180,83.214
12.190,80.830
12.200,83.178
12.210,85.489
12.220,79.753
12.230,78.223
12.240,79.111
12.250,82.658
12.260,78.346
12.270,82.658
12.280,84.104
12.290,85.073
12.300,78.007
12.310,80.042
12.320,81.476
12.330,78.323
12.340,80.531
12.350,84.774
12.360,85.736
12.370,82.948
12.380,78.508
12.390,83.779
12.400,86.147
12.410,80.405
12.420,84.610
12.430,83.244
12.440,79.397
12.450,81.503
12.460,85.178
12.470,79.122
12.480,84.407
12.490,81.180
12.500,78.833
12.510,81.151
12.520,79.699
12.530,82.739
12.540,80.384
12.550,83.948
12.560,85.808
12.570,81.421
12.580,83.894
12.590,84.258
12.600,84.507
12.610,84.924
12.620,84.105
12.630,80.504
12.640,80.689
12.650,83.416
12.660,79.138
12.670,83.344
12.680,82.937
12.690,84.791
12.700,81.727
12.710,81.791
12.720,77.587
12.730,80.961
12.740,80.533
12.750,82.644
12.760,85.280
12.770,83.370
12.780,85.261
12.790,85.010
12.800,81.297
12.810,83.597
12.820,85.408
12.830,81.529
12.840,85.841
12.850,85.309
12.860,78.043
12.870,79.002
12.880,84.880
12.890,82.928
12.900,83.798
12.910,85.416
12.920,84.352
12.930,82.972
12.940,79.669
12.950,84.910
12.960,85.531
12.970,82.387
12.980,80.612
12.990,84.127
13.000,77.728
13.010,85.510
13.020,83.844
13.030,79.742
13.040,83.841
13.050,78.422
13.060,83.877
13.070,84.413
13.080,78.168
13.090,77.090
13.100,84.294
13.110,78.945
13.120,84.446
13.130,85.638
13.140,76.974
13.150,84.882
13.160,77.115
13.170,83.415
13.180,83.404
13.190,84.815
13.200,80.619
13.210,77.060
13.220,78.262
13.230,83.212
13.240,82.166
13.250,82.664
13.260,80.144
13.270,85.006
13.280,80.296
13.290,82.627
13.300,77.021
13.310,78.237
13.320,80.757
13.330,77.909
13.340,79.700
13.350,79.871
13.360,84.849
13.370,78.722
13.380,80.573
13.390,77.004
13.400,78.305
13.410,82.030
13.420,77.263
13.430,83.946
13.440,83.214
13.450,77.007
13.460,76.927
13.470,83.396
13.480,83.605
13.490,83.327
13.500,79.115
13.510,83.393
13.520,78.957
13.530,79.971
13.540,84.499
13.550,82.958
13.560,79.935
13.570,78.571
13.580,81.776
13.590,77.858
13.600,84.067
13.610,80.620
13.620,77.820
13.630,80.737
13.640,79.931
13.650,77.669
13.660,80.440
13.670,83.651
13.680,80.578
13.690,81.628
13.700,81.292
13.710,82.006
13.720,83.847
13.730,77.415
13.740,81.172
13.750,81.962
13.760,81.483
13.770,84.337
13.780,81.710
13.790,83.278
13.800,82.342
13.810,79.066
13.820,85.177
13.830,84.866
13.840,79.683
13.850,84.570
13.860,82.120
13.870,84.613
13.880,78.283
13.890,79.878
13.900,80.258
13.910,77.841
13.920,77.911
13.930,78.311
13.940,76.815
13.950,76.836
13.960,82.662
13.970,84.952
13.980,81.579
13.990,80.330
14.000,85.048
14.010,80.618
14.020,83.332
14.030,78.011
14.040,78.609
14.050,80.792
14.060,82.954
14.070,83.101
14.080,83.896
14.090,78.557
14.100,84.485
14.110,78.545
14.120,78.427
14.130,77.238
14.140,84.820
14.150,81.936
14.160,81.015
14.170,77.531
14.180,77.327
14.190,84.708
14.200,83.450
14.210,81.238
14.220,78.589
14.230,81.937
14.240,78.651
14.250,81.059
14.260,79.450
14.270,79.859
14.280,83.314
14.290,80.203
14.300,81.263
14.310,84.650
14.320,80.272
14.330,76.556
14.340,84.567
14.350,82.371
14.360,79.396
14.370,77.870
14.380,82.311
14.390,79.991
14.400,82.274
14.410,76.373
14.420,78.379
14.430,80.267
14.440,79.993
14.450,82.861
14.460,81.724
14.470,83.141
14.480,77.644
14.490,78.836
14.500,79.217
14.510,80.270
14.520,84.080
14.530,82.803
14.540,77.267
14.550,82.347
14.560,81.280
14.570,76.931
14.580,76.246
14.590,84.307
14.600,77.853
14.610,82.440
14.620,80.207
14.630,78.808
14.640,80.082
14.650,83.251
14.660,82.875
14.670,82.233
14.680,77.050
14.690,77.541
14.700,77.326
14.710,78.040
14.720,84.284
14.730,84.664
14.740,77.829
14.750,82.333
14.760,84.824
14.770,81.503
14.780,81.671
14.790,82.156
14.800,84.853
14.810,76.630
14.820,82.608
14.830,81.811
14.840,81.918
14.850,83.112
14.860,76.445
14.870,79.175
14.880,76.829
14.890,80.599
14.900,84.553
14.910,78.518
14.920,80.893
14.930,81.502
14.940,79.102
14.950,82.857
14.960,81.165
14.970,84.767
14.980,80.327
14.990,83.704
15.000,78.791
15.010,78.556
15.020,86.546
15.030,84.775
15.040,85.380
15.050,85.559
15.060,94.560
15.070,90.117
15.080,99.553
15.090,94.887
15.100,95.194
15.110,102.428
15.120,106.742
15.130,106.783
15.140,105.612
15.150,106.328
15.160,110.310
15.170,108.654
15.180,113.262
15.190,115.258
15.200,119.987
15.210,117.000
15.220,117.809
15.230,122.118
15.240,123.936
15.250,125.423
15.260,126.531
15.270,129.413
15.280,129.732
15.290,133.020
15.300,132.123
15.310,140.785
15.320,139.530
15.330,146.341
15.340,147.211
15.350,145.772
15.360,143.855
15.370,146.088
15.380,147.040
15.390,152.427
15.400,151.157
15.410,155.887
15.420,159.039
15.430,158.426
15.440,164.287
15.450,163.242
15.460,168.046
15.470,167.103
15.480,171.338
15.490,174.469
15.500,172.648
15.510,176.008
15.520,180.920
15.530,177.740
15.540,181.708
15.550,179.537
15.560,180.474
15.570,187.762
15.580,188.173
15.590,191.268
15.600,193.273
15.610,196.583
15.620,191.703
15.630,200.639
15.640,203.194
15.650,202.646
15.660,202.245
15.670,202.628
15.680,206.016
15.690,212.603
15.700,212.321
15.710,214.456
15.720,211.592
15.730,215.069
15.740,219.814
15.750,219.797
15.760,224.140
15.770,220.809
15.780,222.883
15.790,230.010
15.800,228.709
15.810,234.447
15.820,231.673
15.830,234.311
15.840,232.563
15.850,241.529
15.860,240.154
15.870,238.368
15.880,241.773
15.890,241.658
15.900,250.769
15.910,245.885
15.920,248.724
15.930,252.872
15.940,254.246
15.950,258.664
15.960,260.528
15.970,263.336
15.980,265.515
15.990,261.995
16.000,263.606
16.010,269.822
16.020,263.077
16.030,267.566
16.040,262.574
16.050,264.085
16.060,264.649
16.070,269.989
16.080,262.568
16.090,266.769
16.100,269.501
16.110,264.759
16.120,264.649
16.130,266.235
16.140,270.006
16.150,269.047
16.160,265.604
16.170,263.988
16.180,269.858
16.190,264.153
16.200,270.098
16.210,262.925
16.220,263.055
16.230,266.345
16.240,267.454
16.250,264.370
16.260,262.768
16.270,269.451
16.280,263.699
16.290,268.343
16.300,266.578
16.310,261.958
16.320,265.889
16.330,265.648
16.340,261.438
16.350,266.124
16.360,267.748
16.370,266.154
16.380,263.364
16.390,261.700
16.400,262.906
16.410,262.589
16.420,268.994
16.430,268.332
16.440,265.435
16.450,264.141
16.460,268.460
16.470,262.231
16.480,261.700
16.490,268.994
16.500,269.429
16.510,268.403
16.520,265.662
16.530,269.078
16.540,266.475
16.550,262.138
16.560,262.105
16.570,263.486
16.580,267.755
16.590,268.294
16.600,266.667
16.610,265.515
16.620,263.969
16.630,269.320
16.640,265.395
16.650,268.520
16.660,268.035
16.670,263.968
16.680,264.593
16.690,268.351
16.700,269.449
16.710,264.340
16.720,264.752
16.730,263.871
16.740,261.835
16.750,261.194
16.760,261.477
16.770,268.754
16.780,263.555
16.790,262.965
16.800,268.033
16.810,262.291
16.820,264.896
16.830,264.035
16.840,261.656
16.850,261.062
16.860,269.270
16.870,260.888
16.880,263.577
16.890,268.738
16.900,263.220
16.910,267.324
16.920,260.891
16.930,260.643
16.940,268.943
16.950,265.766
16.960,263.153
16.970,269.084
16.980,266.688
16.990,263.071
17.000,77.217
17.010,83.641
17.020,83.003
17.030,81.321
17.040,79.402
17.050,75.586
17.060,81.630
17.070,82.757
17.080,78.669
17.090,75.605
17.100,80.171
17.110,83.538
17.120,79.029
17.130,81.677
17.140,81.591
17.150,76.170
17.160,82.136
17.170,82.611
17.180,77.215
17.190,82.407
17.200,75.792
17.210,78.583
17.220,83.525
17.230,79.927
17.240,82.753
17.250,81.355
17.260,83.399
17.270,82.702
17.280,76.772
17.290,76.297
17.300,78.243
17.310,82.327
17.320,77.197
17.330,80.918
17.340,80.966
17.350,77.587
17.360,80.024
17.370,74.943
17.380,75.500
17.390,81.406
17.400,78.204
17.410,75.057
17.420,82.391
17.430,76.199
17.440,78.362
17.450,79.945
17.460,76.191
17.470,75.981
