t_s,force_N
2.570,89.070
2.580,86.092
2.590,90.681
2.600,88.064
2.610,83.052
2.620,84.426
2.630,83.323
2.640,89.456
2.650,89.687
2.660,84.827
2.670,86.119
2.680,83.744
2.690,83.909
2.700,83.155
2.710,82.987
2.720,82.997
2.730,87.277
2.740,82.277
2.750,85.047
2.760,83.971
2.770,86.186
2.780,88.872
2.790,82.679
2.800,85.808
2.810,83.525
2.820,86.036
2.830,88.396
2.840,85.500
2.850,85.971
2.860,90.535
2.870,87.278
2.880,87.557
2.890,84.164
2.900,83.956
2.910,89.591
2.920,89.813
2.930,90.150
2.940,84.780
2.950,82.423
2.960,82.459
2.970,89.610
2.980,86.925
2.990,89.101
3.000,87.338
3.010,87.474
3.020,83.470
3.030,89.564
3.040,83.786
3.050,84.188
3.060,86.325
3.070,86.156
3.080,82.272
3.090,82.163
3.100,88.026
3.110,90.813
3.120,85.712
3.130,85.853
3.140,89.284
3.150,84.783
3.160,88.217
3.170,82.251
3.180,83.643
3.190,84.190
3.200,83.202
3.210,85.702
3.220,86.490
3.230,90.689
3.240,84.288
3.250,88.013
3.260,84.825
3.270,82.709
3.280,90.346
3.290,89.078
3.300,83.838
3.310,86.651
3.320,88.585
3.330,86.142
3.340,86.904
3.350,84.874
3.360,83.792
3.370,82.626
3.380,86.383
3.390,86.350
3.400,86.544
3.410,82.104
3.420,84.081
3.430,89.316
3.440,82.480
3.450,85.719
3.460,84.232
3.470,89.061
3.480,89.538
3.490,89.544
3.500,82.784
3.510,81.957
3.520,85.371
3.530,85.597
3.540,83.874
3.550,86.723
3.560,90.151
3.570,90.299
3.580,83.560
3.590,87.939
3.600,83.134
3.610,82.570
3.620,90.566
3.630,89.485
3.640,84.558
3.650,84.431
3.660,83.939
3.670,90.083
3.680,87.385
3.690,87.651
3.700,88.434
3.710,82.157
3.720,88.965
3.730,88.224
3.740,82.074
3.750,82.387
3.760,88.163
3.770,89.087
3.780,88.833
3.790,82.438
3.800,89.182
3.810,84.804
3.820,89.567
3.830,86.229
3.840,88.080
3.850,84.380
3.860,82.055
3.870,84.388
3.880,84.420
3.890,88.279
3.900,84.763
3.910,88.099
3.920,87.812
3.930,84.392
3.940,85.032
3.950,83.836
3.960,83.310
3.970,84.229
3.980,85.523
3.990,88.638
4.000,89.735
4.010,84.951
4.020,86.910
4.030,83.724
4.040,87.693
4.050,87.869
4.060,82.470
4.070,89.731
4.080,86.711
4.090,82.179
4.100,83.199
4.110,89.554
4.120,83.031
4.130,86.540
4.140,82.754
4.150,84.548
4.160,83.860
4.170,84.898
4.180,89.997
4.190,89.743
4.200,85.302
4.210,85.196
4.220,87.309
4.230,87.184
4.240,84.162
4.250,87.662
4.260,82.855
4.270,85.728
4.280,88.731
4.290,83.101
4.300,84.375
4.310,84.455
4.320,83.920
4.330,86.392
4.340,84.542
4.350,84.232
4.360,87.185
4.370,88.650
4.380,83.735
4.390,82.459
4.400,88.256
4.410,86.053
4.420,88.981
4.430,81.556
4.440,88.901
4.450,86.500
4.460,82.447
4.470,87.406
4.480,83.642
4.490,90.066
4.500,85.481
4.510,86.055
4.520,87.298
4.530,84.775
4.540,85.373
4.550,89.876
4.560,87.703
4.570,83.605
4.580,83.972
4.590,89.182
4.600,82.319
4.610,82.349
4.620,86.337
4.630,84.084
4.640,88.123
4.650,88.521
4.660,84.472
4.670,83.354
4.680,88.449
4.690,87.797
4.700,87.308
4.710,83.081
4.720,83.477
4.730,88.027
4.740,87.648
4.750,87.701
4.760,88.127
4.770,81.969
4.780,84.772
4.790,84.601
4.800,84.514
4.810,87.421
4.820,86.585
4.830,88.436
4.840,85.360
4.850,86.277
4.860,84.201
4.870,83.045
4.880,84.999
4.890,81.400
4.900,85.308
4.910,81.528
4.920,86.785
4.930,87.407
4.940,87.633
4.950,81.959
4.960,89.921
4.970,89.639
4.980,89.556
4.990,86.737
5.000,87.566
5.010,81.164
5.020,85.701
5.030,84.709
5.040,82.361
5.050,83.477
5.060,85.554
5.070,81.840
5.080,83.141
5.090,89.305
5.100,85.293
5.110,85.950
5.120,84.823
5.130,89.643
5.140,89.801
5.150,82.814
5.160,82.013
5.170,81.587
5.180,86.849
5.190,84.930
5.200,88.717
5.210,89.225
5.220,86.254
5.230,81.647
5.240,89.744
5.250,87.564
5.260,85.326
5.270,86.396
5.280,87.570
5.290,85.678
5.300,84.286
5.310,85.368
5.320,83.408
5.330,84.926
5.340,89.397
5.350,82.785
5.360,85.476
5.370,83.727
5.380,88.193
5.390,84.619
5.400,82.925
5.410,86.728
5.420,84.295
5.430,82.622
5.440,85.824
5.450,87.930
5.460,82.492
5.470,84.816
5.480,82.209
5.490,83.310
5.500,88.788
5.510,84.969
5.520,89.399
5.530,83.616
5.540,84.765
5.550,82.783
5.560,82.723
5.570,83.425
5.580,88.576
5.590,84.958
5.600,89.259
5.610,82.153
5.620,85.715
5.630,83.786
5.640,82.335
5.650,87.972
5.660,86.080
5.670,86.632
5.680,87.486
5.690,86.405
5.700,88.034
5.710,84.741
5.720,86.118
5.730,89.342
5.740,88.124
5.750,88.203
5.760,87.094
5.770,81.172
5.780,83.057
5.790,88.887
5.800,85.438
5.810,84.060
5.820,88.195
5.830,83.112
5.840,83.038
5.850,89.257
5.860,86.551
5.870,85.256
5.880,81.541
5.890,89.325
5.900,83.935
5.910,86.549
5.920,85.622
5.930,84.672
5.940,85.320
5.950,84.603
5.960,88.285
5.970,84.265
5.980,81.819
5.990,85.673
6.000,85.085
6.010,80.680
6.020,84.917
6.030,81.351
6.040,87.509
6.050,87.495
6.060,85.870
6.070,81.098
6.080,88.152
6.090,81.235
6.100,87.678
6.110,81.494
6.120,80.958
6.130,82.437
6.140,87.297
6.150,82.784
6.160,88.275
6.170,88.951
6.180,81.111
6.190,87.937
6.200,88.625
6.210,89.098
6.220,83.407
6.230,80.804
6.240,88.097
6.250,88.842
6.260,81.025
6.270,83.979
6.280,89.256
6.290,88.093
6.300,81.908
6.310,84.512
6.320,87.454
6.330,80.521
6.340,80.884
6.350,85.369
6.360,86.513
6.370,82.737
6.380,88.336
6.390,82.706
6.400,82.527
6.410,83.607
6.420,80.642
6.430,84.700
6.440,81.955
6.450,87.231
6.460,85.171
6.470,87.746
6.480,88.417
6.490,86.198
6.500,84.994
6.510,84.558
6.520,86.562
6.530,82.456
6.540,87.317
6.550,86.796
6.560,84.438
6.570,88.610
6.580,83.686
6.590,89.025
6.600,80.912
6.610,86.380
6.620,85.486
6.630,86.099
6.640,82.861
6.650,86.412
6.660,85.188
6.670,86.862
6.680,80.627
6.690,88.804
6.700,82.144
6.710,83.618
6.720,85.920
6.730,81.034
6.740,87.785
6.750,82.499
6.760,87.591
6.770,87.319
6.780,80.355
6.790,85.489
6.800,85.849
6.810,82.354
6.820,82.639
6.830,87.630
6.840,81.855
6.850,83.216
6.860,82.042
6.870,82.273
6.880,85.744
6.890,82.243
6.900,83.295
6.910,82.511
6.920,82.454
6.930,85.973
6.940,82.752
6.950,85.015
6.960,85.049
6.970,84.201
6.980,86.917
6.990,86.530
7.000,87.222
7.010,84.278
7.020,86.184
7.030,85.020
7.040,88.386
7.050,84.009
7.060,83.404
7.070,86.659
7.080,88.879
7.090,82.076
7.100,85.447
7.110,81.835
7.120,82.320
7.130,84.159
7.140,86.771
7.150,84.242
7.160,80.490
7.170,87.899
7.180,87.377
7.190,86.000
7.200,82.903
7.210,84.785
7.220,80.103
7.230,85.486
7.240,84.498
7.250,82.683
7.260,87.862
7.270,81.928
7.280,81.306
7.290,83.924
7.300,82.807
7.310,86.014
7.320,84.744
7.330,86.892
7.340,85.724
7.350,88.010
7.360,81.979
7.370,86.255
7.380,84.616
7.390,82.825
7.400,83.354
7.410,87.868
7.420,82.801
7.430,85.217
7.440,87.936
7.450,81.851
7.460,82.006
7.470,81.751
7.480,84.508
7.490,80.680
7.500,82.010
7.510,80.632
7.520,82.801
7.530,83.016
7.540,80.852
7.550,82.128
7.560,88.472
7.570,80.050
7.580,82.793
7.590,81.882
7.600,82.035
7.610,81.881
7.620,82.705
7.630,86.026
7.640,84.164
7.650,80.831
7.660,82.901
7.670,87.445
7.680,82.827
7.690,81.639
7.700,88.028
7.710,82.330
7.720,80.507
7.730,83.447
7.740,86.596
7.750,80.473
7.760,86.405
7.770,84.835
7.780,81.849
7.790,87.977
7.800,82.042
7.810,79.794
7.820,80.684
7.830,80.590
7.840,85.353
7.850,87.856
7.860,85.445
7.870,85.138
7.880,84.108
7.890,83.976
7.900,80.763
7.910,82.941
7.920,79.807
7.930,82.654
7.940,84.117
7.950,87.988
7.960,82.489
7.970,80.806
7.980,83.376
7.990,81.772
8.000,85.224
8.010,85.966
8.020,84.564
8.030,81.035
8.040,82.251
8.050,80.617
8.060,82.741
8.070,80.562
8.080,82.314
8.090,86.469
8.100,81.348
8.110,81.954
8.120,86.401
8.130,82.630
8.140,85.033
8.150,79.681
8.160,81.623
8.170,87.913
8.180,82.560
8.190,85.122
8.200,82.087
8.210,86.498
8.220,82.488
8.230,87.786
8.240,85.283
8.250,82.138
8.260,81.370
8.270,87.234
8.280,81.317
8.290,86.063
8.300,84.427
8.310,87.160
8.320,81.244
8.330,87.530
8.340,79.802
8.350,84.695
8.360,86.563
8.370,87.927
8.380,79.533
8.390,84.534
8.400,88.228
8.410,86.683
8.420,86.046
8.430,81.521
8.440,84.585
8.450,86.799
8.460,80.010
8.470,81.440
8.480,86.367
8.490,85.613
8.500,83.425
8.510,80.796
8.520,81.673
8.530,80.557
8.540,81.713
8.550,79.657
8.560,87.352
8.570,85.252
8.580,80.760
8.590,87.098
8.600,84.440
8.610,87.246
8.620,79.486
8.630,86.208
8.640,82.485
8.650,84.093
8.660,88.119
8.670,81.260
8.680,84.475
8.690,88.005
8.700,81.230
8.710,86.457
8.720,86.187
8.730,84.516
8.740,84.253
8.750,84.224
8.760,81.824
8.770,81.059
8.780,81.106
8.790,81.200
8.800,82.546
8.810,82.808
8.820,82.090
8.830,85.293
8.840,79.769
8.850,80.666
8.860,84.061
8.870,81.750
8.880,80.700
8.890,87.188
8.900,79.255
8.910,81.827
8.920,86.107
8.930,79.795
8.940,87.117
8.950,86.980
8.960,79.857
8.970,82.427
8.980,86.611
8.990,81.266
9.000,81.097
9.010,87.288
9.020,80.462
9.030,85.679
9.040,86.763
9.050,80.341
9.060,81.720
9.070,87.655
9.080,85.743
9.090,80.879
9.100,83.468
9.110,80.682
9.120,80.918
9.130,80.521
9.140,79.882
9.150,81.165
9.160,82.987
9.170,84.088
9.180,81.971
9.190,87.384
9.200,86.336
9.210,85.508
9.220,79.682
9.230,82.194
9.240,79.709
9.250,80.122
9.260,84.710
9.270,81.564
9.280,86.253
9.290,80.595
9.300,80.975
9.310,81.432
9.320,86.725
9.330,79.860
9.340,85.359
9.350,85.456
9.360,86.792
9.370,79.950
9.380,83.602
9.390,86.743
9.400,85.852
9.410,80.621
9.420,81.898
9.430,82.749
9.440,81.976
9.450,86.766
9.460,85.809
9.470,87.754
9.480,80.596
9.490,82.406
9.500,81.217
9.510,85.210
9.520,81.861
9.530,82.545
9.540,84.497
9.550,85.779
9.560,78.950
9.570,80.208
9.580,80.936
9.590,84.638
9.600,84.859
9.610,86.551
9.620,82.216
9.630,87.245
9.640,81.366
9.650,84.114
9.660,84.818
9.670,79.268
9.680,86.731
9.690,81.753
9.700,83.307
9.710,85.405
9.720,79.074
9.730,85.659
9.740,80.709
9.750,85.457
9.760,85.240
9.770,84.643
9.780,81.581
9.790,80.871
9.800,81.103
9.810,80.983
9.820,86.612
9.830,79.952
9.840,81.397
9.850,84.570
9.860,81.231
9.870,84.593
9.880,83.782
9.890,84.892
9.900,87.311
9.910,83.022
9.920,82.450
9.930,79.591
9.940,85.263
9.950,85.407
9.960,83.356
9.970,86.941
9.980,80.385
9.990,82.787
10.000,79.789
10.010,86.831
10.020,78.810
10.030,84.385
10.040,79.982
10.050,86.956
10.060,82.659
10.070,81.076
10.080,86.496
10.090,82.253
10.100,79.157
10.110,82.486
10.120,79.503
10.130,79.871
10.140,85.422
10.150,84.954
10.160,80.892
10.170,83.608
10.180,80.639
10.190,83.533
10.200,87.077
10.210,87.032
10.220,84.538
10.230,84.790
10.240,80.034
10.250,79.048
10.260,87.080
10.270,78.924
10.280,81.489
10.290,84.517
10.300,86.293
10.310,80.401
10.320,83.176
10.330,78.861
10.340,86.919
10.350,84.197
10.360,80.744
10.370,79.829
10.380,84.560
10.390,80.584
10.400,81.040
10.410,80.551
10.420,83.772
10.430,86.901
10.440,79.575
10.450,86.058
10.460,79.605
10.470,78.915
10.480,80.739
10.490,83.074
10.500,79.915
10.510,80.199
10.520,79.367
10.530,83.758
10.540,83.937
10.550,84.648
10.560,83.149
10.570,80.892
10.580,83.710
10.590,86.067
10.600,84.991
10.610,84.116
10.620,80.166
10.630,82.327
10.640,81.026
10.650,78.498
10.660,83.632
10.670,80.820
10.680,82.799
10.690,81.044
10.700,85.578
10.710,85.196
10.720,85.142
10.730,86.434
10.740,85.036
10.750,80.998
10.760,85.462
10.770,82.454
10.780,80.371
10.790,85.315
10.800,79.823
10.810,79.495
10.820,79.094
10.830,79.039
10.840,83.640
10.850,81.508
10.860,84.956
10.870,85.511
10.880,80.684
10.890,81.341
10.900,84.907
10.910,86.024
10.920,83.325
10.930,83.647
10.940,84.468
10.950,80.839
10.960,86.611
10.970,79.377
10.980,86.786
10.990,86.895
11.000,79.706
11.010,82.355
11.020,80.842
11.030,85.984
11.040,86.455
11.050,84.295
11.060,79.779
11.070,86.370
11.080,78.730
11.090,80.516
11.100,85.047
11.110,83.958
11.120,85.095
11.130,81.890
11.140,84.410
11.150,79.372
11.160,79.833
11.170,83.410
11.180,82.182
11.190,79.607
11.200,85.552
11.210,79.374
11.220,81.785
11.230,79.009
11.240,79.208
11.250,85.096
11.260,82.684
11.270,83.806
11.280,84.908
11.290,84.868
11.300,86.822
11.310,78.572
11.320,84.130
11.330,78.811
11.340,79.824
11.350,79.959
11.360,84.342
11.370,82.336
11.380,78.120
11.390,83.781
11.400,82.949
11.410,78.778
11.420,80.690
11.430,79.867
11.440,86.290
11.450,82.442
11.460,84.717
11.470,86.036
11.480,83.387
11.490,82.176
11.500,84.225
11.510,79.661
11.520,83.994
11.530,78.246
11.540,77.976
11.550,85.840
11.560,82.720
11.570,85.541
11.580,85.424
11.590,78.573
11.600,84.439
11.610,81.387
11.620,83.936
11.630,82.790
11.640,85.542
11.650,84.785
11.660,83.906
11.670,82.413
11.680,78.492
11.690,86.487
11.700,80.755
11.710,80.160
11.720,83.176
11.730,84.982
11.740,79.735
11.750,82.546
11.760,82.880
11.770,83.571
11.780,82.713
11.790,80.178
11.800,81.406
11.810,81.688
11.820,83.937
11.830,80.482
11.840,79.807
11.850,82.919
11.860,80.194
11.870,85.152
11.880,83.757
11.890,79.846
11.900,84.496
11.910,83.387
11.920,80.970
11.930,84.701
11.940,79.231
11.950,85.813
11.960,81.799
11.970,86.533
11.980,84.246
11.990,82.906
12.000,85.700
12.010,84.711
12.020,85.147
12.030,78.930
12.040,80.733
12.050,81.792
12.060,81.469
12.070,85.795
12.080,83.768
12.090,85.362
12.100,85.489
12.110,79.044
12.120,83.830
12.130,79.622
12.140,86.350
12.150,85.274
12.160,86.020
12.170,86.220
12.180,83.323
12.190,86.058
12.200,80.763
12.210,77.632
12.220,80.896
12.230,78.103
12.240,85.861
12.250,80.912
12.260,78.032
12.270,85.010
12.280,83.804
12.290,85.242
12.300,81.498
12.310,78.647
12.320,84.064
12.330,83.903
12.340,79.673
12.350,79.015
12.360,81.945
12.370,80.952
12.380,82.270
12.390,82.296
12.400,85.613
12.410,78.171
12.420,82.162
12.430,84.412
12.440,84.127
12.450,79.365
12.460,78.888
12.470,83.218
12.480,85.301
12.490,78.179
12.500,80.327
12.510,79.892
12.520,79.409
12.530,78.328
12.540,79.557
12.550,81.203
12.560,83.429
12.570,84.304
12.580,79.816
12.590,80.758
12.600,81.340
12.610,79.207
12.620,83.885
12.630,82.496
12.640,79.560
12.650,79.719
12.660,79.473
12.670,78.113
12.680,81.039
12.690,78.421
12.700,81.032
12.710,82.415
12.720,80.038
12.730,78.399
12.740,81.715
12.750,80.721
12.760,84.603
12.770,82.457
12.780,80.793
12.790,83.766
12.800,85.688
12.810,85.686
12.820,81.241
12.830,77.725
12.840,85.593
12.850,79.283
12.860,81.673
12.870,79.323
12.880,79.310
12.890,80.732
12.900,81.786
12.910,85.640
12.920,81.134
12.930,77.705
12.940,84.958
12.950,83.918
12.960,82.081
12.970,80.342
12.980,82.010
12.990,79.232
13.000,81.893
13.010,80.205
13.020,80.323
13.030,80.360
13.040,80.752
13.050,82.678
13.060,83.171
13.070,78.525
13.080,78.442
13.090,84.560
13.100,85.250
13.110,79.502
13.120,82.785
13.130,83.373
13.140,79.788
13.150,78.272
13.160,85.847
13.170,79.979
13.180,78.266
13.190,85.863
13.200,82.266
13.210,82.789
13.220,83.246
13.230,79.953
13.240,85.769
13.250,82.422
13.260,81.160
13.270,81.162
13.280,78.310
13.290,77.728
13.300,81.792
13.310,85.854
13.320,77.286
13.330,81.706
13.340,78.527
13.350,78.895
13.360,85.501
13.370,84.313
13.380,81.428
13.390,78.182
13.400,78.271
13.410,85.304
13.420,81.941
13.430,77.224
13.440,78.055
13.450,80.004
13.460,81.635
13.470,80.985
13.480,82.311
13.490,82.706
13.500,81.461
13.510,77.417
13.520,78.969
13.530,79.107
13.540,81.036
13.550,77.492
13.560,77.003
13.570,83.607
13.580,78.545
13.590,77.488
13.600,80.421
13.610,78.021
13.620,78.064
13.630,81.382
13.640,78.258
13.650,79.167
13.660,85.410
13.670,78.242
13.680,81.127
13.690,85.233
13.700,77.288
13.710,79.284
13.720,81.949
13.730,76.925
13.740,81.637
13.750,83.816
13.760,81.570
13.770,85.184
13.780,80.912
13.790,85.441
13.800,85.525
13.810,85.440
13.820,81.875
13.830,79.013
13.840,77.707
13.850,77.015
13.860,84.956
13.870,80.083
13.880,78.883
13.890,77.691
13.900,80.200
13.910,77.788
13.920,84.621
13.930,77.581
13.940,82.130
13.950,79.635
13.960,82.991
13.970,83.945
13.980,83.322
13.990,77.257
14.000,79.256
14.010,77.031
14.020,81.902
14.030,81.038
14.040,80.184
14.050,78.490
14.060,78.229
14.070,84.442
14.080,81.457
14.090,78.239
14.100,84.694
14.110,83.563
14.120,83.577
14.130,77.245
14.140,80.769
14.150,82.192
14.160,81.705
14.170,79.929
14.180,80.288
14.190,84.376
14.200,82.377
14.210,83.389
14.220,81.866
14.230,76.880
14.240,81.498
14.250,85.191
14.260,84.290
14.270,85.339
14.280,83.028
14.290,82.249
14.300,82.576
14.310,80.273
14.320,82.783
14.330,81.901
14.340,85.006
14.350,77.654
14.360,80.707
14.370,80.095
14.380,78.717
14.390,77.569
14.400,83.159
14.410,77.115
14.420,80.237
14.430,82.933
14.440,77.333
14.450,79.721
14.460,84.918
14.470,85.093
14.480,83.908
14.490,80.602
14.500,76.955
14.510,83.869
14.520,79.384
14.530,77.063
14.540,83.316
14.550,83.588
14.560,80.931
14.570,77.661
14.580,77.466
14.590,77.317
14.600,82.127
14.610,83.772
14.620,82.494
14.630,79.209
14.640,78.283
14.650,83.441
14.660,77.642
14.670,82.918
14.680,79.579
14.690,78.355
14.700,79.844
14.710,80.496
14.720,78.156
14.730,82.059
14.740,83.129
14.750,84.704
14.760,78.801
14.770,78.793
14.780,82.354
14.790,80.562
14.800,77.717
14.810,81.964
14.820,78.132
14.830,82.993
14.840,84.760
14.850,77.704
14.860,76.981
14.870,85.017
14.880,83.813
14.890,82.427
14.900,77.044
14.910,77.491
14.920,76.696
14.930,84.763
14.940,82.638
14.950,82.078
14.960,84.123
14.970,83.472
14.980,79.293
14.990,82.495
15.000,76.243
15.010,84.477
15.020,87.685
15.030,82.696
15.040,90.590
15.050,93.426
15.060,90.515
15.070,98.062
15.080,97.007
15.090,97.314
15.100,102.177
15.110,99.022
15.120,103.737
15.130,105.985
15.140,104.454
15.150,105.096
15.160,109.572
15.170,111.242
15.180,114.306
15.190,119.551
15.200,116.230
15.210,117.520
15.220,120.554
15.230,126.175
15.240,125.363
15.250,123.132
15.260,130.140
15.270,126.903
15.280,130.389
15.290,133.937
15.300,135.369
15.310,141.116
15.320,140.876
15.330,144.886
15.340,140.570
15.350,145.276
15.360,146.520
15.370,153.197
15.380,150.248
15.390,150.981
15.400,151.240
15.410,160.003
15.420,161.420
15.430,160.510
15.440,165.926
15.450,165.602
15.460,165.698
15.470,169.163
15.480,173.781
15.490,168.159
15.500,171.467
15.510,179.785
15.520,181.168
15.530,182.191
15.540,177.835
15.550,179.237
15.560,182.522
15.570,187.325
15.580,192.797
15.590,192.850
15.600,193.026
15.610,191.227
15.620,200.453
15.630,200.916
15.640,198.581
15.650,204.596
15.660,200.084
15.670,207.848
15.680,209.779
15.690,206.173
15.700,207.736
15.710,212.910
15.720,219.181
15.730,215.974
15.740,221.838
15.750,221.871
15.760,220.275
15.770,227.619
15.780,222.250
15.790,230.769
15.800,227.731
15.810,234.265
15.820,234.408
15.830,239.168
15.840,241.848
15.850,235.617
15.860,243.476
15.870,244.140
15.880,242.092
15.890,244.058
15.900,250.205
15.910,251.086
15.920,250.623
15.930,257.400
15.940,255.152
15.950,258.551
15.960,261.558
15.970,257.442
15.980,265.420
15.990,267.325
16.000,264.350
16.010,265.948
16.020,268.756
16.030,264.398
16.040,270.540
16.050,264.059
16.060,269.481
16.070,269.428
16.080,263.146
16.090,263.892
16.100,263.726
16.110,266.116
16.120,268.206
16.130,270.528
16.140,268.013
16.150,265.096
16.160,264.703
16.170,263.014
16.180,269.460
16.190,269.938
16.200,264.831
16.210,268.957
16.220,265.994
16.230,264.309
16.240,266.380
16.250,269.548
16.260,264.001
16.270,270.117
16.280,269.510
16.290,270.904
16.300,265.033
16.310,263.705
16.320,269.090
16.330,267.385
16.340,263.026
16.350,269.575
16.360,270.465
16.370,270.473
16.380,267.534
16.390,269.480
16.400,270.159
16.410,268.065
16.420,265.998
16.430,267.890
16.440,266.944
16.450,268.222
16.460,269.599
16.470,263.566
16.480,262.150
16.490,263.822
16.500,266.336
16.510,267.684
16.520,263.116
16.530,265.542
16.540,269.422
16.550,264.629
16.560,269.561
16.570,268.610
16.580,268.452
16.590,265.775
16.600,270.240
16.610,262.815
16.620,265.029
16.630,267.256
16.640,265.532
16.650,270.328
16.660,266.666
16.670,267.278
16.680,267.364
16.690,265.986
16.700,262.411
16.710,268.760
16.720,268.949
16.730,269.518
16.740,262.395
16.750,267.533
16.760,263.736
16.770,262.953
16.780,267.469
16.790,263.278
16.800,264.410
16.810,268.329
16.820,261.516
16.830,269.404
16.840,266.481
16.850,266.292
16.860,266.976
16.870,265.854
16.880,265.488
16.890,269.288
16.900,264.677
16.910,268.712
16.920,268.996
16.930,269.895
16.940,265.719
16.950,262.111
16.960,266.677
16.970,266.972
16.980,264.908
16.990,267.720
17.000,78.291
17.010,75.545
17.020,78.346
17.030,80.908
17.040,81.724
17.050,77.338
17.060,81.528
17.070,75.564
17.080,76.026
17.090,75.976
17.100,76.972
17.110,75.975
17.120,77.724
17.130,75.499
17.140,83.215
17.150,76.466
17.160,75.695
17.170,75.882
17.180,78.250
17.190,78.542
17.200,82.619
17.210,77.360
17.220,80.176
17.230,82.143
17.240,80.468
17.250,78.353
17.260,76.606
17.270,81.772
17.280,75.697
17.290,80.383
17.300,76.761
17.310,77.896
17.320,80.785
17.330,77.070
17.340,78.308
17.350,77.542
17.360,76.510
17.370,81.178
17.380,75.439
17.390,81.970
17.400,83.332
17.410,77.840
17.420,80.226
17.430,83.267
17.440,76.530
17.450,77.021
17.460,81.827
17.470,77.358
