t_s,force_N
12.800,61.024
12.810,64.054
12.820,63.878
12.830,58.542
12.840,59.673
12.850,62.796
12.860,58.702
12.870,63.585
12.880,63.421
12.890,59.501
12.900,59.257
12.910,64.475
12.920,63.523
12.930,62.129
12.940,63.999
12.950,58.876
12.960,62.794
12.970,62.848
12.980,63.468
12.990,59.701
13.000,58.113
13.010,58.444
13.020,58.340
13.030,59.534
13.040,60.735
13.050,61.151
13.060,60.637
13.070,63.100
13.080,62.007
13.090,62.619
13.100,63.284
13.110,62.171
13.120,60.746
13.130,59.023
13.140,63.576
13.150,62.787
13.160,64.372
13.170,60.797
13.180,58.049
13.190,62.763
13.200,62.279
13.210,63.079
13.220,59.683
13.230,59.960
13.240,60.616
13.250,61.169
13.260,58.909
13.270,59.269
13.280,59.699
13.290,61.407
13.300,59.968
13.310,59.666
13.320,57.989
13.330,58.347
13.340,60.478
13.350,62.154
13.360,62.651
13.370,61.664
13.380,61.211
13.390,64.145
13.400,63.576
13.410,58.358
13.420,63.974
13.430,59.080
13.440,64.382
13.450,59.808
13.460,63.064
13.470,59.723
13.480,60.188
13.490,63.701
13.500,58.776
13.510,63.581
13.520,62.699
13.530,61.351
13.540,61.882
13.550,60.966
13.560,58.585
13.570,61.927
13.580,61.973
13.590,61.024
13.600,63.466
13.610,58.697
13.620,59.116
13.630,62.730
13.640,63.421
13.650,58.160
13.660,63.497
13.670,60.112
13.680,62.519
13.690,62.798
13.700,61.075
13.710,57.954
13.720,57.974
13.730,59.516
13.740,62.314
13.750,64.080
13.760,58.556
13.770,60.229
13.780,63.838
13.790,59.838
13.800,60.857
13.810,58.551
13.820,61.700
13.830,62.509
13.840,60.393
13.850,63.141
13.860,58.897
13.870,58.040
13.880,58.298
13.890,62.646
13.900,59.282
13.910,61.732
13.920,63.761
13.930,60.078
13.940,61.120
13.950,61.084
13.960,60.626
13.970,63.578
13.980,63.349
13.990,61.406
14.000,63.353
14.010,63.203
14.020,60.918
14.030,58.837
14.040,60.211
14.050,59.700
14.060,60.304
14.070,60.064
14.080,60.772
14.090,61.329
14.100,63.066
14.110,63.789
14.120,58.729
14.130,60.836
14.140,64.008
14.150,58.656
14.160,61.794
14.170,62.141
14.180,62.801
14.190,63.549
14.200,58.271
14.210,59.863
14.220,63.327
14.230,64.208
14.240,63.321
14.250,60.147
14.260,62.333
14.270,63.293
14.280,61.801
14.290,60.033
14.300,63.973
14.310,61.111
14.320,63.862
14.330,60.195
14.340,60.097
14.350,62.054
14.360,61.262
14.370,62.967
14.380,62.274
14.390,59.379
14.400,59.744
14.410,59.596
14.420,63.263
14.430,59.964
14.440,60.918
14.450,59.834
14.460,60.649
14.470,59.571
14.480,58.596
14.490,59.237
14.500,60.230
14.510,63.534
14.520,64.041
14.530,57.977
14.540,60.145
14.550,59.956
14.560,63.029
14.570,63.661
14.580,61.153
14.590,62.343
14.600,61.753
14.610,63.304
14.620,61.128
14.630,63.168
14.640,63.770
14.650,63.517
14.660,63.772
14.670,63.938
14.680,59.935
14.690,59.443
14.700,59.728
14.710,62.467
14.720,62.252
14.730,58.134
14.740,63.442
14.750,61.418
14.760,63.924
14.770,63.553
14.780,61.744
14.790,61.532
14.800,63.945
14.810,62.902
14.820,59.421
14.830,63.905
14.840,59.926
14.850,60.113
14.860,57.634
14.870,58.765
14.880,58.988
14.890,60.028
14.900,58.134
14.910,62.663
14.920,58.340
14.930,61.232
14.940,60.448
14.950,62.689
14.960,61.481
14.970,62.366
14.980,62.120
14.990,63.834
15.000,61.679
15.010,59.793
15.020,63.579
15.030,61.823
15.040,66.794
15.050,68.959
15.060,71.217
15.070,72.843
15.080,69.874
15.090,70.511
15.100,74.664
15.110,76.805
15.120,75.778
15.130,77.290
15.140,79.762
15.150,78.744
15.160,81.119
15.170,85.422
15.180,89.415
15.190,87.326
15.200,90.354
15.210,88.608
15.220,90.603
15.230,90.804
15.240,92.668
15.250,98.174
15.260,100.699
15.270,96.978
15.280,103.160
15.290,101.162
15.300,106.279
15.310,106.436
15.320,102.851
15.330,105.245
15.340,111.883
15.350,111.733
15.360,109.222
15.370,115.449
15.380,115.787
15.390,112.764
15.400,115.149
15.410,118.169
15.420,117.068
15.430,123.703
15.440,123.758
15.450,121.701
15.460,125.222
15.470,125.469
15.480,131.260
15.490,132.519
15.500,134.261
15.510,130.796
15.520,130.981
15.530,138.194
15.540,135.761
15.550,135.375
15.560,140.007
15.570,139.564
15.580,144.815
15.590,145.715
15.600,147.709
15.610,145.618
15.620,147.052
15.630,151.616
15.640,152.165
15.650,154.638
15.660,155.873
15.670,157.432
15.680,159.214
15.690,157.845
15.700,161.439
15.710,158.325
15.720,162.615
15.730,162.864
15.740,166.682
15.750,164.060
15.760,170.726
15.770,166.220
15.780,172.131
15.790,172.592
15.800,175.213
15.810,178.082
15.820,175.373
15.830,177.573
15.840,178.915
15.850,178.051
15.860,180.261
15.870,186.205
15.880,181.603
15.890,184.471
15.900,189.953
15.910,188.746
15.920,190.779
15.930,194.618
15.940,191.374
15.950,196.070
15.960,197.511
15.970,199.464
15.980,200.887
15.990,200.932
16.000,201.252
16.010,204.303
16.020,199.011
16.030,202.251
16.040,202.057
16.050,200.854
16.060,198.532
16.070,200.805
16.080,200.231
16.090,201.141
16.100,203.125
16.110,201.329
16.120,200.094
16.130,198.719
16.140,200.271
16.150,204.125
16.160,203.341
16.170,202.843
16.180,199.406
16.190,201.400
16.200,199.771
16.210,200.703
16.220,201.752
16.230,201.606
16.240,200.116
16.250,201.325
16.260,202.253
16.270,199.312
16.280,203.883
16.290,202.761
16.300,199.262
16.310,199.155
16.320,204.121
16.330,200.771
16.340,201.912
16.350,202.466
16.360,204.230
16.370,200.354
16.380,198.178
16.390,198.102
16.400,198.953
16.410,199.452
16.420,201.384
16.430,198.762
16.440,199.155
16.450,203.967
16.460,200.327
16.470,203.962
16.480,202.610
16.490,200.400
16.500,203.724
16.510,199.071
16.520,201.614
16.530,199.746
16.540,198.379
16.550,202.177
16.560,204.331
16.570,200.871
16.580,203.387
16.590,198.647
16.600,199.332
16.610,202.813
16.620,201.431
16.630,204.131
16.640,203.164
16.650,199.333
16.660,203.877
16.670,201.961
16.680,199.664
16.690,199.661
16.700,202.182
16.710,198.468
16.720,203.599
16.730,203.322
16.740,198.701
16.750,202.057
16.760,200.025
16.770,199.552
16.780,200.318
16.790,199.400
16.800,197.667
16.810,203.308
16.820,201.852
16.830,199.106
16.840,203.256
16.850,200.742
16.860,199.781
16.870,199.990
16.880,202.401
16.890,201.726
16.900,201.573
16.910,198.849
16.920,198.499
16.930,203.033
16.940,203.183
16.950,202.943
16.960,197.953
16.970,197.672
16.980,201.398
16.990,199.633
17.000,59.519
17.010,60.354
17.020,58.901
17.030,62.974
17.040,58.090
17.050,61.984
17.060,62.194
17.070,61.485
17.080,60.696
17.090,62.045
17.100,62.978
17.110,58.101
17.120,60.691
17.130,60.406
17.140,60.643
17.150,60.496
17.160,57.015
17.170,61.642
17.180,60.091
17.190,58.614
17.200,61.347
17.210,59.636
17.220,62.265
17.230,61.250
17.240,57.943
17.250,63.198
17.260,60.642
17.270,61.676
17.280,62.402
17.290,63.047
17.300,61.366
17.310,62.449
17.320,57.394
17.330,61.193
17.340,59.671
17.350,61.697
17.360,63.152
17.370,58.487
17.380,59.466
17.390,60.541
17.400,61.523
17.410,60.841
17.420,61.387
17.430,57.501
17.440,61.212
17.450,58.765
17.460,61.922
17.470,59.740
