t_s,force_N
1.840,82.218
1.850,82.632
1.860,85.919
1.870,81.236
1.880,85.982
1.890,81.418
1.900,88.578
1.910,82.303
1.920,84.587
1.930,86.977
1.940,85.470
1.950,80.778
1.960,86.292
1.970,82.879
1.980,81.264
1.990,86.246
2.000,82.881
2.010,85.312
2.020,84.712
2.030,86.440
2.040,81.900
2.050,82.342
2.060,88.739
2.070,87.864
2.080,87.786
2.090,83.678
2.100,86.934
2.110,82.788
2.120,86.853
2.130,85.156
2.140,81.184
2.150,80.969
2.160,83.548
2.170,87.913
2.180,82.960
2.190,88.256
2.200,80.685
2.210,83.880
2.220,87.311
2.230,82.602
2.240,85.713
2.250,80.262
2.260,86.454
2.270,85.416
2.280,88.656
2.290,88.448
2.300,82.287
2.310,88.747
2.320,82.151
2.330,80.477
2.340,84.728
2.350,80.321
2.360,81.083
2.370,84.740
2.380,87.285
2.390,87.328
2.400,82.024
2.410,87.425
2.420,88.294
2.430,80.470
2.440,84.133
2.450,83.344
2.460,86.596
2.470,84.486
2.480,84.011
2.490,80.450
2.500,88.384
2.510,82.887
2.520,85.174
2.530,82.556
2.540,81.103
2.550,83.878
2.560,87.617
2.570,88.521
2.580,86.388
2.590,86.415
2.600,87.206
2.610,81.390
2.620,80.494
2.630,83.721
2.640,82.258
2.650,88.525
2.660,82.874
2.670,87.607
2.680,80.864
2.690,82.319
2.700,82.255
2.710,80.078
2.720,81.129
2.730,85.151
2.740,82.960
2.750,81.138
2.760,83.877
2.770,85.602
2.780,85.656
2.790,88.121
2.800,84.973
2.810,83.912
2.820,84.707
2.830,81.495
2.840,84.207
2.850,83.771
2.860,83.583
2.870,88.170
2.880,85.892
2.890,80.473
2.900,81.924
2.910,83.649
2.920,84.621
2.930,85.684
2.940,83.144
2.950,80.452
2.960,84.364
2.970,85.804
2.980,81.765
2.990,88.089
3.000,86.253
3.010,82.712
3.020,84.582
3.030,83.165
3.040,83.948
3.050,85.884
3.060,82.981
3.070,81.185
3.080,85.695
3.090,80.616
3.100,81.832
3.110,88.395
3.120,85.082
3.130,80.608
3.140,83.273
3.150,86.131
3.160,81.238
3.170,82.525
3.180,88.019
3.190,86.083
3.200,85.277
3.210,85.135
3.220,86.777
3.230,84.244
3.240,85.930
3.250,85.688
3.260,88.124
3.270,86.064
3.280,85.635
3.290,86.302
3.300,83.658
3.310,86.607
3.320,85.722
3.330,80.529
3.340,88.225
3.350,82.340
3.360,86.140
3.370,80.491
3.380,85.346
3.390,84.544
3.400,84.746
3.410,87.446
3.420,84.518
3.430,81.548
3.440,80.015
3.450,88.242
3.460,85.188
3.470,83.507
3.480,81.268
3.490,82.168
3.500,81.038
3.510,81.076
3.520,88.190
3.530,81.948
3.540,85.482
3.550,83.931
3.560,82.176
3.570,81.457
3.580,82.099
3.590,82.558
3.600,81.220
3.610,82.284
3.620,83.865
3.630,82.396
3.640,83.480
3.650,81.672
3.660,83.306
3.670,81.369
3.680,83.853
3.690,79.650
3.700,81.402
3.710,84.450
3.720,83.384
3.730,87.527
3.740,84.512
3.750,79.983
3.760,83.661
3.770,82.932
3.780,85.420
3.790,85.741
3.800,85.758
3.810,80.848
3.820,85.473
3.830,85.488
3.840,82.827
3.850,85.540
3.860,86.079
3.870,85.914
3.880,80.536
3.890,87.444
3.900,81.426
3.910,84.223
3.920,79.606
3.930,86.680
3.940,86.427
3.950,84.817
3.960,80.053
3.970,85.790
3.980,81.391
3.990,82.742
4.000,84.097
4.010,84.549
4.020,81.969
4.030,79.635
4.040,87.416
4.050,87.568
4.060,83.384
4.070,87.182
4.080,84.900
4.090,80.849
4.100,81.476
4.110,81.192
4.120,84.291
4.130,79.455
4.140,83.010
4.150,86.907
4.160,80.304
4.170,87.762
4.180,83.083
4.190,79.764
4.200,82.501
4.210,83.390
4.220,79.670
4.230,87.089
4.240,87.515
4.250,82.082
4.260,85.071
4.270,86.057
4.280,82.998
4.290,81.830
4.300,86.453
4.310,82.445
4.320,87.419
4.330,87.344
4.340,87.377
4.350,81.898
4.360,84.722
4.370,83.514
4.380,84.625
4.390,82.700
4.400,81.987
4.410,80.976
4.420,84.873
4.430,85.327
4.440,85.929
4.450,87.371
4.460,80.120
4.470,81.192
4.480,80.776
4.490,84.825
4.500,85.110
4.510,82.149
4.520,79.284
4.530,79.889
4.540,86.438
4.550,86.672
4.560,81.553
4.570,83.163
4.580,85.126
4.590,85.537
4.600,81.232
4.610,81.681
4.620,84.234
4.630,80.043
4.640,84.024
4.650,86.955
4.660,82.593
4.670,82.492
4.680,79.669
4.690,80.064
4.700,81.760
4.710,79.933
4.720,85.796
4.730,82.720
4.740,86.045
4.750,81.700
4.760,80.256
4.770,84.022
4.780,81.805
4.790,83.768
4.800,83.050
4.810,84.608
4.820,84.697
4.830,81.113
4.840,84.733
4.850,81.514
4.860,81.429
4.870,83.770
4.880,81.231
4.890,83.910
4.900,86.361
4.910,79.527
4.920,86.090
4.930,87.547
4.940,79.405
4.950,86.379
4.960,85.405
4.970,83.727
4.980,81.675
4.990,86.182
5.000,83.613
5.010,81.004
5.020,87.117
5.030,80.452
5.040,85.116
5.050,79.244
5.060,83.643
5.070,83.953
5.080,83.494
5.090,83.534
5.100,84.175
5.110,82.324
5.120,80.329
5.130,87.339
5.140,78.922
5.150,81.106
5.160,80.350
5.170,86.210
5.180,81.705
5.190,83.323
5.200,85.502
5.210,86.997
5.220,87.028
5.230,81.217
5.240,83.661
5.250,80.334
5.260,85.950
5.270,84.496
5.280,84.568
5.290,82.430
5.300,81.196
5.310,84.064
5.320,82.529
5.330,79.576
5.340,87.161
5.350,79.467
5.360,79.722
5.370,81.300
5.380,79.770
5.390,83.591
5.400,85.730
5.410,84.566
5.420,82.963
5.430,86.270
5.440,86.735
5.450,81.941
5.460,83.437
5.470,85.331
5.480,82.721
5.490,83.280
5.500,79.579
5.510,80.515
5.520,81.738
5.530,79.638
5.540,86.566
5.550,79.720
5.560,85.284
5.570,79.933
5.580,80.475
5.590,81.418
5.600,84.345
5.610,81.350
5.620,81.484
5.630,84.043
5.640,85.793
5.650,86.047
5.660,82.559
5.670,78.772
5.680,83.880
5.690,86.376
5.700,80.538
5.710,84.753
5.720,85.255
5.730,85.022
5.740,84.653
5.750,81.124
5.760,86.212
5.770,85.388
5.780,81.076
5.790,82.439
5.800,83.446
5.810,86.359
5.820,78.594
5.830,85.254
5.840,85.665
5.850,84.594
5.860,82.598
5.870,85.962
5.880,82.877
5.890,86.893
5.900,86.494
5.910,79.125
5.920,85.805
5.930,86.819
5.940,85.502
5.950,78.887
5.960,86.548
5.970,85.188
5.980,85.912
5.990,83.979
6.000,83.255
6.010,80.921
6.020,86.459
6.030,80.034
6.040,82.526
6.050,84.231
6.060,84.875
6.070,83.355
6.080,85.359
6.090,84.198
6.100,82.339
6.110,85.144
6.120,79.222
6.130,85.058
6.140,86.972
6.150,79.486
6.160,84.281
6.170,81.304
6.180,86.212
6.190,83.277
6.200,86.748
6.210,80.780
6.220,79.355
6.230,86.366
6.240,86.092
6.250,85.659
6.260,82.989
6.270,84.309
6.280,80.928
6.290,81.138
6.300,84.929
6.310,81.576
6.320,81.457
6.330,84.383
6.340,79.120
6.350,84.699
6.360,80.562
6.370,85.991
6.380,85.496
6.390,81.678
6.400,80.417
6.410,81.056
6.420,82.416
6.430,86.475
6.440,85.286
6.450,86.660
6.460,83.242
6.470,78.930
6.480,82.245
6.490,79.939
6.500,83.676
6.510,86.766
6.520,81.444
6.530,86.624
6.540,82.894
6.550,85.346
6.560,81.291
6.570,85.907
6.580,80.644
6.590,79.390
6.600,78.995
6.610,85.832
6.620,78.816
6.630,81.990
6.640,84.932
6.650,81.909
6.660,84.920
6.670,80.213
6.680,84.641
6.690,84.900
6.700,85.039
6.710,81.417
6.720,82.085
6.730,81.980
6.740,86.217
6.750,80.357
6.760,81.492
6.770,86.476
6.780,82.771
6.790,84.872
6.800,85.765
6.810,79.682
6.820,78.872
6.830,79.334
6.840,82.622
6.850,83.641
6.860,86.301
6.870,80.619
6.880,85.582
6.890,83.945
6.900,84.917
6.910,85.858
6.920,78.386
6.930,85.264
6.940,86.268
6.950,80.921
6.960,81.995
6.970,80.935
6.980,79.208
6.990,80.812
7.000,78.763
7.010,86.306
7.020,86.390
7.030,78.817
7.040,81.132
7.050,85.413
7.060,85.272
7.070,81.158
7.080,78.007
7.090,86.531
7.100,82.203
7.110,80.946
7.120,79.635
7.130,78.598
7.140,78.753
7.150,85.345
7.160,78.745
7.170,80.626
7.180,84.147
7.190,78.473
7.200,83.319
7.210,81.683
7.220,83.250
7.230,79.696
7.240,78.810
7.250,80.090
7.260,80.584
7.270,82.603
7.280,81.139
7.290,83.872
7.300,78.247
7.310,83.946
7.320,78.714
7.330,85.028
7.340,80.772
7.350,83.260
7.360,82.613
7.370,84.228
7.380,81.716
7.390,78.364
7.400,84.980
7.410,85.378
7.420,83.497
7.430,84.875
7.440,83.520
7.450,79.535
7.460,85.970
7.470,80.923
7.480,81.305
7.490,78.621
7.500,80.188
7.510,79.082
7.520,82.110
7.530,79.313
7.540,78.169
7.550,83.770
7.560,80.979
7.570,81.884
7.580,83.034
7.590,80.428
7.600,84.504
7.610,82.636
7.620,84.406
7.630,79.054
7.640,85.962
7.650,79.334
7.660,77.758
7.670,84.668
7.680,82.729
7.690,85.210
7.700,79.468
7.710,84.675
7.720,86.048
7.730,82.001
7.740,77.873
7.750,85.609
7.760,78.256
7.770,79.869
7.780,81.870
7.790,84.855
7.800,79.614
7.810,80.241
7.820,85.697
7.830,78.577
7.840,85.087
7.850,85.976
7.860,82.752
7.870,81.925
7.880,84.481
7.890,79.589
7.900,80.915
7.910,78.978
7.920,84.456
7.930,79.723
7.940,79.005
7.950,80.464
7.960,80.304
7.970,80.845
7.980,82.133
7.990,83.579
8.000,81.682
8.010,80.452
8.020,83.773
8.030,77.969
8.040,80.863
8.050,80.094
8.060,84.975
8.070,83.897
8.080,81.256
8.090,84.983
8.100,82.090
8.110,79.694
8.120,78.195
8.130,84.528
8.140,80.626
8.150,78.277
8.160,80.686
8.170,82.762
8.180,80.264
8.190,83.901
8.200,85.557
8.210,85.320
8.220,84.212
8.230,81.774
8.240,79.611
8.250,80.268
8.260,82.506
8.270,84.483
8.280,84.190
8.290,80.854
8.300,83.120
8.310,78.607
8.320,78.907
8.330,81.143
8.340,82.688
8.350,79.436
8.360,77.992
8.370,80.418
8.380,79.819
8.390,81.718
8.400,82.020
8.410,84.079
8.420,80.411
8.430,83.011
8.440,85.745
8.450,80.479
8.460,79.279
8.470,78.698
8.480,79.980
8.490,79.501
8.500,81.996
8.510,84.645
8.520,85.396
8.530,85.297
8.540,82.251
8.550,83.150
8.560,80.177
8.570,82.114
8.580,85.166
8.590,84.617
8.600,85.095
8.610,80.145
8.620,78.905
8.630,85.753
8.640,84.077
8.650,78.502
8.660,81.998
8.670,78.209
8.680,82.156
8.690,84.118
8.700,82.839
8.710,82.440
8.720,83.210
8.730,78.204
8.740,83.630
8.750,83.658
8.760,84.989
8.770,83.654
8.780,85.731
8.790,84.416
8.800,81.226
8.810,84.283
8.820,77.962
8.830,85.410
8.840,79.169
8.850,82.960
8.860,83.722
8.870,79.378
8.880,83.262
8.890,79.671
8.900,79.294
8.910,83.380
8.920,78.288
8.930,78.596
8.940,82.480
8.950,77.781
8.960,84.726
8.970,85.448
8.980,82.929
8.990,80.171
9.000,79.602
9.010,85.435
9.020,78.378
9.030,81.442
9.040,83.907
9.050,79.422
9.060,80.627
9.070,81.276
9.080,84.523
9.090,78.650
9.100,82.376
9.110,82.047
9.120,78.954
9.130,82.899
9.140,82.060
9.150,77.251
9.160,77.414
9.170,83.943
9.180,83.987
9.190,81.393
9.200,78.556
9.210,85.224
9.220,84.584
9.230,79.656
9.240,85.023
9.250,80.351
9.260,77.572
9.270,81.940
9.280,78.545
9.290,82.511
9.300,82.091
9.310,79.247
9.320,77.305
9.330,84.122
9.340,83.854
9.350,81.156
9.360,77.691
9.370,79.013
9.380,78.650
9.390,83.615
9.400,80.139
9.410,82.808
9.420,78.840
9.430,85.100
9.440,85.360
9.450,82.082
9.460,81.935
9.470,84.777
9.480,79.186
9.490,77.544
9.500,83.827
9.510,79.060
9.520,84.442
9.530,82.146
9.540,84.986
9.550,77.083
9.560,79.708
9.570,78.025
9.580,82.868
9.590,79.929
9.600,85.013
9.610,82.938
9.620,81.348
9.630,84.228
9.640,81.532
9.650,83.325
9.660,82.977
9.670,77.279
9.680,81.035
9.690,84.491
9.700,77.836
9.710,83.356
9.720,82.782
9.730,84.428
9.740,84.287
9.750,84.261
9.760,81.779
9.770,79.904
9.780,79.255
9.790,82.749
9.800,81.083
9.810,77.032
9.820,78.586
9.830,78.092
9.840,84.330
9.850,85.126
9.860,78.302
9.870,85.195
9.880,78.965
9.890,81.737
9.900,83.029
9.910,84.069
9.920,77.666
9.930,78.949
9.940,82.198
9.950,81.822
9.960,81.764
9.970,82.714
9.980,84.091
9.990,81.450
10.000,79.221
10.010,82.695
10.020,79.849
10.030,80.404
10.040,78.782
10.050,78.773
10.060,80.734
10.070,83.726
10.080,79.729
10.090,85.056
10.100,82.202
10.110,84.033
10.120,80.270
10.130,80.658
10.140,80.847
10.150,83.086
10.160,84.717
10.170,81.334
10.180,78.467
10.190,77.310
10.200,78.080
10.210,79.379
10.220,77.799
10.230,77.951
10.240,77.741
10.250,83.176
10.260,81.965
10.270,76.705
10.280,79.233
10.290,77.768
10.300,81.820
10.310,82.329
10.320,80.361
10.330,77.242
10.340,81.118
10.350,79.944
10.360,83.935
10.370,78.921
10.380,83.110
10.390,78.742
10.400,81.560
10.410,79.600
10.420,76.865
10.430,80.661
10.440,77.752
10.450,78.781
10.460,83.113
10.470,81.731
10.480,77.305
10.490,76.729
10.500,84.486
10.510,84.569
10.520,84.289
10.530,78.393
10.540,83.931
10.550,80.602
10.560,80.230
10.570,79.645
10.580,80.894
10.590,80.754
10.600,83.558
10.610,83.954
10.620,78.281
10.630,78.219
10.640,82.265
10.650,77.172
10.660,83.712
10.670,83.569
10.680,81.016
10.690,80.199
10.700,79.413
10.710,82.097
10.720,84.504
10.730,81.761
10.740,82.203
10.750,84.710
10.760,83.051
10.770,82.021
10.780,81.502
10.790,79.796
10.800,79.790
10.810,78.163
10.820,80.562
10.830,83.172
10.840,82.922
10.850,78.085
10.860,83.842
10.870,82.158
10.880,83.351
10.890,80.190
10.900,76.958
10.910,76.941
10.920,79.045
10.930,82.907
10.940,82.313
10.950,82.774
10.960,79.802
10.970,77.755
10.980,83.265
10.990,79.790
11.000,79.623
11.010,79.535
11.020,82.182
11.030,81.424
11.040,84.679
11.050,78.088
11.060,76.700
11.070,77.637
11.080,78.400
11.090,81.706
11.100,80.145
11.110,82.080
11.120,82.323
11.130,83.283
11.140,78.434
11.150,81.959
11.160,79.907
11.170,78.716
11.180,79.715
11.190,77.139
11.200,79.201
11.210,80.208
11.220,78.136
11.230,78.554
11.240,79.249
11.250,77.123
11.260,81.976
11.270,84.106
11.280,83.257
11.290,78.526
11.300,81.081
11.310,82.032
11.320,79.952
11.330,83.028
11.340,84.026
11.350,79.663
11.360,80.156
11.370,80.283
11.380,81.697
11.390,78.210
11.400,81.807
11.410,77.204
11.420,76.305
11.430,79.300
11.440,77.206
11.450,81.473
11.460,76.899
11.470,82.085
11.480,76.620
11.490,77.776
11.500,83.465
11.510,80.330
11.520,76.574
11.530,82.980
11.540,76.175
11.550,76.285
11.560,84.285
11.570,76.914
11.580,81.829
11.590,81.319
11.600,82.449
11.610,78.965
11.620,78.420
11.630,80.684
11.640,80.730
11.650,77.167
11.660,79.908
11.670,83.517
11.680,78.191
11.690,75.938
11.700,76.818
11.710,80.806
11.720,77.586
11.730,76.340
11.740,77.603
11.750,79.501
11.760,80.871
11.770,78.898
11.780,82.851
11.790,79.495
11.800,80.110
11.810,83.531
11.820,76.309
11.830,77.325
11.840,82.410
11.850,77.441
11.860,83.081
11.870,82.181
11.880,81.432
11.890,76.985
11.900,84.034
11.910,79.696
11.920,83.504
11.930,76.061
11.940,83.082
11.950,79.906
11.960,84.252
11.970,81.337
11.980,78.487
11.990,79.615
12.000,79.580
12.010,78.089
12.020,76.889
12.030,83.300
12.040,75.866
12.050,76.852
12.060,81.257
12.070,84.066
12.080,84.166
12.090,81.358
12.100,82.244
12.110,83.289
12.120,77.961
12.130,79.942
12.140,77.191
12.150,81.830
12.160,77.704
12.170,78.029
12.180,78.879
12.190,75.792
12.200,81.052
12.210,79.376
12.220,78.420
12.230,82.847
12.240,80.836
12.250,79.356
12.260,78.658
12.270,75.968
12.280,81.493
12.290,82.555
12.300,83.648
12.310,83.014
12.320,82.547
12.330,83.303
12.340,80.246
12.350,81.632
12.360,82.289
12.370,80.358
12.380,83.666
12.390,77.356
12.400,82.899
12.410,75.516
12.420,78.760
12.430,76.774
12.440,81.881
12.450,77.376
12.460,79.854
12.470,75.987
12.480,77.384
12.490,75.685
12.500,81.255
12.510,75.727
12.520,81.237
12.530,78.269
12.540,75.713
12.550,76.928
12.560,79.245
12.570,80.215
12.580,77.851
12.590,77.918
12.600,82.814
12.610,83.361
12.620,76.819
12.630,81.936
12.640,83.453
12.650,76.221
12.660,80.265
12.670,81.307
12.680,77.694
12.690,77.653
12.700,83.172
12.710,77.017
12.720,82.502
12.730,78.657
12.740,80.978
12.750,78.731
12.760,81.254
12.770,83.727
12.780,77.330
12.790,76.723
12.800,82.823
12.810,82.977
12.820,80.205
12.830,82.721
12.840,77.043
12.850,80.605
12.860,81.619
12.870,83.150
12.880,75.995
12.890,75.348
12.900,78.554
12.910,79.403
12.920,77.234
12.930,76.296
12.940,82.299
12.950,75.656
12.960,82.494
12.970,80.057
12.980,76.947
12.990,78.282
13.000,75.330
13.010,82.469
13.020,78.913
13.030,78.473
13.040,80.878
13.050,75.274
13.060,82.308
13.070,80.749
13.080,79.988
13.090,78.317
13.100,76.652
13.110,81.926
13.120,76.136
13.130,81.275
13.140,75.303
13.150,78.186
13.160,83.622
13.170,75.878
13.180,82.766
13.190,77.043
13.200,75.770
13.210,79.158
13.220,80.292
13.230,77.622
13.240,78.378
13.250,77.124
13.260,82.311
13.270,81.916
13.280,81.337
13.290,78.842
13.300,76.820
13.310,81.806
13.320,76.141
13.330,81.214
13.340,77.627
13.350,77.649
13.360,80.221
13.370,78.054
13.380,77.235
13.390,78.435
13.400,80.585
13.410,76.700
13.420,77.311
13.430,79.789
13.440,76.887
13.450,79.390
13.460,76.162
13.470,75.485
13.480,75.833
13.490,83.267
13.500,78.687
13.510,77.582
13.520,80.049
13.530,76.073
13.540,80.502
13.550,82.437
13.560,76.419
13.570,77.189
13.580,77.122
13.590,80.080
13.600,83.420
13.610,79.106
13.620,79.709
13.630,82.259
13.640,81.717
13.650,79.514
13.660,76.583
13.670,79.914
13.680,80.820
13.690,82.076
13.700,80.244
13.710,81.147
13.720,74.986
13.730,81.691
13.740,79.754
13.750,79.889
13.760,82.669
13.770,74.922
13.780,81.717
13.790,77.503
13.800,79.248
13.810,79.690
13.820,77.922
13.830,77.101
13.840,82.458
13.850,78.063
13.860,82.436
13.870,82.662
13.880,79.768
13.890,79.133
13.900,75.935
13.910,80.517
13.920,80.113
13.930,78.838
13.940,81.121
13.950,77.686
13.960,82.050
13.970,82.780
13.980,75.571
13.990,78.387
14.000,82.924
14.010,77.795
14.020,80.748
14.030,75.069
14.040,76.746
14.050,75.477
14.060,77.150
14.070,74.799
14.080,79.942
14.090,82.458
14.100,78.215
14.110,82.351
14.120,78.257
14.130,75.302
14.140,80.219
14.150,79.577
14.160,81.055
14.170,80.977
14.180,78.381
14.190,80.025
14.200,80.113
14.210,78.284
14.220,81.399
14.230,81.943
14.240,76.071
14.250,77.409
14.260,79.316
14.270,79.561
14.280,77.270
14.290,78.863
14.300,78.567
14.310,77.660
14.320,75.252
14.330,82.152
14.340,75.741
14.350,78.971
14.360,74.770
14.370,76.371
14.380,79.906
14.390,75.943
14.400,78.808
14.410,79.124
14.420,76.293
14.430,79.665
14.440,79.310
14.450,76.776
14.460,79.465
14.470,82.238
14.480,80.949
14.490,81.528
14.500,74.897
14.510,79.864
14.520,76.169
14.530,76.603
14.540,80.237
14.550,76.414
14.560,75.146
14.570,77.134
14.580,76.176
14.590,75.888
14.600,78.928
14.610,78.458
14.620,76.535
14.630,80.261
14.640,80.914
14.650,82.736
14.660,82.064
14.670,82.116
14.680,77.410
14.690,79.156
14.700,74.566
14.710,78.179
14.720,77.744
14.730,81.002
14.740,77.975
14.750,75.927
14.760,76.572
14.770,79.347
14.780,79.853
14.790,80.930
14.800,75.084
14.810,76.043
14.820,78.540
14.830,76.958
14.840,76.816
14.850,80.683
14.860,79.600
14.870,81.704
14.880,82.518
14.890,75.609
14.900,78.813
14.910,76.240
14.920,77.454
14.930,82.432
14.940,81.004
14.950,76.218
14.960,75.278
14.970,74.617
14.980,81.553
14.990,75.857
15.000,81.244
15.010,77.708
15.020,84.410
15.030,82.697
15.040,84.507
15.050,84.911
15.060,87.849
15.070,88.282
15.080,90.491
15.090,93.112
15.100,100.409
15.110,98.828
15.120,96.599
15.130,105.023
15.140,106.962
15.150,101.750
15.160,111.461
15.170,106.381
15.180,115.649
15.190,112.577
15.200,111.103
15.210,118.535
15.220,121.350
15.230,122.636
15.240,118.207
15.250,123.548
15.260,127.426
15.270,131.551
15.280,126.669
15.290,131.992
15.300,136.330
15.310,136.475
15.320,138.078
15.330,135.092
15.340,143.117
15.350,138.583
15.360,141.600
15.370,148.132
15.380,143.664
15.390,152.012
15.400,153.450
15.410,151.928
15.420,157.114
15.430,152.691
15.440,159.782
15.450,161.959
15.460,161.891
15.470,161.607
15.480,162.001
15.490,166.002
15.500,173.449
15.510,174.899
15.520,174.194
15.530,176.071
15.540,173.270
15.550,181.058
15.560,177.994
15.570,181.354
15.580,187.719
15.590,188.395
15.600,191.355
15.610,193.180
15.620,192.881
15.630,194.165
15.640,196.515
15.650,195.379
15.660,198.652
15.670,199.013
15.680,204.651
15.690,205.145
15.700,206.670
15.710,208.871
15.720,207.042
15.730,212.458
15.740,211.879
15.750,211.344
15.760,214.056
15.770,215.971
15.780,220.676
15.790,218.159
15.800,225.331
15.810,221.691
15.820,224.222
15.830,225.830
15.840,229.232
15.850,229.169
15.860,233.845
15.870,240.794
15.880,237.217
15.890,240.713
15.900,239.997
15.910,248.227
15.920,245.900
15.930,246.711
15.940,247.395
15.950,249.542
15.960,253.347
15.970,254.539
15.980,255.127
15.990,261.124
16.000,258.504
16.010,257.843
16.020,262.827
16.030,263.282
16.040,256.708
16.050,262.181
16.060,259.579
16.070,264.083
16.080,262.242
16.090,261.232
16.100,263.436
16.110,260.761
16.120,259.172
16.130,258.915
16.140,257.849
16.150,260.463
16.160,256.587
16.170,263.658
16.180,255.873
16.190,261.656
16.200,257.458
16.210,255.930
16.220,263.982
16.230,264.101
16.240,255.649
16.250,256.368
16.260,257.579
16.270,257.302
16.280,261.677
16.290,260.588
16.300,255.643
16.310,257.507
16.320,257.067
16.330,260.368
16.340,260.939
16.350,261.782
16.360,256.185
16.370,261.336
16.380,259.843
16.390,258.543
16.400,260.760
16.410,263.179
16.420,261.173
16.430,255.801
16.440,260.130
16.450,263.730
16.460,259.077
16.470,255.883
16.480,258.493
16.490,263.340
16.500,257.326
16.510,263.719
16.520,260.082
16.530,256.761
16.540,259.604
16.550,260.206
16.560,258.514
16.570,261.663
16.580,259.878
16.590,256.146
16.600,260.517
16.610,256.418
16.620,260.290
16.630,259.831
16.640,261.199
16.650,256.024
16.660,261.986
16.670,258.848
16.680,259.237
16.690,262.240
16.700,262.387
16.710,256.178
16.720,260.337
16.730,256.702
16.740,259.658
16.750,255.756
16.760,262.915
16.770,258.796
16.780,256.439
16.790,255.280
16.800,261.569
16.810,256.460
16.820,254.714
16.830,259.622
16.840,259.414
16.850,261.096
16.860,255.905
16.870,260.656
16.880,261.742
16.890,259.257
16.900,261.168
16.910,255.677
16.920,261.612
16.930,263.020
16.940,258.740
16.950,258.824
16.960,257.553
16.970,258.363
16.980,257.609
16.990,257.260
17.000,79.159
17.010,74.708
17.020,76.549
17.030,78.672
17.040,81.535
17.050,74.051
17.060,74.385
17.070,79.833
17.080,74.018
17.090,76.415
17.100,79.795
17.110,76.265
17.120,76.210
17.130,74.465
17.140,76.354
17.150,80.630
17.160,77.461
17.170,78.516
17.180,77.136
17.190,81.012
17.200,81.583
17.210,76.056
17.220,77.418
17.230,74.002
17.240,77.299
17.250,74.414
17.260,80.293
17.270,77.966
17.280,81.459
17.290,73.911
17.300,74.631
17.310,78.803
17.320,74.121
17.330,78.087
17.340,74.595
17.350,76.133
17.360,75.182
17.370,75.997
17.380,75.188
17.390,79.003
17.400,80.540
17.410,73.297
17.420,78.087
17.430,78.424
17.440,74.251
17.450,77.257
17.460,76.064
17.470,77.370
