t_s,envelope_uV
2.410,53.7826
2.420,55.2912
2.430,66.4287
2.440,60.6977
2.450,56.0879
2.460,58.4131
2.470,57.6410
2.480,54.2390
2.490,59.1061
2.500,61.5545
2.510,58.4702
2.520,55.7361
2.530,59.1955
2.540,62.0742
2.550,63.0066
2.560,54.7273
2.570,57.7076
2.580,54.9225
2.590,61.8518
2.600,60.0052
2.610,55.4986
2.620,55.4441
2.630,54.6907
2.640,59.3965
2.650,56.5304
2.660,62.9687
2.670,65.7310
2.680,60.1359
2.690,55.6952
2.700,58.3421
2.710,60.5551
2.720,57.6898
2.730,56.9549
2.740,60.2338
2.750,56.9225
2.760,62.3507
2.770,66.7992
2.780,69.4655
2.790,60.2265
2.800,63.7555
2.810,70.2525
2.820,70.2774
2.830,64.1265
2.840,64.9621
2.850,62.8500
2.860,59.4723
2.870,60.7876
2.880,71.6371
2.890,63.7046
2.900,64.4880
2.910,68.6154
2.920,61.4094
2.930,70.0107
2.940,61.0256
2.950,61.4383
2.960,61.5248
2.970,61.4545
2.980,64.9763
2.990,63.1214
3.000,61.8589
3.010,66.1079
3.020,71.4926
3.030,63.0218
3.040,63.9684
3.050,74.8003
3.060,72.7702
3.070,62.9117
3.080,73.3942
3.090,73.8382
3.100,68.8261
3.110,72.8334
3.120,73.8782
3.130,71.3711
3.140,74.5992
3.150,65.6312
3.160,66.9575
3.170,65.7606
3.180,71.5420
3.190,66.0415
3.200,75.0383
3.210,72.7315
3.220,74.9918
3.230,71.5147
3.240,71.0396
3.250,75.7210
3.260,71.6640
3.270,76.3938
3.280,69.8888
3.290,70.1877
3.300,63.3821
3.310,68.2815
3.320,75.0097
3.330,67.1784
3.340,74.5056
3.350,72.0928
3.360,66.3312
3.370,68.0883
3.380,64.0653
3.390,67.7995
3.400,71.2938
3.410,66.0494
3.420,67.9345
3.430,70.5192
3.440,73.9182
3.450,66.1262
3.460,65.9539
3.470,62.4203
3.480,65.1196
3.490,66.9521
3.500,68.3758
3.510,68.3362
3.520,65.1822
3.530,67.5743
3.540,64.4718
3.550,71.4720
3.560,67.1617
3.570,61.9607
3.580,64.6461
3.590,66.8110
3.600,59.7855
3.610,62.3919
3.620,61.3910
3.630,69.3947
3.640,62.1223
3.650,62.0064
3.660,66.8154
3.670,67.0441
3.680,60.4758
3.690,56.7376
3.700,67.0744
3.710,64.1690
3.720,61.8791
3.730,64.1577
3.740,57.6696
3.750,64.2846
3.760,61.0380
3.770,67.0171
3.780,55.2422
3.790,58.3911
3.800,65.4346
3.810,54.4863
3.820,64.2923
3.830,64.8337
3.840,60.6757
3.850,56.1293
3.860,63.6434
3.870,65.6367
3.880,62.4325
3.890,55.6194
3.900,57.8446
3.910,56.4942
3.920,63.0995
3.930,53.7735
3.940,58.6265
3.950,62.9806
3.960,60.2145
3.970,60.3824
3.980,63.3763
3.990,60.3802
4.000,57.8915
4.010,64.6827
4.020,60.2665
4.030,65.9527
4.040,55.1174
4.050,54.3405
4.060,64.1634
4.070,62.3762
4.080,63.4747
4.090,56.5977
4.100,65.8355
4.110,56.5460
4.120,60.1601
4.130,60.7969
4.140,62.1225
4.150,65.4469
4.160,64.0141
4.170,69.0301
4.180,56.4178
4.190,68.8721
4.200,61.6334
4.210,67.1297
4.220,58.9010
4.230,69.7895
4.240,67.2698
4.250,64.0500
4.260,64.2901
4.270,70.8022
4.280,67.4256
4.290,69.4564
4.300,66.9855
4.310,61.3886
4.320,64.7032
4.330,65.3089
4.340,63.2959
4.350,72.5875
4.360,64.1294
4.370,62.5554
4.380,68.3314
4.390,66.2018
4.400,72.6963
4.410,65.6504
4.420,61.6883
4.430,71.3646
4.440,62.1744
4.450,71.5656
4.460,70.4324
4.470,72.3816
4.480,66.4791
4.490,62.8949
4.500,73.4325
4.510,69.9626
4.520,72.9124
4.530,71.2305
4.540,63.8469
4.550,66.6272
4.560,69.8468
4.570,65.4436
4.580,73.5324
4.590,66.1737
4.600,70.6676
4.610,74.4073
4.620,72.0395
4.630,76.4837
4.640,66.2542
4.650,69.3564
4.660,75.6569
4.670,66.9683
4.680,68.9244
4.690,74.0810
4.700,65.2863
4.710,73.1244
4.720,68.3339
4.730,63.5841
4.740,67.1037
4.750,70.6864
4.760,63.7739
4.770,71.2534
4.780,74.0395
4.790,68.2484
4.800,68.4319
4.810,64.1665
4.820,69.1645
4.830,73.0578
4.840,65.4918
4.850,65.6329
4.860,63.4804
4.870,65.5148
4.880,68.2892
4.890,70.3018
4.900,68.0531
4.910,61.3736
4.920,71.2365
4.930,68.9242
4.940,71.3764
4.950,66.9115
4.960,64.3735
4.970,67.4029
4.980,63.4343
4.990,66.7895
5.000,64.4462
5.010,61.9761
5.020,59.8985
5.030,70.9542
5.040,66.0328
5.050,62.7029
5.060,64.9243
5.070,67.0659
5.080,68.1915
5.090,68.9995
5.100,63.2332
5.110,66.3771
5.120,56.2663
5.130,60.3032
5.140,56.9833
5.150,62.8905
5.160,60.6862
5.170,66.4892
5.180,64.2220
5.190,64.4124
5.200,63.2552
5.210,59.5932
5.220,57.4050
5.230,60.5135
5.240,55.9015
5.250,64.0926
5.260,60.3557
5.270,62.0960
5.280,62.7437
5.290,58.5656
5.300,55.5682
5.310,59.5258
5.320,64.6734
5.330,63.4053
5.340,58.7515
5.350,58.9810
5.360,60.0867
5.370,58.6930
5.380,57.0669
5.390,57.9039
5.400,65.4713
5.410,64.0481
5.420,61.5065
5.430,56.8373
5.440,65.1360
5.450,66.2554
5.460,57.4465
5.470,57.3238
5.480,56.9284
5.490,60.9203
5.500,56.5176
5.510,63.8667
5.520,58.2115
5.530,64.6046
5.540,57.2477
5.550,62.8058
5.560,57.5906
5.570,65.7705
5.580,67.7066
5.590,57.5690
5.600,64.4608
5.610,57.8996
5.620,67.7403
5.630,62.0268
5.640,61.2290
5.650,63.3325
5.660,70.0677
5.670,69.6847
5.680,60.5162
5.690,62.8325
5.700,61.5956
5.710,63.6614
5.720,69.1895
5.730,67.4607
5.740,61.5929
5.750,67.8046
5.760,69.1166
5.770,65.0902
5.780,65.2634
5.790,72.3355
5.800,65.4463
5.810,65.8142
5.820,63.3152
5.830,64.6421
5.840,67.1588
5.850,68.3187
5.860,70.3243
5.870,65.4603
5.880,70.1630
5.890,63.5570
5.900,65.4615
5.910,66.5738
5.920,68.5938
5.930,63.4540
5.940,65.8599
5.950,66.8567
5.960,68.8315
5.970,65.0569
5.980,67.0002
5.990,68.5520
6.000,73.0934
6.010,67.9284
6.020,75.0966
6.030,73.2753
6.040,74.7162
6.050,76.2123
6.060,65.5667
6.070,72.3881
6.080,75.4050
6.090,70.2534
6.100,73.4337
6.110,65.4461
6.120,64.5764
6.130,74.4932
6.140,68.4505
6.150,69.2704
6.160,67.0987
6.170,67.9756
6.180,71.2410
6.190,74.5184
6.200,68.8456
6.210,72.6218
6.220,63.5532
6.230,73.3595
6.240,67.1699
6.250,74.5826
6.260,68.6922
6.270,74.5051
6.280,74.7226
6.290,62.4678
6.300,73.1143
6.310,62.1607
6.320,65.4692
6.330,63.7166
6.340,62.4079
6.350,61.2222
6.360,68.3678
6.370,64.1631
6.380,61.5992
6.390,65.7014
6.400,62.2715
6.410,66.2649
6.420,59.5527
6.430,69.3938
6.440,70.2804
6.450,67.6050
6.460,64.8448
6.470,62.9009
6.480,64.6647
6.490,59.8052
6.500,59.2759
6.510,57.8037
6.520,57.3270
6.530,67.2359
6.540,67.9362
6.550,66.8372
6.560,57.0134
6.570,60.8034
6.580,61.8190
6.590,62.3011
6.600,68.1531
6.610,67.1848
6.620,57.4743
6.630,61.8697
6.640,56.0333
6.650,60.9424
6.660,67.2869
6.670,63.4489
6.680,65.6091
6.690,56.2988
6.700,57.9481
6.710,55.5922
6.720,66.7662
6.730,59.4877
6.740,60.4348
6.750,65.2460
6.760,61.7133
6.770,54.1839
6.780,58.0097
6.790,64.6382
6.800,54.2500
6.810,63.1640
6.820,54.1070
6.830,55.8623
6.840,66.0701
6.850,62.6015
6.860,58.8118
6.870,58.4425
6.880,63.6279
6.890,61.0874
6.900,63.9008
6.910,58.7032
6.920,60.8358
6.930,62.6456
6.940,65.6344
6.950,56.3062
6.960,64.7815
6.970,55.5134
6.980,61.6352
6.990,58.4884
7.000,65.1533
7.010,61.1835
7.020,59.1984
7.030,61.6779
7.040,67.4640
7.050,60.8355
7.060,68.6689
7.070,65.2933
7.080,58.0403
7.090,61.7018
7.100,60.5214
7.110,61.0505
7.120,70.1823
7.130,58.7566
7.140,65.9829
7.150,69.1161
7.160,60.2150
7.170,71.0024
7.180,72.1592
7.190,61.2441
7.200,61.4765
7.210,67.3168
7.220,63.8489
7.230,65.8955
7.240,71.8193
7.250,69.2555
7.260,63.6593
7.270,64.7381
7.280,72.8218
7.290,73.5047
7.300,72.9233
7.310,65.6987
7.320,71.4810
7.330,73.4915
7.340,71.4193
7.350,66.6781
7.360,71.6199
7.370,73.6868
7.380,65.3602
7.390,72.9303
7.400,63.9721
7.410,72.1140
7.420,72.0330
7.430,72.2840
7.440,69.3437
7.450,72.8770
7.460,76.0144
7.470,76.8260
7.480,66.3031
7.490,64.9651
7.500,69.2450
7.510,73.1141
7.520,72.3175
7.530,74.6861
7.540,66.5114
7.550,66.6716
7.560,74.9687
7.570,75.5855
7.580,67.1112
7.590,66.3779
7.600,66.3749
7.610,68.9110
7.620,65.2715
7.630,75.9005
7.640,65.5528
7.650,72.0860
7.660,72.6735
7.670,62.8424
7.680,71.5894
7.690,68.7683
7.700,66.9528
7.710,71.3156
7.720,66.7159
7.730,72.0892
7.740,66.0623
7.750,61.8041
7.760,65.1547
7.770,73.4940
7.780,69.9270
7.790,66.0864
7.800,71.1837
7.810,67.8161
7.820,65.5010
7.830,69.5909
7.840,64.3538
7.850,69.7679
7.860,67.6108
7.870,67.6131
7.880,69.7357
7.890,62.1046
7.900,70.6269
7.910,66.3471
7.920,67.1989
7.930,57.6765
7.940,63.7705
7.950,64.7583
7.960,59.9412
7.970,60.0926
7.980,65.6821
7.990,65.2185
8.000,59.5699
8.010,64.2533
8.020,59.7441
8.030,58.5259
8.040,67.1192
8.050,63.6947
8.060,62.3326
8.070,58.2932
8.080,58.9303
8.090,59.4495
8.100,57.9791
8.110,55.7964
8.120,65.5201
8.130,66.0989
8.140,63.6893
8.150,54.8777
8.160,63.9773
8.170,56.4146
8.180,64.5324
8.190,63.9879
8.200,62.5517
8.210,65.3510
8.220,55.3194
8.230,54.4902
8.240,62.1260
8.250,62.9702
8.260,63.9005
8.270,64.3092
8.280,58.0767
8.290,55.5457
8.300,64.8159
8.310,61.9266
8.320,64.4949
8.330,65.5053
8.340,64.1598
8.350,60.5608
8.360,64.7859
8.370,59.4051
8.380,58.2493
8.390,61.2501
8.400,61.4288
8.410,65.6171
8.420,63.1244
8.430,57.3329
8.440,60.0231
8.450,62.7193
8.460,58.6828
8.470,66.2844
8.480,57.4891
8.490,69.3369
8.500,69.9836
8.510,59.9469
8.520,69.6189
8.530,67.1231
8.540,61.3925
8.550,67.8764
8.560,58.8882
8.570,70.1964
8.580,61.8854
8.590,71.9029
8.600,63.0314
8.610,69.5865
8.620,69.8143
8.630,64.7957
8.640,70.1275
8.650,64.7839
8.660,72.3157
8.670,67.2622
8.680,64.8358
8.690,69.0823
8.700,63.8815
8.710,63.9160
8.720,67.8396
8.730,73.5838
8.740,69.8325
8.750,70.5654
8.760,75.1160
8.770,69.8159
8.780,70.1162
8.790,73.0054
8.800,64.2269
8.810,75.8595
8.820,65.9866
8.830,76.3738
8.840,68.6293
8.850,68.2367
8.860,72.3549
8.870,74.6400
8.880,69.1365
8.890,67.7362
8.900,76.8660
8.910,64.4065
8.920,67.9754
8.930,65.3482
8.940,69.8411
8.950,71.1755
8.960,68.5839
8.970,68.4929
8.980,64.4932
8.990,67.3412
9.000,64.6829
9.010,74.4892
9.020,66.0458
9.030,74.2212
9.040,74.3089
9.050,73.6481
9.060,64.2592
9.070,70.2103
9.080,67.5153
9.090,64.0078
9.100,66.9274
9.110,73.3589
9.120,68.4840
9.130,71.1848
9.140,72.7398
9.150,65.1974
9.160,73.6848
9.170,74.6151
9.180,72.2471
9.190,63.7951
9.200,71.0387
9.210,62.0885
9.220,68.3650
9.230,62.8869
9.240,68.3757
9.250,61.1483
9.260,67.9942
9.270,63.9887
9.280,60.0232
9.290,59.8555
9.300,64.0105
9.310,62.3459
9.320,65.5216
9.330,59.1198
9.340,67.0301
9.350,69.2180
9.360,69.8089
9.370,57.4418
9.380,64.9612
9.390,69.5910
9.400,63.0347
9.410,67.8079
9.420,56.6728
9.430,60.7673
9.440,64.0032
9.450,59.0160
9.460,63.6528
9.470,62.9327
9.480,64.3429
9.490,63.2924
9.500,58.5910
9.510,67.4624
9.520,60.5806
9.530,60.0659
9.540,60.6133
9.550,65.4304
9.560,62.4409
9.570,62.5455
9.580,62.2013
9.590,55.5399
9.600,55.0417
9.610,64.0022
9.620,55.7593
9.630,65.8619
9.640,59.3287
9.650,65.0415
9.660,62.5473
9.670,58.6137
9.680,58.5417
9.690,54.8981
9.700,55.6536
9.710,58.3987
9.720,58.9925
9.730,59.6316
9.740,59.0121
9.750,62.5933
9.760,56.0467
9.770,65.3457
9.780,66.4685
9.790,62.5051
9.800,62.0260
9.810,64.6157
9.820,65.0271
9.830,61.6989
9.840,59.9128
9.850,64.8682
9.860,59.9535
9.870,66.6715
9.880,68.9534
9.890,57.8728
9.900,67.3855
9.910,68.5992
9.920,64.0346
9.930,69.5363
9.940,69.6636
9.950,62.6688
9.960,68.0192
9.970,70.9792
9.980,64.9502
9.990,65.5481
10.000,68.1741
10.010,69.3571
10.020,69.1297
10.030,71.9765
10.040,64.9332
10.050,61.0258
10.060,70.5664
10.070,64.2043
10.080,68.9051
10.090,71.2420
10.100,71.8526
10.110,68.3176
10.120,63.7054
10.130,70.4511
10.140,64.9436
10.150,75.0378
10.160,74.7435
10.170,73.2590
10.180,65.2283
10.190,67.5246
10.200,75.1204
10.210,72.2889
10.220,68.3817
10.230,68.7410
10.240,67.8296
10.250,68.4110
10.260,66.6971
10.270,76.1854
10.280,64.5781
10.290,74.1829
10.300,64.5082
10.310,71.9471
10.320,75.7829
10.330,65.2886
10.340,67.4375
10.350,64.8188
10.360,66.6641
10.370,72.4601
10.380,68.4134
10.390,77.2964
10.400,68.2507
10.410,65.2267
10.420,71.8679
10.430,69.9101
10.440,76.7187
10.450,71.2507
10.460,73.4731
10.470,70.7019
10.480,65.4943
10.490,65.1599
10.500,74.8514
10.510,71.8747
10.520,74.3000
10.530,66.3347
10.540,70.1622
10.550,63.2315
10.560,64.5597
10.570,69.3360
10.580,73.7157
10.590,74.4741
10.600,67.7152
10.610,62.1496
10.620,61.6276
10.630,63.1180
10.640,62.5614
10.650,64.2166
10.660,70.0609
10.670,71.0664
10.680,62.8085
10.690,70.2586
10.700,61.3017
10.710,64.3115
10.720,68.7695
10.730,65.3718
10.740,67.6986
10.750,63.6875
10.760,59.7935
10.770,62.3528
10.780,60.2706
10.790,69.7983
10.800,61.9820
10.810,66.5337
10.820,67.9468
10.830,57.8722
10.840,65.5298
10.850,62.3983
10.860,66.5309
10.870,66.5650
10.880,57.4929
10.890,65.3358
10.900,59.0412
10.910,61.7591
10.920,58.5476
10.930,57.5037
10.940,59.0716
10.950,59.4393
10.960,61.8869
10.970,59.0923
10.980,65.4705
10.990,61.7111
11.000,66.2069
11.010,55.1014
11.020,58.2497
11.030,60.3908
11.040,56.2125
11.050,54.9523
11.060,62.1194
11.070,65.0883
11.080,57.4303
11.090,62.7752
11.100,62.8767
11.110,63.4204
11.120,54.3773
11.130,57.1403
11.140,64.9877
11.150,63.7717
11.160,56.3482
11.170,65.9351
11.180,64.7451
11.190,56.6856
11.200,59.3838
11.210,66.4110
11.220,60.6136
11.230,59.9088
11.240,64.5106
11.250,63.1962
11.260,59.6492
11.270,63.1599
11.280,67.0599
11.290,58.3328
11.300,68.7727
11.310,59.0951
11.320,64.0578
11.330,64.8140
11.340,66.3255
11.350,63.2531
11.360,59.5767
11.370,69.4088
11.380,64.0712
11.390,67.3715
11.400,64.7521
11.410,63.5818
11.420,62.2166
11.430,70.2291
11.440,68.2839
11.450,60.5959
11.460,67.6369
11.470,71.1370
11.480,72.9796
11.490,68.2291
11.500,68.1750
11.510,73.8215
11.520,62.1137
11.530,73.6583
11.540,71.6494
11.550,69.1189
11.560,73.4493
11.570,71.1685
11.580,64.7864
11.590,63.1878
11.600,75.1151
11.610,70.1044
11.620,71.7331
11.630,64.6486
11.640,71.7842
11.650,70.8625
11.660,74.1126
11.670,73.8400
11.680,75.8939
11.690,68.9976
11.700,67.6142
11.710,73.3371
11.720,67.1331
11.730,66.3546
11.740,73.1242
11.750,72.0455
11.760,72.8787
11.770,71.1765
11.780,69.9844
11.790,70.9305
11.800,69.9251
11.810,70.7356
11.820,67.8688
11.830,74.0068
11.840,73.5023
11.850,74.6557
11.860,71.8548
11.870,76.9173
11.880,69.7997
11.890,65.0289
11.900,65.3026
11.910,76.1403
11.920,69.4701
11.930,70.3342
11.940,71.6897
11.950,70.4250
11.960,68.2162
11.970,69.2741
11.980,66.4232
11.990,68.9500
12.000,62.5975
12.010,65.3946
12.020,62.8983
12.030,69.8368
12.040,67.4133
12.050,64.9923
12.060,73.8582
12.070,68.2772
12.080,63.2169
12.090,72.0510
12.100,62.0493
12.110,65.2553
12.120,60.2448
12.130,63.7097
12.140,62.5653
12.150,59.6046
12.160,63.9574
12.170,59.4530
12.180,66.6456
12.190,66.3824
12.200,69.0752
12.210,63.8920
12.220,64.0691
12.230,59.2101
12.240,61.1806
12.250,63.2890
12.260,60.2083
12.270,59.4519
12.280,68.2453
12.290,61.6805
12.300,58.3147
12.310,66.1269
12.320,67.2327
12.330,58.5519
12.340,62.7244
12.350,60.3713
12.360,67.0314
12.370,58.6917
12.380,57.0508
12.390,63.0355
12.400,62.6478
12.410,66.4885
12.420,60.0517
12.430,58.4955
12.440,59.6846
12.450,61.7146
12.460,64.4850
12.470,64.9377
12.480,56.2525
12.490,64.2566
12.500,57.5082
12.510,67.3297
12.520,65.7620
12.530,60.1053
12.540,65.2571
12.550,55.1737
12.560,64.1701
12.570,63.2280
12.580,65.9009
12.590,62.3769
12.600,58.3493
12.610,62.9847
12.620,65.3451
12.630,58.8464
12.640,66.9520
12.650,64.3891
12.660,68.4214
12.670,65.9644
12.680,55.9800
12.690,67.5108
12.700,67.7698
12.710,59.5353
12.720,58.0322
12.730,60.5039
12.740,60.7400
12.750,67.0762
12.760,60.5462
12.770,61.3770
12.780,62.4589
12.790,68.8215
12.800,65.6751
12.810,67.7140
12.820,67.1788
12.830,63.8665
12.840,60.3087
12.850,67.7645
12.860,69.4719
12.870,65.9325
12.880,63.3535
12.890,71.2661
12.900,72.9941
12.910,66.6092
12.920,67.9298
12.930,73.7691
12.940,62.2492
12.950,68.7381
12.960,73.7383
12.970,69.5994
12.980,74.5125
12.990,68.4215
13.000,73.4813
13.010,74.8650
13.020,70.1178
13.030,73.6393
13.040,74.7804
13.050,67.9992
13.060,66.4551
13.070,76.0065
13.080,64.2819
13.090,73.9772
13.100,67.9562
13.110,72.4805
13.120,71.9002
13.130,76.3899
13.140,65.2032
13.150,75.1196
13.160,67.9026
13.170,67.4748
13.180,70.3587
13.190,64.9270
13.200,66.7834
13.210,77.1733
13.220,73.9618
13.230,75.7444
13.240,77.1035
13.250,73.2866
13.260,74.6866
13.270,68.4599
13.280,76.9364
13.290,69.4741
13.300,75.5892
13.310,64.6661
13.320,69.6812
13.330,73.1610
13.340,76.2131
13.350,65.3663
13.360,66.8805
13.370,73.3926
13.380,66.7775
13.390,74.0441
13.400,74.6703
13.410,67.2063
13.420,70.1715
13.430,64.1404
13.440,69.4906
13.450,67.8914
13.460,62.2357
13.470,69.5604
13.480,68.6090
13.490,72.6614
13.500,70.7615
13.510,62.6403
13.520,66.7454
13.530,69.6684
13.540,71.9792
13.550,68.4971
13.560,71.2246
13.570,63.2645
13.580,65.7887
13.590,70.6069
13.600,71.1525
13.610,71.6247
13.620,66.4751
13.630,68.9124
13.640,61.8108
13.650,61.2981
13.660,66.8289
13.670,59.2150
13.680,64.3761
13.690,61.6995
13.700,59.6741
13.710,63.7390
13.720,68.8319
13.730,62.3423
13.740,62.0608
13.750,61.5623
13.760,61.4237
13.770,62.5179
13.780,68.4852
13.790,61.3187
13.800,57.0306
13.810,58.2708
13.820,60.0102
13.830,57.2974
13.840,57.9365
13.850,61.0221
13.860,61.8532
13.870,54.9415
13.880,60.7309
13.890,59.4098
13.900,59.5281
13.910,61.8261
13.920,63.5677
13.930,63.1859
13.940,65.9795
13.950,62.9923
13.960,55.3908
13.970,62.1614
13.980,57.6131
13.990,56.0768
14.000,65.5110
14.010,61.1695
14.020,65.7856
14.030,62.6571
14.040,60.0758
14.050,55.4209
14.060,58.0341
14.070,58.7614
14.080,57.8184
14.090,67.6319
14.100,63.1678
14.110,60.8039
14.120,61.4473
14.130,60.8374
14.140,60.4573
14.150,60.8929
14.160,57.8221
14.170,59.5536
14.180,62.1172
14.190,58.1085
14.200,59.8361
14.210,58.9571
14.220,69.8949
14.230,60.0066
14.240,71.3907
14.250,66.7293
14.260,62.0469
14.270,66.2804
14.280,68.4399
14.290,61.8958
14.300,69.4585
14.310,61.1144
14.320,65.2910
14.330,61.9868
14.340,63.8550
14.350,70.9534
14.360,70.6358
14.370,72.9284
14.380,65.4260
14.390,71.9992
14.400,70.4280
14.410,69.3818
14.420,65.6243
14.430,68.9675
14.440,65.5123
14.450,63.8141
14.460,75.1238
14.470,65.9264
14.480,65.1227
14.490,74.4353
14.500,65.4151
14.510,64.2874
14.520,75.4084
14.530,67.1977
14.540,66.6664
14.550,71.4631
14.560,72.0546
14.570,74.7854
14.580,70.3351
14.590,66.8106
14.600,75.7072
14.610,70.2475
14.620,67.7621
14.630,72.2543
14.640,73.7837
14.650,70.3283
14.660,74.2921
14.670,67.8104
14.680,73.2105
14.690,65.6393
14.700,65.2822
14.710,68.3047
14.720,73.8793
14.730,75.9289
14.740,75.8661
14.750,76.2551
14.760,73.2648
14.770,75.6791
14.780,66.2527
14.790,64.6756
14.800,76.1086
14.810,66.6129
14.820,68.3379
14.830,67.4297
14.840,69.4677
14.850,73.1357
14.860,67.0249
14.870,68.7471
14.880,72.2773
14.890,66.5605
14.900,73.9962
14.910,72.7927
14.920,62.2319
14.930,73.6548
14.940,63.6980
14.950,72.2840
14.960,66.8159
14.970,62.3121
14.980,66.3135
14.990,67.9768
15.000,71.5536
15.010,70.2122
15.020,65.4176
15.030,68.7950
15.040,65.2477
15.050,70.6631
15.060,68.8829
15.070,67.0105
15.080,71.8282
15.090,72.8982
15.100,73.9072
15.110,79.6762
15.120,82.2617
15.130,80.2328
15.140,83.3483
15.150,77.3536
15.160,85.5749
15.170,83.8177
15.180,86.0243
15.190,82.9207
15.200,85.2331
15.210,84.3710
15.220,87.2480
15.230,92.2005
15.240,94.0406
15.250,86.0982
15.260,96.7623
15.270,89.5756
15.280,91.9259
15.290,101.6748
15.300,94.4824
15.310,96.4714
15.320,103.7659
15.330,98.6283
15.340,96.5922
15.350,101.1843
15.360,102.4014
15.370,97.4957
15.380,102.1756
15.390,107.0920
15.400,105.6548
15.410,107.6341
15.420,112.5041
15.430,108.0571
15.440,107.7406
15.450,112.0666
15.460,110.1621
15.470,111.0964
15.480,109.7588
15.490,116.6301
15.500,115.4618
15.510,115.4689
15.520,112.1261
