t_s,envelope_uV
3.480,74.2536
3.490,75.1123
3.500,76.8802
3.510,86.9756
3.520,75.0277
3.530,81.1882
3.540,80.1026
3.550,75.1832
3.560,81.6873
3.570,79.9007
3.580,83.9695
3.590,70.7200
3.600,73.0401
3.610,75.6685
3.620,81.1900
3.630,69.7022
3.640,77.0182
3.650,78.6835
3.660,76.1348
3.670,75.9133
3.680,67.7793
3.690,70.7408
3.700,79.9008
3.710,75.2581
3.720,72.7441
3.730,76.1220
3.740,69.9186
3.750,76.5248
3.760,73.7436
3.770,76.9732
3.780,65.1705
3.790,74.8911
3.800,66.8323
3.810,77.1705
3.820,67.7445
3.830,72.5699
3.840,69.5111
3.850,72.2281
3.860,65.5294
3.870,66.3601
3.880,78.8904
3.890,65.5048
3.900,76.7346
3.910,75.4022
3.920,68.2846
3.930,70.8175
3.940,65.3613
3.950,78.1975
3.960,66.2047
3.970,68.6950
3.980,75.0139
3.990,68.1189
4.000,69.7096
4.010,69.8952
4.020,77.5125
4.030,78.5438
4.040,79.3675
4.050,79.6831
4.060,72.5866
4.070,75.4769
4.080,77.6810
4.090,67.8379
4.100,70.3248
4.110,66.1183
4.120,72.2867
4.130,78.6016
4.140,68.3735
4.150,69.7210
4.160,81.3535
4.170,75.0688
4.180,70.5582
4.190,80.2388
4.200,73.3854
4.210,79.3581
4.220,74.9793
4.230,81.5501
4.240,70.7486
4.250,81.6312
4.260,77.0171
4.270,72.2151
4.280,70.2226
4.290,78.3008
4.300,74.6535
4.310,76.5664
4.320,72.1442
4.330,82.1069
4.340,83.2869
4.350,79.4644
4.360,85.6268
4.370,77.4224
4.380,79.2981
4.390,75.4200
4.400,79.4226
4.410,85.7225
4.420,88.8308
4.430,76.4210
4.440,76.0663
4.450,74.8619
4.460,75.5822
4.470,77.0305
4.480,78.7367
4.490,78.7862
4.500,85.0508
4.510,85.5061
4.520,80.1740
4.530,76.2996
4.540,84.0388
4.550,79.2871
4.560,82.4941
4.570,91.0078
4.580,83.8468
4.590,87.2823
4.600,77.0555
4.610,90.6478
4.620,76.6011
4.630,88.3315
4.640,87.3135
4.650,86.7742
4.660,88.6473
4.670,76.2443
4.680,78.1821
4.690,83.6004
4.700,76.7207
4.710,89.4444
4.720,79.9974
4.730,90.6562
4.740,83.8469
4.750,83.7907
4.760,81.1618
4.770,90.7137
4.780,77.4618
4.790,85.5532
4.800,76.6635
4.810,83.5216
4.820,88.7157
4.830,86.9976
4.840,81.1484
4.850,74.3825
4.860,88.9244
4.870,83.0691
4.880,76.8917
4.890,88.1406
4.900,81.7334
4.910,73.7820
4.920,85.9218
4.930,72.0116
4.940,79.3607
4.950,77.4864
4.960,71.2761
4.970,75.2046
4.980,77.4889
4.990,85.7443
5.000,79.4443
5.010,71.5133
5.020,73.4008
5.030,71.6215
5.040,78.5926
5.050,75.2159
5.060,72.5992
5.070,68.6695
5.080,77.7417
5.090,69.2277
5.100,81.3600
5.110,76.6952
5.120,70.6360
5.130,68.5278
5.140,72.3352
5.150,77.9073
5.160,74.7400
5.170,78.1315
5.180,71.7381
5.190,70.6327
5.200,76.0665
5.210,68.6564
5.220,70.6597
5.230,68.2785
5.240,69.8329
5.250,65.5107
5.260,75.1587
5.270,69.3836
5.280,71.6375
5.290,70.4597
5.300,73.9007
5.310,68.6672
5.320,70.0630
5.330,71.7099
5.340,74.1801
5.350,67.4665
5.360,74.8283
5.370,67.9580
5.380,69.3375
5.390,73.3924
5.400,76.1511
5.410,73.7860
5.420,71.6206
5.430,64.2792
5.440,68.0021
5.450,79.2980
5.460,72.2444
5.470,72.8421
5.480,65.0813
5.490,67.9294
5.500,65.9954
5.510,71.5172
5.520,79.7234
5.530,79.3770
5.540,68.5004
5.550,70.9657
5.560,70.6083
5.570,80.8446
5.580,80.7382
5.590,71.8424
5.600,74.5313
5.610,75.9560
5.620,76.0152
5.630,77.0947
5.640,81.2044
5.650,74.4597
5.660,74.4472
5.670,79.5387
5.680,70.3714
5.690,79.0874
5.700,81.9322
5.710,78.4008
5.720,71.1964
5.730,83.8109
5.740,81.1749
5.750,83.5378
5.760,84.0273
5.770,76.8200
5.780,78.0924
5.790,83.1356
5.800,81.0202
5.810,86.6755
5.820,78.3989
5.830,73.6759
5.840,77.7403
5.850,81.1871
5.860,87.0663
5.870,89.4079
5.880,84.1537
5.890,87.9157
5.900,76.2125
5.910,81.9814
5.920,76.2881
5.930,88.2815
5.940,88.1488
5.950,76.6076
5.960,83.8880
5.970,80.5406
5.980,88.3204
5.990,87.5368
6.000,83.2648
6.010,88.3920
6.020,81.7196
6.030,90.4448
6.040,85.0419
6.050,90.6929
6.060,90.6822
6.070,85.1857
6.080,80.7218
6.090,84.2919
6.100,80.6184
6.110,84.5338
6.120,91.0942
6.130,83.3656
6.140,83.9685
6.150,80.7842
6.160,85.2908
6.170,87.2801
6.180,82.2224
6.190,76.0150
6.200,75.5999
6.210,90.6401
6.220,80.0774
6.230,90.0988
6.240,83.4273
6.250,86.1957
6.260,77.3172
6.270,79.1924
6.280,76.7079
6.290,83.6858
6.300,88.4532
6.310,75.3050
6.320,73.1515
6.330,77.0505
6.340,75.1979
6.350,76.2937
6.360,84.1216
6.370,74.5718
6.380,79.9433
6.390,76.3186
6.400,72.1402
6.410,71.7079
6.420,83.7350
6.430,79.1184
6.440,84.6989
6.450,69.7259
6.460,80.9252
6.470,74.3733
6.480,74.5974
6.490,77.7113
6.500,68.6429
6.510,72.5350
6.520,83.1602
6.530,73.3481
6.540,79.9458
6.550,77.2200
6.560,74.8588
6.570,70.3508
6.580,71.7100
6.590,77.6742
6.600,77.3567
6.610,76.4548
6.620,75.8737
6.630,66.6714
6.640,79.1517
6.650,80.4840
6.660,78.0830
6.670,78.4990
6.680,65.5194
6.690,68.2581
6.700,75.0173
6.710,72.6874
6.720,75.5623
6.730,69.8685
6.740,77.2413
6.750,70.4495
6.760,64.9807
6.770,78.0179
6.780,77.1112
6.790,74.3054
6.800,73.8134
6.810,67.2356
6.820,73.9695
6.830,75.6021
6.840,65.1035
6.850,67.8969
6.860,65.0729
6.870,64.5979
6.880,78.8591
6.890,64.9550
6.900,68.5018
6.910,70.3430
6.920,69.8278
6.930,68.9277
6.940,77.9351
6.950,73.2893
6.960,76.4773
6.970,69.4104
6.980,72.0001
6.990,68.0480
7.000,72.2893
7.010,68.4936
7.020,76.2310
7.030,77.1761
7.040,68.4602
7.050,74.1981
7.060,78.7813
7.070,73.8445
7.080,78.5580
7.090,73.8610
7.100,73.7669
7.110,81.9993
7.120,83.9633
7.130,83.2793
7.140,85.2874
7.150,83.1218
7.160,85.7746
7.170,76.3117
7.180,84.0339
7.190,86.1685
7.200,78.1107
7.210,83.9481
7.220,82.4633
7.230,79.6915
7.240,79.9870
7.250,81.9603
7.260,74.7035
7.270,87.4811
7.280,86.4176
7.290,79.2457
7.300,77.5567
7.310,75.0317
7.320,83.3939
7.330,89.8588
7.340,77.7177
7.350,80.9748
7.360,87.7172
7.370,80.9173
7.380,76.0452
7.390,88.6635
7.400,90.0045
7.410,82.3668
7.420,89.7103
7.430,79.8752
7.440,83.6595
7.450,84.2578
7.460,82.0711
7.470,83.9302
7.480,88.3170
7.490,87.7345
7.500,88.1868
7.510,78.1994
7.520,78.2721
7.530,77.8744
7.540,89.1274
7.550,82.5345
7.560,86.6729
7.570,86.4818
7.580,82.3412
7.590,82.1374
7.600,82.1499
7.610,76.4492
7.620,76.2728
7.630,84.8775
7.640,90.6831
7.650,90.3443
7.660,90.0806
7.670,82.0035
7.680,75.5847
7.690,74.6840
7.700,77.7726
7.710,86.2694
7.720,80.5694
7.730,77.7011
7.740,77.7152
7.750,83.8818
7.760,79.4402
7.770,85.1691
7.780,87.8123
7.790,83.3118
7.800,75.7371
7.810,80.8390
7.820,84.8279
7.830,77.1394
7.840,75.1673
7.850,75.4056
7.860,75.6767
7.870,73.2561
7.880,79.3137
7.890,82.4602
7.900,73.1590
7.910,78.7365
7.920,68.9071
7.930,74.6005
7.940,72.9775
7.950,77.7401
7.960,81.3077
7.970,79.1760
7.980,81.8937
7.990,80.7041
8.000,72.5533
8.010,73.9342
8.020,81.4099
8.030,77.1360
8.040,74.4044
8.050,76.9656
8.060,79.9180
8.070,75.0360
8.080,70.4316
8.090,76.0938
8.100,67.1437
8.110,71.9457
8.120,78.5831
8.130,79.8770
8.140,71.9919
8.150,65.1578
8.160,68.7868
8.170,70.1732
8.180,74.7503
8.190,73.5025
8.200,74.9160
8.210,74.3197
8.220,74.5374
8.230,65.5985
8.240,67.0457
8.250,76.3067
8.260,75.8353
8.270,65.5339
8.280,69.5861
8.290,74.2460
8.300,69.2708
8.310,69.9021
8.320,65.1332
8.330,77.8432
8.340,76.3079
8.350,74.5775
8.360,75.4822
8.370,76.0109
8.380,80.2297
8.390,70.5090
8.400,78.0279
8.410,74.1421
8.420,75.4330
8.430,76.0102
8.440,77.3986
8.450,75.2002
8.460,76.6405
8.470,81.9866
8.480,70.3706
8.490,79.5373
8.500,75.0175
8.510,74.1675
8.520,72.4320
8.530,73.9558
8.540,76.4846
8.550,83.8387
8.560,73.2240
8.570,74.6730
8.580,71.6169
8.590,86.2307
8.600,73.4582
8.610,81.1206
8.620,74.8034
8.630,81.5012
8.640,84.7850
8.650,80.5880
8.660,77.2246
8.670,78.3798
8.680,80.6438
8.690,86.4031
8.700,84.9425
8.710,87.7960
8.720,86.4668
8.730,78.0233
8.740,87.7787
8.750,76.7367
8.760,80.7988
8.770,78.1350
8.780,75.8538
8.790,79.1128
8.800,82.0167
8.810,82.3999
8.820,85.0671
8.830,88.8369
8.840,88.6768
8.850,78.3619
8.860,90.4712
8.870,78.0263
8.880,85.9138
8.890,84.0579
8.900,77.5447
8.910,91.7344
8.920,88.6539
8.930,77.7734
8.940,83.3292
8.950,86.7579
8.960,88.1657
8.970,78.5175
8.980,84.0937
8.990,86.7144
9.000,88.9721
9.010,79.3101
9.020,82.7989
9.030,87.7852
9.040,90.2301
9.050,78.9765
9.060,86.9045
9.070,86.8352
9.080,89.5147
9.090,88.4578
9.100,87.5155
9.110,89.8597
9.120,78.4797
9.130,88.7278
9.140,88.4407
9.150,87.9149
9.160,77.5477
9.170,73.8245
9.180,74.6325
9.190,74.7088
9.200,74.9845
9.210,84.4046
9.220,85.1713
9.230,75.0608
9.240,83.9003
9.250,71.9042
9.260,82.5974
9.270,72.4051
9.280,75.0742
9.290,82.3567
9.300,81.3932
9.310,72.5747
9.320,81.5061
9.330,70.1407
9.340,83.6946
9.350,79.4493
9.360,72.0839
9.370,76.7352
9.380,70.9451
9.390,77.0917
9.400,82.0109
9.410,71.8530
9.420,76.8883
9.430,70.5296
9.440,81.3592
9.450,77.5561
9.460,73.1510
9.470,75.9387
9.480,66.7668
9.490,65.9142
9.500,80.4589
9.510,77.9988
9.520,72.6376
9.530,66.7706
9.540,65.7550
9.550,67.3028
9.560,71.1074
9.570,67.0542
9.580,70.9921
9.590,73.3183
9.600,76.0305
9.610,67.0051
9.620,74.0526
9.630,67.8935
9.640,71.4943
9.650,67.1787
9.660,78.9470
9.670,79.4607
9.680,75.2845
9.690,78.9706
9.700,69.0531
9.710,72.2015
9.720,69.5811
9.730,75.9107
9.740,70.7881
9.750,76.1596
9.760,74.5895
9.770,73.4130
9.780,77.8670
9.790,73.5986
9.800,74.8446
9.810,67.1749
9.820,72.4059
9.830,78.6158
9.840,72.8413
9.850,81.5609
9.860,73.3008
9.870,82.1664
9.880,79.5784
9.890,74.4412
9.900,77.9390
9.910,76.8137
9.920,71.7454
9.930,68.9972
9.940,78.7957
9.950,82.9601
9.960,75.8701
9.970,81.0887
9.980,76.5345
9.990,82.4876
10.000,81.6781
10.010,73.5121
10.020,74.0254
10.030,75.9256
10.040,73.5767
10.050,75.1221
10.060,77.2030
10.070,73.9394
10.080,75.3973
10.090,74.3543
10.100,85.0365
10.110,87.3462
10.120,83.8975
10.130,80.6991
10.140,78.2549
10.150,77.5524
10.160,78.2643
10.170,83.4346
10.180,87.1696
10.190,87.4770
10.200,79.0867
10.210,78.3495
10.220,79.3124
10.230,87.8845
10.240,81.1520
10.250,89.1654
10.260,83.3911
10.270,82.2642
10.280,88.0134
10.290,80.2047
10.300,78.1609
10.310,80.4882
10.320,81.2943
10.330,77.3593
10.340,81.5866
10.350,91.6725
10.360,88.1004
10.370,83.3508
10.380,88.0677
10.390,89.7741
10.400,79.3282
10.410,77.3929
10.420,88.6486
10.430,81.3502
10.440,77.2445
10.450,85.4520
10.460,89.8202
10.470,86.9986
10.480,83.2174
10.490,88.3227
10.500,85.6560
10.510,82.8567
10.520,88.9827
10.530,80.0855
10.540,83.6651
10.550,80.2261
10.560,89.1863
10.570,87.6130
10.580,84.8683
10.590,75.3290
10.600,83.7332
10.610,76.6062
10.620,77.6671
10.630,87.0279
10.640,85.9908
10.650,73.5240
10.660,85.9287
10.670,78.4510
10.680,72.5759
10.690,85.2697
10.700,84.4844
10.710,75.8757
10.720,73.8927
10.730,79.3195
10.740,78.7386
10.750,74.3345
10.760,81.0231
10.770,69.4298
10.780,76.0108
10.790,73.5451
10.800,71.8484
10.810,72.2844
10.820,70.8073
10.830,80.1445
10.840,80.7977
10.850,80.9956
10.860,77.5857
10.870,80.9868
10.880,70.9401
10.890,73.2276
10.900,80.7635
10.910,69.7582
10.920,74.6380
10.930,74.7994
10.940,75.5644
10.950,73.3343
10.960,67.5093
10.970,71.8553
10.980,72.6517
10.990,76.4167
11.000,75.5746
11.010,79.3800
11.020,79.7319
11.030,71.9321
11.040,67.8876
11.050,67.0049
11.060,78.1199
11.070,76.9892
11.080,73.8144
11.090,72.8369
11.100,68.4668
11.110,79.9488
11.120,68.4157
11.130,75.0344
11.140,72.7231
11.150,70.2803
11.160,70.5858
11.170,72.3962
11.180,74.9485
11.190,73.6382
11.200,71.4421
11.210,74.5470
11.220,80.2839
11.230,73.8340
11.240,76.3599
11.250,78.3301
11.260,78.6002
11.270,75.8163
11.280,70.9929
11.290,70.7970
11.300,70.4139
11.310,78.2495
11.320,75.7288
11.330,81.8328
11.340,74.3335
11.350,80.9836
11.360,83.7498
11.370,80.0810
11.380,69.6162
11.390,80.8174
11.400,74.0984
11.410,72.3583
11.420,81.2170
11.430,83.7387
11.440,72.6894
11.450,77.2363
11.460,81.7545
11.470,76.1960
11.480,85.1977
11.490,82.7399
11.500,79.5950
11.510,77.3335
11.520,78.7879
11.530,77.7191
11.540,86.3896
11.550,87.7753
11.560,76.7317
11.570,87.2074
11.580,87.0383
11.590,87.2223
11.600,87.9859
11.610,75.2468
11.620,81.6629
11.630,86.5489
11.640,83.2385
11.650,83.6736
11.660,89.2381
11.670,82.1549
11.680,91.4764
11.690,81.6642
11.700,90.2279
11.710,84.4125
11.720,77.7703
11.730,83.5516
11.740,90.1106
11.750,89.7143
11.760,87.0523
11.770,91.9026
11.780,88.1413
11.790,89.0636
11.800,84.5099
11.810,76.9216
11.820,83.9473
11.830,90.1935
11.840,81.7869
11.850,77.7233
11.860,85.7798
11.870,81.3930
11.880,80.7969
11.890,81.3008
11.900,85.4182
11.910,78.5226
11.920,85.5769
11.930,89.4909
11.940,86.9517
11.950,76.4344
11.960,88.0950
11.970,81.5479
11.980,83.5532
11.990,87.1218
12.000,86.6901
12.010,79.7285
12.020,75.8030
12.030,84.9986
12.040,74.2168
12.050,74.0705
12.060,80.7187
12.070,87.4021
12.080,76.8684
12.090,82.1980
12.100,78.4246
12.110,73.6694
12.120,83.8228
12.130,80.9282
12.140,85.7473
12.150,84.7590
12.160,75.5651
12.170,76.6758
12.180,85.0976
12.190,77.6064
12.200,70.2848
12.210,75.6923
12.220,81.9795
12.230,74.7996
12.240,77.5921
12.250,73.7306
12.260,82.9602
12.270,73.4870
12.280,82.5192
12.290,72.2734
12.300,79.0881
12.310,78.8589
12.320,68.5070
12.330,67.6051
12.340,79.5234
12.350,73.7367
12.360,80.9724
12.370,73.3426
12.380,65.9977
12.390,78.1884
12.400,67.3589
12.410,75.6032
12.420,70.6329
12.430,77.5833
12.440,79.9006
12.450,65.6925
12.460,68.6954
12.470,66.5981
12.480,71.4734
12.490,78.8473
12.500,70.6824
12.510,71.2220
12.520,68.5934
12.530,80.0401
12.540,65.3551
12.550,74.4446
12.560,73.8192
12.570,69.6621
12.580,72.5974
12.590,72.1178
12.600,73.9277
12.610,73.9869
12.620,72.3573
12.630,80.4366
12.640,73.0397
12.650,79.8242
12.660,69.0455
12.670,74.3005
12.680,75.1197
12.690,75.2464
12.700,75.0328
12.710,69.5427
12.720,81.1408
12.730,70.9315
12.740,82.0894
12.750,75.4553
12.760,79.3940
12.770,75.8896
12.780,75.0160
12.790,77.4076
12.800,82.2674
12.810,74.1812
12.820,73.0389
12.830,75.0157
12.840,73.4091
12.850,74.3078
12.860,84.1169
12.870,74.7839
12.880,74.7030
12.890,81.5490
12.900,87.1879
12.910,74.6793
12.920,80.5284
12.930,84.8283
12.940,87.4897
12.950,81.4041
12.960,80.8126
12.970,78.7754
12.980,77.7830
12.990,87.5235
13.000,77.3208
13.010,85.9307
13.020,84.9983
13.030,79.0320
13.040,76.6913
13.050,79.9275
13.060,83.4796
13.070,86.2700
13.080,77.7363
13.090,81.3591
13.100,89.0253
13.110,81.0291
13.120,85.7804
13.130,81.2054
13.140,83.2473
13.150,76.9239
13.160,84.5684
13.170,91.4571
13.180,77.9783
13.190,78.3396
13.200,87.0440
13.210,79.6394
13.220,89.6671
13.230,90.0432
13.240,83.0020
13.250,81.7470
13.260,87.1681
13.270,79.5909
13.280,77.1104
13.290,91.3015
13.300,83.5432
13.310,85.7290
13.320,82.8340
13.330,77.8846
13.340,79.2212
13.350,78.1822
13.360,89.4670
13.370,86.0018
13.380,76.8158
13.390,78.8890
13.400,86.5660
13.410,86.2237
13.420,82.6693
13.430,75.4323
13.440,78.1841
13.450,83.1146
13.460,74.5007
13.470,82.8211
13.480,84.2497
13.490,88.4042
13.500,87.7007
13.510,78.0797
13.520,85.2089
13.530,74.9473
13.540,79.2124
13.550,82.7020
13.560,76.4294
13.570,80.2520
13.580,80.6963
13.590,79.8804
13.600,74.7830
13.610,70.1755
13.620,78.2961
13.630,81.7552
13.640,73.4368
13.650,83.3530
13.660,80.1753
13.670,77.4275
13.680,77.1907
13.690,71.3543
13.700,82.0803
13.710,78.4156
13.720,69.6944
13.730,77.8284
13.740,67.7228
13.750,76.4977
13.760,66.4401
13.770,70.5323
13.780,76.4450
13.790,72.9529
13.800,79.3102
13.810,73.5634
13.820,79.2528
13.830,78.5839
13.840,75.9843
13.850,66.2229
13.860,69.9488
13.870,78.3103
13.880,77.0662
13.890,69.3563
13.900,73.4130
13.910,70.6979
13.920,67.5802
13.930,72.8399
13.940,65.5698
13.950,64.7717
13.960,74.3968
13.970,67.5718
13.980,80.2510
13.990,73.4061
14.000,76.2588
14.010,73.7734
14.020,69.2667
14.030,79.9566
14.040,72.9547
14.050,75.6608
14.060,78.0815
14.070,75.0908
14.080,76.5547
14.090,70.6055
14.100,81.0150
14.110,77.7403
14.120,76.0231
14.130,68.4410
14.140,74.0857
14.150,81.6176
14.160,71.8151
14.170,74.0901
14.180,71.8379
14.190,75.8348
14.200,80.5272
14.210,69.6724
14.220,76.2709
14.230,79.8156
14.240,83.1974
14.250,84.2701
14.260,84.0195
14.270,83.5354
14.280,82.2101
14.290,79.9954
14.300,79.5284
14.310,83.8924
14.320,74.1575
14.330,82.1583
14.340,82.4003
14.350,82.9575
14.360,83.4836
14.370,88.6564
14.380,74.7717
14.390,79.8482
14.400,89.1460
14.410,76.7011
14.420,83.8105
14.430,85.9162
14.440,80.5220
14.450,88.8201
14.460,89.3517
14.470,80.2569
14.480,90.6231
14.490,87.5950
14.500,82.4204
14.510,79.0867
14.520,79.8089
14.530,82.3805
14.540,84.0623
14.550,88.4239
14.560,89.6510
14.570,90.8877
14.580,91.9168
14.590,89.2612
14.600,84.8181
14.610,90.3056
14.620,83.9823
14.630,77.8112
14.640,86.2621
14.650,89.5648
14.660,80.5151
14.670,77.4786
14.680,78.5206
14.690,84.6703
14.700,87.6384
14.710,79.1568
14.720,89.8573
14.730,88.3317
14.740,76.8539
14.750,81.1695
14.760,83.6370
14.770,79.0024
14.780,85.1651
14.790,87.9403
14.800,82.0165
14.810,78.8520
14.820,77.0380
14.830,78.4509
14.840,89.3148
14.850,75.2241
14.860,87.8113
14.870,87.8337
14.880,87.8647
14.890,79.6960
14.900,74.1649
14.910,76.8332
14.920,79.6370
14.930,86.5481
14.940,74.7329
14.950,86.1464
14.960,72.6181
14.970,76.2005
14.980,76.2327
14.990,79.1831
15.000,83.0731
15.010,82.5352
15.020,75.8698
15.030,77.2921
15.040,84.8319
15.050,87.2438
15.060,91.2001
15.070,90.9203
15.080,88.3834
15.090,95.0642
15.100,85.7020
15.110,93.2446
15.120,92.1353
15.130,89.3739
15.140,96.7796
15.150,103.1345
15.160,90.9678
15.170,94.2321
15.180,93.6999
15.190,100.3362
15.200,96.9174
15.210,110.7250
15.220,100.8807
15.230,108.5657
15.240,113.2141
15.250,115.1150
15.260,113.2247
15.270,106.3169
15.280,118.5909
15.290,115.5455
15.300,111.7883
15.310,118.6428
15.320,119.2243
15.330,114.7997
15.340,118.2899
15.350,123.3305
15.360,116.0193
15.370,119.2553
15.380,129.3113
15.390,118.9999
15.400,125.6981
15.410,124.7116
15.420,126.8600
15.430,129.9694
15.440,128.5251
15.450,132.9194
15.460,138.3281
15.470,130.6035
15.480,132.5630
15.490,131.7121
15.500,143.9832
15.510,139.5079
15.520,141.9110
