t_s,envelope_uV
1.430,66.4116
1.440,69.6858
1.450,64.4060
1.460,67.4451
1.470,69.2399
1.480,68.1909
1.490,70.0227
1.500,72.1456
1.510,74.9621
1.520,68.0445
1.530,67.9418
1.540,76.0239
1.550,68.0759
1.560,72.0740
1.570,77.6057
1.580,71.1724
1.590,68.2553
1.600,72.9676
1.610,74.4330
1.620,73.5315
1.630,74.6331
1.640,78.0713
1.650,72.0768
1.660,72.1542
1.670,73.6787
1.680,69.3462
1.690,76.9239
1.700,73.6071
1.710,80.9470
1.720,73.2356
1.730,78.9010
1.740,74.6967
1.750,78.1619
1.760,71.7334
1.770,81.7468
1.780,69.2696
1.790,81.8857
1.800,72.7024
1.810,82.3013
1.820,76.4883
1.830,79.6470
1.840,75.3871
1.850,70.2590
1.860,79.5174
1.870,78.6025
1.880,69.9888
1.890,75.5709
1.900,73.5946
1.910,73.1062
1.920,70.6041
1.930,72.8996
1.940,75.6799
1.950,80.0804
1.960,71.4369
1.970,72.5430
1.980,70.6482
1.990,79.8359
2.000,80.3050
2.010,78.8622
2.020,66.2412
2.030,75.4484
2.040,78.6966
2.050,78.8678
2.060,77.5806
2.070,65.1980
2.080,76.2399
2.090,76.7486
2.100,71.9712
2.110,65.7295
2.120,68.1588
2.130,76.7130
2.140,69.6788
2.150,75.6785
2.160,68.7778
2.170,70.9770
2.180,73.6336
2.190,65.4723
2.200,63.0865
2.210,75.4420
2.220,64.4630
2.230,70.7504
2.240,74.2623
2.250,71.7241
2.260,63.4580
2.270,61.4382
2.280,64.8641
2.290,60.4221
2.300,67.3184
2.310,64.3556
2.320,72.6770
2.330,60.5145
2.340,64.2082
2.350,61.5685
2.360,64.8461
2.370,60.7640
2.380,61.2730
2.390,66.3665
2.400,71.2953
2.410,70.9677
2.420,58.5251
2.430,63.1160
2.440,64.4044
2.450,59.9498
2.460,71.4809
2.470,70.2296
2.480,68.6089
2.490,68.0763
2.500,67.8090
2.510,63.7024
2.520,67.0533
2.530,69.7965
2.540,70.3569
2.550,70.9373
2.560,58.2276
2.570,63.6844
2.580,67.6937
2.590,64.0749
2.600,68.8744
2.610,66.6739
2.620,71.7980
2.630,70.6774
2.640,60.7340
2.650,59.4839
2.660,67.7632
2.670,65.3992
2.680,69.3440
2.690,64.2544
2.700,72.5643
2.710,68.5227
2.720,62.5236
2.730,70.2016
2.740,66.4723
2.750,63.5791
2.760,66.3190
2.770,70.5286
2.780,73.4785
2.790,67.8851
2.800,74.7087
2.810,75.4767
2.820,75.4217
2.830,70.4763
2.840,74.9088
2.850,65.7209
2.860,74.0450
2.870,65.0986
2.880,65.7207
2.890,74.8019
2.900,65.0603
2.910,68.5832
2.920,70.8330
2.930,71.2101
2.940,79.0574
2.950,78.1879
2.960,73.5634
2.970,66.1813
2.980,66.3989
2.990,75.6365
3.000,77.1528
3.010,78.0820
3.020,79.6529
3.030,76.5463
3.040,78.3075
3.050,77.6251
3.060,76.5706
3.070,75.5818
3.080,76.6218
3.090,81.0059
3.100,68.6240
3.110,74.9568
3.120,73.6467
3.130,79.9707
3.140,80.7174
3.150,81.9710
3.160,75.1591
3.170,76.9189
3.180,80.9568
3.190,76.9039
3.200,69.0605
3.210,72.4955
3.220,77.6953
3.230,75.9463
3.240,75.2693
3.250,81.7612
3.260,80.1713
3.270,73.5945
3.280,77.8267
3.290,74.6856
3.300,72.0461
3.310,74.6676
3.320,74.1207
3.330,78.8248
3.340,72.4053
3.350,81.5787
3.360,76.2711
3.370,75.8150
3.380,69.8693
3.390,78.9075
3.400,68.7410
3.410,79.8032
3.420,77.3442
3.430,76.7432
3.440,72.9518
3.450,72.4452
3.460,67.6658
3.470,68.7016
3.480,72.9785
3.490,73.9412
3.500,76.2116
3.510,76.7594
3.520,70.4382
3.530,74.3143
3.540,65.9032
3.550,71.2346
3.560,71.9035
3.570,71.1270
3.580,70.6494
3.590,73.5498
3.600,67.5832
3.610,68.9198
3.620,64.0966
3.630,73.6100
3.640,73.9294
3.650,71.5592
3.660,62.7683
3.670,74.5528
3.680,65.7674
3.690,72.5272
3.700,64.8221
3.710,73.0665
3.720,61.6923
3.730,61.2704
3.740,65.1282
3.750,67.2720
3.760,71.9608
3.770,64.7968
3.780,64.0274
3.790,63.0194
3.800,70.3186
3.810,60.4598
3.820,66.7192
3.830,63.2020
3.840,70.3896
3.850,60.8211
3.860,65.2048
3.870,58.3336
3.880,66.1128
3.890,61.4234
3.900,67.6381
3.910,69.2678
3.920,71.3907
3.930,58.1297
3.940,70.3607
3.950,66.8560
3.960,64.8401
3.970,63.7553
3.980,71.7107
3.990,60.3119
4.000,62.3224
4.010,62.8277
4.020,60.9656
4.030,60.6913
4.040,59.1158
4.050,68.1163
4.060,68.1867
4.070,60.0244
4.080,71.9155
4.090,64.5395
4.100,65.6966
4.110,67.7403
4.120,60.9860
4.130,72.8858
4.140,61.7659
4.150,63.0784
4.160,61.3880
4.170,66.1606
4.180,61.6201
4.190,63.3465
4.200,68.8388
4.210,69.5188
4.220,68.5562
4.230,69.1157
4.240,66.3151
4.250,66.2925
4.260,65.8182
4.270,69.3909
4.280,66.9879
4.290,70.8694
4.300,75.4876
4.310,70.6061
4.320,73.1059
4.330,69.0578
4.340,66.7694
4.350,75.2295
4.360,71.6668
4.370,74.1394
4.380,79.4173
4.390,75.1267
4.400,67.5148
4.410,76.9866
4.420,80.1452
4.430,74.2099
4.440,78.9482
4.450,68.8967
4.460,70.3936
4.470,76.8974
4.480,80.7962
4.490,76.7321
4.500,74.2005
4.510,69.2885
4.520,69.0621
4.530,82.3125
4.540,71.7060
4.550,74.5595
4.560,78.9882
4.570,78.0177
4.580,75.3009
4.590,72.1711
4.600,74.9707
4.610,76.3934
4.620,71.5822
4.630,75.2156
4.640,71.5355
4.650,69.8939
4.660,75.1695
4.670,77.1642
4.680,74.0727
4.690,69.6836
4.700,78.1334
4.710,73.3359
4.720,82.5503
4.730,73.5150
4.740,80.3193
4.750,77.4464
4.760,80.6842
4.770,72.3383
4.780,80.1292
4.790,75.7629
4.800,77.4840
4.810,81.5749
4.820,78.3754
4.830,68.8983
4.840,71.7893
4.850,73.1666
4.860,68.6250
4.870,75.2165
4.880,72.3045
4.890,76.2418
4.900,75.4773
4.910,73.4291
4.920,66.1567
4.930,71.2238
4.940,78.7583
4.950,78.8620
4.960,71.7789
4.970,77.5386
4.980,73.6531
4.990,68.5865
5.000,77.7628
5.010,76.6164
5.020,73.8182
5.030,66.2652
5.040,72.7522
5.050,65.3243
5.060,66.9023
5.070,67.0110
5.080,68.4731
5.090,70.6485
5.100,62.3177
5.110,73.3973
5.120,74.1684
5.130,70.4424
5.140,63.4619
5.150,69.8321
5.160,68.8382
5.170,69.1243
5.180,60.3042
5.190,66.0731
5.200,65.2178
5.210,62.5073
5.220,59.7320
5.230,67.1146
5.240,61.2875
5.250,62.8731
5.260,69.5858
5.270,65.3783
5.280,71.2369
5.290,59.0337
5.300,65.2218
5.310,62.0811
5.320,72.0956
5.330,67.8526
5.340,69.7979
5.350,65.8580
5.360,65.4659
5.370,63.5869
5.380,65.8449
5.390,71.4872
5.400,66.6133
5.410,62.2728
5.420,62.0773
5.430,69.8927
5.440,70.7386
5.450,69.4579
5.460,59.9442
5.470,60.0540
5.480,66.7995
5.490,65.8579
5.500,73.4343
5.510,60.3915
5.520,68.7681
5.530,73.6687
5.540,62.4321
5.550,66.8478
5.560,70.8526
5.570,69.6710
5.580,68.1067
5.590,73.2779
5.600,62.9637
5.610,73.0771
5.620,62.1204
5.630,69.3235
5.640,65.5530
5.650,65.7429
5.660,74.7994
5.670,63.1740
5.680,68.9103
5.690,64.6581
5.700,65.3240
5.710,72.5367
5.720,64.8322
5.730,68.6290
5.740,68.3740
5.750,76.7932
5.760,73.1546
5.770,75.6913
5.780,65.9722
5.790,79.7592
5.800,72.9673
5.810,70.9560
5.820,67.0123
5.830,67.3482
5.840,79.0043
5.850,79.6837
5.860,74.4448
5.870,81.3655
5.880,73.2665
5.890,81.2315
5.900,82.0149
5.910,74.1602
5.920,79.9072
5.930,75.8483
5.940,73.3282
5.950,79.6064
5.960,71.2778
5.970,70.4122
5.980,72.5171
5.990,70.2055
6.000,69.5866
6.010,80.2191
6.020,73.6355
6.030,73.5621
6.040,70.9437
6.050,80.9404
6.060,76.4871
6.070,77.6361
6.080,83.0469
6.090,77.9409
6.100,75.7178
6.110,77.2062
6.120,76.1363
6.130,79.7872
6.140,76.3378
6.150,69.9480
6.160,72.3960
6.170,70.0812
6.180,75.9912
6.190,75.6772
6.200,73.3075
6.210,73.1579
6.220,75.6711
6.230,68.8325
6.240,69.9608
6.250,76.1263
6.260,77.0664
6.270,79.1287
6.280,77.8794
6.290,72.1960
6.300,72.9519
6.310,78.8963
6.320,78.2826
6.330,69.2654
6.340,75.8278
6.350,72.3624
6.360,66.6128
6.370,77.5786
6.380,66.8963
6.390,77.3206
6.400,78.4050
6.410,77.3091
6.420,69.3400
6.430,74.4288
6.440,66.3833
6.450,73.5635
6.460,72.0384
6.470,69.2778
6.480,75.4341
6.490,73.5682
6.500,65.3625
6.510,68.4567
6.520,67.7317
6.530,75.1803
6.540,75.5667
6.550,74.6109
6.560,63.6507
6.570,73.9072
6.580,71.6620
6.590,71.8607
6.600,62.8146
6.610,66.9672
6.620,62.2497
6.630,67.5791
6.640,66.8700
6.650,69.2625
6.660,68.3948
6.670,67.5020
6.680,60.0411
6.690,62.0057
6.700,61.7731
6.710,60.5539
6.720,63.3875
6.730,67.3597
6.740,72.3980
6.750,71.3477
6.760,65.7243
6.770,70.7629
6.780,68.1976
6.790,65.2097
6.800,69.5103
6.810,71.9724
6.820,67.1238
6.830,63.3635
6.840,66.1819
6.850,61.1215
6.860,69.7421
6.870,68.8485
6.880,68.7822
6.890,60.6550
6.900,65.3339
6.910,67.0287
6.920,70.3309
6.930,68.2202
6.940,61.9445
6.950,70.6469
6.960,65.6810
6.970,69.2516
6.980,70.8812
6.990,64.9138
7.000,68.3068
7.010,71.3322
7.020,70.8093
7.030,68.8259
7.040,63.8408
7.050,65.4776
7.060,70.6929
7.070,71.8701
7.080,71.1584
7.090,66.6710
7.100,76.8557
7.110,68.5162
7.120,72.8996
7.130,71.3796
7.140,66.8236
7.150,75.6536
7.160,71.1869
7.170,65.2978
7.180,65.3984
7.190,65.6531
7.200,77.9551
7.210,74.5256
7.220,76.4494
7.230,70.8287
7.240,71.1109
7.250,76.2793
7.260,75.3178
7.270,73.5668
7.280,72.8185
7.290,71.7681
7.300,68.3828
7.310,68.6568
7.320,75.9271
7.330,82.3438
7.340,70.7811
7.350,76.5533
7.360,69.1848
7.370,75.6242
7.380,71.3984
7.390,69.8160
7.400,72.4086
7.410,73.5143
7.420,78.4078
7.430,72.8507
7.440,72.9868
7.450,73.3646
7.460,74.0885
7.470,80.1757
7.480,81.4457
7.490,81.4421
7.500,82.0282
7.510,74.5507
7.520,73.0820
7.530,82.3091
7.540,77.0335
7.550,76.7359
7.560,75.1201
7.570,79.1029
7.580,70.2982
7.590,72.8165
7.600,74.6072
7.610,80.6200
7.620,71.3652
7.630,73.4403
7.640,74.0962
7.650,72.3973
7.660,69.7673
7.670,76.6885
7.680,82.1170
7.690,80.4754
7.700,73.0915
7.710,70.1946
7.720,77.9664
7.730,71.0340
7.740,78.8188
7.750,76.8496
7.760,75.6807
7.770,69.6720
7.780,74.5089
7.790,75.8143
7.800,78.1681
7.810,78.6158
7.820,67.0188
7.830,78.8072
7.840,68.2250
7.850,66.9412
7.860,66.4066
7.870,75.2698
7.880,69.6496
7.890,71.0102
7.900,77.2835
7.910,77.0336
7.920,75.3462
7.930,70.9726
7.940,72.6229
7.950,64.4195
7.960,73.8276
7.970,72.4202
7.980,69.4912
7.990,71.6734
8.000,61.5287
8.010,74.0171
8.020,67.7813
8.030,65.9788
8.040,69.0403
8.050,72.2587
8.060,61.2861
8.070,62.2424
8.080,61.1791
8.090,67.3459
8.100,61.3645
8.110,70.8061
8.120,71.8099
8.130,68.0989
8.140,70.8849
8.150,64.8439
8.160,66.6651
8.170,63.9069
8.180,63.1121
8.190,72.0726
8.200,65.2063
8.210,68.9245
8.220,64.8136
8.230,66.8041
8.240,66.8657
8.250,64.4960
8.260,63.6114
8.270,72.2799
8.280,65.9988
8.290,65.8469
8.300,63.3568
8.310,67.6734
8.320,69.0903
8.330,66.0621
8.340,67.4098
8.350,63.1097
8.360,61.5762
8.370,61.0646
8.380,63.0185
8.390,61.4051
8.400,63.3821
8.410,67.5177
8.420,72.1170
8.430,69.4911
8.440,65.1117
8.450,65.5427
8.460,67.8018
8.470,66.3887
8.480,73.3326
8.490,72.4477
8.500,66.5415
8.510,75.5630
8.520,73.6881
8.530,70.7106
8.540,69.5825
8.550,71.6026
8.560,67.0029
8.570,66.5847
8.580,76.2227
8.590,75.4867
8.600,66.2923
8.610,70.5603
8.620,71.7529
8.630,76.9336
8.640,77.8047
8.650,68.8711
8.660,77.7170
8.670,73.4759
8.680,81.0473
8.690,80.7133
8.700,68.7753
8.710,81.4000
8.720,76.7741
8.730,70.6650
8.740,68.9817
8.750,73.6778
8.760,70.3818
8.770,72.7598
8.780,77.1427
8.790,78.0060
8.800,76.6049
8.810,81.3244
8.820,81.0075
8.830,72.2688
8.840,78.1952
8.850,73.9229
8.860,81.2818
8.870,71.9190
8.880,82.0036
8.890,70.3339
8.900,73.3232
8.910,84.2798
8.920,81.7799
8.930,77.0720
8.940,74.8258
8.950,75.7619
8.960,71.2935
8.970,76.2638
8.980,80.1703
8.990,78.1235
9.000,75.3345
9.010,72.7726
9.020,83.0323
9.030,83.3988
9.040,72.3408
9.050,73.4768
9.060,72.5941
9.070,79.7688
9.080,80.0333
9.090,81.5425
9.100,81.6101
9.110,74.7772
9.120,71.2014
9.130,71.4594
9.140,79.6666
9.150,72.0352
9.160,72.8208
9.170,72.2619
9.180,71.9336
9.190,67.3705
9.200,67.1138
9.210,68.4486
9.220,79.3875
9.230,77.9539
9.240,71.1987
9.250,74.6083
9.260,73.7048
9.270,76.6204
9.280,78.6920
9.290,69.4136
9.300,65.1840
9.310,67.0010
9.320,77.3497
9.330,76.0807
9.340,70.0662
9.350,72.0068
9.360,74.3941
9.370,71.0536
9.380,76.2496
9.390,70.1794
9.400,70.6851
9.410,63.7698
9.420,74.7186
9.430,72.5601
9.440,65.0832
9.450,74.6764
9.460,65.7912
9.470,70.3609
9.480,67.2616
9.490,62.2265
9.500,65.4999
9.510,62.4456
9.520,61.2387
9.530,70.9686
9.540,68.7490
9.550,68.6177
9.560,69.1801
9.570,72.2919
9.580,69.4210
9.590,71.2144
9.600,66.6151
9.610,70.5661
9.620,71.2310
9.630,68.0052
9.640,59.5620
9.650,66.0790
9.660,66.4040
9.670,62.7898
9.680,71.6675
9.690,67.6790
9.700,71.0383
9.710,59.7660
9.720,62.9129
9.730,60.4595
9.740,71.2245
9.750,71.5014
9.760,60.2974
9.770,61.0291
9.780,69.3463
9.790,64.3535
9.800,67.3025
9.810,63.6887
9.820,69.6401
9.830,63.8324
9.840,67.0191
9.850,73.2581
9.860,63.0821
9.870,70.9091
9.880,65.4251
9.890,67.6416
9.900,75.9517
9.910,70.8819
9.920,72.0698
9.930,74.7801
9.940,64.7665
9.950,75.4916
9.960,73.3428
9.970,67.7602
9.980,68.4096
9.990,75.9561
10.000,76.2003
10.010,70.9142
10.020,66.5734
10.030,79.3080
10.040,75.1945
10.050,79.1225
10.060,76.1997
10.070,74.3431
10.080,68.8017
10.090,72.6285
10.100,75.7139
10.110,70.9653
10.120,72.9163
10.130,78.3684
10.140,80.8133
10.150,70.5363
10.160,81.7562
10.170,78.7995
10.180,76.4919
10.190,73.1919
10.200,78.8218
10.210,76.2972
10.220,73.6128
10.230,79.3623
10.240,77.3046
10.250,80.4363
10.260,74.6077
10.270,75.1006
10.280,81.5701
10.290,78.2352
10.300,83.8059
10.310,80.3833
10.320,80.7613
10.330,78.3133
10.340,76.1761
10.350,77.0510
10.360,73.8312
10.370,74.3033
10.380,73.7758
10.390,80.0038
10.400,82.4086
10.410,80.1854
10.420,76.8304
10.430,82.4225
10.440,76.6463
10.450,83.1401
10.460,82.9265
10.470,79.1161
10.480,70.6316
10.490,72.9669
10.500,72.3352
10.510,81.6971
10.520,69.9402
10.530,76.6760
10.540,79.1535
10.550,70.8668
10.560,78.3369
10.570,81.7525
10.580,79.8855
10.590,73.0654
10.600,71.7420
10.610,71.8929
10.620,68.0936
10.630,71.7654
10.640,76.3290
10.650,77.6686
10.660,80.0677
10.670,69.3261
10.680,77.9097
10.690,76.5346
10.700,66.7434
10.710,70.8787
10.720,69.9204
10.730,66.6870
10.740,78.1415
10.750,74.3812
10.760,71.4326
10.770,67.2581
10.780,77.3457
10.790,66.5785
10.800,72.8696
10.810,72.7079
10.820,74.2294
10.830,74.5685
10.840,70.2685
10.850,68.6537
10.860,63.6062
10.870,65.5427
10.880,67.5661
10.890,66.5891
10.900,68.0647
10.910,67.0387
10.920,61.3240
10.930,63.1149
10.940,60.8187
10.950,66.9654
10.960,61.3492
10.970,68.4480
10.980,73.8050
10.990,64.7127
11.000,62.8059
11.010,66.2795
11.020,69.9141
11.030,68.9080
11.040,65.5217
11.050,61.8751
11.060,66.1106
11.070,61.4005
11.080,72.3871
11.090,60.2958
11.100,59.9817
11.110,65.2556
11.120,67.5904
11.130,62.9851
11.140,66.3051
11.150,68.3333
11.160,71.6327
11.170,72.4286
11.180,71.4367
11.190,73.0944
11.200,65.6507
11.210,62.2932
11.220,67.1891
11.230,69.2718
11.240,74.3800
11.250,70.6595
11.260,63.2182
11.270,64.8284
11.280,66.8570
11.290,70.8896
11.300,67.2951
11.310,75.5342
11.320,74.5999
11.330,65.0227
11.340,68.6257
11.350,76.5781
11.360,73.6888
11.370,67.7392
11.380,77.1577
11.390,68.6192
11.400,68.2528
11.410,65.5885
11.420,73.7788
11.430,66.7800
11.440,67.2136
11.450,67.3068
11.460,67.2894
11.470,71.2683
11.480,69.5645
11.490,68.9255
11.500,69.2068
11.510,70.7740
11.520,71.4812
11.530,81.4320
11.540,79.3915
11.550,71.0334
11.560,76.6626
11.570,77.7227
11.580,74.9442
11.590,69.4004
11.600,82.6569
11.610,83.2811
11.620,77.2176
11.630,79.7393
11.640,83.6295
11.650,82.8911
11.660,72.7906
11.670,70.4528
11.680,73.8166
11.690,81.0406
11.700,72.8427
11.710,75.3170
11.720,80.1302
11.730,82.4534
11.740,82.0697
11.750,80.7217
11.760,75.3182
11.770,74.8858
11.780,82.8109
11.790,75.5713
11.800,82.3244
11.810,71.1937
11.820,80.1714
11.830,80.1450
11.840,81.3606
11.850,81.5407
11.860,83.3777
11.870,75.9810
11.880,83.5853
11.890,79.3053
11.900,72.9666
11.910,82.5267
11.920,83.2942
11.930,79.9327
11.940,73.5628
11.950,78.8514
11.960,83.0919
11.970,80.7133
11.980,78.5698
11.990,74.4384
12.000,77.6437
12.010,74.2554
12.020,77.5832
12.030,79.3307
12.040,78.8035
12.050,70.1149
12.060,79.9025
12.070,68.7378
12.080,80.3004
12.090,77.7785
12.100,72.4001
12.110,74.5319
12.120,77.4693
12.130,69.3912
12.140,76.3522
12.150,74.6114
12.160,74.3126
12.170,75.9081
12.180,75.9168
12.190,70.1451
12.200,75.6104
12.210,72.1054
12.220,72.7894
12.230,71.2264
12.240,65.4454
12.250,64.1195
12.260,66.9407
12.270,63.2189
12.280,70.2794
12.290,72.0108
12.300,75.9010
12.310,69.9185
12.320,64.3546
12.330,72.5215
12.340,64.5102
12.350,70.2210
12.360,64.7868
12.370,66.2958
12.380,67.0710
12.390,63.6760
12.400,70.2297
12.410,61.7522
12.420,64.3846
12.430,65.3805
12.440,62.2759
12.450,61.4873
12.460,60.7309
12.470,61.2896
12.480,65.2354
12.490,62.4121
12.500,73.1052
12.510,70.1199
12.520,65.4985
12.530,69.2515
12.540,73.4244
12.550,71.5064
12.560,61.6685
12.570,67.4856
12.580,65.2377
12.590,68.1660
12.600,62.4869
12.610,62.4348
12.620,61.0152
12.630,72.5501
12.640,72.7149
12.650,74.0238
12.660,64.8073
12.670,65.1690
12.680,71.8810
12.690,67.4162
12.700,64.4309
12.710,75.6178
12.720,74.5354
12.730,72.6715
12.740,66.3320
12.750,74.3130
12.760,65.5994
12.770,65.1941
12.780,77.7176
12.790,75.5779
12.800,75.8983
12.810,70.7550
12.820,65.7257
12.830,73.2522
12.840,79.1280
12.850,67.8853
12.860,76.6823
12.870,77.7710
12.880,70.8883
12.890,76.6519
12.900,79.3277
12.910,72.9374
12.920,79.4415
12.930,75.6633
12.940,76.5359
12.950,73.7583
12.960,81.3839
12.970,71.5911
12.980,76.6547
12.990,72.9817
13.000,81.4866
13.010,76.6395
13.020,79.3976
13.030,73.6944
13.040,82.0267
13.050,78.4788
13.060,81.4255
13.070,79.3863
13.080,84.1300
13.090,79.1300
13.100,75.5581
13.110,83.3026
13.120,80.1685
13.130,82.1415
13.140,77.1452
13.150,79.5461
13.160,73.1663
13.170,84.3463
13.180,78.1282
13.190,72.2787
13.200,83.2096
13.210,72.3864
13.220,75.8912
13.230,74.5033
13.240,72.3470
13.250,72.7388
13.260,76.1692
13.270,73.7352
13.280,71.6456
13.290,82.4161
13.300,76.7063
13.310,78.3792
13.320,81.1063
13.330,71.8571
13.340,81.1331
13.350,71.9044
13.360,77.6815
13.370,79.0945
13.380,72.0491
13.390,82.4473
13.400,83.0643
13.410,81.6558
13.420,78.7760
13.430,81.8211
13.440,72.6002
13.450,70.7254
13.460,73.9952
13.470,70.8669
13.480,69.5125
13.490,79.2723
13.500,75.6884
13.510,69.6565
13.520,80.4089
13.530,74.5412
13.540,77.6325
13.550,73.8056
13.560,70.6212
13.570,69.7360
13.580,73.4118
13.590,72.6470
13.600,67.3738
13.610,68.8844
13.620,68.8836
13.630,70.7558
13.640,72.6005
13.650,73.8411
13.660,70.7335
13.670,67.8538
13.680,66.1793
13.690,67.6138
13.700,72.6671
13.710,71.9012
13.720,66.4912
13.730,75.9855
13.740,65.8064
13.750,66.9823
13.760,65.0611
13.770,66.0388
13.780,66.3189
13.790,69.3514
13.800,72.5125
13.810,70.2294
13.820,69.2351
13.830,61.7513
13.840,67.3367
13.850,69.1355
13.860,62.5481
13.870,70.1510
13.880,64.0094
13.890,69.2870
13.900,64.2160
13.910,71.5837
13.920,65.1717
13.930,61.3015
13.940,67.8388
13.950,62.2493
13.960,71.6870
13.970,64.9689
13.980,74.5139
13.990,70.0011
14.000,62.0348
14.010,67.1911
14.020,68.4807
14.030,66.0786
14.040,68.5758
14.050,69.5881
14.060,73.0001
14.070,63.6869
14.080,74.4319
14.090,72.6806
14.100,73.0143
14.110,70.8435
14.120,62.6189
14.130,75.9170
14.140,73.2793
14.150,65.8950
14.160,64.7905
14.170,73.3346
14.180,65.4517
14.190,66.2443
14.200,66.2987
14.210,71.1187
14.220,74.6479
14.230,66.4789
14.240,75.2371
14.250,74.9672
14.260,72.8519
14.270,69.4303
14.280,76.6733
14.290,67.2974
14.300,70.3725
14.310,68.5312
14.320,69.5931
14.330,72.7952
14.340,74.5277
14.350,77.2663
14.360,72.7832
14.370,74.2245
14.380,76.1789
14.390,79.3870
14.400,80.1639
14.410,72.5653
14.420,74.6495
14.430,70.6375
14.440,82.7136
14.450,74.1623
14.460,79.3680
14.470,74.8561
14.480,75.6650
14.490,71.2575
14.500,80.8153
14.510,71.7637
14.520,84.6396
14.530,75.6772
14.540,80.0089
14.550,78.7328
14.560,75.7493
14.570,83.5423
14.580,83.5453
14.590,78.5446
14.600,79.4216
14.610,73.6005
14.620,83.6191
14.630,81.9767
14.640,74.6399
14.650,85.4440
14.660,75.2814
14.670,77.5878
14.680,83.1856
14.690,74.6592
14.700,72.4393
14.710,71.7425
14.720,80.2050
14.730,81.7189
14.740,72.8113
14.750,78.0290
14.760,77.5955
14.770,77.3512
14.780,81.4293
14.790,77.7502
14.800,83.8831
14.810,72.0524
14.820,71.3226
14.830,76.0054
14.840,77.0464
14.850,73.8497
14.860,82.5913
14.870,76.7996
14.880,78.3010
14.890,73.9224
14.900,79.2412
14.910,78.0762
14.920,74.7519
14.930,80.4215
14.940,79.0496
14.950,70.0118
14.960,72.8058
14.970,79.0769
14.980,80.4584
14.990,73.6988
15.000,68.3336
15.010,76.9361
15.020,72.3668
15.030,72.4017
15.040,77.3543
15.050,72.8819
15.060,76.0889
15.070,76.3639
15.080,79.0425
15.090,84.8885
15.100,79.7939
15.110,89.7698
15.120,92.2290
15.130,92.6897
15.140,87.3168
15.150,92.3453
15.160,90.5688
15.170,98.1817
15.180,100.0281
15.190,100.2104
15.200,95.2709
15.210,100.4354
15.220,100.1589
15.230,98.3536
15.240,103.2567
15.250,102.5724
15.260,97.4522
15.270,96.6501
15.280,106.7305
15.290,110.8216
15.300,104.7396
15.310,112.9000
15.320,112.8512
15.330,104.3926
15.340,116.9578
15.350,115.0674
15.360,116.9729
15.370,118.7540
15.380,118.1702
15.390,113.6454
15.400,121.7365
15.410,120.5166
15.420,125.7468
15.430,123.8837
15.440,119.2931
15.450,120.9592
15.460,124.7708
15.470,125.2998
15.480,132.9709
15.490,123.0244
15.500,129.5226
15.510,127.1517
15.520,126.7279
