t_s,envelope_uV
2.090,68.0008
2.100,71.7752
2.110,60.6252
2.120,61.2958
2.130,68.1382
2.140,71.1027
2.150,70.8297
2.160,59.3578
2.170,70.3053
2.180,64.9491
2.190,61.3129
2.200,63.1737
2.210,58.2334
2.220,68.5401
2.230,67.4512
2.240,57.8770
2.250,60.5977
2.260,66.7474
2.270,56.3821
2.280,59.1450
2.290,61.7478
2.300,60.2876
2.310,63.0909
2.320,62.0240
2.330,66.5133
2.340,67.4056
2.350,61.2698
2.360,60.2576
2.370,58.5026
2.380,64.5284
2.390,56.8942
2.400,59.5605
2.410,65.1973
2.420,55.9939
2.430,65.7375
2.440,56.9876
2.450,63.2484
2.460,63.8309
2.470,57.4776
2.480,64.0342
2.490,62.9502
2.500,55.4481
2.510,64.1327
2.520,54.9404
2.530,64.5948
2.540,65.6252
2.550,66.8184
2.560,62.6881
2.570,66.7962
2.580,63.3007
2.590,57.9582
2.600,57.8241
2.610,58.3322
2.620,62.1027
2.630,59.5321
2.640,57.8076
2.650,64.1731
2.660,56.7442
2.670,61.1670
2.680,64.5340
2.690,62.4115
2.700,57.9852
2.710,56.7809
2.720,58.8625
2.730,67.9282
2.740,57.5574
2.750,57.8749
2.760,62.0814
2.770,64.8923
2.780,67.4237
2.790,65.8148
2.800,61.3909
2.810,63.5790
2.820,65.9118
2.830,62.8900
2.840,62.2078
2.850,67.2624
2.860,67.4403
2.870,68.6608
2.880,67.7320
2.890,60.0298
2.900,63.4481
2.910,70.8202
2.920,70.7891
2.930,68.9376
2.940,71.2466
2.950,64.2956
2.960,62.9770
2.970,63.0525
2.980,71.2296
2.990,69.1515
3.000,64.3538
3.010,62.5596
3.020,64.8684
3.030,62.7441
3.040,70.9025
3.050,73.1965
3.060,70.5370
3.070,74.8981
3.080,71.0914
3.090,75.8690
3.100,76.3249
3.110,66.6350
3.120,69.6366
3.130,73.0741
3.140,71.8003
3.150,71.7827
3.160,69.6520
3.170,65.6400
3.180,74.8120
3.190,71.6074
3.200,71.4319
3.210,76.4601
3.220,66.6745
3.230,69.4288
3.240,65.3462
3.250,65.5367
3.260,67.5843
3.270,64.7493
3.280,65.8175
3.290,66.0342
3.300,71.3373
3.310,75.2235
3.320,70.0906
3.330,70.5775
3.340,72.8716
3.350,67.2121
3.360,69.7935
3.370,71.5620
3.380,64.4359
3.390,75.6419
3.400,65.3039
3.410,70.7296
3.420,70.6589
3.430,69.2213
3.440,64.4446
3.450,62.2057
3.460,70.2950
3.470,69.2259
3.480,67.9008
3.490,64.6399
3.500,68.0011
3.510,61.9108
3.520,66.8136
3.530,66.2830
3.540,62.8150
3.550,70.3164
3.560,64.1360
3.570,61.4906
3.580,61.4187
3.590,69.9808
3.600,66.3917
3.610,61.3515
3.620,70.8567
3.630,64.1352
3.640,61.9426
3.650,70.3544
3.660,68.0628
3.670,67.2179
3.680,69.6652
3.690,65.5953
3.700,67.1415
3.710,67.6461
3.720,56.7158
3.730,63.2218
3.740,57.2644
3.750,60.0525
3.760,57.2406
3.770,67.3687
3.780,64.4926
3.790,65.8698
3.800,58.2718
3.810,66.8131
3.820,57.2614
3.830,63.2750
3.840,58.3923
3.850,63.5045
3.860,54.7651
3.870,66.8801
3.880,56.8966
3.890,58.7303
3.900,54.4538
3.910,62.0262
3.920,60.5028
3.930,55.9382
3.940,54.6726
3.950,56.8402
3.960,54.0854
3.970,59.9398
3.980,59.3509
3.990,58.4634
4.000,66.7052
4.010,59.9813
4.020,66.0353
4.030,58.7655
4.040,63.5414
4.050,65.5917
4.060,59.7920
4.070,55.1541
4.080,60.5650
4.090,65.5872
4.100,58.5458
4.110,66.6045
4.120,61.0520
4.130,63.3372
4.140,64.9136
4.150,68.8231
4.160,64.8322
4.170,56.9612
4.180,68.1942
4.190,61.2277
4.200,62.1408
4.210,61.9331
4.220,64.0197
4.230,61.3829
4.240,60.1118
4.250,64.7305
4.260,62.5899
4.270,63.9100
4.280,63.5480
4.290,70.5682
4.300,65.3584
4.310,66.4796
4.320,64.3108
4.330,64.7373
4.340,69.4707
4.350,62.5179
4.360,73.5800
4.370,72.7693
4.380,64.7038
4.390,73.6253
4.400,71.5180
4.410,68.4020
4.420,67.3413
4.430,74.9521
4.440,70.0198
4.450,67.7826
4.460,72.6678
4.470,72.3229
4.480,68.3856
4.490,67.0661
4.500,75.7170
4.510,65.4346
4.520,68.2311
4.530,72.4782
4.540,72.9839
4.550,72.5946
4.560,75.1764
4.570,76.7012
4.580,73.6438
4.590,75.1653
4.600,70.2398
4.610,73.3883
4.620,75.9339
4.630,73.6536
4.640,72.6348
4.650,73.6286
4.660,67.6361
4.670,65.6931
4.680,75.5630
4.690,69.4537
4.700,64.9265
4.710,66.6671
4.720,64.5725
4.730,65.7203
4.740,65.5887
4.750,75.0871
4.760,75.7931
4.770,72.2304
4.780,70.3076
4.790,70.6007
4.800,71.1226
4.810,68.6634
4.820,70.4849
4.830,65.8974
4.840,69.3548
4.850,74.1879
4.860,70.0217
4.870,66.7992
4.880,64.1679
4.890,69.2930
4.900,63.6384
4.910,68.3746
4.920,72.8536
4.930,73.2194
4.940,69.0917
4.950,66.7327
4.960,63.7997
4.970,68.0338
4.980,72.6684
4.990,61.4387
5.000,71.2859
5.010,66.9687
5.020,62.7828
5.030,59.8326
5.040,62.0779
5.050,65.2334
5.060,58.9897
5.070,64.6803
5.080,64.0032
5.090,69.6774
5.100,63.6948
5.110,57.9664
5.120,57.0879
5.130,64.2269
5.140,59.0745
5.150,58.0504
5.160,59.5524
5.170,66.8733
5.180,67.1976
5.190,64.5271
5.200,58.7539
5.210,62.4470
5.220,61.2062
5.230,65.3170
5.240,67.1291
5.250,56.7005
5.260,57.9444
5.270,63.9698
5.280,56.9870
5.290,58.4470
5.300,59.7446
5.310,57.8499
5.320,58.8364
5.330,61.1274
5.340,54.4025
5.350,66.6702
5.360,60.6822
5.370,56.8924
5.380,65.0970
5.390,61.7034
5.400,54.3615
5.410,63.6068
5.420,63.9110
5.430,66.0819
5.440,63.6245
5.450,62.2628
5.460,63.5010
5.470,60.9424
5.480,62.2786
5.490,62.5098
5.500,66.2932
5.510,59.9403
5.520,65.7208
5.530,56.4702
5.540,67.4328
5.550,56.3517
5.560,56.6178
5.570,68.6437
5.580,60.3445
5.590,59.3284
5.600,66.2263
5.610,67.2943
5.620,67.2475
5.630,60.9104
5.640,60.1362
5.650,64.9387
5.660,63.6303
5.670,68.3927
5.680,61.8126
5.690,61.9305
5.700,64.1404
5.710,64.0509
5.720,67.9824
5.730,67.2063
5.740,69.9822
5.750,65.0283
5.760,63.9461
5.770,63.2749
5.780,62.0306
5.790,70.4857
5.800,66.0532
5.810,67.1410
5.820,69.1870
5.830,66.0086
5.840,69.4784
5.850,67.1582
5.860,67.5996
5.870,71.3312
5.880,64.6631
5.890,66.3129
5.900,74.7615
5.910,66.5711
5.920,64.7134
5.930,67.1413
5.940,64.2311
5.950,73.1422
5.960,64.5811
5.970,70.3811
5.980,68.7997
5.990,74.9785
6.000,76.1054
6.010,68.6686
6.020,69.7443
6.030,74.6860
6.040,75.3633
6.050,69.2247
6.060,68.9319
6.070,70.2551
6.080,69.7270
6.090,68.0548
6.100,76.5508
6.110,68.7132
6.120,67.1022
6.130,69.2461
6.140,64.6050
6.150,75.9687
6.160,68.6709
6.170,75.9533
6.180,74.8341
6.190,75.2606
6.200,69.2311
6.210,69.5337
6.220,69.0249
6.230,75.6522
6.240,65.1639
6.250,74.7474
6.260,71.4059
6.270,72.7260
6.280,74.3248
6.290,65.4965
6.300,73.8438
6.310,67.4037
6.320,63.2615
6.330,73.3369
6.340,71.7856
6.350,73.7696
6.360,65.1984
6.370,69.9097
6.380,63.5240
6.390,64.8023
6.400,68.7647
6.410,65.7246
6.420,62.0694
6.430,63.7811
6.440,66.1441
6.450,71.9621
6.460,71.2035
6.470,70.1614
6.480,62.1656
6.490,66.7113
6.500,69.0871
6.510,60.0452
6.520,63.9005
6.530,57.8961
6.540,59.1775
6.550,65.3090
6.560,65.2018
6.570,58.7744
6.580,63.6818
6.590,67.1620
6.600,65.7707
6.610,57.0647
6.620,65.9103
6.630,59.8503
6.640,62.4519
6.650,68.3335
6.660,64.4241
6.670,67.9613
6.680,55.6526
6.690,59.6367
6.700,57.5751
6.710,57.1248
6.720,61.6243
6.730,67.0158
6.740,57.9127
6.750,63.7032
6.760,55.9917
6.770,59.9992
6.780,56.9785
6.790,54.5766
6.800,56.2978
6.810,54.7686
6.820,54.8876
6.830,65.5814
6.840,57.9648
6.850,61.6623
6.860,59.2091
6.870,57.2251
6.880,62.6561
6.890,63.4382
6.900,57.4933
6.910,56.9802
6.920,57.4880
6.930,62.3414
6.940,64.2914
6.950,56.0306
6.960,63.5545
6.970,56.9842
6.980,69.0196
6.990,64.9737
7.000,60.3541
7.010,61.1053
7.020,66.8655
7.030,62.3769
7.040,64.9260
7.050,59.9756
7.060,69.8156
7.070,68.4151
7.080,69.7578
7.090,70.6979
7.100,63.0166
7.110,63.4386
7.120,61.1353
7.130,67.4542
7.140,66.6679
7.150,71.1084
7.160,71.3433
7.170,67.1212
7.180,61.8318
7.190,62.9537
7.200,61.9967
7.210,63.3014
7.220,64.9742
7.230,72.1162
7.240,63.4362
7.250,66.0036
7.260,73.8846
7.270,66.9424
7.280,65.6921
7.290,67.1690
7.300,73.9727
7.310,65.2572
7.320,71.6777
7.330,64.4407
7.340,67.2650
7.350,66.4633
7.360,69.5143
7.370,75.7934
7.380,71.5603
7.390,64.5873
7.400,68.8538
7.410,76.9381
7.420,65.2676
7.430,71.0652
7.440,76.8152
7.450,73.4631
7.460,75.6766
7.470,71.9047
7.480,65.7025
7.490,75.6944
7.500,67.4792
7.510,71.1174
7.520,77.2644
7.530,75.8105
7.540,76.5717
7.550,68.1725
7.560,73.9441
7.570,74.3614
7.580,75.4821
7.590,66.4075
7.600,70.3056
7.610,67.7131
7.620,74.1310
7.630,74.1904
7.640,74.0253
7.650,74.2577
7.660,64.2099
7.670,75.1043
7.680,67.2637
7.690,69.3983
7.700,69.8791
7.710,71.4050
7.720,73.2326
7.730,70.0081
7.740,73.3453
7.750,75.0812
7.760,62.6036
7.770,67.6329
7.780,71.2289
7.790,62.1256
7.800,73.0362
7.810,65.5138
7.820,63.8662
7.830,69.4957
7.840,63.6260
7.850,69.0832
7.860,66.0188
7.870,70.2346
7.880,60.0494
7.890,59.9180
7.900,65.6125
7.910,68.6338
7.920,64.8068
7.930,62.5016
7.940,62.7164
7.950,61.5578
7.960,58.6490
7.970,59.5046
7.980,68.5139
7.990,67.1032
8.000,65.0701
8.010,60.4391
8.020,65.4058
8.030,64.5701
8.040,66.0557
8.050,63.9497
8.060,63.5358
8.070,64.8203
8.080,57.2037
8.090,61.8244
8.100,56.3672
8.110,59.8408
8.120,62.1020
8.130,55.1159
8.140,61.0151
8.150,61.2708
8.160,67.5308
8.170,60.4337
8.180,61.5633
8.190,62.1778
8.200,65.1398
8.210,55.2260
8.220,63.9265
8.230,65.4926
8.240,67.1609
8.250,63.9663
8.260,61.8644
8.270,64.0280
8.280,57.3008
8.290,56.6500
8.300,67.4100
8.310,60.0689
8.320,66.8966
8.330,59.9323
8.340,56.1322
8.350,67.7379
8.360,58.3210
8.370,61.0071
8.380,60.3112
8.390,68.1709
8.400,67.0155
8.410,58.4452
8.420,62.7485
8.430,66.3567
8.440,62.6524
8.450,64.9331
8.460,60.6326
8.470,67.3480
8.480,66.5289
8.490,68.6394
8.500,63.8984
8.510,70.4976
8.520,58.8709
8.530,68.9492
8.540,63.1900
8.550,70.6254
8.560,62.9923
8.570,70.8569
8.580,70.0570
8.590,63.4441
8.600,64.9675
8.610,67.1088
8.620,61.4945
8.630,65.0300
8.640,63.2696
8.650,74.2436
8.660,71.5594
8.670,70.2054
8.680,69.8129
8.690,75.2709
8.700,72.0610
8.710,63.5770
8.720,70.8850
8.730,68.1621
8.740,72.0804
8.750,72.8242
8.760,72.5953
8.770,66.2229
8.780,74.9413
8.790,75.3537
8.800,69.2578
8.810,70.6785
8.820,66.9395
8.830,66.2459
8.840,70.6758
8.850,69.1551
8.860,73.6495
8.870,74.0030
8.880,68.2261
8.890,76.4098
8.900,72.8444
8.910,71.9004
8.920,74.4656
8.930,65.8957
8.940,70.8964
8.950,77.7298
8.960,73.2836
8.970,71.9997
8.980,71.1303
8.990,74.6061
9.000,71.4471
9.010,76.2141
9.020,70.2396
9.030,66.0330
9.040,69.9335
9.050,77.1498
9.060,73.5377
9.070,70.3230
9.080,65.3839
9.090,71.6690
9.100,69.7508
9.110,65.0385
9.120,66.7831
9.130,75.6869
9.140,69.8700
9.150,64.5557
9.160,63.8706
9.170,65.8495
9.180,70.7012
9.190,72.0955
9.200,65.9530
9.210,67.5257
9.220,68.7928
9.230,72.8582
9.240,69.1320
9.250,67.4288
9.260,66.8951
9.270,65.3887
9.280,69.0557
9.290,64.3253
9.300,61.0207
9.310,60.9386
9.320,63.1247
9.330,67.4479
9.340,65.3455
9.350,67.4541
9.360,58.5735
9.370,64.9035
9.380,69.7813
9.390,62.5878
9.400,62.2781
9.410,62.9632
9.420,64.6695
9.430,69.1359
9.440,69.8198
9.450,57.3894
9.460,63.1625
9.470,63.9601
9.480,67.5418
9.490,61.2130
9.500,62.2985
9.510,61.2738
9.520,57.7182
9.530,63.2429
9.540,55.8601
9.550,68.1354
9.560,65.3634
9.570,57.3658
9.580,59.9795
9.590,57.9778
9.600,66.7867
9.610,57.0625
9.620,60.3453
9.630,57.8519
9.640,65.6942
9.650,67.6372
9.660,60.4110
9.670,61.0136
9.680,66.8133
9.690,63.0256
9.700,60.0140
9.710,68.1409
9.720,65.5597
9.730,65.4415
9.740,58.5466
9.750,67.9126
9.760,65.7717
9.770,56.4501
9.780,60.7752
9.790,60.8807
9.800,57.1972
9.810,58.3707
9.820,61.6738
9.830,59.8519
9.840,64.3792
9.850,68.2064
9.860,60.7225
9.870,59.5097
9.880,63.5870
9.890,65.5396
9.900,65.3784
9.910,67.4796
9.920,66.8966
9.930,69.7703
9.940,60.5735
9.950,64.9533
9.960,60.6559
9.970,61.6004
9.980,64.3374
9.990,62.5402
10.000,67.8414
10.010,70.5361
10.020,71.7865
10.030,73.7465
10.040,63.1551
10.050,70.3824
10.060,66.0614
10.070,74.6668
10.080,72.9145
10.090,70.6605
10.100,62.7326
10.110,72.6214
10.120,70.7094
10.130,68.9661
10.140,65.0223
10.150,69.4913
10.160,76.1605
10.170,64.9947
10.180,67.6372
10.190,71.1485
10.200,76.7615
10.210,76.6564
10.220,71.2807
10.230,73.8082
10.240,67.0637
10.250,71.3483
10.260,70.4889
10.270,77.0511
10.280,76.4188
10.290,69.4374
10.300,66.4557
10.310,77.8143
10.320,77.6539
10.330,74.0602
10.340,75.6119
10.350,68.9930
10.360,75.8574
10.370,66.3800
10.380,68.5668
10.390,67.2439
10.400,67.0230
10.410,70.9037
10.420,69.7869
10.430,76.8236
10.440,76.9708
10.450,68.7155
10.460,77.8841
10.470,75.7811
10.480,66.2043
10.490,77.5480
10.500,69.4377
10.510,76.4193
10.520,64.8626
10.530,77.1034
10.540,73.0339
10.550,76.5840
10.560,71.2302
10.570,76.2399
10.580,65.8006
10.590,71.8025
10.600,75.1434
10.610,72.9092
10.620,70.7357
10.630,71.2331
10.640,65.4409
10.650,73.4357
10.660,67.7437
10.670,67.6927
10.680,62.9081
10.690,72.8707
10.700,66.7100
10.710,72.0685
10.720,68.1471
10.730,67.3895
10.740,71.6328
10.750,70.9073
10.760,60.8648
10.770,69.5875
10.780,64.0434
10.790,66.8476
10.800,59.4876
10.810,70.3245
10.820,62.2171
10.830,59.1842
10.840,68.9801
10.850,66.5914
10.860,61.8058
10.870,57.8312
10.880,69.8005
10.890,62.8052
10.900,62.2001
10.910,57.1496
10.920,57.2650
10.930,59.5861
10.940,56.4899
10.950,64.7735
10.960,58.6143
10.970,56.6750
10.980,66.6191
10.990,60.5645
11.000,62.3706
11.010,65.3372
11.020,65.8288
11.030,59.6975
11.040,67.2121
11.050,57.4095
11.060,57.1972
11.070,57.9531
11.080,57.3134
11.090,64.7469
11.100,57.3182
11.110,66.1899
11.120,63.2188
11.130,56.7432
11.140,66.5596
11.150,64.6092
11.160,63.5793
11.170,66.2981
11.180,60.6745
11.190,56.2132
11.200,60.5564
11.210,60.0398
11.220,66.7495
11.230,60.1568
11.240,63.0650
11.250,59.4601
11.260,62.9071
11.270,65.8705
11.280,66.3962
11.290,63.8404
11.300,66.9384
11.310,59.3724
11.320,70.1122
11.330,62.3566
11.340,69.1925
11.350,59.8319
11.360,59.9985
11.370,69.1836
11.380,66.2779
11.390,61.7430
11.400,67.9527
11.410,65.3189
11.420,72.2450
11.430,69.2713
11.440,67.8072
11.450,72.3351
11.460,64.4381
11.470,64.6679
11.480,71.1382
11.490,73.4944
11.500,75.1254
11.510,63.9655
11.520,74.0459
11.530,69.8204
11.540,75.4355
11.550,64.6086
11.560,66.4142
11.570,70.6288
11.580,65.0891
11.590,67.0130
11.600,68.0964
11.610,76.9531
11.620,64.9921
11.630,70.2095
11.640,74.3349
11.650,70.8150
11.660,75.5948
11.670,72.4067
11.680,69.5314
11.690,75.5063
11.700,65.5439
11.710,69.7720
11.720,70.5651
11.730,67.0423
11.740,75.4088
11.750,72.5552
11.760,76.8491
11.770,74.8029
11.780,73.8524
11.790,74.2775
11.800,73.8048
11.810,68.2347
11.820,68.6868
11.830,73.4855
11.840,75.8507
11.850,74.9799
11.860,76.0059
11.870,65.6346
11.880,68.3253
11.890,66.0578
11.900,68.4368
11.910,72.8237
11.920,76.5440
11.930,65.8604
11.940,68.5480
11.950,71.2364
11.960,74.9383
11.970,70.3535
11.980,72.2229
11.990,67.9167
12.000,71.3393
12.010,74.3518
12.020,64.7102
12.030,72.7394
12.040,73.6821
12.050,63.9309
12.060,64.2049
12.070,63.7676
12.080,74.4638
12.090,67.6053
12.100,73.5462
12.110,62.4817
12.120,69.1682
12.130,66.7175
12.140,66.4180
12.150,61.6871
12.160,61.2386
12.170,71.6042
12.180,71.0044
12.190,63.8429
12.200,70.3732
12.210,64.3737
12.220,64.0048
12.230,65.1318
12.240,66.3714
12.250,60.4162
12.260,60.9465
12.270,59.5119
12.280,60.4772
12.290,62.8001
12.300,68.5521
12.310,57.7219
12.320,65.0072
12.330,63.5460
12.340,67.9007
12.350,64.3996
12.360,67.9719
12.370,58.0132
12.380,68.9854
12.390,63.1012
12.400,56.8754
12.410,56.5900
12.420,56.1618
12.430,60.8448
12.440,68.6051
12.450,63.0294
12.460,64.8616
12.470,60.4964
12.480,61.9493
12.490,56.5136
12.500,64.3952
12.510,60.1418
12.520,56.4888
12.530,58.9021
12.540,64.5064
12.550,55.7287
12.560,63.8026
12.570,66.2838
12.580,57.3368
12.590,63.6224
12.600,58.4360
12.610,68.9786
12.620,62.1155
12.630,62.8552
12.640,58.5693
12.650,57.7374
12.660,66.4066
12.670,59.9063
12.680,64.3782
12.690,65.4143
12.700,69.0605
12.710,65.3836
12.720,63.9495
12.730,62.6158
12.740,60.1974
12.750,61.0407
12.760,62.0880
12.770,64.9218
12.780,68.5609
12.790,65.7706
12.800,71.5942
12.810,60.7463
12.820,69.6268
12.830,68.9064
12.840,64.7950
12.850,71.3347
12.860,73.6295
12.870,66.3514
12.880,63.7361
12.890,63.4340
12.900,71.5090
12.910,64.2163
12.920,68.2351
12.930,72.2879
12.940,71.1000
12.950,73.9555
12.960,72.8910
12.970,69.7236
12.980,71.3103
12.990,76.1243
13.000,74.6189
13.010,64.5437
13.020,68.3840
13.030,65.6458
13.040,67.6881
13.050,70.2006
13.060,75.8080
13.070,76.4261
13.080,67.3993
13.090,72.6772
13.100,77.4442
13.110,78.0817
13.120,69.2476
13.130,77.5507
13.140,74.7730
13.150,68.8007
13.160,75.3444
13.170,69.0408
13.180,68.8277
13.190,71.4306
13.200,66.6271
13.210,69.4245
13.220,68.4554
13.230,67.8593
13.240,66.6580
13.250,67.1769
13.260,78.0208
13.270,69.9613
13.280,68.1960
13.290,77.1355
13.300,67.1142
13.310,75.3958
13.320,74.4755
13.330,78.0906
13.340,72.1033
13.350,78.1663
13.360,73.2908
13.370,66.4899
13.380,76.4891
13.390,71.5393
13.400,70.7270
13.410,71.3692
13.420,68.0103
13.430,71.3992
13.440,73.2420
13.450,65.3124
13.460,74.4699
13.470,68.4587
13.480,72.3463
13.490,67.9927
13.500,74.2425
13.510,66.6820
13.520,72.1832
13.530,65.2910
13.540,68.0880
13.550,67.9073
13.560,68.7816
13.570,63.8084
13.580,70.2479
13.590,69.5137
13.600,72.8938
13.610,62.3198
13.620,64.0316
13.630,66.5872
13.640,72.3363
13.650,62.4331
13.660,69.5277
13.670,60.5186
13.680,70.4317
13.690,61.2318
13.700,62.7001
13.710,68.8866
13.720,64.6446
13.730,68.7884
13.740,68.4347
13.750,57.3010
13.760,59.6880
13.770,64.8509
13.780,61.6266
13.790,65.0527
13.800,64.8117
13.810,65.7402
13.820,60.8444
13.830,58.1800
13.840,61.4324
13.850,61.0216
13.860,60.0294
13.870,65.2677
13.880,60.2719
13.890,68.6570
13.900,67.6658
13.910,63.3824
13.920,61.9015
13.930,67.3855
13.940,67.8175
13.950,65.1146
13.960,60.0158
13.970,59.0001
13.980,64.2889
13.990,57.2364
14.000,68.2588
14.010,56.9441
14.020,58.6413
14.030,62.9871
14.040,67.6785
14.050,64.1391
14.060,58.9802
14.070,62.2445
14.080,60.9870
14.090,69.8933
14.100,62.8719
14.110,57.7186
14.120,64.3703
14.130,64.0693
14.140,62.0716
14.150,70.8755
14.160,68.4324
14.170,60.1496
14.180,69.4499
14.190,61.8346
14.200,69.8687
14.210,63.0408
14.220,63.6038
14.230,68.3740
14.240,66.8471
14.250,71.4896
14.260,63.5671
14.270,72.5840
14.280,72.0240
14.290,61.3783
14.300,74.0205
14.310,64.9921
14.320,66.8122
14.330,64.4206
14.340,67.2437
14.350,68.4024
14.360,70.2263
14.370,75.0385
14.380,69.6445
14.390,70.2048
14.400,75.8653
14.410,74.2429
14.420,76.0741
14.430,64.1885
14.440,66.2568
14.450,71.7162
14.460,76.5015
14.470,71.6679
14.480,68.7463
14.490,70.7814
14.500,66.7517
14.510,70.3452
14.520,73.3578
14.530,76.4198
14.540,78.5074
14.550,71.4332
14.560,78.7192
14.570,74.6585
14.580,69.6662
14.590,76.6387
14.600,77.1890
14.610,75.3795
14.620,77.2305
14.630,76.9710
14.640,72.9471
14.650,75.2029
14.660,77.3220
14.670,73.6527
14.680,78.8069
14.690,67.6807
14.700,76.1856
14.710,67.5999
14.720,71.6622
14.730,70.2970
14.740,69.3938
14.750,76.5153
14.760,68.0277
14.770,68.4794
14.780,66.5137
14.790,69.7875
14.800,66.6805
14.810,69.0790
14.820,77.3326
14.830,65.0520
14.840,66.9047
14.850,71.9518
14.860,74.2320
14.870,70.5378
14.880,72.3192
14.890,64.0179
14.900,65.0279
14.910,63.9342
14.920,69.6476
14.930,67.7733
14.940,63.8031
14.950,74.1945
14.960,71.4364
14.970,74.7578
14.980,71.3107
14.990,73.2350
15.000,61.7831
15.010,74.4075
15.020,75.2831
15.030,66.7919
15.040,78.0718
15.050,66.3945
15.060,69.5022
15.070,79.7242
15.080,70.3133
15.090,71.8122
15.100,83.8570
15.110,80.2616
15.120,75.5541
15.130,76.6348
15.140,87.4112
15.150,78.8789
15.160,83.7441
15.170,83.9509
15.180,89.1630
15.190,87.5247
15.200,85.6315
15.210,86.5103
15.220,84.9467
15.230,93.2011
15.240,95.9372
15.250,97.6654
15.260,90.1097
15.270,97.8274
15.280,89.9943
15.290,93.7274
15.300,96.7750
15.310,105.6489
15.320,103.5327
15.330,97.5712
15.340,102.7684
15.350,101.8952
15.360,98.0644
15.370,106.4381
15.380,100.5565
15.390,113.4027
15.400,102.1416
15.410,115.3566
15.420,106.2381
15.430,111.1256
15.440,114.7473
15.450,117.5011
15.460,114.0230
15.470,113.6033
15.480,111.4376
15.490,122.1377
15.500,124.7589
15.510,122.2341
15.520,119.7681
