t_s,envelope_uV
10.660,82.8061
10.670,77.1240
10.680,80.9761
10.690,81.4339
10.700,78.4537
10.710,80.4407
10.720,75.9789
10.730,73.0299
10.740,66.8434
10.750,80.0933
10.760,76.2985
10.770,70.9810
10.780,74.8310
10.790,69.7492
10.800,78.4748
10.810,66.6082
10.820,71.2942
10.830,72.9556
10.840,66.2615
10.850,72.2850
10.860,75.0467
10.870,65.8717
10.880,67.0181
10.890,63.1095
10.900,66.7854
10.910,68.9139
10.920,70.0627
10.930,70.4047
10.940,69.9239
10.950,68.8319
10.960,64.7478
10.970,69.2107
10.980,61.5050
10.990,70.0212
11.000,70.4415
11.010,63.4477
11.020,74.8483
11.030,66.1623
11.040,72.3247
11.050,63.9204
11.060,66.5900
11.070,63.9145
11.080,69.7139
11.090,62.3956
11.100,66.6591
11.110,75.1937
11.120,73.4579
11.130,65.7553
11.140,62.4644
11.150,67.7161
11.160,64.2655
11.170,67.5270
11.180,63.4990
11.190,75.9754
11.200,74.2571
11.210,62.1902
11.220,73.8178
11.230,64.9081
11.240,63.1405
11.250,70.5589
11.260,76.1004
11.270,67.3639
11.280,68.6739
11.290,74.1278
11.300,75.8983
11.310,66.7224
11.320,70.5227
11.330,70.6890
11.340,72.4931
11.350,76.4886
11.360,71.1836
11.370,74.0146
11.380,78.9503
11.390,80.0621
11.400,73.8863
11.410,71.7794
11.420,81.2360
11.430,76.6800
11.440,67.4806
11.450,68.0036
11.460,68.5978
11.470,73.1488
11.480,75.0211
11.490,73.0832
11.500,82.4801
11.510,82.9698
11.520,82.5607
11.530,74.8140
11.540,76.2054
11.550,82.3453
11.560,70.7694
11.570,76.5969
11.580,73.8688
11.590,75.3849
11.600,85.3785
11.610,85.2120
11.620,78.0084
11.630,79.5379
11.640,73.6052
11.650,73.4059
11.660,73.9445
11.670,74.7945
11.680,83.3473
11.690,74.9029
11.700,79.1556
11.710,77.6970
11.720,77.7877
11.730,77.0307
11.740,73.2052
11.750,73.9259
11.760,86.6923
11.770,80.8366
11.780,83.8094
11.790,80.4487
11.800,84.7337
11.810,85.5410
11.820,83.0329
11.830,82.6035
11.840,77.9742
11.850,81.2674
11.860,83.1131
11.870,77.7385
11.880,85.5478
11.890,75.6470
11.900,77.0779
11.910,84.5743
11.920,85.8583
11.930,79.6614
11.940,83.5766
11.950,73.0241
11.960,74.1431
11.970,85.4424
11.980,85.0723
11.990,84.2489
12.000,84.1232
12.010,84.7801
12.020,78.4017
12.030,69.8367
12.040,78.5670
12.050,74.8474
12.060,75.4673
12.070,81.1459
12.080,74.6762
12.090,73.5846
12.100,78.9938
12.110,78.8369
12.120,75.1950
12.130,79.5465
12.140,76.0871
12.150,80.7789
12.160,78.0263
12.170,75.4698
12.180,77.6304
12.190,74.6666
12.200,67.4745
12.210,73.3794
12.220,72.1744
12.230,66.3119
12.240,69.4559
12.250,72.9118
12.260,73.4108
12.270,66.9877
12.280,66.0097
12.290,66.2029
12.300,71.7638
12.310,68.7544
12.320,66.4674
12.330,65.8114
12.340,76.9375
12.350,71.2440
12.360,67.8185
12.370,71.2013
12.380,72.3046
12.390,66.2443
12.400,63.7031
12.410,63.2958
12.420,73.4418
12.430,68.2265
12.440,72.8907
12.450,67.5674
12.460,63.0125
12.470,65.9123
12.480,63.7894
12.490,68.1351
12.500,74.8697
12.510,65.3960
12.520,64.9904
12.530,74.9740
12.540,73.7115
12.550,73.5122
12.560,73.2395
12.570,68.8812
12.580,67.6066
12.590,71.4748
12.600,65.5296
12.610,72.5030
12.620,68.1530
12.630,72.5234
12.640,65.0681
12.650,64.7123
12.660,69.5547
12.670,65.9465
12.680,66.2356
12.690,75.4354
12.700,74.9743
12.710,69.1427
12.720,69.1064
12.730,70.2547
12.740,69.6722
12.750,73.2642
12.760,74.3775
12.770,71.8686
12.780,66.4290
12.790,70.7380
12.800,77.9048
12.810,71.9354
12.820,68.9519
12.830,74.8557
12.840,76.9047
12.850,69.9759
12.860,73.3888
12.870,72.8654
12.880,68.2234
12.890,76.2549
12.900,74.1580
12.910,69.8688
12.920,80.3749
12.930,82.2563
12.940,69.2692
12.950,79.2388
12.960,70.2902
12.970,81.8613
12.980,74.3870
12.990,78.7119
13.000,70.9354
13.010,80.0604
13.020,83.3454
13.030,79.9920
13.040,79.0814
13.050,84.4790
13.060,80.9061
13.070,83.9622
13.080,72.6922
13.090,84.3803
13.100,73.2533
13.110,76.2331
13.120,83.8703
13.130,84.4202
13.140,75.3205
13.150,81.2428
13.160,74.2072
13.170,79.2169
13.180,82.7876
13.190,81.4598
13.200,81.6438
13.210,82.1190
13.220,79.9801
13.230,82.0718
13.240,87.0356
13.250,82.0004
13.260,84.5916
13.270,82.6575
13.280,80.0746
13.290,74.1819
13.300,77.5800
13.310,86.3340
13.320,85.1070
13.330,74.5209
13.340,73.9541
13.350,82.1130
13.360,73.4696
13.370,72.5890
13.380,85.8609
13.390,73.6738
13.400,82.4797
13.410,72.1308
13.420,73.9543
13.430,73.1501
13.440,79.2352
13.450,83.5823
13.460,78.8909
13.470,83.6658
13.480,69.9448
13.490,72.7752
13.500,74.7323
13.510,77.6189
13.520,82.0188
13.530,79.4929
13.540,74.6069
13.550,70.4873
13.560,73.0903
13.570,80.8859
13.580,80.7097
13.590,77.0520
13.600,70.1071
13.610,70.7408
13.620,79.8239
13.630,66.2630
13.640,75.6570
13.650,67.4337
13.660,74.2070
13.670,67.1704
13.680,77.2481
13.690,68.7187
13.700,66.7332
13.710,65.2824
13.720,65.0307
13.730,68.2289
13.740,67.3645
13.750,72.9755
13.760,65.0529
13.770,75.1969
13.780,63.7055
13.790,68.9311
13.800,69.9086
13.810,73.6774
13.820,73.4319
13.830,76.1158
13.840,62.0811
13.850,67.6646
13.860,70.6902
13.870,65.8497
13.880,74.2699
13.890,63.7345
13.900,74.7059
13.910,69.8178
13.920,75.7546
13.930,73.3083
13.940,64.7910
13.950,75.8565
13.960,69.7270
13.970,73.8092
13.980,64.4172
13.990,64.2414
14.000,63.1984
14.010,66.6080
14.020,67.9221
14.030,72.3836
14.040,62.1728
14.050,76.0111
14.060,68.9098
14.070,71.5091
14.080,75.9629
14.090,63.6108
14.100,71.6181
14.110,76.5713
14.120,64.0063
14.130,66.2486
14.140,69.0318
14.150,64.1279
14.160,69.1711
14.170,76.7637
14.180,68.8475
14.190,77.0011
14.200,77.0455
14.210,77.6336
14.220,79.0884
14.230,76.2133
14.240,66.8885
14.250,67.5228
14.260,81.1065
14.270,71.9559
14.280,72.1892
14.290,76.2760
14.300,71.7459
14.310,74.7455
14.320,74.1458
14.330,81.4709
14.340,80.8734
14.350,74.2442
14.360,77.4986
14.370,76.0599
14.380,74.1345
14.390,79.9973
14.400,78.6552
14.410,72.7094
14.420,74.8808
14.430,70.9681
14.440,83.0181
14.450,80.7643
14.460,84.7623
14.470,82.0352
14.480,72.2174
14.490,73.5716
14.500,77.1344
14.510,84.6684
14.520,81.0852
14.530,72.8419
14.540,78.6135
14.550,80.5143
14.560,82.7313
14.570,76.7180
14.580,79.5440
14.590,75.0828
14.600,80.9089
14.610,74.5211
14.620,85.6107
14.630,81.2348
14.640,86.7897
14.650,84.2149
14.660,80.2230
14.670,77.1350
14.680,74.2902
14.690,85.1435
14.700,77.1222
14.710,81.6556
14.720,78.9091
14.730,85.8421
14.740,80.9672
14.750,77.2209
14.760,84.3164
14.770,79.5898
14.780,85.9800
14.790,81.2569
14.800,80.5723
14.810,72.5825
14.820,78.4778
14.830,80.5682
14.840,77.3540
14.850,83.1925
14.860,85.1245
14.870,78.6227
14.880,81.0167
14.890,78.1850
14.900,84.1098
14.910,73.4699
14.920,83.3369
14.930,76.7859
14.940,77.8879
14.950,78.4522
14.960,82.6926
14.970,77.1843
14.980,71.1032
14.990,80.1269
15.000,78.8660
15.010,75.3331
15.020,77.5694
15.030,81.4758
15.040,84.7039
15.050,87.3749
15.060,82.6831
15.070,87.1612
15.080,80.9012
15.090,88.4636
15.100,80.2838
15.110,88.4610
15.120,83.7124
15.130,94.9652
15.140,84.1390
15.150,97.3200
15.160,93.5571
15.170,98.8006
15.180,90.8773
15.190,99.6222
15.200,99.6109
15.210,101.3574
15.220,92.4807
15.230,96.5479
15.240,94.3479
15.250,104.5315
15.260,99.9695
15.270,107.6196
15.280,106.6718
15.290,113.4780
15.300,104.2748
15.310,113.5626
15.320,116.2108
15.330,107.1903
15.340,110.8127
15.350,120.9987
15.360,117.2174
15.370,121.3273
15.380,114.6392
15.390,122.0418
15.400,116.4255
15.410,126.7792
15.420,127.0144
15.430,119.3757
15.440,123.8394
15.450,128.3613
15.460,132.0747
15.470,125.9467
15.480,122.4332
15.490,134.9737
15.500,133.9055
15.510,132.7198
15.520,138.3934
