t_s,envelope_uV
1.340,62.3884
1.350,60.8599
1.360,61.3133
1.370,67.4662
1.380,65.9225
1.390,61.3133
1.400,64.5243
1.410,62.4385
1.420,62.8201
1.430,62.4667
1.440,68.0934
1.450,68.3844
1.460,70.6757
1.470,61.9389
1.480,63.9135
1.490,70.3972
1.500,61.4308
1.510,62.7525
1.520,66.8070
1.530,67.4655
1.540,68.0750
1.550,69.6371
1.560,73.1146
1.570,67.8833
1.580,71.9265
1.590,68.6199
1.600,74.2826
1.610,64.5245
1.620,70.5606
1.630,65.1739
1.640,73.1532
1.650,73.8945
1.660,72.9364
1.670,67.3028
1.680,69.8868
1.690,64.3870
1.700,63.4041
1.710,73.4457
1.720,68.6832
1.730,73.7002
1.740,63.7858
1.750,69.1200
1.760,69.6695
1.770,73.2632
1.780,74.2699
1.790,67.3138
1.800,71.9224
1.810,69.8894
1.820,64.7743
1.830,70.4438
1.840,71.4138
1.850,66.1574
1.860,69.5866
1.870,69.4489
1.880,70.0076
1.890,65.2887
1.900,72.0609
1.910,68.9066
1.920,68.2133
1.930,72.7637
1.940,66.7001
1.950,67.0964
1.960,70.9838
1.970,62.1902
1.980,63.2466
1.990,65.6155
2.000,70.5303
2.010,69.8698
2.020,68.8344
2.030,68.8020
2.040,66.3440
2.050,65.2159
2.060,71.3515
2.070,71.4162
2.080,69.2434
2.090,67.9661
2.100,62.5842
2.110,64.8921
2.120,59.0588
2.130,66.3109
2.140,65.5826
2.150,70.1220
2.160,62.4882
2.170,64.5463
2.180,63.3944
2.190,59.7168
2.200,58.3746
2.210,69.1872
2.220,66.4186
2.230,58.8900
2.240,56.3661
2.250,61.8891
2.260,58.7511
2.270,56.5985
2.280,60.6777
2.290,60.5982
2.300,63.6539
2.310,60.2365
2.320,60.4716
2.330,66.1719
2.340,58.8127
2.350,66.4195
2.360,57.8177
2.370,63.2915
2.380,66.0658
2.390,58.3555
2.400,64.3566
2.410,65.7273
2.420,61.7675
2.430,64.8431
2.440,56.3696
2.450,63.7724
2.460,58.0366
2.470,64.5241
2.480,66.0975
2.490,59.1420
2.500,54.3907
2.510,55.1292
2.520,62.3980
2.530,63.4427
2.540,60.8939
2.550,62.5347
2.560,58.6169
2.570,55.0496
2.580,61.7058
2.590,58.2351
2.600,55.6234
2.610,63.1092
2.620,57.5603
2.630,56.1136
2.640,55.2661
2.650,63.4412
2.660,58.4705
2.670,60.9518
2.680,64.9480
2.690,58.2983
2.700,61.4728
2.710,62.9873
2.720,63.4451
2.730,61.9712
2.740,57.2710
2.750,63.4458
2.760,65.7464
2.770,63.6387
2.780,68.7059
2.790,66.0824
2.800,67.3124
2.810,68.4645
2.820,68.6842
2.830,66.9201
2.840,58.1958
2.850,66.6336
2.860,64.7496
2.870,70.6603
2.880,68.2830
2.890,60.0186
2.900,72.0910
2.910,61.7577
2.920,63.2281
2.930,65.7159
2.940,66.4237
2.950,62.7933
2.960,72.9270
2.970,73.6804
2.980,67.4614
2.990,73.3334
3.000,64.0164
3.010,66.6319
3.020,64.2240
3.030,63.7294
3.040,63.7355
3.050,63.7211
3.060,73.1512
3.070,68.2459
3.080,64.7551
3.090,70.2408
3.100,69.9205
3.110,69.2752
3.120,71.9718
3.130,66.1364
3.140,73.3268
3.150,69.7500
3.160,71.6745
3.170,71.5175
3.180,73.5976
3.190,72.3753
3.200,63.9724
3.210,70.4702
3.220,70.8503
3.230,67.8730
3.240,65.8355
3.250,65.4152
3.260,68.7070
3.270,66.8031
3.280,63.9736
3.290,64.0871
3.300,71.4405
3.310,75.8142
3.320,72.1596
3.330,64.3719
3.340,75.2026
3.350,73.0238
3.360,62.9877
3.370,69.3006
3.380,64.6529
3.390,66.9309
3.400,71.8044
3.410,72.7482
3.420,69.3271
3.430,67.7381
3.440,66.4740
3.450,62.1960
3.460,69.4628
3.470,69.1202
3.480,72.5568
3.490,61.8333
3.500,66.6203
3.510,66.1036
3.520,67.9736
3.530,59.5037
3.540,63.9998
3.550,67.6957
3.560,59.9218
3.570,60.2557
3.580,66.2537
3.590,61.3834
3.600,60.8933
3.610,68.9888
3.620,61.5664
3.630,61.9193
3.640,58.9793
3.650,61.5271
3.660,59.2543
3.670,57.1573
3.680,68.1343
3.690,61.5155
3.700,64.0933
3.710,57.2994
3.720,63.1475
3.730,67.0691
3.740,55.4262
3.750,66.0456
3.760,64.4600
3.770,58.6760
3.780,66.0300
3.790,59.5578
3.800,55.9533
3.810,58.0323
3.820,66.1207
3.830,54.1435
3.840,63.9187
3.850,56.2146
3.860,62.2046
3.870,55.7192
3.880,61.9518
3.890,54.2904
3.900,57.7578
3.910,64.2348
3.920,65.7006
3.930,55.8880
3.940,60.0613
3.950,58.1006
3.960,65.4555
3.970,63.7029
3.980,58.5935
3.990,62.6238
4.000,60.0374
4.010,58.6276
4.020,54.5995
4.030,56.2878
4.040,64.9532
4.050,61.1875
4.060,54.3761
4.070,61.6106
4.080,60.1419
4.090,56.2385
4.100,56.3635
4.110,56.5476
4.120,61.3122
4.130,62.7490
4.140,55.8918
4.150,57.7763
4.160,59.3058
4.170,57.2885
4.180,66.1766
4.190,66.4542
4.200,66.1883
4.210,60.9490
4.220,65.6726
4.230,68.5406
4.240,60.7891
4.250,63.9417
4.260,67.2164
4.270,70.2015
4.280,63.2592
4.290,71.2176
4.300,61.9414
4.310,61.6948
4.320,71.6580
4.330,71.5325
4.340,71.5728
4.350,68.6447
4.360,66.1104
4.370,63.8625
4.380,65.1360
4.390,66.2722
4.400,71.4761
4.410,71.5734
4.420,62.6975
4.430,71.6469
4.440,71.1610
4.450,65.3913
4.460,72.1499
4.470,67.5499
4.480,64.5181
4.490,68.6763
4.500,70.0223
4.510,66.3527
4.520,65.0515
4.530,69.4545
4.540,72.3904
4.550,71.4413
4.560,68.3410
4.570,65.2855
4.580,72.9613
4.590,66.6137
4.600,73.2354
4.610,71.7803
4.620,65.1806
4.630,74.4688
4.640,65.5515
4.650,69.8403
4.660,73.9555
4.670,68.1704
4.680,66.7251
4.690,74.2106
4.700,72.3277
4.710,75.7424
4.720,76.0568
4.730,64.4288
4.740,65.6000
4.750,70.2561
4.760,70.0832
4.770,65.0290
4.780,70.7869
4.790,68.3873
4.800,75.5718
4.810,62.8906
4.820,73.0256
4.830,67.0871
4.840,72.5231
4.850,65.1457
4.860,71.1744
4.870,68.4515
4.880,74.1695
4.890,67.2913
4.900,68.6212
4.910,73.6137
4.920,64.9836
4.930,67.8451
4.940,60.9578
4.950,67.1395
4.960,66.0634
4.970,61.4795
4.980,62.2984
4.990,61.2635
5.000,71.0553
5.010,61.4273
5.020,69.9541
5.030,68.9504
5.040,65.0012
5.050,67.0986
5.060,67.4019
5.070,60.3156
5.080,63.6047
5.090,57.3229
5.100,65.6685
5.110,56.8683
5.120,64.5682
5.130,61.9175
5.140,66.3550
5.150,62.3083
5.160,65.2050
5.170,62.0737
5.180,60.5546
5.190,56.1641
5.200,67.3780
5.210,59.1263
5.220,61.0241
5.230,58.8759
5.240,59.2657
5.250,65.1192
5.260,56.1347
5.270,62.7060
5.280,58.7724
5.290,54.3726
5.300,62.5512
5.310,54.7531
5.320,60.1190
5.330,57.9779
5.340,64.1793
5.350,65.8167
5.360,64.4899
5.370,53.6768
5.380,65.3038
5.390,64.9621
5.400,63.9367
5.410,56.0094
5.420,65.2294
5.430,65.2861
5.440,56.4545
5.450,59.1290
5.460,55.4227
5.470,62.2724
5.480,61.4588
5.490,62.2476
5.500,58.2409
5.510,56.9047
5.520,67.0907
5.530,67.5538
5.540,65.6160
5.550,58.1744
5.560,62.7249
5.570,57.2646
5.580,64.2791
5.590,64.9682
5.600,58.3800
5.610,59.3601
5.620,64.9853
5.630,57.9750
5.640,67.2983
5.650,60.6611
5.660,66.6806
5.670,59.5014
5.680,67.1290
5.690,65.5885
5.700,68.3230
5.710,64.9669
5.720,63.2422
5.730,59.4178
5.740,59.6054
5.750,64.3388
5.760,68.8687
5.770,67.6503
5.780,72.4845
5.790,71.4159
5.800,64.8163
5.810,63.6565
5.820,64.9344
5.830,69.4756
5.840,65.8571
5.850,68.1828
5.860,73.5117
5.870,68.6193
5.880,67.6438
5.890,63.7585
5.900,75.1806
5.910,71.9120
5.920,71.4989
5.930,66.5728
5.940,64.2360
5.950,64.0855
5.960,67.9234
5.970,68.5930
5.980,64.0788
5.990,68.7215
6.000,75.6354
6.010,64.4118
6.020,70.7366
6.030,64.0818
6.040,71.0135
6.050,66.7623
6.060,73.5274
6.070,64.7519
6.080,76.6559
6.090,76.3914
6.100,70.3224
6.110,68.2603
6.120,65.7484
6.130,74.2474
6.140,72.0422
6.150,64.1957
6.160,75.1289
6.170,72.0583
6.180,76.2124
6.190,74.9943
6.200,63.2066
6.210,74.8376
6.220,75.4021
6.230,72.9293
6.240,69.4409
6.250,63.0086
6.260,63.6806
6.270,70.6636
6.280,74.5004
6.290,62.3288
6.300,73.2485
6.310,61.9494
6.320,65.1795
6.330,69.2317
6.340,67.3089
6.350,71.5160
6.360,71.8699
6.370,65.5158
6.380,67.0539
6.390,61.3429
6.400,64.5759
6.410,67.2644
6.420,65.6722
6.430,64.9613
6.440,61.7148
6.450,59.6744
6.460,64.8722
6.470,62.6957
6.480,58.0166
6.490,58.7533
6.500,57.3352
6.510,64.2445
6.520,67.0900
6.530,66.9650
6.540,62.3709
6.550,56.7668
6.560,68.2664
6.570,61.7680
6.580,63.7430
6.590,62.8260
6.600,66.9256
6.610,67.1187
6.620,58.3841
6.630,67.7167
6.640,66.4644
6.650,67.1676
6.660,57.4598
6.670,57.7034
6.680,56.3736
6.690,59.0950
6.700,57.2459
6.710,65.2777
6.720,62.0369
6.730,54.7535
6.740,56.8795
6.750,60.8513
6.760,61.6294
6.770,59.1350
6.780,61.6905
6.790,58.7051
6.800,64.0748
6.810,55.0966
6.820,66.5575
6.830,64.3485
6.840,63.7464
6.850,63.5555
6.860,62.3689
6.870,54.8445
6.880,57.0293
6.890,62.0291
6.900,60.7885
6.910,62.6275
6.920,60.0170
6.930,66.1533
6.940,61.6421
6.950,58.3739
6.960,68.1041
6.970,55.6211
6.980,63.0066
6.990,58.2771
7.000,61.8446
7.010,60.6567
7.020,62.5392
7.030,60.3124
7.040,59.4051
7.050,59.8215
7.060,68.3403
7.070,65.1410
7.080,59.3276
7.090,61.7618
7.100,60.2688
7.110,67.1485
7.120,69.0191
7.130,68.1376
7.140,63.2765
7.150,61.4603
7.160,72.1268
7.170,71.0047
7.180,71.3020
7.190,68.4810
7.200,71.7350
7.210,67.7360
7.220,61.0978
7.230,66.9729
7.240,62.5962
7.250,66.6308
7.260,67.0140
7.270,67.8566
7.280,74.2327
7.290,70.7894
7.300,65.8850
7.310,66.9456
7.320,63.7895
7.330,63.4494
7.340,67.9487
7.350,73.0358
7.360,64.2468
7.370,72.6488
7.380,67.5496
7.390,70.5356
7.400,68.0779
7.410,67.4923
7.420,66.5086
7.430,64.8080
7.440,64.9025
7.450,67.2433
7.460,66.7874
7.470,65.2507
7.480,74.3200
7.490,64.4044
7.500,74.6907
7.510,69.5421
7.520,67.1908
7.530,72.0544
7.540,64.3228
7.550,75.9650
7.560,72.0002
7.570,65.2693
7.580,75.8598
7.590,65.5191
7.600,65.3057
7.610,71.8920
7.620,65.0323
7.630,69.9692
7.640,73.0101
7.650,65.6359
7.660,73.4219
7.670,73.9447
7.680,63.8052
7.690,65.5724
7.700,65.3896
7.710,64.7842
7.720,62.7492
7.730,65.0004
7.740,71.9417
7.750,61.5436
7.760,66.8706
7.770,62.0519
7.780,67.1784
7.790,71.6329
7.800,66.1425
7.810,62.7436
7.820,70.5443
7.830,63.0193
7.840,66.6772
7.850,63.7784
7.860,71.3036
7.870,70.4290
7.880,66.6518
7.890,67.2254
7.900,64.3396
7.910,68.9284
7.920,61.8761
7.930,68.5635
7.940,59.6620
7.950,68.5829
7.960,67.4959
7.970,59.9232
7.980,62.7895
7.990,62.8241
8.000,63.0328
8.010,67.3409
8.020,55.6906
8.030,55.6264
8.040,65.5269
8.050,66.5857
8.060,65.3154
8.070,58.2383
8.080,57.7056
8.090,60.6405
8.100,61.7382
8.110,59.4909
8.120,58.5511
8.130,64.9180
8.140,65.2587
8.150,61.1511
8.160,63.9650
8.170,62.0716
8.180,57.3993
8.190,65.0925
8.200,60.3282
8.210,56.3770
8.220,56.0236
8.230,62.5842
8.240,62.6428
8.250,62.0272
8.260,62.9689
8.270,63.4241
8.280,55.8540
8.290,55.4517
8.300,61.6042
8.310,59.4187
8.320,64.1827
8.330,56.1456
8.340,59.6331
8.350,67.2111
8.360,62.9234
8.370,55.5104
8.380,62.3180
8.390,60.7526
8.400,67.7392
8.410,63.0351
8.420,58.8353
8.430,68.0930
8.440,60.4938
8.450,63.0621
8.460,58.6690
8.470,60.2716
8.480,67.1631
8.490,69.5572
8.500,62.5111
8.510,62.8617
8.520,68.5584
8.530,60.2735
8.540,60.4109
8.550,64.6442
8.560,67.8014
8.570,63.0813
8.580,63.8564
8.590,72.1802
8.600,70.4850
8.610,61.9305
8.620,71.6017
8.630,71.9566
8.640,68.0131
8.650,62.0435
8.660,62.0164
8.670,69.5144
8.680,67.9889
8.690,65.6758
8.700,62.9812
8.710,64.3767
8.720,65.9031
8.730,63.5711
8.740,67.6572
8.750,65.2535
8.760,72.1546
8.770,68.2475
8.780,67.6387
8.790,65.8716
8.800,69.6529
8.810,67.8536
8.820,63.8511
8.830,74.6418
8.840,68.6213
8.850,67.4606
8.860,65.1785
8.870,76.3153
8.880,70.1220
8.890,76.9423
8.900,71.3713
8.910,74.1840
8.920,75.5312
8.930,75.5876
8.940,67.4201
8.950,76.4141
8.960,75.5571
8.970,69.2219
8.980,72.5360
8.990,75.9771
9.000,75.8279
9.010,71.4678
9.020,65.3032
9.030,71.2613
9.040,67.5139
9.050,74.0815
9.060,72.6649
9.070,66.6980
9.080,63.9653
9.090,75.0932
9.100,64.8341
9.110,72.1449
9.120,65.9939
9.130,67.5570
9.140,73.5961
9.150,63.5664
9.160,62.0971
9.170,61.9227
9.180,63.4514
9.190,61.5266
9.200,73.8852
9.210,61.4686
9.220,72.1362
9.230,62.8479
9.240,63.6828
9.250,61.4908
9.260,70.3431
9.270,70.0583
9.280,71.2245
9.290,63.2673
9.300,71.2957
9.310,66.3697
9.320,62.2783
9.330,62.9193
9.340,70.2006
9.350,59.3366
9.360,67.3118
9.370,61.4047
9.380,60.7459
9.390,63.9295
9.400,58.9526
9.410,68.1589
9.420,60.0772
9.430,66.8160
9.440,62.1912
9.450,60.0285
9.460,57.8763
9.470,64.5097
9.480,59.6927
9.490,64.7155
9.500,61.4800
9.510,66.8032
9.520,65.0222
9.530,67.0462
9.540,60.7130
9.550,63.1615
9.560,58.2755
9.570,65.2257
9.580,59.4418
9.590,64.0562
9.600,56.6870
9.610,62.4408
9.620,61.7760
9.630,55.6720
9.640,62.7951
9.650,58.4243
9.660,54.8844
9.670,64.1946
9.680,57.2524
9.690,60.0396
9.700,54.4855
9.710,60.1379
9.720,65.2724
9.730,63.3914
9.740,55.9755
9.750,56.0846
9.760,62.1578
9.770,67.7409
9.780,60.3693
9.790,56.0174
9.800,58.9223
9.810,66.2157
9.820,63.0076
9.830,57.8813
9.840,64.2480
9.850,66.7932
9.860,58.9230
9.870,59.1678
9.880,58.5983
9.890,64.3561
9.900,57.4352
9.910,57.9735
9.920,69.2921
9.930,66.5329
9.940,57.9127
9.950,62.5135
9.960,64.8642
9.970,62.1517
9.980,67.2690
9.990,67.9429
10.000,69.7237
10.010,71.6542
10.020,60.9754
10.030,67.0255
10.040,71.0111
10.050,61.8189
10.060,63.0617
10.070,69.2713
10.080,69.8895
10.090,61.5967
10.100,73.9997
10.110,73.8923
10.120,73.0730
10.130,73.1032
10.140,66.7013
10.150,72.0288
10.160,62.7376
10.170,64.1266
10.180,72.0913
10.190,70.3085
10.200,73.3877
10.210,67.3247
10.220,75.8462
10.230,66.9183
10.240,75.4891
10.250,71.6397
10.260,64.8410
10.270,74.9809
10.280,75.7326
10.290,66.3379
10.300,74.2034
10.310,67.7474
10.320,75.0576
10.330,71.8475
10.340,72.1297
10.350,73.1221
10.360,72.0422
10.370,64.9946
10.380,72.9304
10.390,65.2029
10.400,73.6727
10.410,68.5808
10.420,72.3601
10.430,71.7736
10.440,69.2589
10.450,73.7128
10.460,66.3724
10.470,69.4476
10.480,70.1660
10.490,68.1525
10.500,63.4774
10.510,67.5965
10.520,68.7652
10.530,74.5749
10.540,73.6275
10.550,64.3671
10.560,73.1729
10.570,64.3902
10.580,67.5318
10.590,71.3833
10.600,64.2544
10.610,72.8408
10.620,72.5374
10.630,74.0582
10.640,70.0901
10.650,69.0390
10.660,64.6086
10.670,66.0429
10.680,70.6131
10.690,68.9702
10.700,61.2032
10.710,61.3746
10.720,70.9083
10.730,70.6858
10.740,66.7492
10.750,60.7187
10.760,69.5099
10.770,67.2963
10.780,62.1681
10.790,58.5867
10.800,60.7633
10.810,59.0765
10.820,64.5748
10.830,59.0806
10.840,62.6473
10.850,61.3817
10.860,58.8582
10.870,63.2030
10.880,66.1496
10.890,62.7531
10.900,63.4403
10.910,55.7280
10.920,61.0530
10.930,65.4081
10.940,66.5281
10.950,59.4829
10.960,66.8708
10.970,56.4010
10.980,63.5766
10.990,60.7080
11.000,63.8073
11.010,65.2610
11.020,58.7815
11.030,61.9666
11.040,57.0951
11.050,65.5215
11.060,67.0644
11.070,60.6707
11.080,56.2149
11.090,64.9444
11.100,64.2618
11.110,54.6435
11.120,60.7955
11.130,64.2863
11.140,67.1800
11.150,56.0939
11.160,54.9901
11.170,57.0508
11.180,63.8431
11.190,63.1640
11.200,55.6488
11.210,60.1811
11.220,65.5567
11.230,67.5285
11.240,57.0270
11.250,62.1364
11.260,65.4129
11.270,63.3486
11.280,67.5051
11.290,63.2890
11.300,67.8370
11.310,68.1908
11.320,68.8979
11.330,64.5231
11.340,69.3657
11.350,67.7652
11.360,59.0023
11.370,60.3209
11.380,70.6835
11.390,65.5682
11.400,68.7241
11.410,68.8631
11.420,63.9402
11.430,68.5834
11.440,68.5671
11.450,65.7788
11.460,65.8333
11.470,61.4547
11.480,72.1680
11.490,67.4102
11.500,61.5352
11.510,66.1441
11.520,73.1139
11.530,70.7995
11.540,69.6889
11.550,65.5966
11.560,69.8794
11.570,73.9771
11.580,64.3688
11.590,65.2356
11.600,75.2295
11.610,63.1117
11.620,64.6488
11.630,75.0877
11.640,67.4044
11.650,69.4983
11.660,65.0415
11.670,66.7674
11.680,67.2853
11.690,69.8691
11.700,76.9683
11.710,65.6533
11.720,75.5829
11.730,75.8750
11.740,69.7650
11.750,75.0656
11.760,71.5431
11.770,77.2688
11.780,76.2964
11.790,65.5712
11.800,72.9805
11.810,74.0780
11.820,66.0062
11.830,67.5790
11.840,76.1702
11.850,71.4947
11.860,76.3151
11.870,66.7784
11.880,68.0544
11.890,67.4002
11.900,71.4480
11.910,76.0158
11.920,75.8605
11.930,73.3222
11.940,75.1250
11.950,67.3714
11.960,73.9040
11.970,64.0829
11.980,70.3729
11.990,68.7846
12.000,71.7732
12.010,62.5194
12.020,74.8089
12.030,72.6029
12.040,61.8184
12.050,63.9311
12.060,72.4329
12.070,71.5536
12.080,68.8474
12.090,69.7451
12.100,66.6883
12.110,62.3861
12.120,64.4221
12.130,60.2065
12.140,68.3264
12.150,65.1278
12.160,64.4980
12.170,66.9371
12.180,67.2726
12.190,58.5686
12.200,61.2908
12.210,60.3072
12.220,62.7863
12.230,67.5185
12.240,58.5617
12.250,66.4305
12.260,64.0759
12.270,60.1594
12.280,58.3995
12.290,56.8413
12.300,57.1751
12.310,57.8646
12.320,61.8355
12.330,65.8922
12.340,56.9819
12.350,61.7149
12.360,65.2278
12.370,57.0964
12.380,63.0919
12.390,55.7385
12.400,58.1634
12.410,56.5746
12.420,66.1788
12.430,56.1696
12.440,63.1299
12.450,65.4889
12.460,62.6235
12.470,66.5543
12.480,58.1324
12.490,62.6768
12.500,60.2660
12.510,61.6568
12.520,61.2748
12.530,57.8559
12.540,58.2103
12.550,67.2518
12.560,66.2985
12.570,55.2597
12.580,56.8934
12.590,64.2453
12.600,55.9560
12.610,59.3518
12.620,60.8375
12.630,64.9594
12.640,56.0930
12.650,59.7123
12.660,61.3511
12.670,64.4781
12.680,56.2019
12.690,61.1457
12.700,63.3021
12.710,66.1174
12.720,67.1570
12.730,66.0546
12.740,63.2871
12.750,57.7461
12.760,57.7288
12.770,60.7625
12.780,59.2891
12.790,66.8316
12.800,64.8657
12.810,64.2061
12.820,64.2185
12.830,65.2140
12.840,62.2384
12.850,62.7855
12.860,71.5881
12.870,67.8458
12.880,65.4760
12.890,61.0255
12.900,71.8536
12.910,66.3182
12.920,72.1070
12.930,71.4054
12.940,68.4291
12.950,68.3762
12.960,72.5748
12.970,67.7373
12.980,66.3796
12.990,71.1239
13.000,74.5659
13.010,69.9473
13.020,75.3180
13.030,73.8801
13.040,69.5746
13.050,70.2698
13.060,76.1846
13.070,64.0211
13.080,69.3842
13.090,68.3470
13.100,75.3789
13.110,70.8893
13.120,73.2044
13.130,75.0236
13.140,68.2066
13.150,73.6461
13.160,66.7650
13.170,76.7919
13.180,64.6955
13.190,69.4680
13.200,76.0129
13.210,68.4639
13.220,69.2550
13.230,66.5152
13.240,74.8623
13.250,77.5967
13.260,74.1085
13.270,70.3668
13.280,72.0520
13.290,67.5890
13.300,69.7176
13.310,71.3182
13.320,73.1104
13.330,76.0540
13.340,73.7978
13.350,64.7332
13.360,70.8488
13.370,71.2343
13.380,76.3350
13.390,73.0425
13.400,73.2259
13.410,66.4523
13.420,66.2496
13.430,74.0667
13.440,68.3514
13.450,63.5139
13.460,74.0732
13.470,74.5737
13.480,62.9995
13.490,71.3311
13.500,67.7456
13.510,73.1493
13.520,70.6858
13.530,61.4107
13.540,71.0327
13.550,60.9401
13.560,63.9739
13.570,71.2598
13.580,69.4686
13.590,70.5208
13.600,63.6597
13.610,69.0871
13.620,65.9137
13.630,66.0368
13.640,58.5796
13.650,62.5553
13.660,62.7988
13.670,68.1194
13.680,57.7676
13.690,60.5675
13.700,68.9854
13.710,63.4170
13.720,65.6640
13.730,63.6272
13.740,60.9793
13.750,63.3016
13.760,60.0216
13.770,62.5081
13.780,59.5018
13.790,57.9917
13.800,56.7436
13.810,66.9607
13.820,61.2783
13.830,67.0173
13.840,55.4212
13.850,59.4450
13.860,67.2908
13.870,64.9705
13.880,66.6194
13.890,65.8194
13.900,66.0709
13.910,58.4226
13.920,65.5386
13.930,58.8947
13.940,55.6540
13.950,63.3073
13.960,59.4976
13.970,65.4704
13.980,56.4390
13.990,66.3308
14.000,56.0301
14.010,56.6473
14.020,58.2286
14.030,62.9820
14.040,57.0342
14.050,63.2709
14.060,59.5419
14.070,62.9902
14.080,67.7550
14.090,60.5305
14.100,66.2430
14.110,57.2757
14.120,61.0000
14.130,66.4620
14.140,67.5371
14.150,64.6080
14.160,67.8044
14.170,61.0523
14.180,67.9157
14.190,70.2783
14.200,60.6597
14.210,59.3033
14.220,67.8697
14.230,70.4719
14.240,59.8805
14.250,68.0090
14.260,66.1005
14.270,71.6292
14.280,68.6630
14.290,70.1911
14.300,64.1860
14.310,68.3153
14.320,60.8198
14.330,65.6825
14.340,64.0262
14.350,73.5409
14.360,62.5027
14.370,69.9574
14.380,72.7464
14.390,66.4092
14.400,73.4031
14.410,68.4197
14.420,69.3883
14.430,68.7190
14.440,69.4517
14.450,66.8068
14.460,76.1042
14.470,66.6120
14.480,72.4705
14.490,68.8918
14.500,73.2017
14.510,72.1940
14.520,73.7633
14.530,74.1886
14.540,67.1818
14.550,66.9774
14.560,75.5975
14.570,68.3108
14.580,76.4465
14.590,75.5098
14.600,74.1170
14.610,67.9784
14.620,73.2873
14.630,76.6255
14.640,73.0385
14.650,65.6400
14.660,75.0495
14.670,67.9457
14.680,76.8559
14.690,71.8563
14.700,76.4964
14.710,68.1191
14.720,75.5837
14.730,70.8395
14.740,68.0973
14.750,66.6678
14.760,77.0200
14.770,68.9949
14.780,69.9368
14.790,72.7635
14.800,69.1321
14.810,66.4387
14.820,68.4387
14.830,67.0285
14.840,66.7544
14.850,68.8057
14.860,69.3388
14.870,63.0047
14.880,71.0593
14.890,62.9443
14.900,65.9670
14.910,66.7267
14.920,67.0893
14.930,69.2541
14.940,64.1847
14.950,72.2876
14.960,62.5647
14.970,68.3239
14.980,60.5459
14.990,69.5039
15.000,61.5876
15.010,67.8339
15.020,62.7311
15.030,68.6126
15.040,70.1463
15.050,66.1018
15.060,69.4501
15.070,73.5084
15.080,79.8440
15.090,74.3143
15.100,73.5243
15.110,75.5420
15.120,78.8570
15.130,79.9430
15.140,86.5652
15.150,86.5720
15.160,79.0472
15.170,89.1062
15.180,80.3894
15.190,78.8199
15.200,91.6416
15.210,92.4748
15.220,83.5426
15.230,93.3203
15.240,89.4310
15.250,87.8718
15.260,93.6169
15.270,90.9557
15.280,99.7422
15.290,96.9356
15.300,97.1912
15.310,98.8862
15.320,98.3691
15.330,104.5374
15.340,103.5979
15.350,96.0847
15.360,102.6018
15.370,100.5680
15.380,105.7649
15.390,109.8786
15.400,107.3228
15.410,108.7284
15.420,103.0557
15.430,111.5565
15.440,108.1691
15.450,111.1211
15.460,109.7842
15.470,114.7226
15.480,115.4493
15.490,115.9908
15.500,112.3213
15.510,116.0397
15.520,122.4029
