t_s,force_N
1.950,55.425
1.960,56.951
1.970,57.551
1.980,54.068
1.990,55.286
2.000,56.036
2.010,57.360
2.020,57.171
2.030,55.231
2.040,52.359
2.050,56.582
2.060,55.001
2.070,55.482
2.080,54.685
2.090,54.103
2.100,53.423
2.110,53.312
2.120,53.837
2.130,57.061
2.140,53.124
2.150,57.096
2.160,57.426
2.170,57.685
2.180,55.254
2.190,56.181
2.200,55.236
2.210,56.417
2.220,55.329
2.230,55.879
2.240,55.856
2.250,53.251
2.260,54.656
2.270,53.939
2.280,57.538
2.290,52.845
2.300,53.606
2.310,54.102
2.320,53.034
2.330,54.829
2.340,53.444
2.350,54.821
2.360,55.187
2.370,54.508
2.380,53.934
2.390,56.455
2.400,53.717
2.410,52.352
2.420,53.095
2.430,52.189
2.440,52.990
2.450,55.376
2.460,52.407
2.470,56.494
2.480,56.572
2.490,54.754
2.500,53.691
2.510,55.385
2.520,52.266
2.530,56.683
2.540,53.416
2.550,54.749
2.560,57.445
2.570,55.122
2.580,56.083
2.590,55.016
2.600,55.166
2.610,56.010
2.620,55.075
2.630,57.144
2.640,54.067
2.650,57.598
2.660,57.653
2.670,53.396
2.680,52.354
2.690,55.234
2.700,56.191
2.710,53.634
2.720,53.409
2.730,56.775
2.740,54.941
2.750,57.325
2.760,52.602
2.770,54.675
2.780,56.034
2.790,54.470
2.800,56.089
2.810,55.789
2.820,57.143
2.830,56.716
2.840,53.481
2.850,55.795
2.860,55.689
2.870,55.711
2.880,52.866
2.890,56.518
2.900,55.071
2.910,54.124
2.920,52.406
2.930,56.119
2.940,55.855
2.950,52.366
2.960,57.334
2.970,56.058
2.980,53.717
2.990,54.692
3.000,55.789
3.010,56.197
3.020,53.798
3.030,56.270
3.040,56.404
3.050,56.622
3.060,54.809
3.070,54.057
3.080,52.799
3.090,53.722
3.100,55.440
3.110,52.429
3.120,53.977
3.130,53.626
3.140,54.208
3.150,54.801
3.160,54.137
3.170,52.211
3.180,53.443
3.190,55.638
3.200,53.176
3.210,56.729
3.220,54.331
3.230,53.412
3.240,55.269
3.250,55.380
3.260,56.384
3.270,55.053
3.280,52.124
3.290,54.040
3.300,55.479
3.310,55.341
3.320,55.821
3.330,53.332
3.340,54.391
3.350,53.866
3.360,55.533
3.370,55.927
3.380,54.188
3.390,55.279
3.400,52.043
3.410,52.865
3.420,52.106
3.430,52.413
3.440,56.727
3.450,56.623
3.460,55.205
3.470,56.043
3.480,53.701
3.490,57.263
3.500,56.154
3.510,56.668
3.520,55.710
3.530,52.296
3.540,56.816
3.550,53.299
3.560,52.216
3.570,55.548
3.580,52.962
3.590,53.989
3.600,57.054
3.610,55.480
3.620,56.634
3.630,52.905
3.640,54.086
3.650,56.923
3.660,56.418
3.670,53.491
3.680,53.678
3.690,52.232
3.700,53.198
3.710,57.027
3.720,54.226
3.730,57.357
3.740,54.141
3.750,52.264
3.760,55.940
3.770,52.480
3.780,55.007
3.790,55.179
3.800,57.087
3.810,52.636
3.820,57.068
3.830,55.593
3.840,52.775
3.850,53.986
3.860,52.590
3.870,56.590
3.880,54.717
3.890,55.451
3.900,55.196
3.910,53.652
3.920,54.241
3.930,55.726
3.940,57.403
3.950,51.919
3.960,55.225
3.970,52.208
3.980,55.138
3.990,56.462
4.000,55.628
4.010,54.228
4.020,57.129
4.030,54.046
4.040,57.356
4.050,54.274
4.060,53.651
4.070,52.813
4.080,52.660
4.090,54.467
4.100,52.293
4.110,52.971
4.120,52.107
4.130,54.410
4.140,53.357
4.150,56.044
4.160,53.210
4.170,54.432
4.180,54.398
4.190,55.662
4.200,53.217
4.210,54.222
4.220,53.046
4.230,52.631
4.240,56.845
4.250,55.485
4.260,52.328
4.270,52.177
4.280,52.261
4.290,53.571
4.300,52.804
4.310,53.359
4.320,53.308
4.330,53.461
4.340,53.960
4.350,51.809
4.360,55.255
4.370,51.793
4.380,52.096
4.390,55.046
4.400,51.956
4.410,53.981
4.420,53.838
4.430,55.547
4.440,56.712
4.450,55.615
4.460,54.330
4.470,53.253
4.480,54.003
4.490,54.315
4.500,52.155
4.510,53.657
4.520,54.793
4.530,55.868
4.540,57.029
4.550,54.798
4.560,57.040
4.570,52.122
4.580,56.869
4.590,57.054
4.600,52.770
4.610,55.556
4.620,57.181
4.630,52.325
4.640,56.967
4.650,52.755
4.660,55.941
4.670,51.841
4.680,55.588
4.690,54.969
4.700,53.031
4.710,52.297
4.720,55.692
4.730,56.420
4.740,53.865
4.750,55.130
4.760,52.510
4.770,52.895
4.780,55.835
4.790,54.078
4.800,53.557
4.810,54.918
4.820,52.122
4.830,54.390
4.840,54.880
4.850,55.570
4.860,52.592
4.870,51.687
4.880,56.976
4.890,55.936
4.900,52.110
4.910,52.587
4.920,54.333
4.930,53.780
4.940,51.837
4.950,53.165
4.960,54.968
4.970,56.671
4.980,53.234
4.990,51.853
5.000,56.569
5.010,53.187
5.020,56.635
5.030,53.372
5.040,53.188
5.050,55.753
5.060,57.094
5.070,56.191
5.080,53.396
5.090,52.440
5.100,53.299
5.110,53.140
5.120,56.802
5.130,57.102
5.140,52.694
5.150,54.659
5.160,52.028
5.170,52.442
5.180,55.494
5.190,55.693
5.200,55.567
5.210,55.507
5.220,55.659
5.230,52.281
5.240,53.316
5.250,55.612
5.260,55.704
5.270,56.174
5.280,53.678
5.290,53.515
5.300,52.496
5.310,53.099
5.320,57.016
5.330,52.548
5.340,52.506
5.350,54.985
5.360,55.179
5.370,54.129
5.380,56.170
5.390,52.612
5.400,55.510
5.410,54.611
5.420,55.117
5.430,52.023
5.440,54.983
5.450,55.672
5.460,54.028
5.470,54.319
5.480,53.705
5.490,52.474
5.500,55.265
5.510,55.203
5.520,52.285
5.530,52.029
5.540,54.861
5.550,54.650
5.560,54.963
5.570,56.523
5.580,53.053
5.590,56.776
5.600,54.613
5.610,52.901
5.620,55.311
5.630,55.042
5.640,56.615
5.650,53.600
5.660,54.783
5.670,53.219
5.680,55.508
5.690,54.198
5.700,53.169
5.710,52.156
5.720,56.885
5.730,53.042
5.740,56.498
5.750,52.436
5.760,54.909
5.770,55.692
5.780,54.824
5.790,54.055
5.800,56.875
5.810,52.947
5.820,54.793
5.830,54.101
5.840,53.014
5.850,52.037
5.860,52.315
5.870,53.614
5.880,53.469
5.890,53.910
5.900,52.249
5.910,53.834
5.920,52.022
5.930,53.253
5.940,55.389
5.950,51.772
5.960,52.000
5.970,52.666
5.980,53.927
5.990,53.020
6.000,54.353
6.010,56.650
6.020,53.363
6.030,52.420
6.040,56.359
6.050,55.669
6.060,54.510
6.070,55.829
6.080,51.575
6.090,54.082
6.100,53.560
6.110,52.148
6.120,52.567
6.130,55.443
6.140,53.464
6.150,51.668
6.160,53.370
6.170,56.114
6.180,52.079
6.190,53.404
6.200,52.813
6.210,54.558
6.220,55.294
6.230,53.486
6.240,51.669
6.250,56.013
6.260,52.794
6.270,52.438
6.280,52.673
6.290,52.563
6.300,53.386
6.310,51.647
6.320,56.791
6.330,52.075
6.340,54.718
6.350,55.468
6.360,55.771
6.370,53.337
6.380,56.484
6.390,53.252
6.400,56.304
6.410,55.173
6.420,53.579
6.430,53.103
6.440,55.036
6.450,53.632
6.460,53.126
6.470,54.535
6.480,56.791
6.490,51.625
6.500,55.493
6.510,54.364
6.520,53.041
6.530,54.844
6.540,52.178
6.550,55.321
6.560,55.476
6.570,55.503
6.580,52.758
6.590,54.663
6.600,56.583
6.610,53.315
6.620,52.170
6.630,53.827
6.640,52.839
6.650,55.193
6.660,53.533
6.670,52.437
6.680,54.249
6.690,56.717
6.700,55.491
6.710,53.748
6.720,54.328
6.730,55.042
6.740,53.885
6.750,54.058
6.760,53.633
6.770,51.632
6.780,54.748
6.790,55.153
6.800,55.309
6.810,56.082
6.820,56.067
6.830,56.451
6.840,53.886
6.850,52.589
6.860,55.593
6.870,55.904
6.880,55.317
6.890,56.580
6.900,51.956
6.910,56.541
6.920,56.549
6.930,52.479
6.940,51.400
6.950,54.924
6.960,51.668
6.970,52.775
6.980,53.315
6.990,53.521
7.000,53.857
7.010,53.246
7.020,54.075
7.030,52.657
7.040,56.718
7.050,54.316
7.060,53.309
7.070,53.365
7.080,56.747
7.090,54.459
7.100,54.843
7.110,54.618
7.120,52.043
7.130,52.475
7.140,56.616
7.150,54.392
7.160,52.403
7.170,53.511
7.180,52.404
7.190,53.427
7.200,55.777
7.210,53.060
7.220,53.095
7.230,54.918
7.240,52.316
7.250,55.928
7.260,56.545
7.270,53.182
7.280,53.282
7.290,51.562
7.300,51.857
7.310,55.461
7.320,54.645
7.330,54.207
7.340,52.262
7.350,54.124
7.360,53.870
7.370,53.902
7.380,51.738
7.390,53.249
7.400,51.779
7.410,55.701
7.420,55.236
7.430,52.414
7.440,56.548
7.450,55.623
7.460,54.584
7.470,54.136
7.480,53.541
7.490,52.400
7.500,51.474
7.510,53.877
7.520,53.595
7.530,54.702
7.540,53.976
7.550,56.188
7.560,54.025
7.570,54.579
7.580,51.563
7.590,52.996
7.600,54.297
7.610,53.100
7.620,51.373
7.630,55.699
7.640,56.094
7.650,53.095
7.660,55.072
7.670,54.956
7.680,53.378
7.690,54.510
7.700,56.343
7.710,55.442
7.720,55.415
7.730,53.038
7.740,56.118
7.750,53.305
7.760,52.915
7.770,53.536
7.780,51.603
7.790,55.236
7.800,53.996
7.810,56.152
7.820,54.823
7.830,55.884
7.840,56.454
7.850,52.013
7.860,53.214
7.870,53.342
7.880,55.468
7.890,53.920
7.900,52.835
7.910,53.161
7.920,51.784
7.930,52.779
7.940,52.608
7.950,54.540
7.960,53.722
7.970,56.293
7.980,55.995
7.990,54.750
8.000,53.844
8.010,52.249
8.020,55.800
8.030,55.486
8.040,56.128
8.050,54.092
8.060,53.866
8.070,56.375
8.080,54.380
8.090,52.464
8.100,53.406
8.110,52.140
8.120,55.176
8.130,51.020
8.140,54.960
8.150,52.052
8.160,52.620
8.170,51.256
8.180,52.462
8.190,52.430
8.200,54.508
8.210,55.852
8.220,53.890
8.230,52.815
8.240,55.286
8.250,52.888
8.260,51.241
8.270,54.345
8.280,51.291
8.290,51.919
8.300,54.754
8.310,55.346
8.320,52.117
8.330,54.158
8.340,52.280
8.350,51.548
8.360,54.721
8.370,53.379
8.380,53.358
8.390,52.788
8.400,56.284
8.410,55.668
8.420,52.494
8.430,54.310
8.440,52.911
8.450,51.237
8.460,56.064
8.470,54.315
8.480,51.366
8.490,54.220
8.500,51.192
8.510,51.731
8.520,54.115
8.530,55.097
8.540,52.663
8.550,54.043
8.560,54.948
8.570,54.327
8.580,53.305
8.590,54.221
8.600,53.589
8.610,54.866
8.620,52.186
8.630,55.404
8.640,52.624
8.650,55.218
8.660,51.323
8.670,52.867
8.680,54.512
8.690,54.217
8.700,55.937
8.710,53.835
8.720,52.480
8.730,51.525
8.740,52.068
8.750,53.579
8.760,52.363
8.770,54.382
8.780,56.135
8.790,56.171
8.800,55.470
8.810,54.597
8.820,55.605
8.830,54.928
8.840,52.375
8.850,54.206
8.860,55.852
8.870,54.336
8.880,54.785
8.890,50.839
8.900,53.176
8.910,55.855
8.920,55.139
8.930,54.164
8.940,52.573
8.950,56.193
8.960,55.870
8.970,51.646
8.980,56.034
8.990,52.622
9.000,54.836
9.010,52.477
9.020,51.539
9.030,52.158
9.040,53.650
9.050,54.521
9.060,55.270
9.070,52.546
9.080,51.736
9.090,52.839
9.100,54.261
9.110,50.834
9.120,51.603
9.130,51.762
9.140,54.599
9.150,56.290
9.160,51.243
9.170,52.022
9.180,54.534
9.190,55.779
9.200,51.655
9.210,53.333
9.220,55.994
9.230,53.280
9.240,53.375
9.250,52.162
9.260,56.248
9.270,55.130
9.280,54.321
9.290,53.613
9.300,52.639
9.310,50.975
9.320,55.110
9.330,52.740
9.340,51.261
9.350,53.984
9.360,51.421
9.370,51.105
9.380,52.177
9.390,52.833
9.400,52.852
9.410,54.260
9.420,51.818
9.430,55.231
9.440,51.157
9.450,54.723
9.460,55.295
9.470,51.969
9.480,52.545
9.490,55.187
9.500,53.958
9.510,51.539
9.520,54.374
9.530,54.995
9.540,51.194
9.550,53.812
9.560,55.963
9.570,54.077
9.580,53.474
9.590,50.761
9.600,55.137
9.610,51.678
9.620,54.111
9.630,53.504
9.640,56.030
9.650,55.276
9.660,52.501
9.670,50.912
9.680,54.463
9.690,52.906
9.700,54.601
9.710,53.266
9.720,52.955
9.730,54.117
9.740,54.245
9.750,51.617
9.760,55.578
9.770,53.501
9.780,52.951
9.790,51.854
9.800,55.538
9.810,54.398
9.820,51.876
9.830,52.645
9.840,52.629
9.850,55.834
9.860,53.591
9.870,52.258
9.880,54.440
9.890,55.778
9.900,55.840
9.910,52.234
9.920,53.270
9.930,53.894
9.940,55.898
9.950,53.623
9.960,51.004
9.970,52.836
9.980,52.667
9.990,50.876
10.000,52.888
10.010,53.048
10.020,55.991
10.030,52.058
10.040,55.793
10.050,53.723
10.060,55.470
10.070,51.170
10.080,50.691
10.090,53.275
10.100,52.674
10.110,51.396
10.120,54.314
10.130,52.142
10.140,55.150
10.150,53.475
10.160,54.695
10.170,51.042
10.180,54.684
10.190,52.431
10.200,52.241
10.210,50.838
10.220,51.388
10.230,54.674
10.240,54.445
10.250,52.807
10.260,50.621
10.270,51.701
10.280,53.491
10.290,55.932
10.300,55.704
10.310,53.763
10.320,53.501
10.330,51.116
10.340,54.168
10.350,52.222
10.360,50.769
10.370,55.212
10.380,53.495
10.390,53.741
10.400,55.690
10.410,51.412
10.420,53.023
10.430,51.862
10.440,53.384
10.450,55.881
10.460,53.256
10.470,54.292
10.480,54.187
10.490,54.309
10.500,54.389
10.510,51.473
10.520,55.660
10.530,53.872
10.540,51.159
10.550,53.683
10.560,54.679
10.570,51.361
10.580,52.719
10.590,54.815
10.600,51.956
10.610,54.103
10.620,53.091
10.630,53.751
10.640,55.059
10.650,52.047
10.660,55.678
10.670,52.282
10.680,55.298
10.690,51.987
10.700,50.570
10.710,54.621
10.720,52.713
10.730,50.818
10.740,53.422
10.750,54.846
10.760,51.195
10.770,51.623
10.780,52.415
10.790,52.924
10.800,51.111
10.810,55.894
10.820,55.453
10.830,53.880
10.840,53.269
10.850,53.300
10.860,53.870
10.870,52.394
10.880,53.635
10.890,51.366
10.900,52.314
10.910,51.658
10.920,52.188
10.930,55.240
10.940,52.643
10.950,51.365
10.960,54.908
10.970,55.428
10.980,50.549
10.990,52.542
11.000,51.313
11.010,53.248
11.020,53.225
11.030,54.739
11.040,53.139
11.050,54.299
11.060,54.933
11.070,51.323
11.080,53.841
11.090,53.137
11.100,51.104
11.110,54.731
11.120,53.128
11.130,51.392
11.140,51.683
11.150,52.728
11.160,55.401
11.170,51.692
11.180,55.624
11.190,54.270
11.200,53.339
11.210,51.806
11.220,52.780
11.230,54.834
11.240,51.537
11.250,51.872
11.260,53.899
11.270,51.810
11.280,50.672
11.290,55.196
11.300,52.534
11.310,54.579
11.320,51.603
11.330,53.773
11.340,51.309
11.350,50.488
11.360,55.401
11.370,51.862
11.380,50.372
11.390,53.562
11.400,51.831
11.410,54.426
11.420,51.456
11.430,54.956
11.440,50.659
11.450,52.848
11.460,50.340
11.470,52.484
11.480,51.963
11.490,52.371
11.500,54.146
11.510,53.422
11.520,52.528
11.530,55.830
11.540,51.832
11.550,51.416
11.560,50.312
11.570,54.325
11.580,53.112
11.590,51.981
11.600,53.618
11.610,55.077
11.620,51.582
11.630,52.221
11.640,51.412
11.650,51.074
11.660,54.893
11.670,50.929
11.680,54.169
11.690,54.826
11.700,53.290
11.710,53.252
11.720,50.504
11.730,53.957
11.740,55.033
11.750,52.574
11.760,50.368
11.770,50.276
11.780,53.673
11.790,50.366
11.800,52.866
11.810,51.540
11.820,52.176
11.830,51.212
11.840,54.897
11.850,51.183
11.860,51.257
11.870,53.869
11.880,54.428
11.890,53.029
11.900,53.713
11.910,51.587
11.920,52.752
11.930,51.079
11.940,55.588
11.950,51.999
11.960,50.810
11.970,50.309
11.980,52.663
11.990,50.478
12.000,55.101
12.010,51.707
12.020,53.268
12.030,52.824
12.040,51.827
12.050,51.055
12.060,55.566
12.070,55.636
12.080,50.438
12.090,52.935
12.100,52.756
12.110,54.567
12.120,53.247
12.130,55.126
12.140,54.290
12.150,50.257
12.160,51.708
12.170,51.145
12.180,50.783
12.190,52.129
12.200,53.969
12.210,55.530
12.220,50.469
12.230,50.890
12.240,51.993
12.250,51.996
12.260,54.535
12.270,53.558
12.280,52.661
12.290,51.547
12.300,55.539
12.310,50.554
12.320,52.802
12.330,54.934
12.340,51.265
12.350,52.868
12.360,51.668
12.370,55.576
12.380,55.064
12.390,51.535
12.400,50.620
12.410,52.766
12.420,54.999
12.430,55.121
12.440,50.874
12.450,52.638
12.460,52.788
12.470,55.511
12.480,51.635
12.490,55.144
12.500,51.765
12.510,52.029
12.520,53.937
12.530,50.192
12.540,52.832
12.550,55.091
12.560,55.132
12.570,50.580
12.580,53.627
12.590,52.566
12.600,53.578
12.610,51.385
12.620,53.766
12.630,52.144
12.640,51.678
12.650,52.051
12.660,54.372
12.670,55.420
12.680,51.648
12.690,51.154
12.700,54.295
12.710,51.624
12.720,50.507
12.730,53.443
12.740,50.698
12.750,52.558
12.760,53.322
12.770,54.698
12.780,52.811
12.790,52.620
12.800,50.929
12.810,50.970
12.820,54.367
12.830,53.393
12.840,51.374
12.850,53.792
12.860,51.663
12.870,50.422
12.880,52.823
12.890,51.335
12.900,51.634
12.910,53.723
12.920,50.410
12.930,52.530
12.940,54.732
12.950,52.840
12.960,51.503
12.970,53.107
12.980,54.955
12.990,51.417
13.000,50.123
13.010,51.860
13.020,52.643
13.030,50.318
13.040,55.457
13.050,52.092
13.060,51.436
13.070,51.195
13.080,52.330
13.090,53.211
13.100,55.451
13.110,53.768
13.120,51.261
13.130,55.076
13.140,53.501
13.150,53.307
13.160,52.943
13.170,54.775
13.180,51.561
13.190,51.307
13.200,51.669
13.210,53.656
13.220,54.334
13.230,51.564
13.240,53.684
13.250,54.329
13.260,54.740
13.270,54.810
13.280,53.647
13.290,54.617
13.300,53.582
13.310,53.747
13.320,50.043
13.330,51.964
13.340,55.003
13.350,51.141
13.360,52.368
13.370,50.640
13.380,51.574
13.390,52.577
13.400,51.707
13.410,51.568
13.420,50.402
13.430,50.362
13.440,54.452
13.450,53.030
13.460,50.990
13.470,55.385
13.480,51.723
13.490,50.734
13.500,53.406
13.510,51.510
13.520,50.427
13.530,54.444
13.540,50.084
13.550,53.044
13.560,53.543
13.570,50.095
13.580,53.393
13.590,53.575
13.600,53.448
13.610,50.779
13.620,52.717
13.630,54.410
13.640,51.814
13.650,50.947
13.660,49.872
13.670,52.381
13.680,51.723
13.690,54.829
13.700,51.377
13.710,54.097
13.720,54.157
13.730,52.841
13.740,55.303
13.750,53.475
13.760,54.996
13.770,53.216
13.780,54.091
13.790,52.224
13.800,51.723
13.810,51.793
13.820,52.493
13.830,51.418
13.840,51.352
13.850,50.005
13.860,53.436
13.870,49.950
13.880,52.057
13.890,55.228
13.900,51.718
13.910,50.413
13.920,50.783
13.930,52.841
13.940,53.485
13.950,55.117
13.960,50.978
13.970,52.576
13.980,51.082
13.990,54.617
14.000,53.236
14.010,53.047
14.020,54.210
14.030,51.649
14.040,51.627
14.050,51.712
14.060,51.246
14.070,51.691
14.080,55.046
14.090,53.904
14.100,53.330
14.110,54.424
14.120,52.039
14.130,51.271
14.140,52.495
14.150,52.848
14.160,49.789
14.170,52.541
14.180,51.326
14.190,55.272
14.200,53.116
14.210,51.202
14.220,51.999
14.230,53.708
14.240,53.540
14.250,49.911
14.260,51.919
14.270,54.808
14.280,54.918
14.290,53.081
14.300,52.364
14.310,54.203
14.320,55.037
14.330,53.664
14.340,54.355
14.350,54.810
14.360,50.258
14.370,54.238
14.380,53.745
14.390,55.175
14.400,52.531
14.410,52.511
14.420,54.687
14.430,51.871
14.440,54.272
14.450,53.890
14.460,51.230
14.470,50.404
14.480,50.635
14.490,55.213
14.500,53.099
14.510,54.211
14.520,51.427
14.530,50.295
14.540,49.894
14.550,51.353
14.560,53.324
14.570,52.305
14.580,50.483
14.590,53.507
14.600,50.598
14.610,50.731
14.620,52.075
14.630,52.772
14.640,53.028
14.650,54.171
14.660,51.016
14.670,53.071
14.680,52.830
14.690,53.809
14.700,51.320
14.710,53.561
14.720,51.728
14.730,49.940
14.740,54.397
14.750,54.439
14.760,52.970
14.770,54.991
14.780,52.525
14.790,53.887
14.800,49.873
14.810,54.003
14.820,50.181
14.830,49.880
14.840,50.441
14.850,50.892
14.860,54.032
14.870,53.666
14.880,53.109
14.890,54.949
14.900,50.043
14.910,52.703
14.920,50.272
14.930,51.213
14.940,50.156
14.950,51.959
14.960,54.614
14.970,52.098
14.980,51.590
14.990,53.719
15.000,54.059
15.010,55.135
15.020,55.566
15.030,56.911
15.040,56.134
15.050,58.431
15.060,58.049
15.070,60.457
15.080,60.454
15.090,64.761
15.100,66.698
15.110,63.151
15.120,69.287
15.130,70.770
15.140,70.804
15.150,68.599
15.160,73.401
15.170,73.770
15.180,76.652
15.190,74.597
15.200,79.369
15.210,76.272
15.220,77.886
15.230,82.727
15.240,82.163
15.250,80.191
15.260,83.213
15.270,84.789
15.280,87.765
15.290,89.529
15.300,87.411
15.310,87.836
15.320,88.880
15.330,90.079
15.340,95.087
15.350,97.250
15.360,95.009
15.370,96.387
15.380,101.032
15.390,100.099
15.400,98.552
15.410,100.244
15.420,101.306
15.430,105.197
15.440,107.777
15.450,109.428
15.460,105.611
15.470,111.244
15.480,112.695
15.490,113.799
15.500,113.338
15.510,114.685
15.520,115.136
15.530,118.999
15.540,116.949
15.550,120.533
15.560,118.814
15.570,124.261
15.580,122.115
15.590,121.417
15.600,126.522
15.610,126.576
15.620,127.673
15.630,129.743
15.640,127.691
15.650,131.385
15.660,134.683
15.670,134.317
15.680,137.445
15.690,136.115
15.700,137.329
15.710,137.955
15.720,138.824
15.730,142.486
15.740,140.284
15.750,144.436
15.760,144.211
15.770,145.243
15.780,148.652
15.790,150.691
15.800,148.418
15.810,148.971
15.820,151.287
15.830,150.600
15.840,152.457
15.850,155.887
15.860,158.917
15.870,159.386
15.880,159.813
15.890,160.741
15.900,163.188
15.910,162.802
15.920,162.414
15.930,163.994
15.940,164.032
15.950,165.644
15.960,168.826
15.970,171.124
15.980,173.848
15.990,173.732
16.000,175.838
16.010,173.631
16.020,172.223
16.030,175.760
16.040,175.460
16.050,173.952
16.060,174.419
16.070,174.441
16.080,176.308
16.090,176.301
16.100,171.279
16.110,172.677
16.120,171.816
16.130,171.058
16.140,172.360
16.150,176.280
16.160,176.371
16.170,173.999
16.180,172.090
16.190,173.320
16.200,171.523
16.210,171.524
16.220,172.990
16.230,173.821
16.240,173.513
16.250,174.062
16.260,173.476
16.270,172.724
16.280,176.065
16.290,175.953
16.300,174.951
16.310,174.887
16.320,173.467
16.330,175.286
16.340,172.472
16.350,174.777
16.360,175.041
16.370,171.490
16.380,176.180
16.390,172.804
16.400,172.391
16.410,172.208
16.420,174.439
16.430,173.271
16.440,175.191
16.450,174.358
16.460,171.687
16.470,171.880
16.480,172.158
16.490,174.242
16.500,170.783
16.510,172.824
16.520,170.765
16.530,171.342
16.540,170.700
16.550,171.149
16.560,174.793
16.570,172.163
16.580,171.969
16.590,174.105
16.600,172.653
16.610,172.569
16.620,172.297
16.630,176.017
16.640,173.842
16.650,171.092
16.660,174.866
16.670,172.778
16.680,172.971
16.690,171.108
16.700,175.271
16.710,175.220
16.720,172.241
16.730,174.340
16.740,173.828
16.750,170.918
16.760,175.017
16.770,172.320
16.780,173.895
16.790,171.427
16.800,174.156
16.810,174.757
16.820,173.987
16.830,172.327
16.840,175.202
16.850,170.557
16.860,171.265
16.870,171.674
16.880,171.028
16.890,174.637
16.900,173.353
16.910,171.871
16.920,172.913
16.930,172.598
16.940,174.033
16.950,175.363
16.960,174.813
16.970,173.496
16.980,175.622
16.990,172.334
17.000,50.405
17.010,52.766
17.020,52.784
17.030,52.551
17.040,54.413
17.050,49.272
17.060,52.700
17.070,49.988
17.080,52.617
17.090,54.414
17.100,53.100
17.110,49.232
17.120,53.064
17.130,54.565
17.140,53.107
17.150,51.168
17.160,50.315
17.170,49.429
17.180,51.451
17.190,53.352
17.200,52.744
17.210,54.072
17.220,51.722
17.230,49.962
17.240,53.540
17.250,54.585
17.260,49.637
17.270,52.247
17.280,51.288
17.290,52.698
17.300,52.354
17.310,51.543
17.320,51.925
17.330,49.951
17.340,51.725
17.350,50.278
17.360,49.976
17.370,54.011
17.380,54.214
17.390,53.232
17.400,51.993
17.410,51.366
17.420,52.776
17.430,49.577
17.440,52.358
17.450,50.143
17.460,51.780
17.470,50.937
