t_s,force_N
9.540,76.497
9.550,76.139
9.560,76.811
9.570,81.614
9.580,79.638
9.590,80.500
9.600,82.837
9.610,84.181
9.620,79.148
9.630,77.105
9.640,84.312
9.650,82.023
9.660,81.051
9.670,82.914
9.680,79.328
9.690,79.228
9.700,81.259
9.710,80.832
9.720,82.061
9.730,82.214
9.740,82.648
9.750,77.706
9.760,78.162
9.770,76.889
9.780,79.141
9.790,77.217
9.800,75.986
9.810,78.992
9.820,77.129
9.830,83.831
9.840,80.894
9.850,78.019
9.860,77.777
9.870,84.420
9.880,78.433
9.890,77.945
9.900,79.902
9.910,77.444
9.920,79.563
9.930,77.666
9.940,80.119
9.950,83.306
9.960,79.301
9.970,78.988
9.980,76.144
9.990,83.907
10.000,77.614
10.010,75.923
10.020,78.678
10.030,78.715
10.040,78.813
10.050,76.849
10.060,81.495
10.070,80.273
10.080,76.578
10.090,80.718
10.100,83.074
10.110,77.306
10.120,77.210
10.130,76.437
10.140,80.374
10.150,81.020
10.160,81.599
10.170,83.995
10.180,81.567
10.190,76.562
10.200,79.975
10.210,76.015
10.220,82.018
10.230,81.762
10.240,75.825
10.250,81.701
10.260,82.851
10.270,79.167
10.280,82.287
10.290,80.791
10.300,76.640
10.310,83.035
10.320,82.343
10.330,77.775
10.340,83.106
10.350,79.603
10.360,79.379
10.370,82.086
10.380,78.605
10.390,80.421
10.400,81.553
10.410,82.886
10.420,76.508
10.430,80.280
10.440,82.067
10.450,83.892
10.460,75.807
10.470,78.572
10.480,81.258
10.490,76.539
10.500,80.743
10.510,75.878
10.520,78.066
10.530,83.462
10.540,79.251
10.550,76.038
10.560,80.291
10.570,76.672
10.580,83.372
10.590,75.594
10.600,82.636
10.610,80.979
10.620,81.035
10.630,76.152
10.640,82.214
10.650,78.875
10.660,80.253
10.670,81.694
10.680,83.789
10.690,77.828
10.700,83.157
10.710,77.933
10.720,78.486
10.730,79.438
10.740,77.412
10.750,80.401
10.760,80.269
10.770,79.476
10.780,80.062
10.790,79.865
10.800,77.091
10.810,77.031
10.820,80.424
10.830,82.920
10.840,83.348
10.850,79.244
10.860,79.247
10.870,77.096
10.880,83.868
10.890,79.747
10.900,77.193
10.910,81.867
10.920,81.039
10.930,77.124
10.940,76.233
10.950,79.223
10.960,79.487
10.970,81.950
10.980,79.518
10.990,80.922
11.000,80.015
11.010,82.435
11.020,80.862
11.030,79.765
11.040,82.132
11.050,76.816
11.060,81.644
11.070,78.590
11.080,77.300
11.090,78.891
11.100,77.020
11.110,80.873
11.120,78.201
11.130,76.684
11.140,82.914
11.150,77.051
11.160,77.089
11.170,75.291
11.180,78.060
11.190,80.962
11.200,77.556
11.210,78.010
11.220,76.845
11.230,77.471
11.240,78.919
11.250,76.425
11.260,82.407
11.270,77.658
11.280,83.385
11.290,76.930
11.300,78.989
11.310,76.747
11.320,79.414
11.330,82.383
11.340,78.949
11.350,83.014
11.360,82.234
11.370,80.097
11.380,80.286
11.390,80.003
11.400,75.618
11.410,78.786
11.420,82.605
11.430,77.799
11.440,75.428
11.450,75.108
11.460,79.364
11.470,76.567
11.480,82.919
11.490,81.365
11.500,77.081
11.510,76.910
11.520,75.957
11.530,75.955
11.540,77.860
11.550,78.165
11.560,82.357
11.570,76.744
11.580,77.426
11.590,79.340
11.600,82.470
11.610,75.888
11.620,75.372
11.630,75.687
11.640,83.243
11.650,82.728
11.660,80.302
11.670,79.276
11.680,78.809
11.690,77.591
11.700,80.649
11.710,81.360
11.720,81.280
11.730,77.168
11.740,82.253
11.750,76.138
11.760,78.817
11.770,79.249
11.780,77.806
11.790,81.308
11.800,75.829
11.810,82.468
11.820,79.018
11.830,80.779
11.840,75.475
11.850,78.593
11.860,80.033
11.870,83.064
11.880,80.751
11.890,82.114
11.900,81.693
11.910,83.375
11.920,80.680
11.930,75.917
11.940,78.866
11.950,80.078
11.960,75.265
11.970,80.500
11.980,80.245
11.990,81.036
12.000,77.178
12.010,76.668
12.020,80.179
12.030,76.619
12.040,80.825
12.050,77.101
12.060,82.553
12.070,74.816
12.080,79.580
12.090,75.090
12.100,79.859
12.110,81.444
12.120,82.697
12.130,82.417
12.140,76.477
12.150,76.421
12.160,83.164
12.170,77.963
12.180,74.734
12.190,79.452
12.200,82.345
12.210,82.193
12.220,81.328
12.230,77.256
12.240,82.219
12.250,79.289
12.260,82.046
12.270,78.575
12.280,80.814
12.290,81.348
12.300,78.940
12.310,77.968
12.320,77.196
12.330,83.008
12.340,81.459
12.350,79.761
12.360,79.470
12.370,75.927
12.380,74.845
12.390,78.935
12.400,82.401
12.410,81.213
12.420,80.171
12.430,79.556
12.440,79.317
12.450,80.070
12.460,78.412
12.470,78.092
12.480,80.035
12.490,81.739
12.500,77.941
12.510,74.869
12.520,81.875
12.530,77.751
12.540,75.563
12.550,77.554
12.560,81.796
12.570,79.909
12.580,79.831
12.590,74.886
12.600,81.832
12.610,81.752
12.620,81.696
12.630,81.496
12.640,78.488
12.650,76.152
12.660,77.510
12.670,76.858
12.680,79.141
12.690,78.760
12.700,82.326
12.710,75.462
12.720,79.149
12.730,82.069
12.740,75.073
12.750,77.251
12.760,74.819
12.770,80.825
12.780,79.730
12.790,79.175
12.800,75.521
12.810,74.465
12.820,80.202
12.830,74.747
12.840,80.598
12.850,78.238
12.860,75.038
12.870,74.614
12.880,79.309
12.890,77.828
12.900,80.341
12.910,74.350
12.920,76.551
12.930,76.920
12.940,75.204
12.950,75.013
12.960,82.347
12.970,79.369
12.980,78.522
12.990,77.888
13.000,78.597
13.010,82.462
13.020,80.227
13.030,78.407
13.040,81.280
13.050,78.182
13.060,74.432
13.070,79.624
13.080,79.383
13.090,81.077
13.100,81.703
13.110,79.547
13.120,77.746
13.130,79.775
13.140,74.740
13.150,78.408
13.160,82.611
13.170,82.633
13.180,79.838
13.190,80.110
13.200,76.429
13.210,78.619
13.220,76.601
13.230,78.458
13.240,77.433
13.250,79.215
13.260,82.204
13.270,82.252
13.280,79.497
13.290,82.563
13.300,79.937
13.310,78.963
13.320,76.250
13.330,75.764
13.340,75.335
13.350,76.118
13.360,80.164
13.370,77.477
13.380,78.635
13.390,77.252
13.400,77.393
13.410,77.755
13.420,80.998
13.430,77.667
13.440,79.276
13.450,80.079
13.460,76.264
13.470,78.495
13.480,80.046
13.490,80.902
13.500,78.289
13.510,76.565
13.520,82.548
13.530,79.631
13.540,74.588
13.550,80.451
13.560,79.440
13.570,81.805
13.580,80.207
13.590,78.274
13.600,74.699
13.610,82.216
13.620,81.854
13.630,78.757
13.640,81.000
13.650,80.389
13.660,75.828
13.670,75.139
13.680,75.613
13.690,76.237
13.700,74.559
13.710,79.688
13.720,81.545
13.730,81.056
13.740,75.062
13.750,75.969
13.760,75.694
13.770,77.322
13.780,75.843
13.790,78.499
13.800,74.420
13.810,77.802
13.820,79.912
13.830,76.960
13.840,77.292
13.850,75.336
13.860,77.338
13.870,75.420
13.880,78.896
13.890,75.397
13.900,81.377
13.910,80.069
13.920,82.134
13.930,81.230
13.940,76.938
13.950,78.010
13.960,82.285
13.970,79.424
13.980,75.077
13.990,80.708
14.000,80.763
14.010,80.851
14.020,77.103
14.030,74.606
14.040,79.954
14.050,74.587
14.060,80.441
14.070,78.223
14.080,77.829
14.090,80.604
14.100,74.085
14.110,81.335
14.120,77.948
14.130,79.715
14.140,74.285
14.150,78.210
14.160,75.812
14.170,75.531
14.180,75.454
14.190,81.402
14.200,81.567
14.210,76.008
14.220,77.698
14.230,73.846
14.240,79.792
14.250,77.663
14.260,75.803
14.270,81.470
14.280,80.106
14.290,78.596
14.300,79.239
14.310,76.735
14.320,79.624
14.330,73.928
14.340,74.303
14.350,78.619
14.360,76.252
14.370,80.650
14.380,80.641
14.390,79.122
14.400,77.532
14.410,76.625
14.420,80.482
14.430,76.322
14.440,76.108
14.450,78.501
14.460,78.111
14.470,81.868
14.480,79.825
14.490,79.350
14.500,73.549
14.510,79.415
14.520,79.747
14.530,76.588
14.540,75.596
14.550,74.419
14.560,81.664
14.570,80.996
14.580,77.070
14.590,79.597
14.600,81.481
14.610,76.214
14.620,76.685
14.630,73.460
14.640,75.340
14.650,78.166
14.660,78.654
14.670,81.175
14.680,77.536
14.690,73.489
14.700,81.619
14.710,73.734
14.720,79.492
14.730,77.437
14.740,80.431
14.750,79.094
14.760,75.941
14.770,74.903
14.780,74.510
14.790,79.146
14.800,80.716
14.810,75.482
14.820,80.979
14.830,77.908
14.840,77.041
14.850,74.168
14.860,81.648
14.870,76.455
14.880,77.100
14.890,79.894
14.900,81.662
14.910,76.872
14.920,76.760
14.930,78.990
14.940,77.908
14.950,76.732
14.960,81.023
14.970,80.279
14.980,77.014
14.990,81.007
15.000,74.876
15.010,75.823
15.020,80.419
15.030,82.378
15.040,87.517
15.050,88.114
15.060,86.192
15.070,88.088
15.080,89.839
15.090,93.414
15.100,92.177
15.110,98.932
15.120,98.914
15.130,100.239
15.140,105.276
15.150,104.785
15.160,107.578
15.170,109.403
15.180,107.720
15.190,111.049
15.200,113.627
15.210,117.254
15.220,115.067
15.230,120.341
15.240,119.324
15.250,126.498
15.260,124.932
15.270,126.223
15.280,123.725
15.290,131.577
15.300,129.659
15.310,135.911
15.320,138.571
15.330,135.935
15.340,137.508
15.350,141.405
15.360,142.591
15.370,147.627
15.380,143.586
15.390,150.928
15.400,153.240
15.410,154.909
15.420,152.860
15.430,152.165
15.440,155.662
15.450,156.114
15.460,163.654
15.470,158.019
15.480,161.137
15.490,162.919
15.500,171.142
15.510,164.989
15.520,174.418
15.530,174.545
15.540,170.674
15.550,175.417
15.560,179.277
15.570,176.766
15.580,185.701
15.590,180.866
15.600,184.235
15.610,190.778
15.620,185.051
15.630,189.077
15.640,193.856
15.650,191.171
15.660,198.863
15.670,196.778
15.680,202.193
15.690,198.064
15.700,204.394
15.710,201.767
15.720,203.690
15.730,212.683
15.740,206.337
15.750,212.261
15.760,211.634
15.770,212.062
15.780,215.702
15.790,220.559
15.800,222.804
15.810,224.933
15.820,225.455
15.830,224.536
15.840,230.593
15.850,228.366
15.860,235.669
15.870,231.415
15.880,233.435
15.890,237.085
15.900,239.545
15.910,243.770
15.920,242.579
15.930,247.909
15.940,243.545
15.950,246.803
15.960,248.620
15.970,254.339
15.980,257.115
15.990,256.852
16.000,252.959
16.010,256.408
16.020,255.068
16.030,253.331
16.040,253.193
16.050,257.867
16.060,254.186
16.070,258.216
16.080,256.704
16.090,254.119
16.100,253.708
16.110,252.788
16.120,255.917
16.130,254.671
16.140,257.782
16.150,254.812
16.160,253.306
16.170,258.767
16.180,255.229
16.190,259.981
16.200,257.134
16.210,253.746
16.220,253.736
16.230,256.410
16.240,256.621
16.250,258.688
16.260,253.312
16.270,258.527
16.280,259.656
16.290,255.749
16.300,254.545
16.310,258.833
16.320,258.276
16.330,256.855
16.340,254.756
16.350,260.122
16.360,258.298
16.370,254.190
16.380,251.885
16.390,258.431
16.400,253.200
16.410,253.502
16.420,258.176
16.430,258.673
16.440,259.445
16.450,254.872
16.460,255.433
16.470,254.024
16.480,253.755
16.490,257.152
16.500,254.018
16.510,256.936
16.520,258.924
16.530,251.836
16.540,252.040
16.550,252.003
16.560,252.873
16.570,257.307
16.580,255.353
16.590,254.528
16.600,252.185
16.610,253.786
16.620,251.731
16.630,259.627
16.640,259.137
16.650,259.749
16.660,258.385
16.670,252.746
16.680,254.990
16.690,257.126
16.700,257.373
16.710,258.971
16.720,254.103
16.730,258.929
16.740,259.124
16.750,253.768
16.760,255.133
16.770,258.104
16.780,257.736
16.790,257.696
16.800,257.781
16.810,254.842
16.820,256.536
16.830,259.241
16.840,256.166
16.850,258.248
16.860,252.248
16.870,252.854
16.880,251.124
16.890,255.812
16.900,258.029
16.910,257.353
16.920,255.585
16.930,254.334
16.940,258.276
16.950,252.333
16.960,252.966
16.970,255.877
16.980,257.824
16.990,256.116
17.000,73.865
17.010,74.140
17.020,78.147
17.030,72.667
17.040,72.681
17.050,72.746
17.060,73.882
17.070,77.447
17.080,72.227
17.090,77.621
17.100,75.635
17.110,76.780
17.120,74.312
17.130,78.159
17.140,72.260
17.150,72.240
17.160,73.769
17.170,72.675
17.180,75.885
17.190,77.142
17.200,73.572
17.210,74.278
17.220,79.340
17.230,76.238
17.240,75.172
17.250,79.708
17.260,78.532
17.270,75.851
17.280,72.720
17.290,79.989
17.300,74.065
17.310,72.918
17.320,78.005
17.330,75.945
17.340,76.725
17.350,77.505
17.360,78.052
17.370,80.447
17.380,79.814
17.390,78.920
17.400,73.465
17.410,79.429
17.420,73.837
17.430,76.597
17.440,78.288
17.450,74.261
17.460,72.611
17.470,80.275
