t_s,force_N
1.410,60.458
1.420,61.054
1.430,64.188
1.440,58.489
1.450,58.446
1.460,59.442
1.470,62.234
1.480,63.854
1.490,60.256
1.500,62.664
1.510,63.720
1.520,59.728
1.530,61.953
1.540,61.470
1.550,60.360
1.560,59.087
1.570,62.875
1.580,63.884
1.590,61.537
1.600,63.888
1.610,61.699
1.620,61.653
1.630,59.333
1.640,64.016
1.650,61.155
1.660,64.172
1.670,61.459
1.680,61.279
1.690,63.228
1.700,62.740
1.710,63.663
1.720,60.764
1.730,59.642
1.740,60.898
1.750,62.951
1.760,58.363
1.770,61.616
1.780,61.105
1.790,58.220
1.800,60.125
1.810,62.606
1.820,60.269
1.830,62.585
1.840,59.485
1.850,62.819
1.860,61.725
1.870,63.146
1.880,60.215
1.890,59.796
1.900,58.283
1.910,61.124
1.920,58.381
1.930,60.408
1.940,63.521
1.950,63.220
1.960,61.921
1.970,63.723
1.980,63.271
1.990,61.421
2.000,58.765
2.010,58.990
2.020,62.605
2.030,63.223
2.040,62.515
2.050,60.118
2.060,63.251
2.070,60.102
2.080,63.414
2.090,59.200
2.100,59.931
2.110,62.202
2.120,60.423
2.130,64.027
2.140,60.129
2.150,60.506
2.160,58.790
2.170,63.920
2.180,59.111
2.190,62.305
2.200,61.166
2.210,60.298
2.220,59.935
2.230,58.550
2.240,61.971
2.250,59.283
2.260,59.983
2.270,63.568
2.280,60.723
2.290,61.062
2.300,63.296
2.310,63.841
2.320,63.289
2.330,63.135
2.340,60.701
2.350,62.625
2.360,62.856
2.370,63.495
2.380,59.784
2.390,59.938
2.400,59.614
2.410,62.951
2.420,61.679
2.430,60.445
2.440,60.386
2.450,59.987
2.460,59.890
2.470,60.890
2.480,63.749
2.490,60.933
2.500,60.125
2.510,60.904
2.520,62.789
2.530,61.761
2.540,60.988
2.550,60.894
2.560,62.478
2.570,62.718
2.580,59.951
2.590,60.100
2.600,63.865
2.610,60.528
2.620,63.283
2.630,60.963
2.640,59.944
2.650,60.224
2.660,60.465
2.670,62.852
2.680,59.906
2.690,59.702
2.700,59.784
2.710,62.469
2.720,60.667
2.730,58.152
2.740,58.816
2.750,62.640
2.760,62.609
2.770,61.060
2.780,63.743
2.790,59.388
2.800,58.163
2.810,58.451
2.820,61.896
2.830,63.596
2.840,63.173
2.850,60.907
2.860,60.270
2.870,58.827
2.880,58.317
2.890,62.356
2.900,62.928
2.910,61.216
2.920,61.839
2.930,59.908
2.940,59.791
2.950,63.404
2.960,58.910
2.970,62.514
2.980,61.844
2.990,62.436
3.000,61.136
3.010,63.199
3.020,60.882
3.030,60.402
3.040,62.255
3.050,58.395
3.060,63.619
3.070,63.455
3.080,59.797
3.090,61.859
3.100,59.412
3.110,62.925
3.120,59.355
3.130,61.419
3.140,59.890
3.150,59.520
3.160,59.319
3.170,59.414
3.180,63.518
3.190,59.235
3.200,57.621
3.210,59.640
3.220,59.175
3.230,59.033
3.240,59.696
3.250,60.273
3.260,62.038
3.270,58.188
3.280,61.096
3.290,57.825
3.300,58.525
3.310,60.078
3.320,59.116
3.330,61.642
3.340,62.627
3.350,58.627
3.360,57.749
3.370,58.188
3.380,60.212
3.390,62.071
3.400,61.321
3.410,58.492
3.420,59.702
3.430,63.438
3.440,63.316
3.450,61.177
3.460,59.596
3.470,58.755
3.480,60.815
3.490,62.179
3.500,58.303
3.510,62.620
3.520,62.977
3.530,61.529
3.540,60.825
3.550,63.167
3.560,61.087
3.570,58.296
3.580,61.004
3.590,62.546
3.600,60.923
3.610,61.935
3.620,58.216
3.630,60.423
3.640,59.509
3.650,57.882
3.660,62.451
3.670,61.466
3.680,60.104
3.690,59.322
3.700,59.894
3.710,61.699
3.720,62.443
3.730,60.826
3.740,63.263
3.750,61.694
3.760,61.634
3.770,62.802
3.780,61.345
3.790,59.428
3.800,60.344
3.810,63.268
3.820,57.506
3.830,63.170
3.840,59.346
3.850,59.042
3.860,61.477
3.870,57.701
3.880,61.603
3.890,61.086
3.900,58.243
3.910,59.315
3.920,62.223
3.930,57.441
3.940,57.872
3.950,61.400
3.960,62.558
3.970,58.568
3.980,60.714
3.990,59.589
4.000,62.826
4.010,58.425
4.020,57.748
4.030,60.345
4.040,63.345
4.050,59.809
4.060,60.240
4.070,62.220
4.080,61.033
4.090,60.425
4.100,62.718
4.110,62.845
4.120,63.219
4.130,57.595
4.140,59.866
4.150,62.222
4.160,59.236
4.170,58.581
4.180,62.578
4.190,59.359
4.200,58.262
4.210,57.635
4.220,58.930
4.230,59.207
4.240,59.822
4.250,62.002
4.260,63.324
4.270,57.916
4.280,57.680
4.290,60.310
4.300,57.522
4.310,58.017
4.320,57.502
4.330,60.456
4.340,57.524
4.350,59.131
4.360,59.797
4.370,58.044
4.380,60.773
4.390,58.847
4.400,60.541
4.410,58.895
4.420,60.371
4.430,60.661
4.440,59.425
4.450,57.383
4.460,58.418
4.470,60.542
4.480,57.580
4.490,62.669
4.500,61.908
4.510,58.567
4.520,60.953
4.530,58.791
4.540,59.073
4.550,61.079
4.560,62.147
4.570,61.682
4.580,62.752
4.590,58.632
4.600,57.164
4.610,62.922
4.620,59.857
4.630,60.450
4.640,62.621
4.650,60.537
4.660,59.833
4.670,62.294
4.680,59.329
4.690,59.673
4.700,61.299
4.710,58.289
4.720,58.147
4.730,61.529
4.740,60.098
4.750,61.912
4.760,62.863
4.770,58.907
4.780,60.917
4.790,61.535
4.800,60.744
4.810,60.227
4.820,57.932
4.830,60.948
4.840,61.941
4.850,62.587
4.860,59.213
4.870,57.117
4.880,61.942
4.890,57.873
4.900,61.123
4.910,63.045
4.920,58.518
4.930,58.418
4.940,58.069
4.950,59.487
4.960,57.632
4.970,59.744
4.980,62.006
4.990,58.056
5.000,62.140
5.010,59.165
5.020,61.940
5.030,60.788
5.040,59.397
5.050,61.405
5.060,60.736
5.070,58.429
5.080,60.621
5.090,57.959
5.100,57.113
5.110,60.309
5.120,60.602
5.130,57.017
5.140,58.015
5.150,57.832
5.160,58.460
5.170,59.941
5.180,58.018
5.190,61.194
5.200,58.757
5.210,61.623
5.220,58.974
5.230,63.109
5.240,62.510
5.250,62.029
5.260,62.724
5.270,62.690
5.280,62.161
5.290,61.182
5.300,62.848
5.310,62.373
5.320,61.685
5.330,59.763
5.340,62.516
5.350,60.492
5.360,57.095
5.370,61.468
5.380,58.376
5.390,59.530
5.400,61.380
5.410,61.102
5.420,59.687
5.430,60.186
5.440,60.406
5.450,61.758
5.460,59.235
5.470,57.142
5.480,58.557
5.490,61.492
5.500,59.792
5.510,58.231
5.520,61.370
5.530,62.325
5.540,59.837
5.550,58.446
5.560,62.166
5.570,61.123
5.580,58.594
5.590,61.597
5.600,58.816
5.610,61.555
5.620,57.756
5.630,60.913
5.640,60.994
5.650,59.671
5.660,58.574
5.670,62.315
5.680,59.483
5.690,61.794
5.700,58.468
5.710,57.256
5.720,57.206
5.730,60.928
5.740,60.151
5.750,62.716
5.760,59.608
5.770,58.536
5.780,59.689
5.790,62.370
5.800,56.808
5.810,57.197
5.820,59.959
5.830,57.606
5.840,61.482
5.850,59.214
5.860,60.581
5.870,62.915
5.880,61.507
5.890,61.247
5.900,61.274
5.910,60.804
5.920,62.246
5.930,62.844
5.940,57.389
5.950,57.724
5.960,62.033
5.970,56.976
5.980,59.526
5.990,57.343
6.000,56.921
6.010,60.752
6.020,60.904
6.030,57.631
6.040,60.339
6.050,60.283
6.060,59.737
6.070,62.331
6.080,61.255
6.090,58.706
6.100,57.040
6.110,62.501
6.120,60.410
6.130,60.847
6.140,62.454
6.150,59.130
6.160,61.348
6.170,62.077
6.180,58.273
6.190,56.932
6.200,59.596
6.210,57.528
6.220,57.306
6.230,57.311
6.240,59.253
6.250,57.306
6.260,60.974
6.270,58.733
6.280,57.863
6.290,60.762
6.300,59.385
6.310,60.291
6.320,58.576
6.330,58.600
6.340,60.946
6.350,57.520
6.360,59.592
6.370,60.785
6.380,56.968
6.390,56.775
6.400,58.636
6.410,58.578
6.420,56.648
6.430,57.380
6.440,61.428
6.450,59.262
6.460,56.754
6.470,58.396
6.480,61.074
6.490,60.766
6.500,56.845
6.510,59.411
6.520,61.928
6.530,61.460
6.540,56.654
6.550,58.224
6.560,58.842
6.570,58.304
6.580,60.432
6.590,58.557
6.600,57.484
6.610,62.012
6.620,61.557
6.630,61.405
6.640,58.292
6.650,59.555
6.660,61.285
6.670,62.586
6.680,62.083
6.690,59.990
6.700,57.314
6.710,58.190
6.720,58.640
6.730,60.882
6.740,60.191
6.750,61.076
6.760,56.847
6.770,58.668
6.780,57.295
6.790,62.013
6.800,59.350
6.810,59.993
6.820,60.001
6.830,57.024
6.840,57.439
6.850,59.695
6.860,61.970
6.870,56.531
6.880,57.075
6.890,57.928
6.900,58.047
6.910,60.921
6.920,58.436
6.930,61.119
6.940,61.226
6.950,60.285
6.960,56.578
6.970,60.220
6.980,59.809
6.990,61.008
7.000,60.981
7.010,59.863
7.020,61.318
7.030,58.472
7.040,59.001
7.050,59.246
7.060,60.894
7.070,56.958
7.080,58.747
7.090,59.153
7.100,58.401
7.110,60.543
7.120,61.937
7.130,56.764
7.140,61.819
7.150,61.276
7.160,58.590
7.170,58.294
7.180,60.447
7.190,62.450
7.200,57.814
7.210,57.706
7.220,56.639
7.230,62.174
7.240,59.420
7.250,58.154
7.260,60.908
7.270,60.894
7.280,61.987
7.290,58.716
7.300,57.882
7.310,59.235
7.320,57.541
7.330,57.589
7.340,60.859
7.350,60.089
7.360,58.619
7.370,61.164
7.380,58.609
7.390,61.032
7.400,61.303
7.410,58.729
7.420,60.312
7.430,56.562
7.440,59.668
7.450,57.370
7.460,57.820
7.470,61.640
7.480,56.428
7.490,61.726
7.500,57.708
7.510,61.113
7.520,61.672
7.530,59.156
7.540,56.926
7.550,59.675
7.560,61.189
7.570,59.936
7.580,59.086
7.590,58.320
7.600,58.578
7.610,57.101
7.620,58.963
7.630,60.453
7.640,58.120
7.650,61.318
7.660,57.726
7.670,56.363
7.680,56.852
7.690,60.283
7.700,59.753
7.710,58.068
7.720,58.038
7.730,56.615
7.740,59.229
7.750,62.035
7.760,58.666
7.770,58.225
7.780,59.434
7.790,56.386
7.800,58.133
7.810,56.717
7.820,57.691
7.830,58.411
7.840,61.360
7.850,61.324
7.860,58.559
7.870,59.625
7.880,60.053
7.890,56.465
7.900,60.457
7.910,56.676
7.920,60.884
7.930,57.244
7.940,56.235
7.950,57.877
7.960,60.149
7.970,59.203
7.980,58.583
7.990,58.339
8.000,57.628
8.010,56.834
8.020,58.952
8.030,59.098
8.040,57.551
8.050,59.988
8.060,59.295
8.070,56.156
8.080,59.536
8.090,57.166
8.100,60.157
8.110,60.587
8.120,62.244
8.130,60.455
8.140,57.743
8.150,62.098
8.160,60.482
8.170,60.819
8.180,61.928
8.190,57.990
8.200,59.534
8.210,61.008
8.220,57.058
8.230,61.553
8.240,59.866
8.250,56.807
8.260,58.594
8.270,59.324
8.280,60.848
8.290,57.443
8.300,58.407
8.310,59.592
8.320,61.102
8.330,57.695
8.340,58.982
8.350,60.404
8.360,57.542
8.370,61.246
8.380,61.383
8.390,61.951
8.400,58.876
8.410,56.606
8.420,58.559
8.430,59.390
8.440,58.918
8.450,57.303
8.460,56.395
8.470,60.671
8.480,60.489
8.490,59.943
8.500,60.765
8.510,58.694
8.520,56.557
8.530,60.163
8.540,56.860
8.550,59.982
8.560,60.061
8.570,57.400
8.580,61.950
8.590,57.875
8.600,59.450
8.610,58.713
8.620,58.383
8.630,58.162
8.640,59.630
8.650,56.495
8.660,60.865
8.670,56.209
8.680,57.799
8.690,57.046
8.700,56.019
8.710,61.769
8.720,60.851
8.730,56.818
8.740,59.937
8.750,55.940
8.760,59.385
8.770,57.257
8.780,59.165
8.790,61.686
8.800,56.973
8.810,60.633
8.820,60.082
8.830,58.977
8.840,60.659
8.850,57.954
8.860,57.198
8.870,57.869
8.880,58.262
8.890,61.236
8.900,58.278
8.910,58.454
8.920,59.379
8.930,56.519
8.940,61.742
8.950,61.200
8.960,58.009
8.970,61.981
8.980,58.714
8.990,56.788
9.000,61.542
9.010,56.595
9.020,56.887
9.030,58.017
9.040,58.024
9.050,57.817
9.060,58.188
9.070,57.805
9.080,59.069
9.090,58.234
9.100,56.428
9.110,58.638
9.120,55.948
9.130,57.677
9.140,56.397
9.150,56.867
9.160,58.529
9.170,59.671
9.180,58.834
9.190,58.712
9.200,56.883
9.210,56.194
9.220,56.918
9.230,57.994
9.240,60.678
9.250,57.149
9.260,59.541
9.270,56.520
9.280,60.177
9.290,58.008
9.300,60.462
9.310,61.151
9.320,61.310
9.330,59.027
9.340,58.040
9.350,60.698
9.360,58.794
9.370,61.610
9.380,57.342
9.390,59.428
9.400,56.235
9.410,61.834
9.420,59.726
9.430,56.177
9.440,55.934
9.450,61.270
9.460,59.343
9.470,57.718
9.480,59.542
9.490,57.070
9.500,59.603
9.510,60.841
9.520,60.900
9.530,57.007
9.540,57.080
9.550,56.288
9.560,60.867
9.570,59.761
9.580,58.495
9.590,61.441
9.600,58.068
9.610,61.422
9.620,59.768
9.630,60.342
9.640,56.454
9.650,58.806
9.660,61.192
9.670,61.309
9.680,56.961
9.690,60.150
9.700,57.081
9.710,56.082
9.720,60.135
9.730,57.301
9.740,58.168
9.750,60.333
9.760,57.896
9.770,57.535
9.780,56.933
9.790,59.993
9.800,57.915
9.810,58.849
9.820,59.387
9.830,57.917
9.840,58.866
9.850,58.658
9.860,59.888
9.870,57.425
9.880,56.855
9.890,55.647
9.900,59.336
9.910,59.990
9.920,60.563
9.930,56.338
9.940,61.398
9.950,60.965
9.960,59.360
9.970,57.932
9.980,58.348
9.990,61.490
10.000,60.069
10.010,56.645
10.020,59.700
10.030,56.369
10.040,59.680
10.050,59.211
10.060,59.239
10.070,57.770
10.080,58.987
10.090,59.905
10.100,60.297
10.110,56.405
10.120,59.036
10.130,58.569
10.140,57.472
10.150,58.875
10.160,59.896
10.170,56.867
10.180,55.698
10.190,58.761
10.200,59.975
10.210,57.492
10.220,56.584
10.230,58.255
10.240,60.661
10.250,56.226
10.260,59.252
10.270,60.794
10.280,56.777
10.290,56.310
10.300,56.345
10.310,60.685
10.320,57.570
10.330,60.328
10.340,58.270
10.350,56.937
10.360,58.538
10.370,57.487
10.380,56.819
10.390,59.336
10.400,61.551
10.410,58.392
10.420,56.646
10.430,61.539
10.440,61.181
10.450,60.683
10.460,61.035
10.470,59.211
10.480,61.139
10.490,59.384
10.500,61.348
10.510,60.171
10.520,58.181
10.530,60.509
10.540,55.586
10.550,55.486
10.560,58.746
10.570,55.750
10.580,56.655
10.590,59.469
10.600,57.875
10.610,58.627
10.620,57.848
10.630,57.971
10.640,56.111
10.650,55.842
10.660,57.429
10.670,56.185
10.680,56.338
10.690,57.551
10.700,59.814
10.710,55.962
10.720,55.369
10.730,59.076
10.740,56.544
10.750,56.523
10.760,58.717
10.770,57.256
10.780,57.439
10.790,59.428
10.800,58.529
10.810,56.214
10.820,61.345
10.830,57.181
10.840,57.055
10.850,58.323
10.860,56.816
10.870,57.015
10.880,61.066
10.890,60.388
10.900,59.563
10.910,57.020
10.920,58.127
10.930,55.764
10.940,56.738
10.950,57.091
10.960,59.819
10.970,57.816
10.980,59.902
10.990,60.055
11.000,57.717
11.010,60.859
11.020,55.661
11.030,60.967
11.040,57.245
11.050,57.864
11.060,60.293
11.070,60.927
11.080,60.270
11.090,56.151
11.100,59.477
11.110,57.174
11.120,57.009
11.130,55.210
11.140,59.767
11.150,58.450
11.160,57.134
11.170,60.210
11.180,59.197
11.190,57.815
11.200,59.749
11.210,56.613
11.220,58.067
11.230,56.561
11.240,61.160
11.250,59.615
11.260,55.818
11.270,58.013
11.280,60.353
11.290,58.604
11.300,60.425
11.310,55.919
11.320,57.005
11.330,58.446
11.340,57.483
11.350,57.955
11.360,56.856
11.370,59.610
11.380,58.009
11.390,58.303
11.400,59.427
11.410,59.884
11.420,59.085
11.430,57.506
11.440,57.457
11.450,57.812
11.460,56.594
11.470,59.633
11.480,58.726
11.490,57.510
11.500,55.990
11.510,56.158
11.520,57.401
11.530,57.528
11.540,59.610
11.550,58.554
11.560,56.927
11.570,60.182
11.580,61.067
11.590,55.285
11.600,57.758
11.610,56.416
11.620,57.952
11.630,55.197
11.640,58.177
11.650,56.637
11.660,55.664
11.670,56.644
11.680,57.116
11.690,58.647
11.700,57.268
11.710,59.145
11.720,55.517
11.730,57.883
11.740,59.697
11.750,59.120
11.760,56.170
11.770,59.056
11.780,60.259
11.790,56.617
11.800,58.145
11.810,59.108
11.820,57.445
11.830,56.563
11.840,59.368
11.850,57.905
11.860,59.403
11.870,55.301
11.880,56.026
11.890,58.343
11.900,55.948
11.910,61.089
11.920,60.022
11.930,59.732
11.940,60.892
11.950,56.035
11.960,59.329
11.970,54.954
11.980,59.515
11.990,55.520
12.000,55.463
12.010,59.275
12.020,59.290
12.030,56.372
12.040,56.626
12.050,60.488
12.060,59.977
12.070,59.445
12.080,59.632
12.090,57.139
12.100,58.114
12.110,58.744
12.120,55.863
12.130,60.857
12.140,56.325
12.150,58.776
12.160,60.478
12.170,55.389
12.180,58.994
12.190,56.002
12.200,58.972
12.210,60.743
12.220,60.234
12.230,55.059
12.240,59.765
12.250,60.693
12.260,59.449
12.270,55.731
12.280,55.779
12.290,56.176
12.300,57.062
12.310,56.019
12.320,57.205
12.330,59.556
12.340,59.342
12.350,60.368
12.360,54.948
12.370,60.846
12.380,60.763
12.390,59.721
12.400,54.813
12.410,54.963
12.420,56.360
12.430,55.968
12.440,60.542
12.450,59.695
12.460,60.310
12.470,56.489
12.480,57.603
12.490,57.035
12.500,58.151
12.510,56.815
12.520,57.852
12.530,58.134
12.540,57.176
12.550,60.535
12.560,57.406
12.570,55.815
12.580,56.967
12.590,59.289
12.600,55.994
12.610,55.328
12.620,55.501
12.630,58.713
12.640,54.809
12.650,59.892
12.660,59.977
12.670,59.288
12.680,59.398
12.690,59.166
12.700,59.992
12.710,56.137
12.720,55.227
12.730,59.405
12.740,60.129
12.750,58.410
12.760,60.106
12.770,59.614
12.780,58.385
12.790,59.822
12.800,55.807
12.810,56.353
12.820,56.092
12.830,57.759
12.840,55.545
12.850,60.458
12.860,58.178
12.870,59.918
12.880,56.516
12.890,59.838
12.900,58.614
12.910,59.956
12.920,55.520
12.930,56.139
12.940,55.620
12.950,58.156
12.960,56.878
12.970,60.062
12.980,58.052
12.990,58.573
13.000,59.334
13.010,55.660
13.020,54.974
13.030,58.507
13.040,57.669
13.050,58.341
13.060,59.409
13.070,60.279
13.080,59.883
13.090,59.092
13.100,56.882
13.110,58.463
13.120,56.589
13.130,55.203
13.140,59.735
13.150,58.811
13.160,58.426
13.170,57.148
13.180,57.403
13.190,58.481
13.200,60.463
13.210,55.136
13.220,55.058
13.230,55.875
13.240,55.601
13.250,57.371
13.260,58.037
13.270,58.844
13.280,58.281
13.290,58.529
13.300,56.938
13.310,59.675
13.320,57.680
13.330,54.636
13.340,59.197
13.350,59.713
13.360,54.526
13.370,59.048
13.380,55.100
13.390,56.335
13.400,55.953
13.410,60.217
13.420,56.255
13.430,58.384
13.440,58.357
13.450,59.286
13.460,56.088
13.470,57.591
13.480,57.485
13.490,55.080
13.500,59.650
13.510,59.277
13.520,58.274
13.530,54.705
13.540,54.972
13.550,57.773
13.560,55.091
13.570,57.815
13.580,58.822
13.590,57.365
13.600,58.435
13.610,55.441
13.620,55.659
13.630,58.558
13.640,54.683
13.650,59.647
13.660,58.470
13.670,56.982
13.680,57.510
13.690,56.863
13.700,58.879
13.710,57.833
13.720,58.464
13.730,59.749
13.740,59.083
13.750,54.607
13.760,59.535
13.770,54.788
13.780,56.199
13.790,58.179
13.800,55.031
13.810,54.577
13.820,59.186
13.830,56.909
13.840,56.049
13.850,54.702
13.860,60.050
13.870,57.965
13.880,60.014
13.890,55.000
13.900,58.825
13.910,55.404
13.920,54.648
13.930,57.766
13.940,60.185
13.950,60.069
13.960,56.406
13.970,56.075
13.980,54.802
13.990,57.337
14.000,55.148
14.010,57.024
14.020,55.511
14.030,57.643
14.040,57.474
14.050,59.348
14.060,57.901
14.070,56.043
14.080,58.589
14.090,56.239
14.100,54.402
14.110,55.243
14.120,57.921
14.130,60.371
14.140,59.511
14.150,58.136
14.160,58.805
14.170,57.017
14.180,58.510
14.190,54.413
14.200,55.700
14.210,60.145
14.220,58.180
14.230,57.453
14.240,60.181
14.250,60.380
14.260,55.833
14.270,59.557
14.280,56.697
14.290,54.680
14.300,55.343
14.310,58.936
14.320,57.284
14.330,55.367
14.340,56.829
14.350,56.888
14.360,56.742
14.370,54.354
14.380,57.182
14.390,56.939
14.400,59.012
14.410,56.603
14.420,54.495
14.430,56.880
14.440,54.800
14.450,58.142
14.460,57.350
14.470,54.423
14.480,57.740
14.490,57.898
14.500,60.267
14.510,58.944
14.520,58.301
14.530,55.211
14.540,55.821
14.550,59.537
14.560,57.299
14.570,56.075
14.580,55.831
14.590,58.662
14.600,56.865
14.610,55.420
14.620,55.456
14.630,59.576
14.640,54.243
14.650,54.690
14.660,55.526
14.670,58.203
14.680,57.329
14.690,55.889
14.700,56.190
14.710,58.717
14.720,57.016
14.730,55.091
14.740,56.002
14.750,54.721
14.760,58.420
14.770,56.928
14.780,56.070
14.790,55.013
14.800,59.473
14.810,60.027
14.820,56.348
14.830,55.651
14.840,54.626
14.850,56.913
14.860,57.767
14.870,56.374
14.880,59.105
14.890,56.254
14.900,54.314
14.910,54.577
14.920,55.854
14.930,55.266
14.940,58.461
14.950,55.665
14.960,57.093
14.970,57.574
14.980,54.744
14.990,59.428
15.000,58.092
15.010,60.133
15.020,60.270
15.030,62.704
15.040,61.260
15.050,65.490
15.060,62.787
15.070,68.158
15.080,68.625
15.090,66.799
15.100,73.133
15.110,72.564
15.120,70.987
15.130,75.022
15.140,78.310
15.150,75.988
15.160,81.181
15.170,81.674
15.180,79.386
15.190,80.272
15.200,82.590
15.210,83.583
15.220,89.352
15.230,89.415
15.240,86.980
15.250,91.586
15.260,91.835
15.270,91.273
15.280,94.392
15.290,93.488
15.300,94.643
15.310,97.485
15.320,101.931
15.330,102.888
15.340,104.660
15.350,101.593
15.360,107.800
15.370,108.971
15.380,104.558
15.390,106.859
15.400,113.213
15.410,111.047
15.420,114.967
15.430,111.119
15.440,115.075
15.450,116.950
15.460,118.276
15.470,119.793
15.480,121.954
15.490,120.220
15.500,123.181
15.510,127.349
15.520,126.272
15.530,127.623
15.540,125.806
15.550,127.644
15.560,132.563
15.570,134.053
15.580,131.241
15.590,133.243
15.600,135.117
15.610,140.255
15.620,137.160
15.630,140.979
15.640,141.597
15.650,140.436
15.660,142.283
15.670,146.153
15.680,148.337
15.690,150.911
15.700,146.846
15.710,152.855
15.720,150.952
15.730,152.009
15.740,157.998
15.750,158.851
15.760,160.463
15.770,156.922
15.780,162.898
15.790,161.901
15.800,160.187
15.810,163.694
15.820,165.320
15.830,168.161
15.840,168.653
15.850,171.274
15.860,168.865
15.870,169.703
15.880,174.710
15.890,173.007
15.900,177.205
15.910,177.059
15.920,177.356
15.930,182.062
15.940,182.149
15.950,182.601
15.960,182.513
15.970,182.332
15.980,189.170
15.990,186.262
16.000,188.069
16.010,190.316
16.020,186.614
16.030,190.718
16.040,190.683
16.050,191.336
16.060,189.862
16.070,191.575
16.080,188.410
16.090,191.110
16.100,188.077
16.110,192.122
16.120,191.631
16.130,186.081
16.140,189.320
16.150,189.495
16.160,187.130
16.170,188.902
16.180,191.278
16.190,188.896
16.200,188.926
16.210,187.434
16.220,189.612
16.230,187.256
16.240,189.943
16.250,190.302
16.260,187.658
16.270,191.352
16.280,191.439
16.290,188.912
16.300,191.841
16.310,188.938
16.320,186.486
16.330,187.714
16.340,188.921
16.350,188.427
16.360,190.824
16.370,191.331
16.380,186.685
16.390,186.377
16.400,188.529
16.410,191.932
16.420,191.260
16.430,191.524
16.440,189.995
16.450,191.900
16.460,188.110
16.470,187.236
16.480,191.084
16.490,188.932
16.500,187.558
16.510,191.382
16.520,191.121
16.530,191.650
16.540,190.073
16.550,189.418
16.560,190.345
16.570,188.165
16.580,189.829
16.590,186.612
16.600,188.711
16.610,190.837
16.620,188.277
16.630,188.869
16.640,187.882
16.650,189.914
16.660,185.548
16.670,190.952
16.680,190.079
16.690,187.700
16.700,187.069
16.710,188.312
16.720,188.762
16.730,190.325
16.740,191.354
16.750,188.895
16.760,187.910
16.770,190.287
16.780,191.194
16.790,191.282
16.800,188.917
16.810,189.194
16.820,186.651
16.830,190.812
16.840,185.837
16.850,188.960
16.860,188.778
16.870,188.382
16.880,189.724
16.890,188.473
16.900,191.351
16.910,188.992
16.920,188.579
16.930,186.692
16.940,190.773
16.950,191.329
16.960,186.955
16.970,185.272
16.980,189.511
16.990,188.425
17.000,54.720
17.010,57.202
17.020,54.445
17.030,56.687
17.040,53.425
17.050,58.244
17.060,59.531
17.070,53.687
17.080,57.683
17.090,55.340
17.100,57.008
17.110,56.229
17.120,54.145
17.130,55.267
17.140,55.722
17.150,53.996
17.160,55.353
17.170,55.613
17.180,56.572
17.190,54.599
17.200,57.322
17.210,59.361
17.220,55.035
17.230,58.778
17.240,59.055
17.250,55.535
17.260,58.731
17.270,53.805
17.280,54.669
17.290,56.633
17.300,55.799
17.310,56.082
17.320,53.931
17.330,56.968
17.340,58.844
17.350,54.980
17.360,56.912
17.370,57.849
17.380,59.170
17.390,53.795
17.400,54.527
17.410,58.020
17.420,55.299
17.430,58.938
17.440,57.815
17.450,56.432
17.460,57.910
17.470,55.766
