t_s,force_N
9.310,95.907
9.320,93.649
9.330,96.351
9.340,89.152
9.350,90.723
9.360,88.889
9.370,96.274
9.380,93.425
9.390,97.826
9.400,95.871
9.410,92.999
9.420,89.015
9.430,92.192
9.440,93.495
9.450,90.467
9.460,89.286
9.470,89.999
9.480,88.959
9.490,98.378
9.500,94.653
9.510,89.199
9.520,97.650
9.530,90.817
9.540,95.453
9.550,94.363
9.560,93.528
9.570,95.243
9.580,95.419
9.590,94.946
9.600,92.330
9.610,88.997
9.620,97.752
9.630,97.971
9.640,95.828
9.650,90.251
9.660,94.140
9.670,92.918
9.680,93.587
9.690,92.901
9.700,97.036
9.710,90.759
9.720,91.202
9.730,91.271
9.740,92.809
9.750,96.647
9.760,92.558
9.770,97.719
9.780,91.945
9.790,95.645
9.800,88.763
9.810,92.922
9.820,91.683
9.830,95.145
9.840,89.779
9.850,97.220
9.860,92.367
9.870,91.622
9.880,98.335
9.890,91.810
9.900,89.237
9.910,94.263
9.920,93.003
9.930,95.316
9.940,90.105
9.950,95.288
9.960,89.535
9.970,93.192
9.980,91.190
9.990,95.742
10.000,97.002
10.010,94.101
10.020,93.260
10.030,93.854
10.040,90.655
10.050,95.334
10.060,89.940
10.070,90.536
10.080,95.323
10.090,93.175
10.100,94.100
10.110,94.298
10.120,91.981
10.130,93.763
10.140,96.871
10.150,94.075
10.160,92.290
10.170,97.466
10.180,94.964
10.190,91.038
10.200,95.366
10.210,95.121
10.220,91.578
10.230,97.957
10.240,91.723
10.250,94.152
10.260,91.295
10.270,88.903
10.280,89.079
10.290,98.171
10.300,96.967
10.310,96.150
10.320,88.976
10.330,97.852
10.340,92.587
10.350,93.138
10.360,98.177
10.370,93.225
10.380,95.369
10.390,93.221
10.400,91.223
10.410,93.232
10.420,93.942
10.430,89.881
10.440,95.908
10.450,92.658
10.460,88.354
10.470,96.090
10.480,96.560
10.490,91.490
10.500,97.133
10.510,97.564
10.520,95.395
10.530,95.207
10.540,96.057
10.550,91.132
10.560,96.331
10.570,97.110
10.580,90.872
10.590,98.091
10.600,94.542
10.610,95.221
10.620,90.278
10.630,97.549
10.640,93.965
10.650,97.695
10.660,90.055
10.670,93.753
10.680,88.945
10.690,93.231
10.700,92.852
10.710,92.928
10.720,90.938
10.730,88.779
10.740,90.722
10.750,90.070
10.760,92.104
10.770,92.061
10.780,95.584
10.790,93.425
10.800,88.999
10.810,93.962
10.820,94.473
10.830,88.626
10.840,91.651
10.850,95.047
10.860,96.186
10.870,88.317
10.880,95.345
10.890,90.646
10.900,97.040
10.910,90.895
10.920,93.037
10.930,96.066
10.940,91.432
10.950,96.136
10.960,95.292
10.970,96.804
10.980,93.782
10.990,95.766
11.000,90.470
11.010,92.088
11.020,95.197
11.030,93.297
11.040,93.413
11.050,92.379
11.060,95.914
11.070,92.014
11.080,96.979
11.090,97.337
11.100,88.187
11.110,90.837
11.120,88.362
11.130,92.470
11.140,90.152
11.150,93.173
11.160,93.574
11.170,91.568
11.180,89.047
11.190,92.718
11.200,95.076
11.210,92.128
11.220,91.174
11.230,96.525
11.240,95.622
11.250,93.866
11.260,93.049
11.270,90.195
11.280,89.424
11.290,88.787
11.300,93.382
11.310,92.568
11.320,97.292
11.330,93.184
11.340,90.758
11.350,97.032
11.360,88.978
11.370,94.813
11.380,92.702
11.390,89.126
11.400,96.749
11.410,92.047
11.420,96.818
11.430,91.097
11.440,95.928
11.450,91.618
11.460,96.920
11.470,88.584
11.480,88.684
11.490,90.308
11.500,89.011
11.510,93.622
11.520,93.047
11.530,95.007
11.540,87.958
11.550,92.337
11.560,94.851
11.570,88.121
11.580,89.982
11.590,96.858
11.600,95.839
11.610,88.347
11.620,90.066
11.630,91.078
11.640,94.043
11.650,93.749
11.660,94.702
11.670,89.629
11.680,96.731
11.690,91.759
11.700,92.282
11.710,93.858
11.720,91.079
11.730,93.331
11.740,96.617
11.750,89.462
11.760,95.919
11.770,95.939
11.780,94.336
11.790,94.332
11.800,96.263
11.810,90.684
11.820,94.926
11.830,90.424
11.840,88.280
11.850,96.430
11.860,93.031
11.870,87.978
11.880,90.278
11.890,93.905
11.900,88.686
11.910,91.564
11.920,95.986
11.930,94.416
11.940,91.196
11.950,88.258
11.960,93.162
11.970,90.599
11.980,93.241
11.990,95.107
12.000,90.613
12.010,91.959
12.020,92.100
12.030,89.233
12.040,94.721
12.050,94.796
12.060,92.974
12.070,89.053
12.080,96.209
12.090,88.480
12.100,97.218
12.110,94.485
12.120,96.220
12.130,92.542
12.140,93.470
12.150,94.359
12.160,90.261
12.170,94.755
12.180,95.656
12.190,88.678
12.200,91.976
12.210,95.103
12.220,92.287
12.230,94.540
12.240,89.306
12.250,92.886
12.260,89.573
12.270,88.368
12.280,93.782
12.290,93.253
12.300,96.443
12.310,90.000
12.320,93.422
12.330,93.473
12.340,90.474
12.350,91.294
12.360,90.732
12.370,96.592
12.380,87.646
12.390,93.091
12.400,88.555
12.410,88.033
12.420,96.854
12.430,88.679
12.440,91.951
12.450,88.099
12.460,93.423
12.470,87.522
12.480,97.111
12.490,96.640
12.500,95.075
12.510,93.544
12.520,92.008
12.530,90.118
12.540,88.579
12.550,97.128
12.560,93.248
12.570,92.184
12.580,95.497
12.590,90.401
12.600,92.586
12.610,96.181
12.620,94.174
12.630,91.470
12.640,87.368
12.650,92.769
12.660,87.721
12.670,89.656
12.680,91.315
12.690,92.649
12.700,88.895
12.710,91.155
12.720,95.956
12.730,91.502
12.740,94.133
12.750,91.227
12.760,88.252
12.770,93.751
12.780,91.680
12.790,96.327
12.800,96.229
12.810,95.902
12.820,87.461
12.830,93.733
12.840,90.579
12.850,90.090
12.860,96.147
12.870,91.116
12.880,94.344
12.890,90.680
12.900,94.750
12.910,88.343
12.920,96.831
12.930,89.558
12.940,87.484
12.950,92.293
12.960,96.828
12.970,90.326
12.980,91.004
12.990,94.083
13.000,88.995
13.010,90.221
13.020,93.883
13.030,88.433
13.040,90.960
13.050,92.589
13.060,92.146
13.070,93.083
13.080,92.804
13.090,91.961
13.100,95.983
13.110,93.774
13.120,95.241
13.130,94.487
13.140,95.351
13.150,90.311
13.160,92.666
13.170,94.791
13.180,95.257
13.190,87.670
13.200,89.498
13.210,88.983
13.220,90.955
13.230,91.484
13.240,93.882
13.250,95.901
13.260,96.294
13.270,95.072
13.280,96.705
13.290,96.646
13.300,91.441
13.310,94.170
13.320,93.502
13.330,94.680
13.340,91.120
13.350,89.136
13.360,93.498
13.370,95.132
13.380,88.259
13.390,96.737
13.400,94.791
13.410,90.771
13.420,87.460
13.430,89.751
13.440,88.501
13.450,87.645
13.460,92.770
13.470,90.617
13.480,93.299
13.490,93.021
13.500,91.453
13.510,88.242
13.520,96.100
13.530,87.868
13.540,95.527
13.550,95.031
13.560,92.485
13.570,90.828
13.580,87.836
13.590,89.769
13.600,88.252
13.610,93.053
13.620,95.952
13.630,94.845
13.640,93.089
13.650,90.767
13.660,89.006
13.670,93.608
13.680,88.062
13.690,87.464
13.700,95.523
13.710,96.507
13.720,91.983
13.730,91.571
13.740,92.516
13.750,90.668
13.760,92.331
13.770,94.324
13.780,92.160
13.790,95.421
13.800,91.793
13.810,86.910
13.820,86.909
13.830,87.906
13.840,95.989
13.850,88.281
13.860,87.022
13.870,93.769
13.880,91.564
13.890,91.340
13.900,94.994
13.910,92.050
13.920,92.177
13.930,89.252
13.940,89.281
13.950,87.802
13.960,88.467
13.970,86.911
13.980,92.802
13.990,95.024
14.000,96.289
14.010,86.683
14.020,89.842
14.030,96.129
14.040,87.032
14.050,87.398
14.060,93.538
14.070,91.220
14.080,96.050
14.090,92.810
14.100,95.954
14.110,91.887
14.120,91.530
14.130,96.410
14.140,88.858
14.150,90.469
14.160,93.883
14.170,92.630
14.180,92.806
14.190,94.451
14.200,92.352
14.210,92.627
14.220,91.834
14.230,93.360
14.240,89.551
14.250,95.190
14.260,86.763
14.270,90.115
14.280,90.619
14.290,95.548
14.300,87.022
14.310,92.950
14.320,96.148
14.330,87.824
14.340,87.725
14.350,89.826
14.360,88.652
14.370,91.244
14.380,89.001
14.390,92.749
14.400,88.518
14.410,87.203
14.420,87.706
14.430,93.157
14.440,90.552
14.450,88.847
14.460,89.613
14.470,94.821
14.480,89.404
14.490,94.765
14.500,92.212
14.510,87.565
14.520,95.794
14.530,92.185
14.540,92.412
14.550,92.370
14.560,89.462
14.570,87.591
14.580,90.285
14.590,87.161
14.600,94.926
14.610,94.474
14.620,92.679
14.630,91.721
14.640,92.300
14.650,91.457
14.660,91.858
14.670,94.602
14.680,90.345
14.690,95.789
14.700,90.189
14.710,94.993
14.720,93.273
14.730,91.346
14.740,94.289
14.750,88.506
14.760,89.909
14.770,90.145
14.780,94.839
14.790,90.002
14.800,89.582
14.810,94.762
14.820,87.112
14.830,91.374
14.840,94.517
14.850,89.561
14.860,88.489
14.870,92.190
14.880,89.819
14.890,93.539
14.900,88.384
14.910,91.896
14.920,90.131
14.930,93.731
14.940,96.001
14.950,90.006
14.960,90.159
14.970,93.971
14.980,94.807
14.990,93.747
15.000,92.461
15.010,92.974
15.020,96.225
15.030,98.061
15.040,99.676
15.050,103.575
15.060,107.024
15.070,102.637
15.080,103.233
15.090,111.021
15.100,112.611
15.110,111.550
15.120,120.689
15.130,116.232
15.140,123.888
15.150,127.270
15.160,125.148
15.170,131.801
15.180,127.724
15.190,128.123
15.200,131.630
15.210,134.702
15.220,134.666
15.230,137.731
15.240,145.961
15.250,144.416
15.260,147.613
15.270,152.729
15.280,145.873
15.290,148.206
15.300,152.653
15.310,156.774
15.320,156.748
15.330,162.608
15.340,167.895
15.350,163.799
15.360,169.585
15.370,166.440
15.380,174.273
15.390,174.495
15.400,178.095
15.410,176.523
15.420,179.738
15.430,178.123
15.440,187.888
15.450,183.358
15.460,191.294
15.470,192.838
15.480,188.403
15.490,198.026
15.500,200.134
15.510,197.799
15.520,198.220
15.530,206.759
15.540,204.223
15.550,209.507
15.560,214.345
15.570,215.271
15.580,214.216
15.590,220.744
15.600,221.284
15.610,223.746
15.620,225.675
15.630,220.341
15.640,231.085
15.650,227.903
15.660,232.413
15.670,230.268
15.680,236.284
15.690,240.159
15.700,234.295
15.710,244.793
15.720,238.671
15.730,246.289
15.740,251.425
15.750,250.386
15.760,254.582
15.770,251.820
15.780,251.729
15.790,261.556
15.800,260.558
15.810,260.967
15.820,266.155
15.830,267.937
15.840,273.041
15.850,266.285
15.860,273.689
15.870,274.879
15.880,279.828
15.890,276.223
15.900,282.457
15.910,286.785
15.920,290.066
15.930,283.182
15.940,289.863
15.950,291.807
15.960,288.912
15.970,295.797
15.980,295.532
15.990,296.327
16.000,305.256
16.010,304.109
16.020,306.017
16.030,303.746
16.040,306.772
16.050,302.047
16.060,306.451
16.070,304.995
16.080,304.978
16.090,300.255
16.100,306.365
16.110,302.624
16.120,305.027
16.130,298.900
16.140,300.773
16.150,306.145
16.160,302.418
16.170,305.603
16.180,301.929
16.190,304.954
16.200,300.427
16.210,301.746
16.220,306.059
16.230,304.597
16.240,300.124
16.250,301.450
16.260,304.612
16.270,306.208
16.280,298.043
16.290,301.517
16.300,303.865
16.310,299.818
16.320,302.518
16.330,300.591
16.340,301.077
16.350,306.327
16.360,297.533
16.370,302.965
16.380,297.695
16.390,300.010
16.400,305.654
16.410,298.918
16.420,297.705
16.430,303.780
16.440,298.437
16.450,303.211
16.460,302.977
16.470,305.881
16.480,297.063
16.490,302.539
16.500,299.034
16.510,300.679
16.520,298.365
16.530,303.033
16.540,304.491
16.550,305.479
16.560,303.856
16.570,299.371
16.580,303.847
16.590,302.161
16.600,299.733
16.610,299.832
16.620,300.612
16.630,303.906
16.640,305.801
16.650,305.390
16.660,303.706
16.670,300.191
16.680,301.507
16.690,302.727
16.700,299.664
16.710,296.066
16.720,301.621
16.730,298.250
16.740,304.360
16.750,299.496
16.760,296.963
16.770,302.967
16.780,304.778
16.790,296.305
16.800,298.956
16.810,301.171
16.820,298.064
16.830,297.123
16.840,301.095
16.850,300.040
16.860,298.685
16.870,303.560
16.880,297.593
16.890,296.717
16.900,303.202
16.910,301.487
16.920,305.293
16.930,302.132
16.940,296.710
16.950,303.947
16.960,303.574
16.970,299.063
16.980,301.356
16.990,300.665
17.000,86.451
17.010,89.353
17.020,88.332
17.030,92.048
17.040,92.208
17.050,85.730
17.060,87.572
17.070,91.477
17.080,92.683
17.090,91.068
17.100,91.214
17.110,88.116
17.120,93.669
17.130,86.571
17.140,88.942
17.150,85.595
17.160,88.556
17.170,92.701
17.180,92.297
17.190,92.580
17.200,89.181
17.210,87.989
17.220,94.367
17.230,86.310
17.240,92.078
17.250,89.119
17.260,90.789
17.270,91.476
17.280,94.151
17.290,85.521
17.300,93.536
17.310,88.301
17.320,87.922
17.330,86.654
17.340,89.631
17.350,92.766
17.360,90.707
17.370,85.639
17.380,90.870
17.390,93.991
17.400,87.385
17.410,89.613
17.420,92.475
17.430,85.871
17.440,86.507
17.450,94.829
17.460,91.283
17.470,90.009
