t_s,force_N
1.410,55.887
1.420,57.418
1.430,55.203
1.440,57.441
1.450,59.635
1.460,57.245
1.470,58.026
1.480,59.918
1.490,55.620
1.500,58.609
1.510,59.998
1.520,55.324
1.530,58.171
1.540,57.420
1.550,58.703
1.560,59.372
1.570,56.636
1.580,58.677
1.590,59.048
1.600,59.916
1.610,58.045
1.620,59.760
1.630,56.574
1.640,54.977
1.650,59.992
1.660,57.778
1.670,59.060
1.680,60.363
1.690,57.190
1.700,55.116
1.710,56.982
1.720,56.337
1.730,57.615
1.740,59.384
1.750,59.815
1.760,56.151
1.770,58.943
1.780,54.803
1.790,57.254
1.800,55.398
1.810,57.335
1.820,54.644
1.830,58.586
1.840,55.294
1.850,56.117
1.860,57.695
1.870,56.874
1.880,59.687
1.890,56.014
1.900,57.431
1.910,55.196
1.920,54.868
1.930,59.044
1.940,57.369
1.950,59.636
1.960,56.012
1.970,57.393
1.980,57.993
1.990,55.979
2.000,59.806
2.010,58.844
2.020,59.500
2.030,55.800
2.040,55.680
2.050,56.146
2.060,58.881
2.070,59.202
2.080,59.644
2.090,56.901
2.100,59.420
2.110,55.842
2.120,56.749
2.130,57.837
2.140,59.749
2.150,56.868
2.160,55.363
2.170,59.352
2.180,58.463
2.190,57.464
2.200,60.082
2.210,58.470
2.220,58.560
2.230,58.380
2.240,54.714
2.250,59.438
2.260,54.635
2.270,57.058
2.280,59.824
2.290,55.303
2.300,59.012
2.310,60.265
2.320,59.015
2.330,54.957
2.340,56.134
2.350,58.220
2.360,56.016
2.370,57.223
2.380,58.362
2.390,54.856
2.400,57.194
2.410,60.003
2.420,58.239
2.430,59.595
2.440,58.933
2.450,58.422
2.460,55.052
2.470,57.658
2.480,56.067
2.490,54.927
2.500,56.703
2.510,57.950
2.520,55.377
2.530,58.676
2.540,56.488
2.550,58.095
2.560,54.925
2.570,59.974
2.580,56.202
2.590,60.094
2.600,59.986
2.610,60.067
2.620,59.792
2.630,59.885
2.640,57.498
2.650,55.786
2.660,59.175
2.670,56.681
2.680,59.573
2.690,59.866
2.700,56.896
2.710,59.526
2.720,58.458
2.730,57.083
2.740,55.505
2.750,56.827
2.760,56.043
2.770,56.503
2.780,59.395
2.790,59.182
2.800,56.699
2.810,54.521
2.820,56.799
2.830,58.588
2.840,57.737
2.850,55.587
2.860,58.449
2.870,56.240
2.880,59.693
2.890,58.096
2.900,54.891
2.910,56.230
2.920,54.708
2.930,56.100
2.940,54.398
2.950,58.563
2.960,54.544
2.970,57.235
2.980,58.786
2.990,54.965
3.000,55.089
3.010,54.340
3.020,59.428
3.030,55.167
3.040,59.459
3.050,58.585
3.060,57.964
3.070,59.591
3.080,58.851
3.090,57.491
3.100,56.828
3.110,55.270
3.120,59.038
3.130,54.841
3.140,55.502
3.150,54.471
3.160,55.291
3.170,59.514
3.180,59.323
3.190,54.572
3.200,55.092
3.210,57.316
3.220,55.220
3.230,58.049
3.240,57.963
3.250,59.901
3.260,59.969
3.270,60.019
3.280,59.596
3.290,54.293
3.300,60.017
3.310,56.820
3.320,58.377
3.330,57.877
3.340,57.382
3.350,58.320
3.360,56.656
3.370,54.223
3.380,59.634
3.390,55.467
3.400,58.153
3.410,54.802
3.420,58.543
3.430,57.345
3.440,56.117
3.450,54.464
3.460,57.283
3.470,56.831
3.480,54.987
3.490,55.132
3.500,55.736
3.510,54.663
3.520,57.555
3.530,59.777
3.540,57.662
3.550,55.637
3.560,57.240
3.570,57.713
3.580,54.936
3.590,57.096
3.600,57.680
3.610,56.930
3.620,57.936
3.630,57.738
3.640,55.627
3.650,55.036
3.660,59.067
3.670,55.723
3.680,59.040
3.690,55.009
3.700,58.333
3.710,54.828
3.720,56.453
3.730,55.433
3.740,57.502
3.750,55.186
3.760,54.789
3.770,56.303
3.780,58.368
3.790,59.846
3.800,54.249
3.810,57.550
3.820,58.826
3.830,57.856
3.840,54.543
3.850,57.229
3.860,58.514
3.870,54.155
3.880,56.844
3.890,57.657
3.900,55.171
3.910,57.029
3.920,58.939
3.930,59.639
3.940,55.949
3.950,54.109
3.960,58.230
3.970,56.791
3.980,56.045
3.990,58.978
4.000,57.786
4.010,56.763
4.020,57.122
4.030,59.305
4.040,54.472
4.050,56.912
4.060,58.274
4.070,56.358
4.080,58.499
4.090,55.465
4.100,59.623
4.110,54.343
4.120,57.589
4.130,54.408
4.140,56.852
4.150,57.284
4.160,54.029
4.170,56.859
4.180,55.696
4.190,54.324
4.200,56.112
4.210,55.082
4.220,57.818
4.230,54.410
4.240,58.916
4.250,59.174
4.260,59.730
4.270,58.270
4.280,59.485
4.290,59.557
4.300,54.883
4.310,57.643
4.320,56.466
4.330,57.033
4.340,56.937
4.350,57.662
4.360,59.070
4.370,54.392
4.380,54.994
4.390,55.287
4.400,56.425
4.410,56.424
4.420,54.314
4.430,58.235
4.440,58.173
4.450,57.999
4.460,56.725
4.470,55.393
4.480,59.539
4.490,56.421
4.500,54.789
4.510,56.429
4.520,54.034
4.530,57.928
4.540,58.542
4.550,54.438
4.560,56.577
4.570,58.470
4.580,55.343
4.590,56.180
4.600,57.598
4.610,56.765
4.620,58.841
4.630,55.841
4.640,56.195
4.650,58.569
4.660,57.848
4.670,54.068
4.680,58.535
4.690,54.265
4.700,56.772
4.710,54.266
4.720,57.310
4.730,54.092
4.740,59.007
4.750,55.074
4.760,55.922
4.770,58.102
4.780,58.140
4.790,54.313
4.800,58.748
4.810,55.412
4.820,59.184
4.830,56.742
4.840,57.503
4.850,53.996
4.860,58.483
4.870,59.397
4.880,55.126
4.890,56.292
4.900,55.779
4.910,55.487
4.920,57.411
4.930,57.319
4.940,57.714
4.950,55.297
4.960,53.886
4.970,56.605
4.980,58.026
4.990,58.590
5.000,54.524
5.010,57.147
5.020,59.175
5.030,58.587
5.040,55.813
5.050,58.281
5.060,56.011
5.070,54.074
5.080,54.265
5.090,58.736
5.100,55.040
5.110,56.717
5.120,59.192
5.130,56.810
5.140,55.932
5.150,56.865
5.160,58.547
5.170,57.976
5.180,55.041
5.190,58.709
5.200,55.810
5.210,54.654
5.220,57.391
5.230,56.217
5.240,56.772
5.250,58.137
5.260,59.167
5.270,58.541
5.280,55.780
5.290,55.657
5.300,57.988
5.310,57.942
5.320,55.151
5.330,55.496
5.340,57.789
5.350,55.701
5.360,58.353
5.370,56.516
5.380,58.075
5.390,54.358
5.400,53.684
5.410,55.157
5.420,58.962
5.430,57.752
5.440,55.323
5.450,54.945
5.460,57.212
5.470,57.759
5.480,55.692
5.490,54.168
5.500,57.172
5.510,53.880
5.520,57.161
5.530,57.311
5.540,54.488
5.550,56.022
5.560,55.454
5.570,54.923
5.580,58.060
5.590,54.286
5.600,54.312
5.610,59.079
5.620,53.818
5.630,58.273
5.640,57.639
5.650,55.384
5.660,58.452
5.670,55.869
5.680,58.763
5.690,56.250
5.700,56.887
5.710,54.075
5.720,56.350
5.730,56.822
5.740,53.716
5.750,57.838
5.760,57.799
5.770,55.779
5.780,58.543
5.790,55.424
5.800,58.049
5.810,53.818
5.820,58.219
5.830,57.151
5.840,59.182
5.850,55.056
5.860,56.989
5.870,56.666
5.880,58.865
5.890,54.580
5.900,55.648
5.910,58.919
5.920,54.095
5.930,54.875
5.940,55.580
5.950,55.384
5.960,54.798
5.970,58.986
5.980,58.154
5.990,56.355
6.000,54.744
6.010,57.164
6.020,57.151
6.030,56.018
6.040,53.660
6.050,57.555
6.060,58.080
6.070,56.943
6.080,59.275
6.090,54.806
6.100,55.660
6.110,57.923
6.120,53.836
6.130,57.615
6.140,56.430
6.150,58.389
6.160,58.619
6.170,56.163
6.180,54.171
6.190,53.520
6.200,55.636
6.210,54.341
6.220,55.950
6.230,54.925
6.240,54.054
6.250,53.852
6.260,57.221
6.270,59.031
6.280,55.353
6.290,57.079
6.300,53.973
6.310,57.088
6.320,59.144
6.330,53.937
6.340,55.401
6.350,59.047
6.360,57.417
6.370,57.403
6.380,56.965
6.390,58.061
6.400,58.477
6.410,54.057
6.420,55.749
6.430,56.879
6.440,58.310
6.450,56.826
6.460,56.140
6.470,55.544
6.480,56.577
6.490,56.816
6.500,56.362
6.510,56.994
6.520,55.720
6.530,53.949
6.540,53.471
6.550,54.156
6.560,55.503
6.570,53.729
6.580,57.546
6.590,58.493
6.600,53.579
6.610,54.072
6.620,56.760
6.630,53.484
6.640,55.772
6.650,56.022
6.660,53.904
6.670,53.440
6.680,58.788
6.690,59.125
6.700,56.337
6.710,54.487
6.720,57.985
6.730,56.122
6.740,58.676
6.750,53.476
6.760,56.000
6.770,53.402
6.780,56.367
6.790,58.915
6.800,57.912
6.810,53.398
6.820,55.197
6.830,56.520
6.840,57.166
6.850,55.296
6.860,53.791
6.870,58.176
6.880,57.892
6.890,55.890
6.900,58.324
6.910,54.640
6.920,58.485
6.930,57.206
6.940,56.351
6.950,56.947
6.960,53.837
6.970,57.370
6.980,54.889
6.990,57.161
7.000,57.136
7.010,55.374
7.020,57.886
7.030,54.246
7.040,57.534
7.050,58.170
7.060,57.142
7.070,53.444
7.080,54.812
7.090,57.585
7.100,58.829
7.110,53.805
7.120,55.879
7.130,58.273
7.140,57.951
7.150,55.575
7.160,58.034
7.170,54.493
7.180,55.381
7.190,57.294
7.200,58.411
7.210,57.090
7.220,53.312
7.230,56.116
7.240,53.295
7.250,57.705
7.260,53.529
7.270,58.520
7.280,57.698
7.290,56.757
7.300,54.789
7.310,55.743
7.320,53.510
7.330,56.119
7.340,57.321
7.350,58.245
7.360,58.671
7.370,58.692
7.380,57.839
7.390,56.422
7.400,53.671
7.410,55.022
7.420,56.055
7.430,55.150
7.440,55.097
7.450,53.816
7.460,54.704
7.470,54.388
7.480,53.821
7.490,55.820
7.500,57.016
7.510,58.540
7.520,54.077
7.530,56.788
7.540,55.634
7.550,55.502
7.560,56.470
7.570,55.941
7.580,58.524
7.590,56.614
7.600,58.074
7.610,57.054
7.620,56.015
7.630,53.143
7.640,55.632
7.650,56.041
7.660,56.170
7.670,53.647
7.680,58.099
7.690,53.317
7.700,57.819
7.710,56.810
7.720,55.920
7.730,58.457
7.740,57.051
7.750,56.071
7.760,54.231
7.770,58.079
7.780,57.910
7.790,56.110
7.800,55.437
7.810,58.179
7.820,55.783
7.830,58.173
7.840,54.775
7.850,56.889
7.860,55.618
7.870,58.039
7.880,58.779
7.890,53.982
7.900,57.396
7.910,58.242
7.920,56.039
7.930,58.339
7.940,58.681
7.950,57.015
7.960,55.153
7.970,55.252
7.980,57.822
7.990,53.400
8.000,53.179
8.010,53.985
8.020,55.286
8.030,57.409
8.040,55.664
8.050,55.430
8.060,57.045
8.070,55.785
8.080,57.091
8.090,55.261
8.100,57.042
8.110,57.960
8.120,53.847
8.130,56.384
8.140,54.458
8.150,57.291
8.160,57.732
8.170,57.633
8.180,55.470
8.190,55.972
8.200,54.746
8.210,57.326
8.220,53.043
8.230,55.887
8.240,53.220
8.250,58.267
8.260,57.042
8.270,55.690
8.280,56.494
8.290,55.819
8.300,57.952
8.310,54.556
8.320,56.451
8.330,53.144
8.340,54.425
8.350,57.232
8.360,57.331
8.370,55.863
8.380,56.525
8.390,54.687
8.400,53.515
8.410,57.180
8.420,54.794
8.430,55.428
8.440,54.997
8.450,58.475
8.460,56.288
8.470,57.388
8.480,52.891
8.490,56.663
8.500,53.396
8.510,55.955
8.520,58.216
8.530,53.382
8.540,58.022
8.550,52.906
8.560,54.544
8.570,56.041
8.580,53.215
8.590,58.601
8.600,53.511
8.610,53.278
8.620,53.218
8.630,54.757
8.640,58.489
8.650,56.720
8.660,55.247
8.670,55.049
8.680,54.657
8.690,57.233
8.700,53.721
8.710,54.470
8.720,55.655
8.730,53.999
8.740,56.579
8.750,54.112
8.760,56.297
8.770,58.151
8.780,55.750
8.790,57.202
8.800,54.828
8.810,56.642
8.820,53.537
8.830,53.903
8.840,57.752
8.850,54.950
8.860,54.366
8.870,53.919
8.880,57.184
8.890,55.451
8.900,53.876
8.910,56.360
8.920,54.607
8.930,53.544
8.940,53.934
8.950,54.148
8.960,56.991
8.970,52.978
8.980,57.119
8.990,56.221
9.000,57.707
9.010,55.770
9.020,54.857
9.030,54.505
9.040,56.349
9.050,55.009
9.060,56.970
9.070,56.129
9.080,53.538
9.090,55.339
9.100,55.151
9.110,53.150
9.120,56.692
9.130,58.423
9.140,54.722
9.150,56.677
9.160,58.350
9.170,53.930
9.180,55.506
9.190,56.455
9.200,55.584
9.210,55.721
9.220,56.260
9.230,58.038
9.240,55.155
9.250,53.257
9.260,55.778
9.270,55.447
9.280,57.563
9.290,53.638
9.300,58.354
9.310,54.885
9.320,53.080
9.330,58.016
9.340,56.094
9.350,54.866
9.360,57.146
9.370,57.218
9.380,53.084
9.390,55.190
9.400,58.219
9.410,57.918
9.420,57.734
9.430,54.538
9.440,55.059
9.450,53.000
9.460,53.544
9.470,55.281
9.480,55.266
9.490,52.920
9.500,55.979
9.510,57.231
9.520,53.092
9.530,53.320
9.540,54.452
9.550,58.218
9.560,55.778
9.570,56.161
9.580,54.116
9.590,54.751
9.600,56.497
9.610,56.534
9.620,58.262
9.630,53.437
9.640,54.766
9.650,56.980
9.660,53.135
9.670,56.921
9.680,53.269
9.690,56.793
9.700,53.124
9.710,53.874
9.720,53.770
9.730,56.860
9.740,55.927
9.750,57.305
9.760,54.950
9.770,53.492
9.780,54.933
9.790,54.851
9.800,54.683
9.810,56.933
9.820,54.445
9.830,57.915
9.840,55.017
9.850,58.256
9.860,58.104
9.870,53.675
9.880,57.179
9.890,53.391
9.900,55.324
9.910,57.637
9.920,56.178
9.930,54.284
9.940,57.043
9.950,57.989
9.960,55.649
9.970,55.056
9.980,54.944
9.990,53.293
10.000,56.957
10.010,55.131
10.020,56.271
10.030,54.517
10.040,55.947
10.050,56.318
10.060,56.839
10.070,57.380
10.080,54.926
10.090,53.393
10.100,54.776
10.110,55.149
10.120,54.112
10.130,56.058
10.140,55.891
10.150,58.090
10.160,56.057
10.170,54.930
10.180,56.291
10.190,54.772
10.200,55.183
10.210,53.896
10.220,54.125
10.230,53.071
10.240,56.224
10.250,58.033
10.260,53.816
10.270,54.178
10.280,57.406
10.290,57.696
10.300,56.361
10.310,55.325
10.320,57.288
10.330,57.434
10.340,52.634
10.350,57.249
10.360,55.468
10.370,55.323
10.380,54.310
10.390,53.002
10.400,55.272
10.410,56.233
10.420,57.836
10.430,56.967
10.440,52.486
10.450,53.221
10.460,57.749
10.470,53.512
10.480,54.254
10.490,53.756
10.500,52.616
10.510,53.528
10.520,52.693
10.530,52.896
10.540,55.251
10.550,53.467
10.560,57.523
10.570,56.813
10.580,58.050
10.590,56.189
10.600,52.418
10.610,52.314
10.620,52.955
10.630,57.214
10.640,53.857
10.650,57.364
10.660,55.190
10.670,57.690
10.680,57.834
10.690,56.019
10.700,58.075
10.710,57.132
10.720,54.434
10.730,54.563
10.740,52.699
10.750,55.635
10.760,52.585
10.770,56.742
10.780,56.637
10.790,52.761
10.800,56.739
10.810,57.486
10.820,56.639
10.830,52.457
10.840,54.580
10.850,57.687
10.860,54.270
10.870,52.485
10.880,53.965
10.890,54.099
10.900,57.764
10.910,54.079
10.920,57.308
10.930,54.321
10.940,56.707
10.950,57.572
10.960,54.518
10.970,55.862
10.980,53.210
10.990,53.093
11.000,56.757
11.010,52.776
11.020,56.777
11.030,52.851
11.040,54.423
11.050,57.722
11.060,57.956
11.070,54.358
11.080,53.245
11.090,55.025
11.100,54.286
11.110,55.811
11.120,52.351
11.130,54.259
11.140,54.381
11.150,56.769
11.160,56.416
11.170,56.905
11.180,56.222
11.190,57.539
11.200,56.041
11.210,56.357
11.220,57.879
11.230,52.855
11.240,55.576
11.250,55.590
11.260,53.394
11.270,54.549
11.280,52.775
11.290,55.568
11.300,57.130
11.310,57.147
11.320,52.562
11.330,55.235
11.340,52.858
11.350,52.382
11.360,55.734
11.370,57.492
11.380,56.612
11.390,52.355
11.400,56.916
11.410,57.230
11.420,53.464
11.430,56.370
11.440,54.016
11.450,55.381
11.460,52.973
11.470,52.534
11.480,56.917
11.490,52.504
11.500,57.837
11.510,57.216
11.520,57.842
11.530,56.000
11.540,53.493
11.550,56.585
11.560,56.256
11.570,55.597
11.580,55.075
11.590,54.759
11.600,55.399
11.610,56.943
11.620,55.752
11.630,56.989
11.640,54.520
11.650,52.348
11.660,57.364
11.670,52.990
11.680,56.870
11.690,54.133
11.700,57.058
11.710,53.377
11.720,53.835
11.730,54.506
11.740,54.637
11.750,55.205
11.760,56.698
11.770,53.138
11.780,55.572
11.790,53.920
11.800,56.130
11.810,57.479
11.820,56.485
11.830,55.121
11.840,53.424
11.850,57.160
11.860,52.939
11.870,55.712
11.880,54.275
11.890,56.838
11.900,54.333
11.910,55.493
11.920,52.205
11.930,52.563
11.940,53.838
11.950,57.467
11.960,56.007
11.970,53.839
11.980,53.033
11.990,52.938
12.000,55.075
12.010,54.093
12.020,56.544
12.030,52.072
12.040,54.795
12.050,51.936
12.060,56.987
12.070,54.366
12.080,57.208
12.090,53.476
12.100,53.474
12.110,52.917
12.120,53.964
12.130,54.997
12.140,54.857
12.150,57.007
12.160,55.129
12.170,53.012
12.180,54.065
12.190,53.986
12.200,55.970
12.210,53.302
12.220,54.428
12.230,55.869
12.240,53.894
12.250,53.448
12.260,52.334
12.270,54.046
12.280,56.956
12.290,53.423
12.300,57.286
12.310,56.103
12.320,55.915
12.330,52.280
12.340,55.061
12.350,54.291
12.360,54.982
12.370,56.668
12.380,52.266
12.390,54.189
12.400,53.587
12.410,52.265
12.420,55.445
12.430,55.831
12.440,52.182
12.450,52.084
12.460,53.158
12.470,56.243
12.480,56.187
12.490,57.433
12.500,54.914
12.510,54.230
12.520,53.070
12.530,54.156
12.540,55.421
12.550,54.833
12.560,55.925
12.570,53.483
12.580,54.054
12.590,52.839
12.600,54.883
12.610,53.196
12.620,56.821
12.630,54.734
12.640,56.791
12.650,55.319
12.660,57.193
12.670,52.808
12.680,55.191
12.690,54.627
12.700,52.095
12.710,56.408
12.720,55.298
12.730,52.082
12.740,55.309
12.750,54.826
12.760,53.863
12.770,56.759
12.780,54.816
12.790,53.274
12.800,55.281
12.810,54.118
12.820,57.417
12.830,52.337
12.840,52.553
12.850,53.690
12.860,57.497
12.870,56.611
12.880,53.489
12.890,55.610
12.900,56.099
12.910,55.592
12.920,53.027
12.930,54.375
12.940,56.521
12.950,52.543
12.960,52.798
12.970,55.215
12.980,54.111
12.990,53.512
13.000,52.535
13.010,53.868
13.020,52.687
13.030,52.650
13.040,54.933
13.050,56.058
13.060,54.479
13.070,52.348
13.080,52.502
13.090,54.306
13.100,52.040
13.110,53.749
13.120,57.302
13.130,56.815
13.140,53.775
13.150,54.981
13.160,55.255
13.170,55.167
13.180,56.891
13.190,57.242
13.200,52.712
13.210,51.667
13.220,56.895
13.230,54.270
13.240,56.657
13.250,54.723
13.260,52.384
13.270,53.019
13.280,54.049
13.290,56.415
13.300,55.976
13.310,52.002
13.320,53.168
13.330,52.568
13.340,56.178
13.350,52.953
13.360,53.029
13.370,56.025
13.380,55.683
13.390,54.890
13.400,55.062
13.410,52.179
13.420,55.774
13.430,54.890
13.440,51.931
13.450,52.578
13.460,54.022
13.470,54.079
13.480,51.552
13.490,56.848
13.500,56.827
13.510,57.012
13.520,57.293
13.530,51.846
13.540,52.000
13.550,51.767
13.560,56.452
13.570,54.523
13.580,54.165
13.590,55.835
13.600,52.287
13.610,52.977
13.620,52.313
13.630,55.366
13.640,57.152
13.650,55.963
13.660,56.793
13.670,55.268
13.680,52.545
13.690,56.859
13.700,56.939
13.710,54.354
13.720,56.397
13.730,53.573
13.740,55.166
13.750,53.698
13.760,54.548
13.770,53.870
13.780,53.798
13.790,55.255
13.800,54.536
13.810,53.586
13.820,53.493
13.830,52.925
13.840,52.658
13.850,54.187
13.860,53.405
13.870,51.755
13.880,54.095
13.890,54.887
13.900,52.093
13.910,55.804
13.920,52.287
13.930,56.612
13.940,51.460
13.950,54.813
13.960,54.849
13.970,52.475
13.980,55.490
13.990,57.059
14.000,53.254
14.010,53.203
14.020,53.619
14.030,54.341
14.040,57.132
14.050,51.635
14.060,55.971
14.070,56.001
14.080,56.089
14.090,53.708
14.100,53.017
14.110,53.132
14.120,56.689
14.130,51.730
14.140,53.903
14.150,54.171
14.160,55.235
14.170,51.417
14.180,53.978
14.190,56.437
14.200,53.346
14.210,54.441
14.220,52.418
14.230,53.734
14.240,57.133
14.250,51.349
14.260,55.426
14.270,55.701
14.280,54.205
14.290,53.591
14.300,54.234
14.310,53.006
14.320,56.744
14.330,51.688
14.340,51.700
14.350,54.057
14.360,56.843
14.370,56.503
14.380,56.021
14.390,53.855
14.400,54.809
14.410,56.947
14.420,55.688
14.430,56.166
14.440,52.132
14.450,54.044
14.460,56.762
14.470,52.069
14.480,52.341
14.490,52.329
14.500,52.981
14.510,51.376
14.520,56.602
14.530,54.065
14.540,52.948
14.550,55.818
14.560,53.808
14.570,55.685
14.580,57.056
14.590,52.277
14.600,53.467
14.610,51.855
14.620,53.132
14.630,55.347
14.640,55.361
14.650,54.280
14.660,56.841
14.670,51.898
14.680,56.213
14.690,51.323
14.700,51.973
14.710,54.731
14.720,52.364
14.730,53.243
14.740,51.961
14.750,54.577
14.760,51.906
14.770,53.611
14.780,54.281
14.790,54.482
14.800,53.484
14.810,54.135
14.820,51.522
14.830,51.535
14.840,52.433
14.850,55.993
14.860,53.581
14.870,55.144
14.880,56.927
14.890,52.049
14.900,55.713
14.910,54.264
14.920,51.433
14.930,54.618
14.940,56.474
14.950,52.133
14.960,55.686
14.970,52.656
14.980,53.236
14.990,54.581
15.000,56.383
15.010,53.746
15.020,58.185
15.030,56.630
15.040,61.766
15.050,61.165
15.060,63.201
15.070,62.794
15.080,63.826
15.090,65.356
15.100,69.275
15.110,68.768
15.120,69.081
15.130,73.106
15.140,73.893
15.150,74.638
15.160,72.911
15.170,77.327
15.180,78.750
15.190,78.834
15.200,78.510
15.210,82.845
15.220,80.991
15.230,81.046
15.240,86.125
15.250,82.980
15.260,84.289
15.270,86.407
15.280,91.101
15.290,88.488
15.300,89.333
15.310,94.192
15.320,92.156
15.330,94.642
15.340,94.557
15.350,96.748
15.360,99.228
15.370,101.215
15.380,102.498
15.390,100.860
15.400,104.280
15.410,106.160
15.420,108.497
15.430,105.284
15.440,107.152
15.450,108.203
15.460,113.953
15.470,114.864
15.480,114.662
15.490,115.637
15.500,115.839
15.510,118.276
15.520,118.233
15.530,120.803
15.540,122.053
15.550,123.829
15.560,126.610
15.570,123.602
15.580,125.034
15.590,128.184
15.600,129.325
15.610,132.416
15.620,132.404
15.630,130.675
15.640,131.718
15.650,134.947
15.660,135.705
15.670,139.771
15.680,139.079
15.690,141.268
15.700,140.095
15.710,140.775
15.720,141.644
15.730,147.628
15.740,144.729
15.750,146.536
15.760,148.637
15.770,150.534
15.780,154.575
15.790,150.216
15.800,154.071
15.810,155.886
15.820,158.400
15.830,159.352
15.840,157.592
15.850,157.919
15.860,160.004
15.870,161.946
15.880,165.184
15.890,167.507
15.900,165.727
15.910,166.286
15.920,172.071
15.930,172.684
15.940,171.322
15.950,172.369
15.960,174.324
15.970,176.007
15.980,174.897
15.990,175.466
16.000,179.718
16.010,177.489
16.020,176.378
16.030,181.968
16.040,178.881
16.050,180.223
16.060,181.595
16.070,176.751
16.080,181.265
16.090,176.384
16.100,179.501
16.110,180.041
16.120,179.184
16.130,177.008
16.140,179.871
16.150,181.396
16.160,181.689
16.170,176.746
16.180,181.247
16.190,176.801
16.200,178.099
16.210,181.243
16.220,176.399
16.230,181.534
16.240,180.147
16.250,180.628
16.260,180.585
16.270,180.347
16.280,178.858
16.290,178.267
16.300,181.176
16.310,177.959
16.320,181.886
16.330,180.986
16.340,180.152
16.350,180.811
16.360,178.970
16.370,178.201
16.380,179.463
16.390,181.799
16.400,179.357
16.410,180.863
16.420,176.226
16.430,179.242
16.440,180.724
16.450,181.506
16.460,176.079
16.470,181.204
16.480,179.755
16.490,178.329
16.500,178.326
16.510,179.074
16.520,179.375
16.530,177.634
16.540,177.449
16.550,179.353
16.560,178.945
16.570,179.362
16.580,179.826
16.590,177.183
16.600,176.181
16.610,178.718
16.620,176.214
16.630,179.237
16.640,180.873
16.650,179.268
16.660,181.033
16.670,175.863
16.680,177.895
16.690,176.345
16.700,181.061
16.710,177.154
16.720,178.576
16.730,179.716
16.740,178.569
16.750,181.285
16.760,180.681
16.770,175.942
16.780,180.509
16.790,177.156
16.800,178.682
16.810,177.415
16.820,179.237
16.830,178.245
16.840,181.010
16.850,180.007
16.860,177.906
16.870,175.628
16.880,179.431
16.890,177.107
16.900,179.789
16.910,178.904
16.920,176.805
16.930,179.394
16.940,176.750
16.950,180.017
16.960,180.115
16.970,176.008
16.980,179.427
16.990,178.825
17.000,55.776
17.010,52.068
17.020,54.539
17.030,55.044
17.040,55.098
17.050,51.692
17.060,54.238
17.070,54.326
17.080,56.265
17.090,52.100
17.100,50.611
17.110,53.412
17.120,51.183
17.130,51.318
17.140,51.782
17.150,54.285
17.160,55.715
17.170,53.949
17.180,53.970
17.190,56.181
17.200,53.655
17.210,50.854
17.220,50.716
17.230,51.581
17.240,54.349
17.250,53.192
17.260,54.035
17.270,54.894
17.280,53.384
17.290,51.049
17.300,50.991
17.310,51.150
17.320,54.668
17.330,51.718
17.340,53.636
17.350,56.105
17.360,55.666
17.370,51.336
17.380,53.253
17.390,54.810
17.400,53.921
17.410,53.510
17.420,53.860
17.430,51.732
17.440,51.847
17.450,56.268
17.460,53.870
17.470,53.803
