t_s,force_N
2.620,72.150
2.630,69.302
2.640,70.553
2.650,68.364
2.660,72.653
2.670,72.663
2.680,68.547
2.690,68.379
2.700,72.250
2.710,69.074
2.720,68.011
2.730,74.245
2.740,70.011
2.750,73.613
2.760,73.077
2.770,73.824
2.780,70.291
2.790,69.020
2.800,69.823
2.810,70.351
2.820,68.281
2.830,73.140
2.840,73.913
2.850,73.478
2.860,72.857
2.870,69.524
2.880,69.364
2.890,73.301
2.900,73.894
2.910,71.161
2.920,68.753
2.930,69.120
2.940,74.250
2.950,72.635
2.960,67.420
2.970,70.783
2.980,68.033
2.990,69.876
3.000,67.281
3.010,70.120
3.020,72.635
3.030,69.152
3.040,69.965
3.050,72.190
3.060,67.888
3.070,73.078
3.080,71.865
3.090,73.720
3.100,67.377
3.110,71.661
3.120,67.867
3.130,68.543
3.140,69.772
3.150,73.272
3.160,73.594
3.170,69.962
3.180,67.758
3.190,68.033
3.200,68.106
3.210,72.703
3.220,67.859
3.230,67.357
3.240,72.580
3.250,68.490
3.260,67.501
3.270,73.605
3.280,71.436
3.290,67.862
3.300,67.434
3.310,68.099
3.320,71.481
3.330,73.193
3.340,67.584
3.350,67.698
3.360,69.915
3.370,67.864
3.380,72.446
3.390,68.412
3.400,68.025
3.410,68.074
3.420,72.725
3.430,67.946
3.440,71.074
3.450,68.882
3.460,74.023
3.470,67.777
3.480,69.996
3.490,73.511
3.500,72.834
3.510,72.137
3.520,68.464
3.530,69.303
3.540,73.276
3.550,70.042
3.560,69.694
3.570,73.008
3.580,69.954
3.590,70.453
3.600,70.809
3.610,72.040
3.620,67.862
3.630,72.873
3.640,71.621
3.650,69.468
3.660,70.076
3.670,69.989
3.680,68.243
3.690,68.751
3.700,70.707
3.710,73.746
3.720,73.506
3.730,68.660
3.740,73.318
3.750,67.889
3.760,74.115
3.770,73.930
3.780,70.244
3.790,73.498
3.800,69.418
3.810,70.739
3.820,69.747
3.830,74.086
3.840,67.741
3.850,72.719
3.860,72.917
3.870,73.803
3.880,71.782
3.890,68.523
3.900,70.861
3.910,70.572
3.920,71.067
3.930,67.000
3.940,69.116
3.950,71.774
3.960,67.703
3.970,70.556
3.980,68.629
3.990,67.287
4.000,70.812
4.010,70.205
4.020,67.080
4.030,73.179
4.040,71.595
4.050,67.158
4.060,68.557
4.070,72.564
4.080,70.600
4.090,70.395
4.100,72.804
4.110,68.858
4.120,71.534
4.130,67.977
4.140,72.756
4.150,70.680
4.160,71.423
4.170,70.610
4.180,69.745
4.190,67.621
4.200,72.126
4.210,72.561
4.220,74.031
4.230,71.476
4.240,68.344
4.250,67.801
4.260,73.224
4.270,67.201
4.280,72.456
4.290,72.687
4.300,74.015
4.310,73.902
4.320,68.163
4.330,72.377
4.340,72.962
4.350,70.501
4.360,67.665
4.370,68.364
4.380,72.045
4.390,67.854
4.400,71.674
4.410,69.405
4.420,68.002
4.430,71.090
4.440,71.502
4.450,67.724
4.460,70.822
4.470,73.863
4.480,70.679
4.490,68.806
4.500,71.659
4.510,69.838
4.520,72.672
4.530,70.081
4.540,71.400
4.550,73.469
4.560,68.994
4.570,70.572
4.580,70.092
4.590,70.233
4.600,68.990
4.610,70.370
4.620,68.481
4.630,73.087
4.640,69.359
4.650,72.001
4.660,69.063
4.670,69.956
4.680,73.561
4.690,68.639
4.700,68.746
4.710,68.409
4.720,71.563
4.730,70.132
4.740,70.960
4.750,71.062
4.760,70.080
4.770,70.308
4.780,68.798
4.790,68.890
4.800,72.062
4.810,66.864
4.820,68.555
4.830,67.687
4.840,67.846
4.850,72.177
4.860,68.116
4.870,72.842
4.880,68.365
4.890,67.859
4.900,72.666
4.910,68.429
4.920,68.249
4.930,67.952
4.940,69.101
4.950,71.843
4.960,73.737
4.970,68.865
4.980,70.300
4.990,69.664
5.000,66.978
5.010,68.805
5.020,69.559
5.030,67.312
5.040,69.788
5.050,67.177
5.060,70.698
5.070,69.895
5.080,73.402
5.090,67.789
5.100,70.408
5.110,73.799
5.120,66.701
5.130,73.362
5.140,70.410
5.150,72.792
5.160,70.099
5.170,68.705
5.180,68.738
5.190,70.378
5.200,72.734
5.210,71.729
5.220,71.627
5.230,68.166
5.240,69.992
5.250,69.955
5.260,71.337
5.270,69.416
5.280,72.131
5.290,71.017
5.300,67.785
5.310,71.386
5.320,73.574
5.330,67.015
5.340,66.943
5.350,71.757
5.360,67.029
5.370,67.645
5.380,73.521
5.390,68.272
5.400,67.184
5.410,72.111
5.420,72.955
5.430,71.440
5.440,73.729
5.450,68.398
5.460,73.317
5.470,71.558
5.480,70.185
5.490,67.289
5.500,69.254
5.510,69.261
5.520,72.033
5.530,67.393
5.540,70.683
5.550,71.434
5.560,70.568
5.570,72.537
5.580,72.294
5.590,67.333
5.600,68.850
5.610,72.740
5.620,70.924
5.630,70.448
5.640,67.515
5.650,72.732
5.660,71.241
5.670,69.668
5.680,72.902
5.690,67.048
5.700,68.447
5.710,66.824
5.720,72.475
5.730,69.122
5.740,66.710
5.750,69.322
5.760,67.635
5.770,71.452
5.780,69.140
5.790,73.506
5.800,67.822
5.810,67.892
5.820,73.210
5.830,66.733
5.840,69.285
5.850,68.071
5.860,71.178
5.870,69.003
5.880,71.296
5.890,72.429
5.900,69.776
5.910,66.872
5.920,70.372
5.930,70.186
5.940,69.877
5.950,71.741
5.960,67.113
5.970,71.474
5.980,73.264
5.990,70.979
6.000,70.643
6.010,72.039
6.020,69.369
6.030,67.173
6.040,72.753
6.050,66.677
6.060,68.471
6.070,71.036
6.080,71.321
6.090,67.221
6.100,72.990
6.110,70.050
6.120,69.455
6.130,71.368
6.140,70.830
6.150,66.524
6.160,69.722
6.170,71.852
6.180,66.507
6.190,67.551
6.200,69.639
6.210,70.448
6.220,73.307
6.230,68.663
6.240,70.821
6.250,72.717
6.260,69.436
6.270,68.962
6.280,67.033
6.290,69.049
6.300,68.120
6.310,73.529
6.320,72.804
6.330,67.668
6.340,68.287
6.350,68.936
6.360,69.939
6.370,67.613
6.380,71.208
6.390,72.249
6.400,68.220
6.410,68.684
6.420,68.392
6.430,67.344
6.440,72.215
6.450,68.564
6.460,71.872
6.470,66.731
6.480,66.706
6.490,68.848
6.500,72.343
6.510,70.355
6.520,69.749
6.530,68.106
6.540,70.761
6.550,72.550
6.560,67.612
6.570,73.409
6.580,68.490
6.590,67.591
6.600,70.015
6.610,71.474
6.620,72.275
6.630,69.676
6.640,67.417
6.650,72.115
6.660,67.530
6.670,73.417
6.680,69.413
6.690,73.477
6.700,70.505
6.710,69.268
6.720,66.622
6.730,72.963
6.740,67.911
6.750,70.298
6.760,68.404
6.770,68.050
6.780,67.921
6.790,68.793
6.800,69.442
6.810,73.315
6.820,69.042
6.830,71.509
6.840,70.258
6.850,70.601
6.860,66.414
6.870,73.386
6.880,68.170
6.890,72.560
6.900,71.293
6.910,72.953
6.920,69.290
6.930,69.574
6.940,71.243
6.950,66.894
6.960,67.396
6.970,73.311
6.980,70.139
6.990,67.140
7.000,72.272
7.010,71.214
7.020,69.497
7.030,72.212
7.040,72.913
7.050,69.188
7.060,68.810
7.070,66.967
7.080,69.103
7.090,71.063
7.100,70.614
7.110,67.014
7.120,70.673
7.130,67.022
7.140,69.470
7.150,73.345
7.160,72.511
7.170,67.963
7.180,69.330
7.190,72.546
7.200,73.232
7.210,73.309
7.220,68.251
7.230,69.816
7.240,69.611
7.250,66.953
7.260,67.036
7.270,68.362
7.280,71.737
7.290,66.472
7.300,66.661
7.310,68.158
7.320,67.960
7.330,71.871
7.340,72.043
7.350,68.553
7.360,69.350
7.370,66.790
7.380,68.215
7.390,72.165
7.400,67.208
7.410,72.496
7.420,66.889
7.430,67.731
7.440,72.436
7.450,71.038
7.460,66.615
7.470,73.096
7.480,70.654
7.490,71.983
7.500,67.415
7.510,72.369
7.520,66.745
7.530,68.118
7.540,66.347
7.550,72.452
7.560,68.895
7.570,71.213
7.580,67.751
7.590,72.598
7.600,72.342
7.610,72.577
7.620,72.551
7.630,69.018
7.640,71.071
7.650,69.610
7.660,71.680
7.670,73.032
7.680,70.310
7.690,70.734
7.700,68.572
7.710,70.907
7.720,72.535
7.730,72.610
7.740,69.884
7.750,67.429
7.760,71.375
7.770,69.144
7.780,73.151
7.790,68.102
7.800,69.607
7.810,71.080
7.820,70.302
7.830,69.622
7.840,68.713
7.850,68.048
7.860,72.313
7.870,71.879
7.880,71.007
7.890,72.536
7.900,71.962
7.910,67.581
7.920,69.176
7.930,67.501
7.940,66.785
7.950,72.981
7.960,72.944
7.970,67.465
7.980,71.250
7.990,68.324
8.000,66.494
8.010,66.834
8.020,70.470
8.030,71.763
8.040,67.082
8.050,68.413
8.060,71.352
8.070,68.688
8.080,66.125
8.090,69.105
8.100,66.766
8.110,71.876
8.120,70.733
8.130,71.547
8.140,68.184
8.150,69.765
8.160,68.822
8.170,66.732
8.180,68.422
8.190,69.019
8.200,73.073
8.210,70.548
8.220,70.313
8.230,67.194
8.240,72.308
8.250,66.506
8.260,70.463
8.270,69.677
8.280,69.868
8.290,67.727
8.300,70.490
8.310,71.048
8.320,70.040
8.330,69.476
8.340,70.161
8.350,66.252
8.360,70.711
8.370,69.611
8.380,67.924
8.390,71.192
8.400,68.664
8.410,72.787
8.420,70.944
8.430,68.638
8.440,69.988
8.450,67.932
8.460,69.536
8.470,66.643
8.480,67.745
8.490,68.422
8.500,70.359
8.510,70.656
8.520,72.518
8.530,69.133
8.540,72.224
8.550,68.135
8.560,69.845
8.570,72.676
8.580,68.742
8.590,70.060
8.600,70.303
8.610,65.994
8.620,72.641
8.630,70.798
8.640,66.750
8.650,68.395
8.660,70.305
8.670,68.461
8.680,70.849
8.690,66.621
8.700,67.679
8.710,68.768
8.720,70.107
8.730,67.644
8.740,69.140
8.750,68.524
8.760,68.038
8.770,67.864
8.780,68.807
8.790,69.620
8.800,67.183
8.810,72.026
8.820,67.692
8.830,65.936
8.840,72.213
8.850,71.409
8.860,70.741
8.870,68.323
8.880,69.379
8.890,70.060
8.900,70.908
8.910,70.460
8.920,67.418
8.930,69.892
8.940,66.938
8.950,66.834
8.960,65.938
8.970,69.002
8.980,67.611
8.990,72.059
9.000,68.190
9.010,67.851
9.020,65.867
9.030,65.986
9.040,66.989
9.050,70.042
9.060,68.908
9.070,71.992
9.080,71.849
9.090,66.776
9.100,66.905
9.110,72.933
9.120,70.065
9.130,69.852
9.140,66.292
9.150,68.795
9.160,69.352
9.170,72.480
9.180,67.860
9.190,67.450
9.200,69.611
9.210,68.337
9.220,70.982
9.230,70.733
9.240,66.230
9.250,71.838
9.260,70.845
9.270,71.883
9.280,67.202
9.290,69.927
9.300,71.291
9.310,67.644
9.320,67.235
9.330,72.274
9.340,71.316
9.350,71.405
9.360,69.551
9.370,67.283
9.380,67.924
9.390,66.435
9.400,66.570
9.410,66.284
9.420,68.802
9.430,68.017
9.440,70.135
9.450,70.970
9.460,69.071
9.470,71.831
9.480,68.930
9.490,70.487
9.500,68.287
9.510,68.401
9.520,69.094
9.530,66.126
9.540,69.764
9.550,66.438
9.560,70.989
9.570,71.906
9.580,69.652
9.590,66.052
9.600,71.306
9.610,70.127
9.620,70.897
9.630,67.616
9.640,66.246
9.650,68.748
9.660,70.114
9.670,67.669
9.680,68.687
9.690,70.764
9.700,67.121
9.710,66.569
9.720,70.087
9.730,70.163
9.740,65.717
9.750,65.969
9.760,66.021
9.770,70.447
9.780,65.871
9.790,70.809
9.800,66.159
9.810,70.511
9.820,71.720
9.830,71.293
9.840,70.755
9.850,67.528
9.860,72.348
9.870,66.589
9.880,66.772
9.890,70.767
9.900,71.908
9.910,69.994
9.920,72.573
9.930,67.437
9.940,67.748
9.950,72.089
9.960,67.106
9.970,71.287
9.980,65.829
9.990,66.110
10.000,72.357
10.010,69.563
10.020,72.686
10.030,69.751
10.040,65.707
10.050,69.647
10.060,70.003
10.070,67.762
10.080,69.156
10.090,69.512
10.100,67.944
10.110,70.884
10.120,69.616
10.130,69.804
10.140,70.281
10.150,65.686
10.160,69.285
10.170,72.609
10.180,70.381
10.190,71.414
10.200,66.019
10.210,72.550
10.220,65.884
10.230,67.965
10.240,69.509
10.250,67.898
10.260,66.540
10.270,70.613
10.280,68.144
10.290,69.974
10.300,68.219
10.310,70.363
10.320,68.627
10.330,66.391
10.340,69.270
10.350,66.310
10.360,70.266
10.370,68.922
10.380,71.311
10.390,72.324
10.400,70.522
10.410,71.146
10.420,67.082
10.430,67.875
10.440,70.639
10.450,65.922
10.460,71.190
10.470,72.202
10.480,69.399
10.490,68.686
10.500,71.426
10.510,67.031
10.520,71.661
10.530,70.267
10.540,72.345
10.550,66.953
10.560,72.321
10.570,69.555
10.580,70.678
10.590,71.498
10.600,68.509
10.610,71.155
10.620,68.768
10.630,66.949
10.640,70.677
10.650,67.740
10.660,65.922
10.670,71.720
10.680,69.032
10.690,70.629
10.700,66.898
10.710,66.171
10.720,68.060
10.730,66.916
10.740,66.279
10.750,69.714
10.760,70.641
10.770,69.035
10.780,70.384
10.790,71.306
10.800,65.457
10.810,68.946
10.820,70.697
10.830,68.372
10.840,70.215
10.850,69.389
10.860,70.114
10.870,71.277
10.880,67.965
10.890,71.742
10.900,69.193
10.910,67.282
10.920,68.165
10.930,69.173
10.940,67.641
10.950,70.848
10.960,69.234
10.970,65.780
10.980,67.211
10.990,72.268
11.000,68.599
11.010,66.351
11.020,68.388
11.030,68.663
11.040,71.451
11.050,70.621
11.060,70.942
11.070,70.941
11.080,67.226
11.090,68.594
11.100,66.730
11.110,71.730
11.120,65.968
11.130,66.276
11.140,70.226
11.150,67.004
11.160,65.829
11.170,69.672
11.180,70.538
11.190,69.209
11.200,68.335
11.210,69.182
11.220,65.763
11.230,69.818
11.240,65.991
11.250,69.465
11.260,70.090
11.270,65.858
11.280,71.127
11.290,68.266
11.300,70.288
11.310,69.860
11.320,66.603
11.330,72.196
11.340,71.052
11.350,70.365
11.360,66.653
11.370,67.019
11.380,69.604
11.390,68.423
11.400,69.921
11.410,66.880
11.420,71.540
11.430,70.898
11.440,67.978
11.450,68.015
11.460,66.787
11.470,66.136
11.480,66.143
11.490,69.561
11.500,70.977
11.510,68.998
11.520,69.755
11.530,67.354
11.540,68.177
11.550,66.868
11.560,66.638
11.570,68.790
11.580,66.743
11.590,69.374
11.600,68.016
11.610,68.860
11.620,65.831
11.630,70.495
11.640,70.392
11.650,66.729
11.660,71.973
11.670,70.451
11.680,65.496
11.690,70.371
11.700,71.501
11.710,66.506
11.720,70.465
11.730,69.451
11.740,69.342
11.750,68.581
11.760,70.546
11.770,70.863
11.780,71.679
11.790,72.056
11.800,69.032
11.810,71.741
11.820,71.729
11.830,67.353
11.840,65.999
11.850,67.250
11.860,67.398
11.870,65.834
11.880,71.271
11.890,70.460
11.900,65.971
11.910,67.472
11.920,67.415
11.930,70.597
11.940,67.993
11.950,68.768
11.960,69.463
11.970,69.930
11.980,67.652
11.990,68.813
12.000,72.259
12.010,71.641
12.020,68.062
12.030,67.674
12.040,69.417
12.050,66.340
12.060,65.651
12.070,66.455
12.080,67.702
12.090,72.141
12.100,71.342
12.110,68.431
12.120,66.136
12.130,65.754
12.140,70.790
12.150,69.531
12.160,67.642
12.170,66.115
12.180,65.169
12.190,70.265
12.200,70.384
12.210,66.093
12.220,69.967
12.230,68.715
12.240,70.044
12.250,71.578
12.260,67.000
12.270,70.373
12.280,70.047
12.290,68.526
12.300,69.958
12.310,68.237
12.320,70.973
12.330,65.795
12.340,69.824
12.350,71.505
12.360,71.031
12.370,67.089
12.380,70.378
12.390,71.653
12.400,68.281
12.410,70.105
12.420,69.621
12.430,71.141
12.440,66.082
12.450,68.393
12.460,68.050
12.470,69.373
12.480,67.911
12.490,70.589
12.500,67.807
12.510,68.317
12.520,67.012
12.530,66.542
12.540,68.380
12.550,71.968
12.560,69.271
12.570,65.680
12.580,70.561
12.590,66.358
12.600,69.177
12.610,66.049
12.620,71.050
12.630,71.131
12.640,66.047
12.650,69.187
12.660,67.101
12.670,65.926
12.680,66.696
12.690,68.398
12.700,66.509
12.710,69.387
12.720,70.204
12.730,71.979
12.740,70.565
12.750,71.345
12.760,69.004
12.770,71.626
12.780,67.272
12.790,65.028
12.800,71.948
12.810,67.664
12.820,68.542
12.830,68.096
12.840,65.025
12.850,69.123
12.860,68.133
12.870,68.022
12.880,67.808
12.890,65.337
12.900,64.948
12.910,67.847
12.920,68.798
12.930,70.410
12.940,70.048
12.950,69.794
12.960,69.130
12.970,65.166
12.980,67.518
12.990,68.415
13.000,68.709
13.010,68.762
13.020,67.992
13.030,66.883
13.040,66.138
13.050,68.974
13.060,65.717
13.070,70.233
13.080,67.851
13.090,67.591
13.100,70.547
13.110,67.854
13.120,67.494
13.130,69.354
13.140,68.508
13.150,68.777
13.160,68.246
13.170,65.071
13.180,68.590
13.190,69.391
13.200,67.873
13.210,65.906
13.220,68.796
13.230,68.012
13.240,66.162
13.250,65.037
13.260,71.600
13.270,66.929
13.280,69.886
13.290,69.756
13.300,66.018
13.310,67.050
13.320,67.612
13.330,70.319
13.340,66.920
13.350,70.826
13.360,69.025
13.370,68.809
13.380,70.338
13.390,68.593
13.400,69.772
13.410,67.438
13.420,71.961
13.430,65.423
13.440,70.262
13.450,67.481
13.460,66.915
13.470,65.267
13.480,68.573
13.490,71.906
13.500,70.680
13.510,68.874
13.520,71.801
13.530,71.011
13.540,70.329
13.550,68.072
13.560,70.919
13.570,70.351
13.580,70.279
13.590,70.449
13.600,65.839
13.610,67.599
13.620,71.404
13.630,66.977
13.640,69.436
13.650,68.125
13.660,66.238
13.670,65.865
13.680,70.973
13.690,70.680
13.700,71.772
13.710,66.647
13.720,70.909
13.730,70.366
13.740,71.835
13.750,67.360
13.760,67.991
13.770,68.514
13.780,71.286
13.790,69.089
13.800,70.714
13.810,70.578
13.820,66.707
13.830,67.448
13.840,71.245
13.850,65.512
13.860,68.479
13.870,69.129
13.880,65.747
13.890,71.270
13.900,65.405
13.910,67.666
13.920,68.768
13.930,67.928
13.940,65.542
13.950,66.104
13.960,65.463
13.970,67.346
13.980,66.678
13.990,67.743
14.000,70.258
14.010,68.446
14.020,70.193
14.030,65.468
14.040,69.993
14.050,65.724
14.060,70.268
14.070,68.796
14.080,68.553
14.090,65.460
14.100,65.528
14.110,64.989
14.120,66.889
14.130,67.733
14.140,69.756
14.150,71.656
14.160,66.213
14.170,65.269
14.180,66.051
14.190,67.776
14.200,65.015
14.210,70.190
14.220,65.233
14.230,68.247
14.240,66.972
14.250,70.665
14.260,65.470
14.270,65.823
14.280,66.836
14.290,69.716
14.300,69.692
14.310,68.500
14.320,69.204
14.330,68.498
14.340,70.124
14.350,65.164
14.360,69.459
14.370,71.451
14.380,71.255
14.390,66.131
14.400,64.963
14.410,67.926
14.420,68.856
14.430,70.636
14.440,69.503
14.450,71.616
14.460,67.751
14.470,66.416
14.480,70.512
14.490,64.969
14.500,66.178
14.510,68.771
14.520,65.439
14.530,66.250
14.540,64.823
14.550,69.802
14.560,65.510
14.570,71.151
14.580,64.569
14.590,65.355
14.600,64.609
14.610,68.679
14.620,70.834
14.630,67.097
14.640,69.085
14.650,67.750
14.660,71.008
14.670,67.602
14.680,66.511
14.690,64.999
14.700,68.159
14.710,65.474
14.720,69.289
14.730,71.664
14.740,69.451
14.750,71.259
14.760,70.640
14.770,70.831
14.780,65.189
14.790,70.715
14.800,65.512
14.810,65.109
14.820,66.374
14.830,65.891
14.840,70.576
14.850,69.604
14.860,66.439
14.870,67.100
14.880,71.243
14.890,70.708
14.900,64.982
14.910,71.210
14.920,70.547
14.930,66.086
14.940,70.102
14.950,65.897
14.960,69.355
14.970,65.459
14.980,70.130
14.990,65.692
15.000,65.965
15.010,67.532
15.020,71.579
15.030,69.441
15.040,73.825
15.050,78.981
15.060,80.901
15.070,81.458
15.080,82.190
15.090,80.197
15.100,85.474
15.110,85.541
15.120,87.500
15.130,91.757
15.140,93.671
15.150,94.546
15.160,96.185
15.170,98.348
15.180,98.329
15.190,97.462
15.200,96.535
15.210,102.008
15.220,102.256
15.230,104.510
15.240,104.704
15.250,106.387
15.260,109.951
15.270,108.047
15.280,113.364
15.290,112.429
15.300,114.026
15.310,116.875
15.320,119.367
15.330,121.982
15.340,118.440
15.350,126.246
15.360,126.117
15.370,124.476
15.380,124.781
15.390,130.023
15.400,128.444
15.410,131.427
15.420,131.342
15.430,135.348
15.440,135.801
15.450,138.123
15.460,141.626
15.470,141.017
15.480,144.507
15.490,145.829
15.500,144.400
15.510,145.810
15.520,150.354
15.530,154.278
15.540,153.226
15.550,154.318
15.560,158.460
15.570,158.480
15.580,160.778
15.590,162.306
15.600,163.794
15.610,163.602
15.620,168.672
15.630,168.531
15.640,165.807
15.650,170.607
15.660,169.857
15.670,172.658
15.680,172.517
15.690,175.840
15.700,176.939
15.710,179.271
15.720,184.155
15.730,182.397
15.740,186.350
15.750,187.151
15.760,185.383
15.770,187.013
15.780,194.574
15.790,192.027
15.800,193.840
15.810,199.045
15.820,195.370
15.830,196.575
15.840,202.481
15.850,202.745
15.860,201.848
15.870,206.712
15.880,207.011
15.890,207.595
15.900,206.926
15.910,210.071
15.920,214.723
15.930,212.862
15.940,216.809
15.950,216.080
15.960,221.206
15.970,224.588
15.980,222.274
15.990,223.341
16.000,227.798
16.010,224.885
16.020,224.502
16.030,228.604
16.040,224.699
16.050,223.579
16.060,222.879
16.070,227.017
16.080,225.527
16.090,226.090
16.100,223.599
16.110,227.613
16.120,223.201
16.130,225.781
16.140,225.647
16.150,225.611
16.160,223.158
16.170,228.481
16.180,227.924
16.190,223.232
16.200,225.268
16.210,229.274
16.220,226.604
16.230,228.994
16.240,223.845
16.250,228.604
16.260,226.550
16.270,225.037
16.280,226.071
16.290,224.382
16.300,227.894
16.310,229.244
16.320,223.245
16.330,224.654
16.340,228.737
16.350,222.936
16.360,223.215
16.370,225.812
16.380,227.581
16.390,229.054
16.400,228.886
16.410,222.420
16.420,222.241
16.430,226.459
16.440,228.649
16.450,224.724
16.460,228.238
16.470,223.462
16.480,225.285
16.490,223.838
16.500,222.809
16.510,228.472
16.520,225.256
16.530,226.357
16.540,225.723
16.550,224.608
16.560,223.160
16.570,227.065
16.580,225.341
16.590,228.884
16.600,222.520
16.610,226.811
16.620,228.185
16.630,223.282
16.640,224.251
16.650,228.298
16.660,227.285
16.670,227.994
16.680,228.044
16.690,226.141
16.700,225.876
16.710,225.019
16.720,223.056
16.730,228.457
16.740,222.377
16.750,226.761
16.760,224.338
16.770,225.240
16.780,223.708
16.790,226.855
16.800,226.370
16.810,223.776
16.820,222.460
16.830,228.966
16.840,222.484
16.850,223.328
16.860,227.876
16.870,222.796
16.880,224.073
16.890,227.055
16.900,228.355
16.910,227.004
16.920,225.052
16.930,228.807
16.940,225.944
16.950,228.096
16.960,224.087
16.970,227.112
16.980,225.069
16.990,221.863
17.000,64.957
17.010,64.671
17.020,70.300
17.030,65.157
17.040,65.527
17.050,66.188
17.060,67.403
17.070,64.594
17.080,65.254
17.090,70.732
17.100,66.492
17.110,66.285
17.120,69.684
17.130,68.326
17.140,64.895
17.150,70.044
17.160,70.176
17.170,64.634
17.180,64.639
17.190,69.887
17.200,70.560
17.210,64.045
17.220,65.715
17.230,65.423
17.240,71.028
17.250,64.001
17.260,69.589
17.270,64.512
17.280,64.150
17.290,66.257
17.300,67.063
17.310,65.258
17.320,69.375
17.330,69.757
17.340,64.810
17.350,67.686
17.360,66.226
17.370,69.441
17.380,68.502
17.390,65.053
17.400,65.778
17.410,67.269
17.420,70.176
17.430,68.601
17.440,68.934
17.450,67.158
17.460,70.144
17.470,71.014
