t_s,envelope_uV
6.370,80.2324
6.380,76.6294
6.390,74.3225
6.400,68.3414
6.410,77.2823
6.420,68.5703
6.430,76.1254
6.440,73.7828
6.450,65.8597
6.460,66.6608
6.470,75.2000
6.480,71.3847
6.490,78.7954
6.500,67.1073
6.510,77.6919
6.520,65.8269
6.530,71.4648
6.540,74.3178
6.550,67.0137
6.560,67.7436
6.570,76.8805
6.580,68.1646
6.590,72.7524
6.600,70.2641
6.610,71.1088
6.620,67.4222
6.630,62.0878
6.640,74.0836
6.650,71.3404
6.660,72.8618
6.670,65.6545
6.680,61.4201
6.690,72.3422
6.700,73.3698
6.710,74.1234
6.720,73.8576
6.730,62.7618
6.740,74.3219
6.750,73.2135
6.760,62.5216
6.770,63.2731
6.780,71.8950
6.790,70.9882
6.800,67.7439
6.810,66.9925
6.820,68.7790
6.830,73.1853
6.840,72.6719
6.850,67.7756
6.860,69.5100
6.870,75.3201
6.880,75.3779
6.890,64.7607
6.900,65.3803
6.910,66.0519
6.920,65.4079
6.930,75.5862
6.940,63.2696
6.950,62.1853
6.960,71.2123
6.970,68.8537
6.980,75.4843
6.990,67.9692
7.000,68.1381
7.010,66.3408
7.020,71.5110
7.030,67.2758
7.040,65.0221
7.050,72.4847
7.060,78.3067
7.070,75.9343
7.080,71.4989
7.090,76.8330
7.100,75.7664
7.110,69.8916
7.120,75.0176
7.130,70.2691
7.140,77.0960
7.150,76.4324
7.160,69.5894
7.170,70.5592
7.180,75.4085
7.190,79.6548
7.200,76.5083
7.210,73.1090
7.220,82.5752
7.230,72.2604
7.240,76.3729
7.250,83.1960
7.260,71.8452
7.270,74.5791
7.280,71.9157
7.290,72.3100
7.300,80.8506
7.310,70.8908
7.320,75.9996
7.330,74.6321
7.340,73.8641
7.350,81.7514
7.360,71.3517
7.370,77.8602
7.380,80.6340
7.390,74.9375
7.400,75.8033
7.410,79.0397
7.420,84.8261
7.430,75.2350
7.440,82.2558
7.450,79.6872
7.460,75.7467
7.470,76.1981
7.480,83.1826
7.490,75.0033
7.500,81.0854
7.510,84.0110
7.520,80.3015
7.530,81.8833
7.540,85.4168
7.550,84.7519
7.560,78.7819
7.570,73.3134
7.580,82.4105
7.590,80.5917
7.600,79.2525
7.610,79.0212
7.620,80.3221
7.630,73.6693
7.640,73.7638
7.650,79.8593
7.660,81.4883
7.670,74.7615
7.680,71.8392
7.690,76.6461
7.700,82.5885
7.710,78.7344
7.720,71.1368
7.730,75.9866
7.740,83.0258
7.750,74.0223
7.760,74.5464
7.770,76.7567
7.780,69.7381
7.790,70.3817
7.800,70.4551
7.810,68.0887
7.820,70.0467
7.830,70.4440
7.840,75.2663
7.850,80.4506
7.860,76.5610
7.870,68.5099
7.880,66.6161
7.890,76.3730
7.900,78.5269
7.910,78.6738
7.920,71.0709
7.930,74.9458
7.940,73.0641
7.950,70.3323
7.960,75.9302
7.970,64.5900
7.980,76.2656
7.990,77.0536
8.000,71.3282
8.010,72.2344
8.020,63.9527
8.030,72.4753
8.040,69.9268
8.050,73.2247
8.060,64.7414
8.070,70.5561
8.080,73.1476
8.090,73.7463
8.100,63.7900
8.110,75.8312
8.120,72.8815
8.130,64.5104
8.140,68.5525
8.150,65.4237
8.160,62.4935
8.170,73.5794
8.180,72.2613
8.190,72.3630
8.200,69.4321
8.210,73.1519
8.220,69.5416
8.230,67.4659
8.240,73.1936
8.250,68.6478
8.260,61.5610
8.270,69.2792
8.280,72.2795
8.290,67.2125
8.300,69.8300
8.310,63.6253
8.320,65.4846
8.330,69.0089
8.340,72.8400
8.350,65.8526
8.360,65.9983
8.370,75.1621
8.380,64.7486
8.390,73.2730
8.400,72.5122
8.410,65.2094
8.420,73.2443
8.430,66.5877
8.440,68.0554
8.450,69.6315
8.460,69.4331
8.470,66.8583
8.480,64.8787
8.490,69.7693
8.500,70.3506
8.510,76.9218
8.520,79.1637
8.530,68.6667
8.540,70.0936
8.550,70.3761
8.560,75.3486
8.570,73.9640
8.580,80.9692
8.590,71.8215
8.600,78.1009
8.610,74.8879
8.620,78.1204
8.630,71.8278
8.640,78.2904
8.650,79.4934
8.660,73.0244
8.670,80.9161
8.680,72.0617
8.690,73.2386
8.700,74.2156
8.710,74.8066
8.720,83.6594
8.730,83.5510
8.740,79.3465
8.750,81.1020
8.760,79.2207
8.770,76.1721
8.780,82.6145
8.790,72.4106
8.800,79.6695
8.810,85.0555
8.820,73.7984
8.830,78.6346
8.840,81.8265
8.850,81.4032
8.860,85.6997
8.870,86.6669
8.880,81.5679
8.890,74.6318
8.900,84.0779
8.910,81.2893
8.920,83.7170
8.930,81.3269
8.940,85.3975
8.950,72.9400
8.960,76.3612
8.970,80.9216
8.980,80.0233
8.990,74.3568
9.000,73.7835
9.010,81.8570
9.020,72.6329
9.030,82.9320
9.040,84.4513
9.050,78.1805
9.060,75.0134
9.070,73.7403
9.080,81.8916
9.090,76.2046
9.100,80.1815
9.110,83.2481
9.120,70.9085
9.130,80.7259
9.140,83.2915
9.150,72.6908
9.160,83.3912
9.170,83.7768
9.180,72.0290
9.190,77.3908
9.200,83.3655
9.210,75.2436
9.220,69.5709
9.230,80.4157
9.240,72.5497
9.250,71.6733
9.260,74.0680
9.270,68.0298
9.280,71.7254
9.290,76.9218
9.300,68.6019
9.310,74.5403
9.320,66.4711
9.330,78.8219
9.340,73.6602
9.350,68.9212
9.360,74.3738
9.370,78.7436
9.380,73.4688
9.390,74.0784
9.400,66.3137
9.410,65.2072
9.420,74.9320
9.430,68.9990
9.440,68.9689
9.450,71.0957
9.460,76.5489
9.470,64.5336
9.480,75.3854
9.490,67.8458
9.500,67.8170
9.510,69.7451
9.520,71.2606
9.530,63.7011
9.540,71.7592
9.550,73.0078
9.560,65.8916
9.570,75.2345
9.580,72.4469
9.590,66.0610
9.600,63.4312
9.610,73.3290
9.620,66.9786
9.630,68.0860
9.640,68.1666
9.650,73.4752
9.660,62.6353
9.670,62.1777
9.680,68.5385
9.690,70.0196
9.700,73.7753
9.710,71.7405
9.720,74.3855
9.730,70.5393
9.740,74.5865
9.750,67.6920
9.760,69.6245
9.770,69.6836
9.780,67.3630
9.790,63.9147
9.800,75.7848
9.810,68.2916
9.820,70.2790
9.830,64.2717
9.840,74.7963
9.850,75.2574
9.860,71.9449
9.870,77.9372
9.880,75.1340
9.890,75.3510
9.900,64.8761
9.910,66.9416
9.920,78.3411
9.930,66.1395
9.940,72.7616
9.950,68.2836
9.960,78.5486
9.970,75.5956
9.980,69.4221
9.990,77.1739
10.000,67.4216
10.010,68.1711
10.020,73.1889
10.030,79.1864
10.040,76.2295
10.050,69.7114
10.060,76.4908
10.070,70.5352
10.080,74.0274
10.090,79.7474
10.100,78.0025
10.110,81.5121
10.120,72.8924
10.130,79.5237
10.140,73.9888
10.150,75.1737
10.160,78.8170
10.170,73.0205
10.180,82.0387
10.190,85.2339
10.200,85.4631
10.210,82.4601
10.220,85.4207
10.230,81.5953
10.240,83.7341
10.250,83.4578
10.260,85.4822
10.270,77.7504
10.280,74.3210
10.290,84.5573
10.300,83.9203
10.310,81.6182
10.320,74.6910
10.330,84.4188
10.340,80.1077
10.350,78.9727
10.360,84.5851
10.370,78.4242
10.380,82.4977
10.390,81.6401
10.400,85.5117
10.410,80.7078
10.420,84.0804
10.430,77.8619
10.440,82.9919
10.450,73.9682
10.460,86.7159
10.470,75.9986
10.480,76.6265
10.490,72.5781
10.500,85.2674
10.510,80.5772
10.520,82.0350
10.530,73.2347
10.540,79.0854
10.550,75.4016
10.560,82.6175
10.570,80.9678
10.580,70.8323
10.590,73.4420
10.600,79.5389
10.610,77.4942
10.620,75.8432
10.630,81.5476
10.640,72.2307
10.650,71.9617
10.660,68.6834
10.670,70.1306
10.680,72.6328
10.690,74.8871
10.700,73.0893
10.710,68.7267
10.720,67.4525
10.730,72.5201
10.740,73.5487
10.750,80.7176
10.760,76.8814
10.770,75.3064
10.780,77.6087
10.790,76.2655
10.800,78.8144
10.810,74.4572
10.820,76.2414
10.830,78.0729
10.840,65.0155
10.850,69.0920
10.860,64.8071
10.870,63.9453
10.880,75.2207
10.890,69.3407
10.900,66.3244
10.910,75.4638
10.920,75.8361
10.930,73.4497
10.940,75.8102
10.950,75.4883
10.960,70.4299
10.970,74.3533
10.980,70.1015
10.990,68.0907
11.000,76.1478
11.010,62.3918
11.020,74.2475
11.030,64.8484
11.040,73.3724
11.050,63.6771
11.060,62.8324
11.070,67.9163
11.080,73.5986
11.090,67.6961
11.100,69.4589
11.110,63.9724
11.120,72.9698
11.130,71.6205
11.140,62.8054
11.150,67.4211
11.160,73.0256
11.170,74.9494
11.180,75.5790
11.190,73.7401
11.200,66.0701
11.210,67.9652
11.220,68.4691
11.230,68.2054
11.240,71.7555
11.250,75.5953
11.260,71.4096
11.270,66.1374
11.280,67.2276
11.290,69.2015
11.300,75.0690
11.310,70.4892
11.320,67.8184
11.330,78.4389
11.340,69.6750
11.350,73.0160
11.360,73.6510
11.370,67.7309
11.380,66.2822
11.390,78.8070
11.400,71.0261
11.410,70.8773
11.420,72.3417
11.430,73.4432
11.440,77.4164
11.450,70.5114
11.460,71.9233
11.470,72.1518
11.480,78.3625
11.490,76.9944
11.500,82.2088
11.510,78.1123
11.520,83.9346
11.530,78.0687
11.540,83.1625
11.550,81.3388
11.560,80.6106
11.570,76.6206
11.580,82.3797
11.590,79.5428
11.600,77.1872
11.610,81.2207
11.620,80.3649
11.630,76.8350
11.640,84.0398
11.650,84.7373
11.660,74.4923
11.670,85.1966
11.680,77.4879
11.690,78.3104
11.700,81.7092
11.710,73.3510
11.720,80.8710
11.730,83.8908
11.740,79.4437
11.750,84.1550
11.760,78.3148
11.770,78.8771
11.780,80.6950
11.790,87.6666
11.800,87.5936
11.810,79.5714
11.820,80.7722
11.830,74.1388
11.840,82.2883
11.850,85.4762
11.860,78.2041
11.870,77.3150
11.880,80.3310
11.890,82.6380
11.900,73.6660
11.910,84.7732
11.920,80.8867
11.930,80.7482
11.940,76.4884
11.950,73.9056
11.960,85.5790
11.970,80.9156
11.980,71.4797
11.990,72.9670
12.000,78.7835
12.010,74.7303
12.020,71.3980
12.030,80.0208
12.040,77.7240
12.050,78.8199
12.060,70.1292
12.070,78.4091
12.080,69.5875
12.090,72.2737
12.100,73.2048
12.110,69.5407
12.120,69.5747
12.130,77.8406
12.140,80.0725
12.150,75.8545
12.160,75.7322
12.170,68.6275
12.180,79.8392
12.190,70.1325
12.200,77.7006
12.210,73.5837
12.220,75.2402
12.230,72.4891
12.240,74.6662
12.250,65.6474
12.260,70.0404
12.270,74.6817
12.280,78.5944
12.290,65.0564
12.300,65.6266
12.310,66.8632
12.320,67.5249
12.330,71.2827
12.340,64.1486
12.350,72.8672
12.360,71.8310
12.370,74.9007
12.380,64.6323
12.390,63.6473
12.400,64.6902
12.410,71.0462
12.420,68.3738
12.430,67.3263
12.440,63.3582
12.450,69.0450
12.460,74.4631
12.470,63.9176
12.480,73.2696
12.490,63.4024
12.500,68.7354
12.510,63.1524
12.520,63.6024
12.530,76.1388
12.540,75.7460
12.550,64.7521
12.560,72.3046
12.570,70.1861
12.580,66.0506
12.590,68.3859
12.600,62.7523
12.610,67.4329
12.620,70.3181
12.630,73.9068
12.640,74.5603
12.650,63.8380
12.660,69.8760
12.670,74.8429
12.680,76.8016
12.690,64.2807
12.700,72.2482
12.710,78.5826
12.720,70.2116
12.730,75.0416
12.740,70.4901
12.750,75.8976
12.760,77.7915
12.770,79.0881
12.780,66.3193
12.790,76.6892
12.800,71.8979
12.810,75.3055
12.820,74.9785
12.830,73.0308
12.840,68.6655
12.850,77.6330
12.860,77.3001
12.870,78.7596
12.880,74.4072
12.890,77.9210
12.900,70.8544
12.910,83.1437
12.920,73.6195
12.930,82.0923
12.940,73.0291
12.950,84.1834
12.960,71.1654
12.970,76.6935
12.980,72.0804
12.990,75.3522
13.000,83.5075
13.010,82.7425
13.020,75.9881
13.030,82.3855
13.040,82.8564
13.050,85.4867
13.060,79.0563
13.070,86.8786
13.080,75.1220
13.090,79.4543
13.100,80.1644
13.110,83.1936
13.120,82.6970
13.130,83.3600
13.140,83.8960
13.150,78.7296
13.160,78.2811
13.170,84.4508
13.180,84.3625
13.190,74.7322
13.200,79.2814
13.210,87.1242
13.220,75.9873
13.230,83.1983
13.240,86.1683
13.250,83.4100
13.260,76.7327
13.270,84.7058
13.280,84.6657
13.290,80.1464
13.300,83.4034
13.310,75.0047
13.320,85.1625
13.330,75.2864
13.340,76.1884
13.350,75.5177
13.360,84.9798
13.370,73.1735
13.380,76.5421
13.390,83.6345
13.400,76.7504
13.410,74.3195
13.420,82.1025
13.430,72.2174
13.440,76.4680
13.450,74.5405
13.460,75.2912
13.470,70.8446
13.480,83.5232
13.490,77.8467
13.500,70.1851
13.510,83.7874
13.520,73.2133
13.530,71.0653
13.540,69.2440
13.550,70.3259
13.560,73.1078
13.570,79.0114
13.580,76.4211
13.590,77.7716
13.600,78.0287
13.610,81.0816
13.620,74.5911
13.630,75.4715
13.640,80.2942
13.650,72.4007
13.660,79.1139
13.670,70.1537
13.680,76.7892
13.690,66.8479
13.700,70.4651
13.710,75.2636
13.720,67.6931
13.730,76.9555
13.740,75.0343
13.750,65.6413
13.760,72.3529
13.770,72.2840
13.780,73.0842
13.790,71.5241
13.800,71.0228
13.810,67.9912
13.820,64.1716
13.830,72.4232
13.840,76.7631
13.850,75.9843
13.860,74.6071
13.870,66.6530
13.880,67.7267
13.890,62.5810
13.900,65.5062
13.910,70.1211
13.920,70.1741
13.930,65.8541
13.940,69.1169
13.950,62.4416
13.960,69.8638
13.970,63.6065
13.980,68.7989
13.990,74.9158
14.000,74.9124
14.010,75.1022
14.020,74.4943
14.030,74.8490
14.040,73.0088
14.050,67.8452
14.060,71.0584
14.070,74.5846
14.080,69.6280
14.090,77.5383
14.100,68.4582
14.110,75.5245
14.120,65.4728
14.130,74.5757
14.140,70.1281
14.150,73.4746
14.160,71.5619
14.170,77.7331
14.180,72.0442
14.190,78.9003
14.200,72.5549
14.210,78.8290
14.220,72.9720
14.230,72.2183
14.240,76.0357
14.250,76.9889
14.260,80.1580
14.270,68.1881
14.280,74.2559
14.290,81.5121
14.300,82.5866
14.310,70.9952
14.320,75.8971
14.330,73.1147
14.340,76.8242
14.350,80.4412
14.360,81.5614
14.370,72.5170
14.380,75.3990
14.390,71.6124
14.400,79.6706
14.410,85.0261
14.420,71.7080
14.430,80.4250
14.440,81.2610
14.450,75.3213
14.460,83.7075
14.470,81.7755
14.480,77.4280
14.490,84.8573
14.500,73.5863
14.510,73.5477
14.520,82.6051
14.530,77.6358
14.540,82.8273
14.550,79.7774
14.560,83.9055
14.570,74.0008
14.580,85.3381
14.590,76.5558
14.600,79.9493
14.610,83.2354
14.620,74.5337
14.630,82.0173
14.640,77.9301
14.650,86.9463
14.660,82.2219
14.670,75.6382
14.680,76.8666
14.690,77.9130
14.700,85.0179
14.710,87.8199
14.720,74.8550
14.730,81.2858
14.740,78.5746
14.750,76.4124
14.760,74.5257
14.770,79.3367
14.780,85.3309
14.790,80.8430
14.800,85.0597
14.810,73.7123
14.820,80.1985
14.830,84.0858
14.840,85.0582
14.850,78.6762
14.860,79.5755
14.870,77.8940
14.880,73.7557
14.890,79.7993
14.900,78.2565
14.910,77.2215
14.920,72.0384
14.930,74.4416
14.940,83.4508
14.950,80.3245
14.960,74.1063
14.970,69.9177
14.980,69.9727
14.990,79.4696
15.000,69.6874
15.010,71.9555
15.020,75.5084
15.030,81.1861
15.040,79.2610
15.050,75.1295
15.060,83.6310
15.070,80.3217
15.080,85.5656
15.090,89.4541
15.100,80.1545
15.110,91.5587
15.120,84.8888
15.130,95.9265
15.140,95.5792
15.150,93.8819
15.160,90.9586
15.170,101.4248
15.180,95.1008
15.190,91.3956
15.200,103.3195
15.210,105.3369
15.220,95.3000
15.230,101.0604
15.240,108.8749
15.250,102.1563
15.260,98.2073
15.270,107.4837
15.280,105.1899
15.290,106.5567
15.300,110.0838
15.310,104.9358
15.320,108.9225
15.330,117.0923
15.340,115.5417
15.350,119.2838
15.360,116.8629
15.370,118.6395
15.380,120.2118
15.390,122.1808
15.400,119.2120
15.410,122.2230
15.420,120.6329
15.430,123.6809
15.440,121.4012
15.450,128.1018
15.460,132.7004
15.470,129.9141
15.480,134.0833
15.490,130.8062
15.500,138.3908
15.510,127.6232
15.520,131.0393
