t_s,envelope_uV
7.250,63.6709
7.260,68.6332
7.270,72.7965
7.280,62.9799
7.290,65.9814
7.300,74.4829
7.310,65.9659
7.320,69.1028
7.330,67.1192
7.340,67.2678
7.350,65.4165
7.360,69.3162
7.370,75.8764
7.380,67.2607
7.390,76.6765
7.400,70.2833
7.410,65.2138
7.420,65.2672
7.430,67.6450
7.440,67.5179
7.450,66.0396
7.460,75.2136
7.470,69.5727
7.480,76.1241
7.490,73.4895
7.500,65.4680
7.510,68.8799
7.520,65.9868
7.530,71.5435
7.540,76.2861
7.550,76.9817
7.560,71.9541
7.570,76.5282
7.580,72.5749
7.590,72.8383
7.600,73.2487
7.610,72.6674
7.620,72.6828
7.630,74.8510
7.640,75.0578
7.650,74.8654
7.660,76.1181
7.670,67.4773
7.680,69.0271
7.690,66.5061
7.700,64.6441
7.710,63.4098
7.720,63.9695
7.730,66.4834
7.740,73.7708
7.750,63.2705
7.760,63.9624
7.770,64.9468
7.780,70.3018
7.790,61.3476
7.800,72.2839
7.810,61.3736
7.820,71.6671
7.830,71.0559
7.840,68.5861
7.850,61.3705
7.860,70.2256
7.870,59.5134
7.880,70.2595
7.890,61.6411
7.900,63.2293
7.910,65.7292
7.920,58.9330
7.930,62.5110
7.940,69.4293
7.950,65.3272
7.960,58.9266
7.970,57.6116
7.980,66.1967
7.990,65.7179
8.000,69.1124
8.010,58.5118
8.020,65.2829
8.030,65.4578
8.040,65.3080
8.050,61.1150
8.060,65.8802
8.070,57.6056
8.080,63.3099
8.090,67.6307
8.100,60.4476
8.110,60.9163
8.120,56.2029
8.130,60.6255
8.140,57.5034
8.150,61.4669
8.160,66.2629
8.170,55.4699
8.180,59.9151
8.190,58.1089
8.200,58.9537
8.210,61.1549
8.220,65.5856
8.230,58.4835
8.240,65.7137
8.250,61.1222
8.260,61.7761
8.270,63.8876
8.280,65.6420
8.290,56.6648
8.300,66.0093
8.310,57.2357
8.320,62.5198
8.330,62.3466
8.340,58.2738
8.350,64.1488
8.360,56.4662
8.370,61.8375
8.380,64.6824
8.390,67.7787
8.400,66.0985
8.410,64.3386
8.420,66.3442
8.430,62.3185
8.440,64.7120
8.450,61.8909
8.460,58.6098
8.470,67.6252
8.480,60.5737
8.490,65.9853
8.500,63.4109
8.510,66.9043
8.520,58.8950
8.530,59.7352
8.540,69.2886
8.550,69.9755
8.560,61.7753
8.570,63.1605
8.580,61.2565
8.590,62.1052
8.600,72.2003
8.610,65.9483
8.620,61.8575
8.630,68.8251
8.640,62.2908
8.650,73.8165
8.660,73.4730
8.670,67.1799
8.680,71.0443
8.690,73.7262
8.700,62.9747
8.710,72.9910
8.720,72.5577
8.730,68.2144
8.740,65.5585
8.750,67.7914
8.760,75.7877
8.770,68.7168
8.780,66.3565
8.790,72.1945
8.800,72.1625
8.810,71.4439
8.820,70.0414
8.830,66.7048
8.840,76.6764
8.850,71.5542
8.860,71.3938
8.870,69.0840
8.880,69.2885
8.890,71.5865
8.900,73.2570
8.910,68.2183
8.920,70.4761
8.930,65.1994
8.940,71.4104
8.950,68.4539
8.960,70.7659
8.970,73.9886
8.980,67.5167
8.990,65.9704
9.000,77.0857
9.010,76.9540
9.020,64.6672
9.030,65.2455
9.040,66.3218
9.050,65.3687
9.060,74.5729
9.070,74.5746
9.080,68.9984
9.090,71.5373
9.100,63.8732
9.110,73.2327
9.120,67.7097
9.130,74.1890
9.140,70.6416
9.150,66.4614
9.160,64.7772
9.170,66.3041
9.180,63.0655
9.190,67.7674
9.200,71.1632
9.210,63.9318
9.220,67.0368
9.230,65.3975
9.240,71.1087
9.250,62.6220
9.260,69.8811
9.270,72.7627
9.280,71.8787
9.290,70.3390
9.300,60.8556
9.310,65.1057
9.320,71.2503
9.330,68.5026
9.340,66.3164
9.350,61.2052
9.360,68.8365
9.370,64.9612
9.380,57.8612
9.390,65.6934
9.400,57.7569
9.410,60.6167
9.420,61.0769
9.430,61.7398
9.440,66.3770
9.450,65.6956
9.460,66.0701
9.470,68.2895
9.480,63.8212
9.490,67.9458
9.500,67.1741
9.510,68.1486
9.520,58.5593
9.530,61.7529
9.540,67.9368
9.550,65.3605
9.560,67.0231
9.570,56.5117
9.580,61.6361
9.590,61.6288
9.600,63.3239
9.610,64.8861
9.620,66.5115
9.630,62.1552
9.640,66.8482
9.650,63.6948
9.660,63.3881
9.670,58.8269
9.680,58.7248
9.690,55.0270
9.700,59.7106
9.710,57.2009
9.720,61.1358
9.730,67.7940
9.740,58.8617
9.750,63.6192
9.760,58.1973
9.770,62.0188
9.780,64.6534
9.790,60.7088
9.800,56.0581
9.810,67.8129
9.820,64.4167
9.830,62.4767
9.840,58.0068
9.850,61.5274
9.860,62.5041
9.870,63.3965
9.880,62.9565
9.890,59.7048
9.900,66.3497
9.910,63.8031
9.920,67.6379
9.930,63.8539
9.940,62.1795
9.950,63.9210
9.960,64.1224
9.970,62.9705
9.980,62.8022
9.990,71.6235
10.000,70.2454
10.010,64.3238
10.020,65.4239
10.030,62.3866
10.040,65.6176
10.050,68.4954
10.060,71.6278
10.070,66.8934
10.080,62.0309
10.090,66.1484
10.100,67.3051
10.110,74.7477
10.120,70.5760
10.130,72.1341
10.140,70.8512
10.150,68.7408
10.160,71.5841
10.170,68.2904
10.180,63.6098
10.190,63.9102
10.200,66.8492
10.210,64.9408
10.220,64.5518
10.230,65.2158
10.240,66.9384
10.250,76.2476
10.260,75.2980
10.270,67.3862
10.280,75.3029
10.290,75.2256
10.300,69.7992
10.310,77.4771
10.320,68.2278
10.330,71.4797
10.340,77.7028
10.350,67.2948
10.360,72.7744
10.370,66.6790
10.380,75.4288
10.390,75.6280
10.400,74.9050
10.410,77.6315
10.420,70.9052
10.430,76.2818
10.440,67.5026
10.450,67.4703
10.460,71.0198
10.470,76.9996
10.480,76.5894
10.490,65.1703
10.500,75.4710
10.510,70.4278
10.520,65.0092
10.530,71.3406
10.540,68.9992
10.550,75.1557
10.560,64.5538
10.570,63.8600
10.580,62.9496
10.590,70.1299
10.600,69.6403
10.610,70.0594
10.620,74.4295
10.630,70.7555
10.640,73.0230
10.650,68.6572
10.660,65.9389
10.670,72.8139
10.680,67.3251
10.690,64.7014
10.700,63.0608
10.710,62.4772
10.720,65.9047
10.730,69.8983
10.740,71.8067
10.750,64.6107
10.760,69.3903
10.770,67.5242
10.780,68.5636
10.790,65.1982
10.800,63.0515
10.810,70.2712
10.820,60.5455
10.830,69.2403
10.840,61.6302
10.850,57.4754
10.860,58.0862
10.870,62.3465
10.880,61.3922
10.890,58.0614
10.900,62.3840
10.910,60.0244
10.920,68.2980
10.930,59.4999
10.940,59.1782
10.950,68.0738
10.960,67.0220
10.970,66.9220
10.980,66.5328
10.990,64.1125
11.000,63.1197
11.010,58.4924
11.020,66.3367
11.030,59.4273
11.040,55.2399
11.050,61.1508
11.060,66.8660
11.070,57.6207
11.080,57.5045
11.090,65.0570
11.100,55.1362
11.110,66.2964
11.120,58.3790
11.130,65.2230
11.140,64.7217
11.150,66.2044
11.160,60.6793
11.170,57.8267
11.180,56.5582
11.190,59.8600
11.200,60.8050
11.210,66.7731
11.220,57.5157
11.230,64.0980
11.240,62.1248
11.250,63.1627
11.260,67.0536
11.270,60.1243
11.280,58.1860
11.290,68.9703
11.300,67.1708
11.310,68.9058
11.320,68.2781
11.330,70.1906
11.340,63.5252
11.350,62.6903
11.360,62.8975
11.370,70.7231
11.380,63.4595
11.390,62.3982
11.400,68.2127
11.410,62.9301
11.420,71.7516
11.430,62.7966
11.440,66.8288
11.450,65.5662
11.460,72.3601
11.470,72.3607
11.480,61.4396
11.490,70.1108
11.500,74.5493
11.510,70.5526
11.520,66.0232
11.530,63.7917
11.540,63.5477
11.550,63.0642
11.560,68.9908
11.570,64.0970
11.580,70.5218
11.590,73.3197
11.600,72.1267
11.610,65.2773
11.620,69.3060
11.630,70.4146
11.640,76.0631
11.650,66.8997
11.660,76.7494
11.670,70.1506
11.680,77.1268
11.690,70.0291
11.700,71.0634
11.710,74.3286
11.720,74.6700
11.730,67.7626
11.740,77.2523
11.750,75.7438
11.760,67.6945
11.770,71.5061
11.780,71.2674
11.790,68.6328
11.800,77.4794
11.810,77.3832
11.820,65.4017
11.830,76.7314
11.840,77.3520
11.850,66.1964
11.860,74.1146
11.870,76.5990
11.880,66.8903
11.890,70.2552
11.900,71.4126
11.910,69.8412
11.920,74.3135
11.930,77.0279
11.940,69.9592
11.950,69.4954
11.960,64.7907
11.970,71.7084
11.980,73.0139
11.990,73.3982
12.000,70.0836
12.010,72.3220
12.020,63.0324
12.030,67.5215
12.040,70.8316
12.050,68.4033
12.060,65.4719
12.070,73.4137
12.080,68.8885
12.090,61.9509
12.100,72.4295
12.110,66.7669
12.120,64.2749
12.130,67.3407
12.140,61.1552
12.150,71.5880
12.160,63.6551
12.170,64.5069
12.180,70.6374
12.190,62.0479
12.200,63.5281
12.210,68.5067
12.220,64.3050
12.230,58.6625
12.240,60.0425
12.250,62.2008
12.260,70.1230
12.270,67.2743
12.280,58.6120
12.290,61.5811
12.300,61.2022
12.310,66.8929
12.320,67.3965
12.330,68.4595
12.340,56.9917
12.350,57.1716
12.360,59.3142
12.370,64.1653
12.380,56.5098
12.390,65.5493
12.400,55.9497
12.410,60.3800
12.420,58.8519
12.430,68.3170
12.440,62.8105
12.450,61.0839
12.460,59.8956
12.470,63.0684
12.480,64.7480
12.490,60.8750
12.500,63.4081
12.510,62.7013
12.520,67.1821
12.530,59.7032
12.540,60.4339
12.550,58.2882
12.560,56.8548
12.570,64.2948
12.580,66.9347
12.590,67.6707
12.600,63.1426
12.610,65.6782
12.620,57.6716
12.630,65.1659
12.640,62.6979
12.650,66.4061
12.660,60.1203
12.670,67.9888
12.680,63.4056
12.690,68.4390
12.700,60.7938
12.710,66.6516
12.720,70.0998
12.730,65.3599
12.740,62.0456
12.750,60.5155
12.760,63.1426
12.770,68.3029
12.780,63.7138
12.790,69.1280
12.800,62.2786
12.810,64.0878
12.820,61.5549
12.830,71.9950
12.840,60.5476
12.850,61.4891
12.860,63.6572
12.870,61.5446
12.880,70.6134
12.890,71.2771
12.900,71.5766
12.910,74.4053
12.920,72.0681
12.930,70.7388
12.940,74.2398
12.950,63.2765
12.960,69.0505
12.970,70.8391
12.980,65.9983
12.990,70.1537
13.000,70.1795
13.010,67.3849
13.020,76.7016
13.030,68.6267
13.040,73.9081
13.050,66.7782
13.060,64.9595
13.070,69.7155
13.080,72.1145
13.090,77.7689
13.100,73.0778
13.110,68.3188
13.120,74.3894
13.130,70.3434
13.140,77.1695
13.150,74.3408
13.160,67.1789
13.170,67.8823
13.180,67.9537
13.190,71.6772
13.200,75.4319
13.210,77.8178
13.220,75.6808
13.230,76.7800
13.240,70.1717
13.250,73.9233
13.260,67.4137
13.270,70.5649
13.280,71.7989
13.290,69.5397
13.300,78.0388
13.310,77.6495
13.320,65.4139
13.330,72.6742
13.340,69.6710
13.350,76.8756
13.360,65.9771
13.370,73.8784
13.380,71.7161
13.390,70.9953
13.400,75.8749
13.410,75.4963
13.420,65.6135
13.430,64.8715
13.440,71.5148
13.450,65.3190
13.460,74.7358
13.470,71.7902
13.480,69.1081
13.490,74.4000
13.500,72.3982
13.510,69.4810
13.520,69.5492
13.530,62.5641
13.540,73.3235
13.550,65.6945
13.560,70.4546
13.570,66.7285
13.580,63.7878
13.590,60.3755
13.600,72.8153
13.610,70.2105
13.620,67.9105
13.630,68.0010
13.640,70.3095
13.650,70.5107
13.660,63.0688
13.670,71.2571
13.680,66.9003
13.690,65.5135
13.700,68.0636
13.710,63.7625
13.720,66.5117
13.730,67.8644
13.740,58.2486
13.750,59.1153
13.760,58.0198
13.770,65.7019
13.780,62.0140
13.790,66.9677
13.800,60.5427
13.810,67.5632
13.820,63.8827
13.830,60.2527
13.840,57.7758
13.850,67.4529
13.860,56.7265
13.870,61.0598
13.880,64.7618
13.890,57.7827
13.900,59.5676
13.910,65.2857
13.920,65.9966
13.930,61.3773
13.940,66.9177
13.950,61.4298
13.960,68.4508
13.970,61.5016
13.980,67.7671
13.990,65.3188
14.000,58.8590
14.010,61.4238
14.020,63.9064
14.030,61.6366
14.040,65.0138
14.050,66.6637
14.060,67.9576
14.070,57.0078
14.080,60.5092
14.090,59.3852
14.100,63.9237
14.110,57.8004
14.120,68.1938
14.130,63.9417
14.140,60.1433
14.150,69.4344
14.160,62.9278
14.170,68.3123
14.180,65.1313
14.190,66.5101
14.200,60.0056
14.210,65.9454
14.220,68.7637
14.230,71.3706
14.240,66.7065
14.250,70.5550
14.260,66.2763
14.270,65.2334
14.280,63.6408
14.290,70.5587
14.300,61.7736
14.310,73.3345
14.320,62.3458
14.330,65.0957
14.340,67.6494
14.350,64.0414
14.360,71.3974
14.370,65.2716
14.380,71.0499
14.390,67.7983
14.400,68.3865
14.410,67.8032
14.420,75.1887
14.430,74.4538
14.440,64.9287
14.450,67.4701
14.460,76.7225
14.470,69.3948
14.480,69.6838
14.490,69.7014
14.500,74.0133
14.510,71.6134
14.520,71.0457
14.530,72.7296
14.540,67.1797
14.550,76.8596
14.560,74.7625
14.570,75.0194
14.580,70.9085
14.590,73.8219
14.600,74.3813
14.610,71.1414
14.620,75.5521
14.630,71.6256
14.640,75.6490
14.650,72.7776
14.660,75.2176
14.670,72.2833
14.680,70.3487
14.690,66.6297
14.700,72.3862
14.710,72.8589
14.720,74.1004
14.730,70.4665
14.740,68.4384
14.750,71.7035
14.760,66.9652
14.770,77.7854
14.780,74.6178
14.790,73.3901
14.800,71.8690
14.810,70.6866
14.820,74.3675
14.830,76.8414
14.840,74.2733
14.850,65.5048
14.860,70.7001
14.870,74.9597
14.880,65.8040
14.890,72.0598
14.900,66.0637
14.910,71.3655
14.920,70.2668
14.930,72.1774
14.940,63.3270
14.950,62.1741
14.960,73.9356
14.970,72.9569
14.980,63.8933
14.990,72.4044
15.000,65.4253
15.010,66.0066
15.020,64.7482
15.030,64.6486
15.040,69.1756
15.050,76.6245
15.060,69.7452
15.070,72.5303
15.080,81.0422
15.090,73.3131
15.100,71.8716
15.110,82.9551
15.120,85.7226
15.130,75.9031
15.140,80.2542
15.150,86.9655
15.160,80.7465
15.170,80.3633
15.180,86.8274
15.190,86.0485
15.200,85.0933
15.210,93.9620
15.220,88.0605
15.230,92.7812
15.240,90.2258
15.250,98.6580
15.260,94.8860
15.270,96.1840
15.280,94.1796
15.290,99.5955
15.300,102.0638
15.310,97.8942
15.320,97.3664
15.330,102.0121
15.340,106.7793
15.350,105.7616
15.360,102.6229
15.370,102.4440
15.380,100.2058
15.390,105.3012
15.400,111.9529
15.410,104.4748
15.420,114.5104
15.430,116.8031
15.440,105.7307
15.450,106.6401
15.460,111.0601
15.470,109.2760
15.480,114.1573
15.490,117.0930
15.500,120.4883
15.510,123.6105
15.520,125.6751
