t_s,envelope_uV
6.760,56.2198
6.770,62.3967
6.780,59.4100
6.790,62.7069
6.800,62.9078
6.810,56.0328
6.820,53.2482
6.830,61.5122
6.840,58.1541
6.850,51.0605
6.860,54.3101
6.870,56.2079
6.880,53.6482
6.890,55.4781
6.900,52.5308
6.910,62.1436
6.920,54.1316
6.930,60.6284
6.940,56.4680
6.950,56.6839
6.960,52.4613
6.970,62.9879
6.980,62.8675
6.990,61.6830
7.000,64.7705
7.010,55.9112
7.020,60.2811
7.030,64.5072
7.040,59.8509
7.050,57.2073
7.060,64.5582
7.070,61.9230
7.080,65.4982
7.090,56.8813
7.100,59.9274
7.110,60.0589
7.120,57.4047
7.130,58.3076
7.140,64.2785
7.150,67.8986
7.160,57.7383
7.170,65.3225
7.180,67.9036
7.190,56.9839
7.200,60.7703
7.210,64.0694
7.220,57.7071
7.230,63.3324
7.240,65.1362
7.250,65.9931
7.260,59.0932
7.270,67.2544
7.280,59.6488
7.290,59.1414
7.300,66.9144
7.310,62.8404
7.320,64.6747
7.330,61.1974
7.340,70.8410
7.350,61.5552
7.360,70.4441
7.370,65.1861
7.380,67.9278
7.390,64.9277
7.400,67.0798
7.410,62.9618
7.420,65.8084
7.430,68.5665
7.440,68.3295
7.450,69.1756
7.460,71.4161
7.470,63.5254
7.480,70.8600
7.490,70.3895
7.500,66.7054
7.510,62.0974
7.520,65.5291
7.530,69.9926
7.540,70.2842
7.550,64.0912
7.560,70.8691
7.570,62.7136
7.580,63.1275
7.590,60.7204
7.600,68.3561
7.610,64.5536
7.620,60.4719
7.630,70.4052
7.640,68.2556
7.650,64.1020
7.660,68.3933
7.670,64.2775
7.680,67.6577
7.690,61.0036
7.700,60.9283
7.710,68.6558
7.720,60.5403
7.730,60.6247
7.740,63.2200
7.750,61.7409
7.760,68.3714
7.770,61.7677
7.780,58.4023
7.790,69.2783
7.800,67.9970
7.810,62.8672
7.820,58.3339
7.830,56.7732
7.840,66.7217
7.850,65.9131
7.860,59.8201
7.870,57.1429
7.880,65.5394
7.890,63.2189
7.900,65.1216
7.910,64.5595
7.920,56.6272
7.930,57.9354
7.940,56.8837
7.950,56.0178
7.960,61.4925
7.970,58.7688
7.980,64.8972
7.990,57.7046
8.000,63.4334
8.010,56.1072
8.020,63.5965
8.030,60.4042
8.040,53.6476
8.050,64.1098
8.060,61.2546
8.070,55.2713
8.080,55.8614
8.090,55.4159
8.100,56.9743
8.110,60.1649
8.120,54.9574
8.130,62.6033
8.140,59.5655
8.150,57.4626
8.160,59.9602
8.170,57.2581
8.180,52.9652
8.190,60.9133
8.200,54.1723
8.210,56.5143
8.220,58.3880
8.230,60.6887
8.240,55.4993
8.250,60.9025
8.260,58.3640
8.270,55.2350
8.280,61.7941
8.290,62.4494
8.300,53.6770
8.310,56.1598
8.320,62.4572
8.330,56.9212
8.340,55.7593
8.350,54.9367
8.360,52.4919
8.370,60.7323
8.380,54.9932
8.390,53.8314
8.400,53.2060
8.410,56.7345
8.420,62.4933
8.430,64.6718
8.440,62.0230
8.450,60.6010
8.460,55.2406
8.470,56.6746
8.480,60.1415
8.490,61.4043
8.500,59.2306
8.510,66.1268
8.520,57.5155
8.530,56.4845
8.540,62.4512
8.550,65.6465
8.560,66.9179
8.570,64.2930
8.580,56.4489
8.590,63.0074
8.600,68.3529
8.610,65.0889
8.620,68.3938
8.630,69.3554
8.640,64.0584
8.650,63.9525
8.660,63.2193
8.670,61.0901
8.680,58.2988
8.690,67.7046
8.700,62.1205
8.710,65.4380
8.720,63.2910
8.730,60.0641
8.740,70.6740
8.750,65.9918
8.760,63.4597
8.770,67.2950
8.780,60.1824
8.790,70.0853
8.800,69.3514
8.810,60.5615
8.820,69.2970
8.830,65.3980
8.840,71.3605
8.850,71.7047
8.860,72.6741
8.870,61.1108
8.880,68.0471
8.890,63.5553
8.900,69.6639
8.910,67.1327
8.920,70.1927
8.930,66.3829
8.940,64.7751
8.950,65.9878
8.960,67.3075
8.970,61.6169
8.980,62.2502
8.990,64.6607
9.000,71.1596
9.010,72.1770
9.020,70.7350
9.030,70.1093
9.040,68.3060
9.050,61.5830
9.060,68.6303
9.070,66.8639
9.080,60.2581
9.090,61.1760
9.100,65.1172
9.110,70.8912
9.120,70.6822
9.130,64.9249
9.140,63.3564
9.150,70.3072
9.160,70.1063
9.170,59.0148
9.180,60.2965
9.190,60.4563
9.200,59.4716
9.210,61.5266
9.220,60.1186
9.230,67.7316
9.240,66.8102
9.250,63.1305
9.260,63.0319
9.270,60.5411
9.280,62.5307
9.290,63.4417
9.300,63.7220
9.310,61.1757
9.320,55.5322
9.330,58.1935
9.340,65.0525
9.350,57.9803
9.360,56.4685
9.370,59.2503
9.380,65.9162
9.390,62.3382
9.400,57.4896
9.410,53.6084
9.420,59.9181
9.430,55.4206
9.440,57.4284
9.450,59.1737
9.460,57.6986
9.470,60.6624
9.480,56.7493
9.490,60.8875
9.500,55.9889
9.510,58.7913
9.520,63.1359
9.530,62.6714
9.540,61.0470
9.550,52.9415
9.560,59.9350
9.570,57.4658
9.580,56.4983
9.590,56.6039
9.600,58.2746
9.610,61.4117
9.620,55.8246
9.630,57.3377
9.640,61.2227
9.650,62.9424
9.660,62.5810
9.670,59.0384
9.680,62.8002
9.690,56.8598
9.700,53.2898
9.710,52.2616
9.720,61.9979
9.730,61.0808
9.740,55.4317
9.750,59.8413
9.760,58.7131
9.770,53.8868
9.780,57.6130
9.790,63.6661
9.800,52.9317
9.810,61.3850
9.820,62.5426
9.830,57.0946
9.840,60.6149
9.850,56.3806
9.860,55.6621
9.870,54.1700
9.880,62.8013
9.890,55.3670
9.900,62.6290
9.910,55.5413
9.920,62.2336
9.930,60.5705
9.940,59.6391
9.950,60.8905
9.960,61.5623
9.970,56.0936
9.980,66.3529
9.990,66.3137
10.000,62.3725
10.010,64.9328
10.020,62.3922
10.030,65.6105
10.040,67.3484
10.050,67.9980
10.060,57.5128
10.070,66.8676
10.080,68.7230
10.090,63.4519
10.100,62.0008
10.110,66.9293
10.120,66.4208
10.130,69.0172
10.140,66.3082
10.150,65.2662
10.160,68.7196
10.170,70.6337
10.180,62.4787
10.190,71.0726
10.200,70.3631
10.210,65.5977
10.220,60.6996
10.230,69.2863
10.240,60.6265
10.250,61.7910
10.260,66.3285
10.270,61.9312
10.280,66.0331
10.290,72.4438
10.300,61.7646
10.310,62.6518
10.320,69.5257
10.330,64.2061
10.340,61.7347
10.350,68.1956
10.360,65.9163
10.370,65.4936
10.380,66.6689
10.390,61.4753
10.400,70.0746
10.410,61.8869
10.420,69.7631
10.430,63.4829
10.440,70.0131
10.450,69.7122
10.460,70.5868
10.470,70.5901
10.480,63.7023
10.490,70.9704
10.500,62.3926
10.510,68.1702
10.520,63.1137
10.530,64.0301
10.540,69.7771
10.550,62.1412
10.560,67.4824
10.570,61.6493
10.580,70.7885
10.590,58.9784
10.600,59.2746
10.610,59.1191
10.620,68.4898
10.630,59.3114
10.640,69.5283
10.650,60.6860
10.660,69.0484
10.670,66.5479
10.680,64.6961
10.690,65.5097
10.700,60.5205
10.710,67.6509
10.720,63.2561
10.730,67.9858
10.740,65.5279
10.750,62.3151
10.760,57.5928
10.770,63.2276
10.780,57.7443
10.790,63.5971
10.800,56.6927
10.810,61.6192
10.820,63.9135
10.830,60.0933
10.840,55.9648
10.850,60.8465
10.860,57.3199
10.870,64.2148
10.880,63.2747
10.890,53.5441
10.900,57.2847
10.910,63.4837
10.920,55.5707
10.930,56.1677
10.940,64.2324
10.950,62.0842
10.960,62.0304
10.970,56.6084
10.980,58.1732
10.990,53.0088
11.000,53.3247
11.010,53.5353
11.020,58.9921
11.030,59.9682
11.040,55.2479
11.050,58.2145
11.060,58.8066
11.070,52.9932
11.080,53.0019
11.090,59.6092
11.100,52.1682
11.110,55.6514
11.120,54.4561
11.130,56.7465
11.140,54.2315
11.150,52.9070
11.160,57.1040
11.170,56.5449
11.180,60.0178
11.190,61.4965
11.200,53.8113
11.210,53.9740
11.220,64.3345
11.230,63.2866
11.240,62.3457
11.250,54.4556
11.260,60.5304
11.270,54.9583
11.280,54.0609
11.290,54.0063
11.300,60.8458
11.310,55.0818
11.320,63.6317
11.330,62.7008
11.340,55.8368
11.350,66.3342
11.360,58.2679
11.370,66.3384
11.380,67.1570
11.390,63.5155
11.400,58.1561
11.410,62.7725
11.420,63.7389
11.430,58.9153
11.440,68.2184
11.450,68.4092
11.460,65.7100
11.470,64.9432
11.480,64.4593
11.490,67.8700
11.500,67.2235
11.510,68.0831
11.520,66.5333
11.530,70.1611
11.540,67.2004
11.550,67.9876
11.560,70.0832
11.570,64.8137
11.580,68.1573
11.590,61.8930
11.600,61.8268
11.610,60.7102
11.620,63.0774
11.630,63.2266
11.640,66.7840
11.650,65.0528
11.660,67.1663
11.670,63.0837
11.680,65.5218
11.690,64.0578
11.700,66.7417
11.710,67.0651
11.720,71.1249
11.730,64.7404
11.740,64.0999
11.750,72.6831
11.760,70.4600
11.770,68.1034
11.780,70.1786
11.790,65.6272
11.800,69.1507
11.810,63.4604
11.820,66.4247
11.830,69.2310
11.840,70.2823
11.850,62.2119
11.860,68.2775
11.870,67.3761
11.880,67.7830
11.890,64.1214
11.900,70.7656
11.910,62.5731
11.920,61.6611
11.930,63.1971
11.940,61.7920
11.950,69.4806
11.960,65.0775
11.970,70.6514
11.980,67.0091
11.990,68.7467
12.000,64.8553
12.010,66.3828
12.020,64.1499
12.030,65.1048
12.040,63.6938
12.050,67.9073
12.060,67.1278
12.070,68.0057
12.080,66.0671
12.090,67.8275
12.100,67.7456
12.110,60.9704
12.120,67.2952
12.130,67.1262
12.140,59.1583
12.150,63.7431
12.160,61.5318
12.170,56.6675
12.180,66.2110
12.190,63.1941
12.200,59.4002
12.210,61.2137
12.220,66.7588
12.230,62.7995
12.240,63.4202
12.250,63.8918
12.260,58.9749
12.270,64.6743
12.280,54.8610
12.290,59.1358
12.300,63.6903
12.310,56.9198
12.320,59.1123
12.330,56.3547
12.340,56.1066
12.350,60.4136
12.360,55.2681
12.370,54.7671
12.380,62.6281
12.390,61.4927
12.400,52.3383
12.410,62.1380
12.420,61.3228
12.430,52.9356
12.440,58.5508
12.450,60.3537
12.460,58.0221
12.470,59.8655
12.480,58.6904
12.490,57.1506
12.500,53.0355
12.510,52.8670
12.520,53.1619
12.530,61.4318
12.540,60.0745
12.550,52.6825
12.560,60.6445
12.570,61.6859
12.580,59.4751
12.590,59.4185
12.600,58.7450
12.610,53.6763
12.620,57.0008
12.630,63.5811
12.640,53.2280
12.650,63.6138
12.660,63.1804
12.670,57.3588
12.680,64.3808
12.690,55.6652
12.700,64.5524
12.710,53.8882
12.720,57.5699
12.730,54.2964
12.740,56.5733
12.750,61.8101
12.760,64.6584
12.770,66.4456
12.780,58.5892
12.790,65.5147
12.800,61.9461
12.810,64.8009
12.820,64.2987
12.830,57.4336
12.840,66.1787
12.850,59.2778
12.860,63.9240
12.870,60.2824
12.880,68.1265
12.890,62.3450
12.900,66.1265
12.910,67.8443
12.920,64.5741
12.930,63.9086
12.940,60.3900
12.950,62.2140
12.960,66.7344
12.970,69.6562
12.980,65.6427
12.990,60.5127
13.000,65.4616
13.010,67.2780
13.020,61.7433
13.030,70.7335
13.040,70.8986
13.050,70.9052
13.060,64.1180
13.070,69.8809
13.080,70.6372
13.090,63.1177
13.100,63.3232
13.110,68.2651
13.120,65.8329
13.130,68.7979
13.140,65.5077
13.150,63.5027
13.160,71.0496
13.170,64.7971
13.180,63.4901
13.190,65.9937
13.200,73.5924
13.210,62.6979
13.220,69.5478
13.230,70.0915
13.240,66.0546
13.250,64.8482
13.260,62.1296
13.270,62.1940
13.280,64.0922
13.290,72.1738
13.300,65.4504
13.310,71.9214
13.320,62.4817
13.330,62.3945
13.340,69.2465
13.350,70.1374
13.360,62.1433
13.370,71.7893
13.380,69.3323
13.390,63.6863
13.400,65.7273
13.410,67.2776
13.420,64.0422
13.430,64.0584
13.440,68.9377
13.450,65.6514
13.460,65.2035
13.470,67.5641
13.480,59.7657
13.490,59.3976
13.500,69.3665
13.510,69.6314
13.520,57.8703
13.530,65.4630
13.540,67.8941
13.550,60.4442
13.560,68.5887
13.570,60.9568
13.580,58.7715
13.590,65.0232
13.600,64.3960
13.610,61.8310
13.620,59.6696
13.630,67.5191
13.640,66.6856
13.650,60.2932
13.660,54.9359
13.670,61.5464
13.680,60.3933
13.690,61.0808
13.700,61.7225
13.710,55.2494
13.720,55.7837
13.730,64.7431
13.740,57.2936
13.750,54.1655
13.760,56.5308
13.770,62.1588
13.780,64.0097
13.790,53.9186
13.800,60.2319
13.810,56.2357
13.820,54.5370
13.830,52.5101
13.840,60.2494
13.850,56.1691
13.860,58.1940
13.870,54.1796
13.880,61.8011
13.890,62.3603
13.900,62.5205
13.910,60.5274
13.920,55.7770
13.930,57.2225
13.940,52.2479
13.950,62.0845
13.960,61.3308
13.970,59.3237
13.980,52.2652
13.990,61.8731
14.000,54.0791
14.010,62.4369
14.020,57.8520
14.030,54.0975
14.040,63.4859
14.050,57.1032
14.060,63.4166
14.070,60.4881
14.080,53.7655
14.090,64.4146
14.100,55.7155
14.110,57.7874
14.120,61.0930
14.130,63.7605
14.140,59.1713
14.150,64.9163
14.160,55.7449
14.170,61.6390
14.180,58.5012
14.190,63.7953
14.200,66.0474
14.210,57.4211
14.220,56.1886
14.230,65.6400
14.240,59.8840
14.250,65.0901
14.260,61.5199
14.270,65.5665
14.280,62.9320
14.290,67.5048
14.300,59.5096
14.310,59.1223
14.320,61.4293
14.330,61.0755
14.340,66.5443
14.350,67.1012
14.360,58.9771
14.370,62.2033
14.380,66.5640
14.390,66.3934
14.400,64.6625
14.410,59.6772
14.420,65.9963
14.430,71.0750
14.440,68.8868
14.450,62.6658
14.460,66.8236
14.470,65.6710
14.480,66.1677
14.490,69.5707
14.500,69.6942
14.510,69.7768
14.520,63.1032
14.530,61.5641
14.540,71.3599
14.550,71.7895
14.560,64.1175
14.570,67.3707
14.580,62.6006
14.590,71.1684
14.600,62.8223
14.610,61.9472
14.620,70.1610
14.630,65.5242
14.640,63.7976
14.650,72.9316
14.660,67.4109
14.670,72.6036
14.680,69.7058
14.690,73.5234
14.700,69.6443
14.710,73.6525
14.720,69.6061
14.730,61.8246
14.740,68.2360
14.750,65.1588
14.760,64.0149
14.770,71.6916
14.780,66.6900
14.790,62.6738
14.800,72.4860
14.810,62.2376
14.820,67.5575
14.830,68.0182
14.840,70.8997
14.850,67.1408
14.860,65.1274
14.870,68.3024
14.880,60.2802
14.890,64.4474
14.900,63.2297
14.910,65.0224
14.920,59.6292
14.930,60.7789
14.940,61.7285
14.950,64.2595
14.960,68.2242
14.970,65.9100
14.980,61.4888
14.990,64.5331
15.000,57.7049
15.010,65.2065
15.020,59.2073
15.030,65.0068
15.040,62.5397
15.050,69.4819
15.060,71.8658
15.070,72.1004
15.080,64.6783
15.090,69.6546
15.100,71.1400
15.110,68.5799
15.120,72.4798
15.130,74.7747
15.140,78.9353
15.150,71.8474
15.160,79.3792
15.170,77.2346
15.180,83.0572
15.190,77.6246
15.200,79.6293
15.210,82.8046
15.220,82.3001
15.230,83.5610
15.240,80.1725
15.250,91.0960
15.260,83.0557
15.270,84.3822
15.280,94.6323
15.290,96.2893
15.300,93.1109
15.310,90.5003
15.320,98.4528
15.330,94.5797
15.340,89.9531
15.350,100.3451
15.360,95.8715
15.370,98.5183
15.380,99.0005
15.390,94.0046
15.400,106.2004
15.410,101.8799
15.420,103.0989
15.430,107.6294
15.440,107.3295
15.450,111.0008
15.460,101.4123
15.470,111.3884
15.480,110.3242
15.490,106.4994
15.500,109.2255
15.510,106.7963
15.520,112.0944
