t_s,envelope_uV
1.440,72.6023
1.450,76.2460
1.460,73.2723
1.470,69.8823
1.480,67.1121
1.490,72.2339
1.500,72.1762
1.510,77.4823
1.520,68.2966
1.530,68.1334
1.540,72.1976
1.550,68.0934
1.560,70.2940
1.570,76.3290
1.580,70.2397
1.590,80.0697
1.600,81.0756
1.610,75.7636
1.620,72.1936
1.630,78.0917
1.640,80.3485
1.650,75.4055
1.660,71.9273
1.670,80.2299
1.680,78.9546
1.690,82.0502
1.700,76.9660
1.710,74.0971
1.720,71.4050
1.730,77.9938
1.740,80.8857
1.750,80.6736
1.760,73.1642
1.770,76.9275
1.780,70.2499
1.790,75.9164
1.800,74.6334
1.810,74.1950
1.820,82.7073
1.830,71.7358
1.840,79.1844
1.850,79.0006
1.860,81.7196
1.870,76.7310
1.880,71.2957
1.890,76.4364
1.900,69.5969
1.910,71.4331
1.920,72.5472
1.930,78.8440
1.940,70.0854
1.950,75.3469
1.960,74.1305
1.970,71.2263
1.980,70.7137
1.990,75.2420
2.000,70.2022
2.010,73.5809
2.020,73.6063
2.030,73.6941
2.040,72.4759
2.050,71.0589
2.060,74.7401
2.070,69.1097
2.080,73.4219
2.090,79.1996
2.100,66.7562
2.110,73.0284
2.120,71.8356
2.130,75.2832
2.140,75.9506
2.150,74.6826
2.160,73.9958
2.170,75.1573
2.180,71.6169
2.190,68.4192
2.200,75.5912
2.210,64.3667
2.220,63.6588
2.230,70.8404
2.240,65.1077
2.250,62.6372
2.260,72.7575
2.270,73.6023
2.280,69.7727
2.290,71.6565
2.300,66.6145
2.310,68.1101
2.320,70.8365
2.330,67.7694
2.340,64.4749
2.350,66.1282
2.360,60.7020
2.370,68.6692
2.380,72.3147
2.390,70.4351
2.400,64.5693
2.410,62.6208
2.420,61.4443
2.430,60.8798
2.440,62.0816
2.450,60.1650
2.460,66.6258
2.470,66.9280
2.480,59.7796
2.490,58.8577
2.500,67.9485
2.510,67.6672
2.520,67.6264
2.530,65.0386
2.540,61.9059
2.550,59.8987
2.560,60.0159
2.570,70.2292
2.580,58.7871
2.590,68.3294
2.600,71.7300
2.610,66.8195
2.620,69.2428
2.630,65.0075
2.640,67.7179
2.650,59.8757
2.660,73.7146
2.670,70.1309
2.680,60.1876
2.690,61.7303
2.700,61.6118
2.710,65.9638
2.720,72.0856
2.730,64.5822
2.740,75.0844
2.750,74.0724
2.760,72.9770
2.770,67.9750
2.780,70.1557
2.790,75.7706
2.800,66.5281
2.810,67.9112
2.820,73.4033
2.830,73.7885
2.840,69.3883
2.850,74.4174
2.860,69.0912
2.870,76.7820
2.880,69.0790
2.890,67.9576
2.900,66.3627
2.910,68.4007
2.920,69.2975
2.930,75.1637
2.940,75.4540
2.950,79.4288
2.960,71.3716
2.970,80.0483
2.980,73.7157
2.990,80.7564
3.000,74.3516
3.010,73.5571
3.020,79.7226
3.030,78.0713
3.040,78.3739
3.050,75.6464
3.060,76.1578
3.070,78.3659
3.080,74.1916
3.090,73.5781
3.100,77.3407
3.110,72.4050
3.120,77.9587
3.130,76.5901
3.140,72.7599
3.150,77.9207
3.160,77.9027
3.170,73.6419
3.180,76.1411
3.190,73.4510
3.200,73.9374
3.210,82.0961
3.220,81.4147
3.230,71.1704
3.240,74.8761
3.250,76.4257
3.260,77.6705
3.270,76.3854
3.280,75.2452
3.290,75.1906
3.300,69.9370
3.310,74.6143
3.320,79.6378
3.330,82.5416
3.340,77.9458
3.350,78.6192
3.360,72.2554
3.370,71.7304
3.380,72.1037
3.390,70.6721
3.400,77.4061
3.410,68.6347
3.420,79.2822
3.430,75.8079
3.440,67.7833
3.450,74.2367
3.460,69.9898
3.470,78.8450
3.480,68.9456
3.490,76.5562
3.500,79.3547
3.510,72.3539
3.520,73.9313
3.530,77.8754
3.540,68.4551
3.550,72.8699
3.560,64.6125
3.570,69.6200
3.580,64.5596
3.590,65.9428
3.600,69.0310
3.610,70.3391
3.620,77.1192
3.630,70.0518
3.640,73.8306
3.650,63.3106
3.660,69.4171
3.670,62.4452
3.680,67.5478
3.690,68.9308
3.700,69.4748
3.710,74.6199
3.720,64.3085
3.730,73.6431
3.740,65.4633
3.750,67.3409
3.760,68.4667
3.770,60.5306
3.780,63.6275
3.790,65.7226
3.800,64.8944
3.810,67.4377
3.820,63.0795
3.830,61.7771
3.840,70.8598
3.850,62.1919
3.860,70.6212
3.870,61.0490
3.880,68.5076
3.890,60.1492
3.900,61.2749
3.910,68.2479
3.920,66.4867
3.930,64.7322
3.940,72.3577
3.950,66.8036
3.960,68.2259
3.970,64.9919
3.980,59.8948
3.990,60.8585
4.000,71.8861
4.010,68.6330
4.020,69.6052
4.030,67.3740
4.040,64.3054
4.050,61.9322
4.060,61.0493
4.070,68.2003
4.080,71.1693
4.090,66.9518
4.100,65.4573
4.110,61.6824
4.120,70.5021
4.130,69.6439
4.140,65.4554
4.150,64.2482
4.160,73.2017
4.170,70.6614
4.180,65.2357
4.190,69.8454
4.200,75.2388
4.210,64.6645
4.220,69.9000
4.230,67.5495
4.240,70.6139
4.250,65.2723
4.260,71.5056
4.270,68.0472
4.280,73.3963
4.290,78.4559
4.300,66.7939
4.310,68.3794
4.320,78.3097
4.330,72.3096
4.340,77.1362
4.350,73.7105
4.360,74.1647
4.370,72.8853
4.380,80.8773
4.390,70.9541
4.400,67.5273
4.410,68.3586
4.420,71.0898
4.430,70.9339
4.440,77.6272
4.450,74.4428
4.460,81.9950
4.470,70.9223
4.480,82.8092
4.490,70.6572
4.500,73.8924
4.510,72.6357
4.520,75.2950
4.530,77.6388
4.540,74.7809
4.550,77.1838
4.560,82.2349
4.570,83.7567
4.580,75.7355
4.590,82.2507
4.600,73.3703
4.610,74.1965
4.620,70.8614
4.630,74.2050
4.640,73.6780
4.650,72.6152
4.660,76.7999
4.670,75.2089
4.680,83.1633
4.690,79.2212
4.700,73.8499
4.710,73.4823
4.720,75.4961
4.730,81.3313
4.740,83.6501
4.750,78.0519
4.760,83.2879
4.770,75.0986
4.780,74.1433
4.790,78.1839
4.800,71.8104
4.810,71.5892
4.820,72.7592
4.830,79.7842
4.840,74.0578
4.850,71.8910
4.860,76.0918
4.870,69.8291
4.880,70.9221
4.890,70.9095
4.900,70.2961
4.910,78.3124
4.920,73.3570
4.930,77.4944
4.940,73.4827
4.950,74.9479
4.960,71.6241
4.970,69.0119
4.980,65.2921
4.990,68.3504
5.000,75.0337
5.010,74.0380
5.020,75.1434
5.030,67.0575
5.040,69.9459
5.050,70.1715
5.060,68.7641
5.070,73.7438
5.080,70.1607
5.090,64.3306
5.100,64.3703
5.110,74.8048
5.120,65.2722
5.130,72.5194
5.140,69.4637
5.150,69.6287
5.160,66.1979
5.170,70.3042
5.180,63.3266
5.190,64.7173
5.200,69.3446
5.210,67.2406
5.220,67.5460
5.230,71.3571
5.240,68.3912
5.250,68.4166
5.260,60.3060
5.270,70.2805
5.280,59.7393
5.290,65.9620
5.300,63.5184
5.310,69.5590
5.320,63.9060
5.330,66.5579
5.340,64.7902
5.350,65.2374
5.360,60.8871
5.370,65.4513
5.380,66.6735
5.390,62.2000
5.400,68.4571
5.410,64.1480
5.420,65.0214
5.430,70.1391
5.440,62.3786
5.450,68.6602
5.460,65.6501
5.470,72.1535
5.480,71.5698
5.490,71.1844
5.500,62.6921
5.510,60.6368
5.520,71.1765
5.530,65.8604
5.540,61.6515
5.550,62.7521
5.560,70.2250
5.570,69.6427
5.580,72.1506
5.590,74.0394
5.600,72.1322
5.610,66.5812
5.620,69.8866
5.630,68.0333
5.640,64.6372
5.650,68.1417
5.660,66.3372
5.670,65.7588
5.680,74.5433
5.690,64.8054
5.700,69.5123
5.710,69.6948
5.720,65.0873
5.730,70.9937
5.740,76.5221
5.750,73.9227
5.760,66.9346
5.770,80.1886
5.780,79.5629
5.790,75.7188
5.800,69.4145
5.810,76.0641
5.820,71.9317
5.830,70.9776
5.840,73.3441
5.850,76.2979
5.860,78.9229
5.870,75.1108
5.880,71.3650
5.890,70.2093
5.900,80.0037
5.910,74.4172
5.920,79.0307
5.930,78.9807
5.940,79.1328
5.950,78.2850
5.960,83.5500
5.970,82.2807
5.980,82.1869
5.990,78.5824
6.000,75.6190
6.010,76.2117
6.020,84.0291
6.030,84.1493
6.040,71.6157
6.050,74.2402
6.060,77.1712
6.070,76.5133
6.080,73.5356
6.090,77.7388
6.100,81.4454
6.110,75.6108
6.120,76.7084
6.130,81.0085
6.140,77.6131
6.150,72.6341
6.160,80.0356
6.170,81.3769
6.180,82.9546
6.190,72.1618
6.200,78.4237
6.210,82.8294
6.220,75.4299
6.230,76.3411
6.240,72.2192
6.250,73.6067
6.260,74.6388
6.270,74.5256
6.280,81.4103
6.290,68.5958
6.300,75.7294
6.310,78.5728
6.320,78.7750
6.330,70.9906
6.340,68.4029
6.350,72.2101
6.360,68.3175
6.370,67.7445
6.380,66.5936
6.390,74.4281
6.400,66.4868
6.410,74.7254
6.420,75.9932
6.430,70.6396
6.440,75.8946
6.450,71.2367
6.460,71.0225
6.470,77.2176
6.480,64.6815
6.490,65.1236
6.500,76.0950
6.510,63.4233
6.520,73.6213
6.530,68.2299
6.540,73.6082
6.550,62.5322
6.560,74.4221
6.570,68.9021
6.580,63.9089
6.590,73.9590
6.600,62.7837
6.610,72.5089
6.620,69.6718
6.630,70.3236
6.640,63.8324
6.650,64.4289
6.660,72.1665
6.670,63.1928
6.680,70.0976
6.690,66.7637
6.700,70.4987
6.710,67.7930
6.720,70.2323
6.730,61.4617
6.740,60.0161
6.750,70.2309
6.760,72.7035
6.770,59.6611
6.780,70.1671
6.790,69.5776
6.800,62.5558
6.810,71.7585
6.820,60.2257
6.830,64.8591
6.840,68.4251
6.850,63.3677
6.860,63.7290
6.870,61.2401
6.880,66.8821
6.890,67.4275
6.900,65.0847
6.910,72.6247
6.920,64.3933
6.930,62.3790
6.940,66.9354
6.950,73.3309
6.960,62.3075
6.970,63.8370
6.980,66.2785
6.990,69.2617
7.000,67.2628
7.010,75.8321
7.020,73.0236
7.030,63.6105
7.040,73.0769
7.050,72.7043
7.060,67.8348
7.070,76.6694
7.080,76.2333
7.090,71.7524
7.100,77.0450
7.110,67.5516
7.120,75.0419
7.130,67.3139
7.140,76.8875
7.150,74.0175
7.160,73.9514
7.170,69.6556
7.180,71.4267
7.190,80.2458
7.200,79.0715
7.210,73.9932
7.220,80.1987
7.230,80.7937
7.240,81.3546
7.250,71.5637
7.260,76.1482
7.270,76.4425
7.280,74.6611
7.290,78.0320
7.300,73.1837
7.310,71.8950
7.320,75.7984
7.330,73.3382
7.340,79.4970
7.350,76.6480
7.360,76.4877
7.370,79.8949
7.380,71.3034
7.390,71.8107
7.400,83.3507
7.410,79.3924
7.420,81.9529
7.430,83.9423
7.440,78.3899
7.450,84.5237
7.460,73.5128
7.470,73.6040
7.480,74.6053
7.490,76.3874
7.500,75.8968
7.510,83.2678
7.520,78.9975
7.530,70.9641
7.540,72.5391
7.550,73.2722
7.560,76.9081
7.570,77.9623
7.580,79.3068
7.590,77.0007
7.600,77.7376
7.610,83.6326
7.620,76.9352
7.630,72.3128
7.640,82.6278
7.650,77.8266
7.660,80.2694
7.670,72.8006
7.680,77.3480
7.690,75.9400
7.700,81.3808
7.710,78.0640
7.720,75.8949
7.730,82.3511
7.740,80.9245
7.750,68.2345
7.760,72.5725
7.770,77.6164
7.780,67.9120
7.790,73.0333
7.800,71.5785
7.810,79.0750
7.820,76.4282
7.830,72.8638
7.840,74.3673
7.850,72.9906
7.860,79.2774
7.870,72.8616
7.880,75.0999
7.890,68.8629
7.900,77.2701
7.910,76.3923
7.920,72.3096
7.930,68.0278
7.940,76.5475
7.950,77.1296
7.960,73.3267
7.970,73.3244
7.980,69.0814
7.990,63.1299
8.000,71.5886
8.010,65.7567
8.020,64.4457
8.030,69.4199
8.040,74.0185
8.050,73.1085
8.060,73.2343
8.070,73.2168
8.080,74.1059
8.090,64.8348
8.100,69.0234
8.110,62.7664
8.120,68.4129
8.130,61.0400
8.140,66.3454
8.150,70.4652
8.160,73.3392
8.170,71.9741
8.180,67.2803
8.190,73.1743
8.200,64.8657
8.210,69.9376
8.220,61.3333
8.230,64.2075
8.240,71.6081
8.250,64.1141
8.260,72.0678
8.270,68.1093
8.280,74.1429
8.290,72.5481
8.300,70.9490
8.310,62.9413
8.320,74.4059
8.330,66.2311
8.340,72.7793
8.350,61.5118
8.360,61.7404
8.370,70.6604
8.380,70.7465
8.390,75.5530
8.400,65.8478
8.410,64.0998
8.420,75.4073
8.430,72.7616
8.440,64.0301
8.450,75.9695
8.460,63.9521
8.470,66.2822
8.480,69.1863
8.490,70.1144
8.500,71.6620
8.510,69.6689
8.520,77.6964
8.530,71.5914
8.540,71.2629
8.550,74.2144
8.560,79.0630
8.570,66.9952
8.580,69.3959
8.590,72.7709
8.600,74.4834
8.610,77.4638
8.620,75.6961
8.630,68.7506
8.640,67.4042
8.650,67.7619
8.660,72.9364
8.670,73.2246
8.680,80.1485
8.690,82.5045
8.700,76.3701
8.710,71.0790
8.720,82.0068
8.730,77.8783
8.740,77.6546
8.750,74.3693
8.760,78.7219
8.770,71.2898
8.780,80.4165
8.790,78.3334
8.800,78.7171
8.810,79.2256
8.820,84.3279
8.830,77.7649
8.840,75.1369
8.850,77.8644
8.860,82.3350
8.870,80.0395
8.880,73.3915
8.890,84.4701
8.900,83.2755
8.910,80.2314
8.920,81.9892
8.930,80.9302
8.940,82.2726
8.950,77.5185
8.960,84.8379
8.970,80.8069
8.980,83.0153
8.990,84.3201
9.000,75.2382
9.010,80.0314
9.020,73.1949
9.030,83.6704
9.040,78.6250
9.050,75.2730
9.060,84.1192
9.070,75.7308
9.080,73.4028
9.090,78.9032
9.100,81.1928
9.110,75.4737
9.120,77.0935
9.130,75.8872
9.140,76.5043
9.150,82.9508
9.160,75.7893
9.170,73.0301
9.180,72.9433
9.190,77.2528
9.200,75.6289
9.210,77.9562
9.220,79.5328
9.230,68.6652
9.240,71.6958
9.250,70.7024
9.260,67.2430
9.270,67.3629
9.280,78.3768
9.290,75.6829
9.300,74.6498
9.310,65.7745
9.320,73.2993
9.330,73.0621
9.340,68.7385
9.350,67.4640
9.360,69.1052
9.370,75.1026
9.380,69.8170
9.390,64.0107
9.400,67.5965
9.410,70.7923
9.420,66.2006
9.430,65.5461
9.440,66.6225
9.450,75.6672
9.460,66.9904
9.470,71.0880
9.480,65.5379
9.490,73.6716
9.500,71.2994
9.510,64.9450
9.520,73.1921
9.530,63.0295
9.540,62.7835
9.550,68.7662
9.560,69.7782
9.570,66.6109
9.580,67.8523
9.590,61.2708
9.600,61.9345
9.610,74.2520
9.620,63.3322
9.630,66.8454
9.640,67.4547
9.650,70.0353
9.660,63.3576
9.670,60.3694
9.680,66.0715
9.690,66.8911
9.700,61.7812
9.710,69.9794
9.720,66.5110
9.730,69.9482
9.740,67.5356
9.750,67.9685
9.760,72.5870
9.770,74.0159
9.780,64.0190
9.790,64.6337
9.800,63.8703
9.810,67.2195
9.820,69.1184
9.830,64.3735
9.840,68.1865
9.850,71.1404
9.860,75.4539
9.870,65.6328
9.880,67.3156
9.890,64.4060
9.900,67.4067
9.910,75.0716
9.920,72.3707
9.930,76.4041
9.940,74.1642
9.950,73.7877
9.960,71.5551
9.970,79.3203
9.980,68.1987
9.990,68.2895
10.000,77.4590
10.010,74.3169
10.020,79.4831
10.030,70.2146
10.040,69.8667
10.050,68.9899
10.060,70.2163
10.070,80.1489
10.080,78.3514
10.090,70.6375
10.100,81.0755
10.110,75.2494
10.120,70.2191
10.130,73.6725
10.140,71.3724
10.150,73.5474
10.160,78.8215
10.170,77.0527
10.180,70.6762
10.190,71.8869
10.200,74.9282
10.210,83.7876
10.220,74.6538
10.230,83.0005
10.240,71.3760
10.250,72.6166
10.260,73.5508
10.270,84.8357
10.280,81.3120
10.290,71.5578
10.300,71.8099
10.310,75.1850
10.320,85.7450
10.330,82.5872
10.340,77.2554
10.350,74.3754
10.360,77.1742
10.370,82.9596
10.380,77.2851
10.390,84.9382
10.400,84.7676
10.410,82.6090
10.420,76.8115
10.430,74.0508
10.440,78.7049
10.450,83.8803
10.460,74.7206
10.470,74.4083
10.480,83.0046
10.490,79.0593
10.500,81.9416
10.510,81.0000
10.520,78.0086
10.530,83.5826
10.540,82.4695
10.550,75.3683
10.560,71.5692
10.570,70.9543
10.580,80.2032
10.590,82.6043
10.600,71.7225
10.610,72.6275
10.620,72.9827
10.630,81.1978
10.640,75.6530
10.650,77.3841
10.660,76.4693
10.670,80.0090
10.680,68.4337
10.690,74.5485
10.700,67.6497
10.710,74.7415
10.720,68.0079
10.730,68.5738
10.740,78.8983
10.750,72.1758
10.760,66.4691
10.770,74.8243
10.780,73.4982
10.790,74.1375
10.800,72.2517
10.810,76.3745
10.820,74.3913
10.830,70.1750
10.840,73.2434
10.850,67.1622
10.860,69.7738
10.870,71.3772
10.880,73.1505
10.890,70.1072
10.900,72.8872
10.910,75.7896
10.920,67.7509
10.930,65.7266
10.940,75.5434
10.950,70.5619
10.960,65.8873
10.970,61.6621
10.980,69.6331
10.990,69.8092
11.000,65.4728
11.010,73.2222
11.020,67.1773
11.030,69.9130
11.040,70.2301
11.050,71.6874
11.060,72.1087
11.070,73.2292
11.080,61.2651
11.090,70.4521
11.100,71.3345
11.110,64.6631
11.120,72.0585
11.130,69.1302
11.140,65.8066
11.150,64.1493
11.160,73.8997
11.170,67.7875
11.180,61.3593
11.190,64.7588
11.200,70.6787
11.210,71.6977
11.220,70.3586
11.230,75.8576
11.240,63.5884
11.250,66.9506
11.260,62.7859
11.270,67.7452
11.280,70.2969
11.290,76.2385
11.300,76.9831
11.310,71.0679
11.320,69.0049
11.330,64.2955
11.340,71.2677
11.350,68.9564
11.360,73.3752
11.370,65.2376
11.380,67.5536
11.390,76.0999
11.400,72.2543
11.410,69.4474
11.420,75.0669
11.430,74.3764
11.440,74.3006
11.450,72.9804
11.460,71.7254
11.470,77.3655
11.480,78.8722
11.490,71.3782
11.500,76.4087
11.510,81.6561
11.520,80.7810
11.530,78.1820
11.540,75.8873
11.550,70.5686
11.560,78.4608
11.570,73.2226
11.580,76.7762
11.590,72.0343
11.600,75.1517
11.610,70.8546
11.620,75.1559
11.630,73.7478
11.640,83.8721
11.650,79.8407
11.660,80.5386
11.670,78.7761
11.680,78.1878
11.690,79.2057
11.700,84.1498
11.710,79.0124
11.720,82.7767
11.730,74.3649
11.740,73.9709
11.750,73.2376
11.760,82.6870
11.770,77.7834
11.780,80.3221
11.790,85.9329
11.800,84.8605
11.810,82.6098
11.820,80.0889
11.830,81.9726
11.840,85.6886
11.850,82.3295
11.860,85.7222
11.870,81.1131
11.880,77.2279
11.890,83.7849
11.900,80.3539
11.910,77.2182
11.920,73.9147
11.930,77.6353
11.940,83.7369
11.950,82.3688
11.960,72.2652
11.970,83.9120
11.980,74.0509
11.990,82.9845
12.000,76.1543
12.010,69.8957
12.020,78.8729
12.030,76.1772
12.040,71.0976
12.050,72.2988
12.060,82.2683
12.070,76.0278
12.080,80.2208
12.090,71.0238
12.100,72.7751
12.110,79.1339
12.120,69.6289
12.130,76.7917
12.140,72.5628
12.150,78.1773
12.160,67.9714
12.170,70.6638
12.180,78.6611
12.190,73.5528
12.200,74.7074
12.210,70.1010
12.220,77.2598
12.230,66.5732
12.240,77.1079
12.250,69.3399
12.260,66.2471
12.270,63.8300
12.280,72.0137
12.290,74.8517
12.300,71.8634
12.310,71.3671
12.320,71.4709
12.330,67.9463
12.340,65.2025
12.350,75.6714
12.360,62.7174
12.370,74.2846
12.380,71.5338
12.390,71.3143
12.400,72.5465
12.410,63.7056
12.420,65.6724
12.430,69.5407
12.440,70.0704
12.450,63.2486
12.460,64.4978
12.470,62.6032
12.480,65.2169
12.490,64.9149
12.500,64.9496
12.510,67.2098
12.520,66.0589
12.530,69.9310
12.540,73.8072
12.550,61.7384
12.560,73.7533
12.570,63.0608
12.580,63.4246
12.590,73.3512
12.600,67.1004
12.610,75.3372
12.620,68.0577
12.630,71.7118
12.640,75.3595
12.650,67.3841
12.660,70.9371
12.670,72.3041
12.680,74.0023
12.690,69.2100
12.700,64.3332
12.710,75.1819
12.720,65.9476
12.730,64.8947
12.740,71.2833
12.750,74.5769
12.760,64.6870
12.770,65.4535
12.780,72.0763
12.790,75.8271
12.800,76.3960
12.810,67.5318
12.820,77.3467
12.830,74.3484
12.840,76.4439
12.850,80.1411
12.860,73.7935
12.870,76.5527
12.880,78.4098
12.890,68.4460
12.900,81.8859
12.910,73.1728
12.920,80.0942
12.930,81.2719
12.940,79.2377
12.950,76.3271
12.960,80.9091
12.970,73.6523
12.980,71.7736
12.990,74.0490
13.000,73.4569
13.010,75.5398
13.020,82.5421
13.030,73.6620
13.040,72.2701
13.050,82.4340
13.060,83.1009
13.070,74.1593
13.080,81.6765
13.090,77.2580
13.100,72.3699
13.110,75.0338
13.120,74.2156
13.130,85.1585
13.140,84.2617
13.150,74.0074
13.160,78.5331
13.170,75.6149
13.180,81.1573
13.190,78.0334
13.200,80.5817
13.210,76.2772
13.220,86.3405
13.230,74.5970
13.240,83.3471
13.250,79.4725
13.260,77.2688
13.270,72.7932
13.280,80.8323
13.290,77.1535
13.300,74.6064
13.310,80.5770
13.320,75.7014
13.330,80.5583
13.340,77.2341
13.350,71.7122
13.360,71.5635
13.370,79.9337
13.380,73.2951
13.390,71.0815
13.400,82.3139
13.410,76.0147
13.420,82.3737
13.430,82.0990
13.440,78.1007
13.450,81.6863
13.460,71.3739
13.470,72.3876
13.480,70.5769
13.490,76.2924
13.500,71.1686
13.510,73.9437
13.520,78.9987
13.530,69.5461
13.540,69.1668
13.550,78.3665
13.560,79.9204
13.570,79.1581
13.580,74.9754
13.590,71.9533
13.600,77.2700
13.610,75.7035
13.620,72.2445
13.630,69.5527
13.640,77.6470
13.650,76.8215
13.660,78.4293
13.670,67.6088
13.680,72.6266
13.690,72.1883
13.700,68.7442
13.710,76.1812
13.720,74.0131
13.730,75.1110
13.740,66.9142
13.750,71.5144
13.760,66.5696
13.770,67.2084
13.780,70.9940
13.790,65.0881
13.800,66.0359
13.810,64.3807
13.820,73.6623
13.830,64.3703
13.840,70.5247
13.850,67.4393
13.860,62.4755
13.870,75.5305
13.880,62.3677
13.890,73.0091
13.900,61.5735
13.910,65.4839
13.920,72.5627
13.930,68.3699
13.940,72.0295
13.950,69.6474
13.960,62.7015
13.970,63.3288
13.980,69.2122
13.990,73.2486
14.000,67.3065
14.010,64.1001
14.020,70.8503
14.030,71.7043
14.040,72.5148
14.050,66.6814
14.060,66.4280
14.070,71.8168
14.080,70.1011
14.090,63.5423
14.100,70.1614
14.110,75.6689
14.120,71.7939
14.130,67.6217
14.140,70.3786
14.150,65.9168
14.160,72.7571
14.170,72.4080
14.180,69.8442
14.190,70.6277
14.200,66.8502
14.210,76.7455
14.220,77.8143
14.230,70.7712
14.240,71.7163
14.250,68.6672
14.260,73.2921
14.270,73.4609
14.280,80.6738
14.290,70.6615
14.300,74.0847
14.310,77.2674
14.320,68.8607
14.330,80.5288
14.340,79.1399
14.350,69.0032
14.360,78.4770
14.370,77.5543
14.380,82.8931
14.390,76.6028
14.400,71.6101
14.410,78.8950
14.420,73.9174
14.430,74.6770
14.440,79.5134
14.450,83.3673
14.460,73.4808
14.470,74.2655
14.480,79.7745
14.490,81.7149
14.500,80.9308
14.510,77.2498
14.520,84.9043
14.530,80.4413
14.540,73.4263
14.550,72.4703
14.560,80.7205
14.570,77.2938
14.580,80.4964
14.590,82.7718
14.600,76.5463
14.610,80.7963
14.620,76.4479
14.630,86.3378
14.640,84.4022
14.650,73.9203
14.660,85.5401
14.670,77.4891
14.680,76.6072
14.690,74.0474
14.700,85.7612
14.710,81.6242
14.720,85.0008
14.730,78.9718
14.740,82.5581
14.750,86.1000
14.760,81.1743
14.770,81.4200
14.780,72.6165
14.790,81.2832
14.800,73.2455
14.810,72.8090
14.820,71.5944
14.830,72.7750
14.840,81.9998
14.850,84.0893
14.860,72.5324
14.870,81.9889
14.880,70.9729
14.890,78.9755
14.900,75.8527
14.910,70.0851
14.920,82.3464
14.930,75.6333
14.940,74.0712
14.950,76.2214
14.960,70.7171
14.970,81.0418
14.980,72.8685
14.990,73.4794
15.000,80.9187
15.010,74.8501
15.020,80.8453
15.030,73.9538
15.040,85.4853
15.050,81.6550
15.060,84.2045
15.070,77.7695
15.080,83.0406
15.090,91.4138
15.100,82.1914
15.110,81.1956
15.120,93.4534
15.130,86.3465
15.140,96.9344
15.150,88.3861
15.160,86.3214
15.170,100.0178
15.180,99.6105
15.190,97.0829
15.200,100.4037
15.210,97.3892
15.220,92.8690
15.230,96.2696
15.240,98.7939
15.250,108.8768
15.260,106.2886
15.270,99.3872
15.280,104.2591
15.290,108.7904
15.300,101.2002
15.310,107.1943
15.320,111.1022
15.330,113.9449
15.340,119.0889
15.350,119.4469
15.360,121.1627
15.370,121.5042
15.380,118.8079
15.390,112.9131
15.400,120.5107
15.410,119.4851
15.420,115.4869
15.430,123.6788
15.440,124.3353
15.450,123.4717
15.460,120.8886
15.470,120.6622
15.480,132.3948
15.490,123.0225
15.500,125.3039
15.510,129.2056
15.520,134.4315
