t_s,envelope_uV
3.120,74.7398
3.130,77.0061
3.140,72.1862
3.150,67.0605
3.160,74.3397
3.170,78.6451
3.180,71.8631
3.190,73.3867
3.200,75.6602
3.210,69.0065
3.220,71.2443
3.230,73.8054
3.240,76.8904
3.250,75.6397
3.260,68.1545
3.270,71.2660
3.280,77.6108
3.290,70.6344
3.300,77.1697
3.310,71.4257
3.320,67.4805
3.330,76.0295
3.340,72.8767
3.350,69.1622
3.360,68.5312
3.370,75.0265
3.380,72.4047
3.390,72.9075
3.400,73.4249
3.410,73.2760
3.420,73.1057
3.430,67.1318
3.440,71.2449
3.450,67.9281
3.460,68.5011
3.470,68.8607
3.480,70.6619
3.490,72.8260
3.500,65.9910
3.510,71.9995
3.520,72.2792
3.530,68.4088
3.540,70.0852
3.550,65.5789
3.560,66.5738
3.570,61.0107
3.580,63.2973
3.590,67.3121
3.600,66.9242
3.610,61.9258
3.620,59.8497
3.630,63.5523
3.640,64.1222
3.650,61.2515
3.660,65.3930
3.670,62.2424
3.680,62.8444
3.690,65.7525
3.700,71.2594
3.710,68.9051
3.720,66.2516
3.730,66.9753
3.740,68.9098
3.750,66.1660
3.760,62.8846
3.770,60.6977
3.780,63.6476
3.790,69.7844
3.800,59.4434
3.810,59.4046
3.820,64.4552
3.830,68.0693
3.840,59.9222
3.850,60.6408
3.860,57.0575
3.870,64.8706
3.880,64.8148
3.890,68.4953
3.900,68.5722
3.910,67.8361
3.920,64.9585
3.930,63.4748
3.940,59.4525
3.950,60.5062
3.960,56.4500
3.970,66.8095
3.980,64.2709
3.990,68.1440
4.000,66.1421
4.010,65.6152
4.020,63.1626
4.030,59.9097
4.040,57.1477
4.050,58.0011
4.060,65.6122
4.070,69.5227
4.080,68.5733
4.090,64.7605
4.100,58.0223
4.110,61.8715
4.120,64.8578
4.130,65.7206
4.140,69.3009
4.150,61.4990
4.160,69.3973
4.170,58.7528
4.180,69.2755
4.190,58.8411
4.200,70.5027
4.210,69.3439
4.220,64.9178
4.230,62.4653
4.240,61.5181
4.250,61.2149
4.260,68.8001
4.270,72.8675
4.280,73.3068
4.290,62.8717
4.300,73.1590
4.310,67.1873
4.320,68.5158
4.330,68.0417
4.340,65.9295
4.350,63.3533
4.360,66.1024
4.370,66.8425
4.380,68.2829
4.390,71.0319
4.400,63.6931
4.410,73.1081
4.420,75.2559
4.430,70.8118
4.440,75.4950
4.450,69.6840
4.460,78.0344
4.470,68.6761
4.480,75.7522
4.490,70.7549
4.500,71.8155
4.510,67.9063
4.520,67.2182
4.530,67.0062
4.540,66.3891
4.550,72.6854
4.560,70.1159
4.570,71.6839
4.580,74.9984
4.590,76.8726
4.600,78.1219
4.610,73.3238
4.620,76.4679
4.630,71.5171
4.640,77.8667
4.650,71.4112
4.660,78.4832
4.670,70.9184
4.680,67.1976
4.690,66.2972
4.700,67.0095
4.710,77.1454
4.720,73.0502
4.730,69.7921
4.740,74.3571
4.750,74.1046
4.760,67.5405
4.770,70.2925
4.780,78.3789
4.790,68.8812
4.800,68.0296
4.810,66.6749
4.820,65.4473
4.830,65.1144
4.840,74.8574
4.850,73.8021
4.860,69.2794
4.870,68.3063
4.880,68.3127
4.890,68.1445
4.900,65.7549
4.910,66.0076
4.920,69.8034
4.930,68.4961
4.940,74.4225
4.950,72.0966
4.960,66.2266
4.970,70.4998
4.980,69.3341
4.990,62.9740
5.000,71.6468
5.010,70.3880
5.020,63.3387
5.030,64.7415
5.040,60.3897
5.050,63.7782
5.060,68.6965
5.070,61.7637
5.080,62.0760
5.090,63.9831
5.100,64.3192
5.110,63.3309
5.120,62.5843
5.130,61.0060
5.140,67.5352
5.150,58.3957
5.160,70.5741
5.170,70.0403
5.180,58.8535
5.190,58.9737
5.200,61.2653
5.210,59.9718
5.220,64.2008
5.230,59.8049
5.240,62.1258
5.250,63.8786
5.260,61.9914
5.270,63.1631
5.280,62.2270
5.290,63.7007
5.300,62.0119
5.310,65.0581
5.320,60.0630
5.330,68.1836
5.340,59.5552
5.350,59.4326
5.360,61.0466
5.370,60.9868
5.380,56.7211
5.390,65.6967
5.400,63.8598
5.410,58.5849
5.420,67.0256
5.430,61.3137
5.440,62.5293
5.450,66.3647
5.460,62.6279
5.470,67.1116
5.480,65.9573
5.490,66.8042
5.500,66.7468
5.510,65.0338
5.520,63.8732
5.530,65.0094
5.540,59.0765
5.550,58.0985
5.560,67.6203
5.570,59.5697
5.580,69.6118
5.590,68.0766
5.600,65.7123
5.610,71.9869
5.620,63.6684
5.630,64.7613
5.640,71.9830
5.650,61.1794
5.660,65.8267
5.670,60.1735
5.680,63.0457
5.690,65.9439
5.700,69.5505
5.710,73.5985
5.720,65.6541
5.730,74.7480
5.740,73.6999
5.750,63.8696
5.760,64.6231
5.770,72.2435
5.780,67.9336
5.790,70.8190
5.800,74.4480
5.810,74.8920
5.820,74.2889
5.830,64.2565
5.840,67.4576
5.850,67.8177
5.860,69.3892
5.870,74.6964
5.880,65.5518
5.890,65.4680
5.900,76.3991
5.910,70.3583
5.920,66.5454
5.930,68.8980
5.940,73.5703
5.950,72.3272
5.960,67.5569
5.970,74.9352
5.980,70.8182
5.990,66.7474
6.000,66.4185
6.010,72.7330
6.020,75.5196
6.030,77.3928
6.040,75.0350
6.050,67.2870
6.060,77.0215
6.070,74.7482
6.080,69.0518
6.090,70.2074
6.100,71.6780
6.110,79.2825
6.120,68.7813
6.130,68.5200
6.140,73.3601
6.150,68.2199
6.160,68.5392
6.170,75.7492
6.180,78.9443
6.190,71.5395
6.200,77.9039
6.210,68.3718
6.220,70.6929
6.230,77.1499
6.240,75.5076
6.250,65.2955
6.260,68.8579
6.270,77.3083
6.280,68.2649
6.290,74.0644
6.300,69.5656
6.310,70.9508
6.320,76.3113
6.330,71.8758
6.340,67.7997
6.350,70.6722
6.360,67.0269
6.370,68.5262
6.380,63.8488
6.390,69.8301
6.400,61.9993
6.410,65.0563
6.420,71.0222
6.430,69.0135
6.440,69.9180
6.450,69.8151
6.460,70.3706
6.470,61.5988
6.480,65.7738
6.490,61.6015
6.500,65.8080
6.510,63.0739
6.520,71.0131
6.530,68.9848
6.540,62.8821
6.550,58.9703
6.560,61.0738
6.570,71.3157
6.580,61.8493
6.590,67.6772
6.600,61.6227
6.610,60.0097
6.620,62.1948
6.630,58.1858
6.640,67.0217
6.650,59.1919
6.660,62.0751
6.670,58.8118
6.680,63.1122
6.690,59.3866
6.700,62.9339
6.710,66.0670
6.720,65.7058
6.730,58.3242
6.740,59.9411
6.750,59.6236
6.760,62.3153
6.770,59.3050
6.780,68.6645
6.790,68.0832
6.800,66.6547
6.810,66.7047
6.820,61.0821
6.830,68.1441
6.840,62.9932
6.850,68.8363
6.860,64.4783
6.870,66.0936
6.880,62.5722
6.890,69.1714
6.900,59.0657
6.910,60.8885
6.920,56.9862
6.930,66.3659
6.940,65.8524
6.950,69.0865
6.960,64.1313
6.970,63.4731
6.980,70.2586
6.990,58.4390
7.000,71.2149
7.010,68.2968
7.020,64.6103
7.030,70.7531
7.040,68.2113
7.050,66.4187
7.060,71.3230
7.070,67.6153
7.080,67.2436
7.090,63.3393
7.100,70.5624
7.110,68.9249
7.120,73.9578
7.130,72.6449
7.140,70.0338
7.150,62.3929
7.160,64.3955
7.170,71.3227
7.180,73.2468
7.190,74.7700
7.200,63.8508
7.210,71.6659
7.220,70.6792
7.230,71.5195
7.240,65.6235
7.250,67.0754
7.260,76.2722
7.270,76.7122
7.280,77.6191
7.290,73.4183
7.300,76.4561
7.310,72.8067
7.320,73.2890
7.330,67.4685
7.340,66.9706
7.350,69.5750
7.360,66.7893
7.370,69.8441
7.380,70.9657
7.390,73.2163
7.400,76.8566
7.410,79.1307
7.420,71.8109
7.430,78.9771
7.440,66.6694
7.450,78.6234
7.460,75.8567
7.470,77.5364
7.480,71.0730
7.490,78.5076
7.500,70.7257
7.510,77.8768
7.520,72.3589
7.530,72.1013
7.540,72.1296
7.550,77.5378
7.560,69.0553
7.570,75.2140
7.580,73.7021
7.590,74.8751
7.600,79.6714
7.610,70.0917
7.620,79.0394
7.630,69.0847
7.640,76.3627
7.650,77.1751
7.660,69.3835
7.670,71.4621
7.680,70.4035
7.690,68.8026
7.700,71.4233
7.710,66.3290
7.720,71.7065
7.730,75.6564
7.740,65.6831
7.750,64.2141
7.760,64.1404
7.770,66.6180
7.780,70.5109
7.790,68.3702
7.800,74.1528
7.810,66.1436
7.820,64.2709
7.830,73.4700
7.840,74.8191
7.850,71.3091
7.860,66.3644
7.870,71.6386
7.880,72.9781
7.890,61.4946
7.900,73.0332
7.910,62.0506
7.920,61.8601
7.930,62.6365
7.940,71.9504
7.950,59.6109
7.960,67.6674
7.970,67.3484
7.980,59.9223
7.990,58.6754
8.000,59.2936
8.010,61.1227
8.020,70.4044
8.030,62.5273
8.040,70.7661
8.050,63.6830
8.060,70.5479
8.070,65.2507
8.080,61.8564
8.090,63.2147
8.100,69.8480
8.110,57.9676
8.120,60.0617
8.130,62.9270
8.140,69.4115
8.150,68.2634
8.160,59.5130
8.170,63.7150
8.180,67.4136
8.190,62.9440
8.200,64.6616
8.210,60.8533
8.220,69.3286
8.230,64.5023
8.240,59.5550
8.250,66.3628
8.260,59.4532
8.270,57.2629
8.280,63.7921
8.290,61.7712
8.300,57.2799
8.310,65.2909
8.320,67.5345
8.330,67.2719
8.340,58.5811
8.350,57.8779
8.360,63.6269
8.370,63.7107
8.380,68.5099
8.390,64.8388
8.400,69.7050
8.410,63.1714
8.420,58.8909
8.430,71.3897
8.440,66.8014
8.450,69.3989
8.460,62.0679
8.470,63.5167
8.480,67.5996
8.490,59.9769
8.500,62.1353
8.510,67.3834
8.520,63.9316
8.530,60.7958
8.540,72.5416
8.550,71.5911
8.560,70.9653
8.570,70.8962
8.580,71.1077
8.590,62.6744
8.600,73.1277
8.610,70.2576
8.620,66.8809
8.630,76.0862
8.640,71.6494
8.650,71.5849
8.660,74.0936
8.670,70.0379
8.680,74.7998
8.690,77.1164
8.700,66.2841
8.710,72.6819
8.720,67.6896
8.730,66.6000
8.740,66.9101
8.750,70.6300
8.760,70.9336
8.770,76.3304
8.780,74.2961
8.790,68.0562
8.800,71.3837
8.810,69.8023
8.820,73.6162
8.830,76.2232
8.840,70.2977
8.850,76.3033
8.860,75.6410
8.870,67.0467
8.880,71.5725
8.890,73.5869
8.900,77.1253
8.910,75.2923
8.920,68.2851
8.930,76.0830
8.940,77.2030
8.950,80.2426
8.960,69.5236
8.970,72.0384
8.980,73.0207
8.990,68.8029
9.000,72.4506
9.010,74.6707
9.020,68.2336
9.030,72.8877
9.040,78.2900
9.050,66.3335
9.060,67.5742
9.070,67.8147
9.080,70.4172
9.090,69.2531
9.100,74.5193
9.110,69.3302
9.120,66.8465
9.130,69.1366
9.140,74.4006
9.150,73.2568
9.160,73.4821
9.170,74.7600
9.180,74.9549
9.190,70.8396
9.200,70.8513
9.210,74.1128
9.220,75.7687
9.230,75.3967
9.240,71.4220
9.250,62.6684
9.260,75.3178
9.270,67.0335
9.280,64.3842
9.290,73.2471
9.300,73.5696
9.310,62.7632
9.320,69.2913
9.330,63.1102
9.340,68.7098
9.350,66.3682
9.360,66.8947
9.370,61.0376
9.380,65.8238
9.390,70.2222
9.400,69.2425
9.410,69.5361
9.420,68.1527
9.430,64.0066
9.440,69.6927
9.450,60.2595
9.460,70.3171
9.470,67.5049
9.480,63.1332
9.490,58.0348
9.500,58.4145
9.510,65.6857
9.520,60.1353
9.530,65.2479
9.540,68.9795
9.550,61.7364
9.560,68.2738
9.570,66.2941
9.580,57.6195
9.590,63.1108
9.600,68.2131
9.610,68.5522
9.620,66.0658
9.630,69.0975
9.640,59.3772
9.650,60.0283
9.660,67.3657
9.670,59.9141
9.680,59.7646
9.690,58.4559
9.700,68.0675
9.710,62.6961
9.720,60.3182
9.730,58.5556
9.740,62.4378
9.750,62.2878
9.760,67.2262
9.770,64.1064
9.780,60.0062
9.790,59.2658
9.800,62.9148
9.810,67.1653
9.820,58.7018
9.830,66.4157
9.840,58.9968
9.850,65.2034
9.860,65.4158
9.870,66.5618
9.880,61.1239
9.890,69.1224
9.900,61.8263
9.910,66.1914
9.920,69.1171
9.930,64.4430
9.940,69.5076
9.950,61.4441
9.960,61.0796
9.970,64.5628
9.980,69.5794
9.990,66.3953
10.000,66.0501
10.010,68.7064
10.020,73.7499
10.030,67.5637
10.040,72.8755
10.050,66.7498
10.060,65.0359
10.070,73.0917
10.080,66.1850
10.090,76.9772
10.100,68.5446
10.110,70.8380
10.120,76.7766
10.130,74.7915
10.140,71.0959
10.150,74.2436
10.160,77.4806
10.170,68.3274
10.180,69.6081
10.190,73.8483
10.200,66.6863
10.210,71.5331
10.220,70.3373
10.230,73.2063
10.240,77.0987
10.250,67.5563
10.260,78.2102
10.270,73.8538
10.280,76.3894
10.290,72.3612
10.300,70.5657
10.310,74.3028
10.320,77.6203
10.330,76.9921
10.340,72.5449
10.350,67.8575
10.360,79.6584
10.370,77.9263
10.380,70.3291
10.390,75.2391
10.400,78.8280
10.410,72.6544
10.420,75.8847
10.430,75.6196
10.440,78.8059
10.450,78.3913
10.460,71.7374
10.470,74.0431
10.480,73.9193
10.490,70.5102
10.500,77.0887
10.510,69.0676
10.520,67.6134
10.530,77.1347
10.540,66.3206
10.550,78.2734
10.560,77.5763
10.570,67.1639
10.580,69.6830
10.590,69.1945
10.600,74.7377
10.610,71.5600
10.620,76.3585
10.630,68.9855
10.640,67.7296
10.650,70.2940
10.660,68.5604
10.670,71.3343
10.680,73.5257
10.690,64.8890
10.700,67.9932
10.710,72.6580
10.720,62.3286
10.730,65.5310
10.740,72.3232
10.750,66.9383
10.760,74.0786
10.770,61.0631
10.780,65.7871
10.790,68.9993
10.800,60.2821
10.810,64.3639
10.820,70.2243
10.830,67.5636
10.840,68.3247
10.850,60.4899
10.860,59.1912
10.870,61.3147
10.880,60.4872
10.890,61.5798
10.900,68.0091
10.910,67.0878
10.920,70.4477
10.930,67.0415
10.940,58.9700
10.950,64.8113
10.960,67.9150
10.970,60.2561
10.980,58.2747
10.990,65.4054
11.000,62.4362
11.010,70.1689
11.020,67.5917
11.030,59.2625
11.040,63.9843
11.050,62.1877
11.060,61.3001
11.070,61.8968
11.080,64.5430
11.090,61.2907
11.100,67.3690
11.110,67.2867
11.120,65.2894
11.130,59.9208
11.140,65.3350
11.150,63.0812
11.160,60.7881
11.170,64.7750
11.180,61.5030
11.190,57.6535
11.200,60.7151
11.210,64.0630
11.220,60.9734
11.230,67.0730
11.240,60.1600
11.250,63.3054
11.260,67.6116
11.270,64.2648
11.280,61.8372
11.290,60.2278
11.300,72.1784
11.310,70.2026
11.320,61.1954
11.330,71.6641
11.340,64.1386
11.350,65.6935
11.360,70.0449
11.370,68.6087
11.380,61.9536
11.390,74.3259
11.400,68.0056
11.410,65.0924
11.420,64.3880
11.430,68.5792
11.440,72.8271
11.450,65.5419
11.460,65.3794
11.470,75.9195
11.480,70.4537
11.490,70.2595
11.500,72.5955
11.510,68.1882
11.520,64.8738
11.530,65.1420
11.540,64.6614
11.550,68.6645
11.560,65.2889
11.570,65.3651
11.580,70.4699
11.590,78.5878
11.600,75.3929
11.610,70.1485
11.620,75.6840
11.630,69.7035
11.640,78.7690
11.650,71.5156
11.660,67.4989
11.670,75.7331
11.680,67.1938
11.690,71.0766
11.700,77.1730
11.710,71.5930
11.720,74.8052
11.730,80.1556
11.740,71.3850
11.750,73.6827
11.760,74.9915
11.770,80.0568
11.780,73.5177
11.790,70.5263
11.800,80.0348
11.810,67.5436
11.820,69.3068
11.830,69.3451
11.840,80.2236
11.850,74.0799
11.860,69.0634
11.870,70.1485
11.880,74.6365
11.890,70.1887
11.900,72.3324
11.910,80.1187
11.920,67.1874
11.930,79.2970
11.940,74.1096
11.950,76.6200
11.960,74.5652
11.970,72.1576
11.980,78.0651
11.990,67.5019
12.000,77.5444
12.010,67.2321
12.020,76.1808
12.030,71.7195
12.040,67.7495
12.050,66.9122
12.060,68.5547
12.070,64.5100
12.080,68.1553
12.090,72.8030
12.100,70.7179
12.110,71.9233
12.120,72.9838
12.130,65.0575
12.140,70.5228
12.150,72.2739
12.160,71.1539
12.170,68.3882
12.180,68.3812
12.190,63.1331
12.200,72.4564
12.210,68.4178
12.220,64.4352
12.230,63.0031
12.240,69.8948
12.250,68.7463
12.260,61.6495
12.270,70.1953
12.280,67.6473
12.290,61.6263
12.300,67.5568
12.310,66.0403
12.320,70.8925
12.330,67.1081
12.340,64.1285
12.350,70.9044
12.360,66.6857
12.370,61.4064
12.380,60.7625
12.390,60.2125
12.400,62.2693
12.410,66.9084
12.420,58.2814
12.430,61.8153
12.440,64.2170
12.450,58.5581
12.460,66.3063
12.470,62.1575
12.480,69.7506
12.490,68.1565
12.500,62.7752
12.510,67.7711
12.520,62.9799
12.530,70.1727
12.540,66.6900
12.550,68.1797
12.560,59.5231
12.570,60.1587
12.580,70.6043
12.590,63.9739
12.600,69.0847
12.610,66.6043
12.620,65.4337
12.630,65.8098
12.640,69.1474
12.650,61.0832
12.660,65.6208
12.670,68.7163
12.680,71.7904
12.690,63.5057
12.700,67.6967
12.710,63.9672
12.720,71.3285
12.730,69.2541
12.740,64.3921
12.750,72.2402
12.760,69.2837
12.770,61.3403
12.780,64.5668
12.790,69.4235
12.800,65.6670
12.810,65.2897
12.820,63.9768
12.830,75.0217
12.840,62.0953
12.850,70.9476
12.860,69.0311
12.870,63.0276
12.880,64.2254
12.890,66.4583
12.900,68.1996
12.910,66.7151
12.920,66.7781
12.930,67.0914
12.940,73.1717
12.950,69.5474
12.960,70.7900
12.970,73.3301
12.980,67.2843
12.990,68.6902
13.000,73.6795
13.010,74.9330
13.020,76.0560
13.030,71.4418
13.040,78.7581
13.050,76.9489
13.060,71.4754
13.070,77.2199
13.080,72.4893
13.090,72.1661
13.100,74.6953
13.110,74.9542
13.120,68.5032
13.130,76.5562
13.140,79.6324
13.150,71.6371
13.160,80.8945
13.170,71.8517
13.180,78.8985
13.190,67.8991
13.200,70.2915
13.210,78.3914
13.220,77.1306
13.230,78.1587
13.240,76.8139
13.250,78.1196
13.260,76.7135
13.270,70.7961
13.280,72.6933
13.290,73.2486
13.300,69.1093
13.310,78.5015
13.320,70.3867
13.330,75.2618
13.340,75.7870
13.350,79.5256
13.360,72.4513
13.370,71.9701
13.380,69.0729
13.390,73.9217
13.400,77.0884
13.410,78.0922
13.420,75.1434
13.430,70.9718
13.440,75.3639
13.450,72.9541
13.460,66.2983
13.470,65.6679
13.480,74.0590
13.490,74.5691
13.500,68.6325
13.510,71.6873
13.520,73.2365
13.530,68.6107
13.540,63.5680
13.550,70.7165
13.560,63.6071
13.570,64.7598
13.580,74.6072
13.590,71.8221
13.600,63.1900
13.610,63.3043
13.620,67.8815
13.630,65.1622
13.640,67.6922
13.650,69.9041
13.660,72.5916
13.670,64.0920
13.680,70.6477
13.690,64.6964
13.700,71.6358
13.710,66.2531
13.720,66.4975
13.730,67.8615
13.740,67.9563
13.750,68.6715
13.760,68.6225
13.770,66.8527
13.780,67.0704
13.790,60.4678
13.800,59.1019
13.810,63.5473
13.820,67.1988
13.830,59.8479
13.840,62.1569
13.850,58.2834
13.860,58.9063
13.870,65.9122
13.880,58.7142
13.890,62.3613
13.900,57.1906
13.910,62.1792
13.920,62.9559
13.930,62.6308
13.940,58.2727
13.950,69.5198
13.960,69.6470
13.970,61.4674
13.980,58.6323
13.990,68.4188
14.000,69.4894
14.010,67.8762
14.020,67.7048
14.030,64.3524
14.040,69.8748
14.050,63.9728
14.060,63.1552
14.070,64.9081
14.080,59.9922
14.090,64.0728
14.100,59.2856
14.110,64.3679
14.120,63.6188
14.130,66.1841
14.140,67.5068
14.150,64.5573
14.160,69.4634
14.170,71.2715
14.180,72.7606
14.190,73.0581
14.200,71.9811
14.210,66.0121
14.220,62.2858
14.230,71.1868
14.240,72.7765
14.250,70.3693
14.260,70.7661
14.270,63.0796
14.280,69.3578
14.290,71.0445
14.300,71.5871
14.310,67.2617
14.320,73.3777
14.330,73.6028
14.340,71.2178
14.350,65.1867
14.360,70.9030
14.370,76.4824
14.380,68.7634
14.390,67.2209
14.400,71.1507
14.410,69.1879
14.420,68.4504
14.430,71.8420
14.440,73.0841
14.450,68.3883
14.460,69.7017
14.470,78.3293
14.480,69.9415
14.490,74.9201
14.500,71.7381
14.510,68.6933
14.520,75.2033
14.530,71.3263
14.540,73.7260
14.550,73.5656
14.560,68.5216
14.570,70.5700
14.580,73.9793
14.590,75.4823
14.600,81.2199
14.610,75.5256
14.620,79.9266
14.630,77.3592
14.640,69.5422
14.650,78.8721
14.660,79.1516
14.670,80.8624
14.680,77.1980
14.690,75.0812
14.700,76.6634
14.710,77.1137
14.720,79.1651
14.730,70.7385
14.740,67.9188
14.750,77.4129
14.760,70.1084
14.770,73.4342
14.780,72.9961
14.790,76.5480
14.800,70.7949
14.810,79.3908
14.820,73.5470
14.830,77.1093
14.840,70.6897
14.850,73.3601
14.860,65.7877
14.870,74.6663
14.880,78.7046
14.890,73.4273
14.900,73.4216
14.910,74.3001
14.920,67.0595
14.930,69.9853
14.940,76.0011
14.950,72.4153
14.960,73.0312
14.970,76.4126
14.980,73.7671
14.990,74.3287
15.000,71.2512
15.010,67.2173
15.020,70.7781
15.030,73.0659
15.040,79.2719
15.050,77.3168
15.060,76.2590
15.070,73.1990
15.080,79.0705
15.090,75.9539
15.100,81.5506
15.110,78.4068
15.120,77.9261
15.130,81.7885
15.140,78.7739
15.150,87.4924
15.160,80.9508
15.170,93.6459
15.180,89.2707
15.190,90.6974
15.200,92.3406
15.210,91.4068
15.220,98.3800
15.230,95.3069
15.240,96.9273
15.250,100.3801
15.260,96.6407
15.270,95.3326
15.280,97.0440
15.290,101.0056
15.300,99.5240
15.310,98.2699
15.320,106.3475
15.330,101.0718
15.340,107.9627
15.350,106.4786
15.360,105.2725
15.370,111.1486
15.380,106.6675
15.390,110.2679
15.400,105.2051
15.410,116.7065
15.420,119.0036
15.430,117.2511
15.440,120.0356
15.450,116.6808
15.460,115.9881
15.470,115.1310
15.480,116.1748
15.490,117.9501
15.500,115.7716
15.510,122.6260
15.520,129.2816
