t_s,envelope_uV
4.860,56.7586
4.870,56.5292
4.880,58.3066
4.890,59.6871
4.900,54.6822
4.910,53.4870
4.920,51.1857
4.930,51.3199
4.940,59.1732
4.950,58.1987
4.960,49.9414
4.970,55.0969
4.980,56.2513
4.990,57.6794
5.000,56.0477
5.010,51.1412
5.020,49.6502
5.030,48.5242
5.040,55.8713
5.050,49.3998
5.060,49.0438
5.070,49.2584
5.080,49.8292
5.090,55.0052
5.100,55.3259
5.110,54.1165
5.120,49.8251
5.130,55.0645
5.140,48.7726
5.150,49.9890
5.160,48.2671
5.170,47.9684
5.180,52.4702
5.190,50.2959
5.200,53.8625
5.210,54.8351
5.220,50.1809
5.230,46.3902
5.240,47.6084
5.250,47.6285
5.260,51.3768
5.270,48.9675
5.280,51.9025
5.290,44.7786
5.300,45.1060
5.310,45.2229
5.320,47.1245
5.330,52.9010
5.340,44.0954
5.350,52.5923
5.360,52.3712
5.370,48.2996
5.380,50.4803
5.390,47.1931
5.400,48.0469
5.410,47.7673
5.420,44.1035
5.430,52.5879
5.440,44.8699
5.450,48.8533
5.460,44.5700
5.470,48.6075
5.480,45.0952
5.490,53.3420
5.500,49.6790
5.510,46.6112
5.520,48.3609
5.530,48.5170
5.540,51.2958
5.550,47.9828
5.560,46.9593
5.570,49.4720
5.580,50.7353
5.590,53.7039
5.600,51.3575
5.610,48.8397
5.620,47.5657
5.630,51.3804
5.640,48.1401
5.650,54.4255
5.660,56.7643
5.670,52.5624
5.680,50.7938
5.690,57.2571
5.700,53.8209
5.710,51.1948
5.720,55.9920
5.730,52.1181
5.740,51.8789
5.750,57.5513
5.760,56.7657
5.770,51.1936
5.780,49.6939
5.790,54.6844
5.800,52.1043
5.810,59.0682
5.820,59.4643
5.830,50.1318
5.840,59.5474
5.850,53.7544
5.860,58.3426
5.870,56.2472
5.880,51.7787
5.890,60.6744
5.900,58.9326
5.910,51.3827
5.920,53.2472
5.930,58.9635
5.940,59.7028
5.950,53.5415
5.960,58.4128
5.970,51.7735
5.980,57.7637
5.990,62.0460
6.000,61.4846
6.010,59.4627
6.020,53.4679
6.030,59.7575
6.040,53.2970
6.050,53.8777
6.060,56.0069
6.070,57.1821
6.080,60.1732
6.090,58.4598
6.100,56.2304
6.110,56.2388
6.120,57.2518
6.130,57.2762
6.140,58.1692
6.150,61.1254
6.160,61.8239
6.170,61.0497
6.180,55.0918
6.190,58.5096
6.200,53.8909
6.210,55.0042
6.220,59.5098
6.230,54.4250
6.240,59.5541
6.250,60.6437
6.260,51.0158
6.270,57.4475
6.280,58.3092
6.290,54.5716
6.300,54.8749
6.310,53.5321
6.320,52.3760
6.330,57.9620
6.340,57.8881
6.350,57.4610
6.360,52.9768
6.370,54.9956
6.380,49.4746
6.390,48.7718
6.400,56.0322
6.410,50.9350
6.420,54.7976
6.430,56.7590
6.440,54.1747
6.450,49.0718
6.460,56.5064
6.470,56.0705
6.480,47.1507
6.490,54.6096
6.500,50.4272
6.510,52.5923
6.520,46.9169
6.530,50.3651
6.540,50.8851
6.550,51.5381
6.560,49.5602
6.570,53.1000
6.580,50.9807
6.590,49.5486
6.600,47.8943
6.610,47.4978
6.620,54.3486
6.630,49.7992
6.640,46.3960
6.650,51.3944
6.660,54.0453
6.670,46.4859
6.680,47.6527
6.690,49.9798
6.700,53.8811
6.710,44.5004
6.720,46.2118
6.730,44.5666
6.740,48.5832
6.750,48.8416
6.760,49.7905
6.770,47.4588
6.780,45.7050
6.790,52.0903
6.800,45.3536
6.810,48.3686
6.820,49.5830
6.830,46.3360
6.840,45.4684
6.850,44.8548
6.860,47.1748
6.870,49.7672
6.880,53.7789
6.890,46.1684
6.900,50.2102
6.910,47.5496
6.920,48.3993
6.930,48.0245
6.940,51.1400
6.950,55.1641
6.960,48.8751
6.970,53.4720
6.980,52.1134
6.990,50.2383
7.000,55.6206
7.010,53.9472
7.020,50.1570
7.030,53.9683
7.040,49.8238
7.050,55.1410
7.060,53.2540
7.070,54.6924
7.080,57.1277
7.090,54.4443
7.100,52.5131
7.110,50.3359
7.120,47.9952
7.130,49.6781
7.140,51.2869
7.150,57.0257
7.160,55.8565
7.170,53.8124
7.180,53.6428
7.190,51.3301
7.200,53.5090
7.210,51.3211
7.220,56.7592
7.230,49.9615
7.240,58.1393
7.250,54.4642
7.260,52.2116
7.270,58.7262
7.280,58.7722
7.290,52.1935
7.300,51.4754
7.310,60.1411
7.320,54.6653
7.330,59.9998
7.340,55.4303
7.350,58.0525
7.360,51.6948
7.370,58.5510
7.380,58.7580
7.390,56.3215
7.400,53.7300
7.410,57.0786
7.420,60.1004
7.430,61.6292
7.440,52.2127
7.450,56.1233
7.460,55.3255
7.470,58.0836
7.480,54.2873
7.490,55.2152
7.500,60.2809
7.510,61.1548
7.520,53.4688
7.530,61.7463
7.540,52.8327
7.550,58.2585
7.560,52.6366
7.570,60.3042
7.580,55.2691
7.590,57.6453
7.600,61.8997
7.610,55.8808
7.620,58.2394
7.630,58.7653
7.640,53.7731
7.650,56.1634
7.660,56.3517
7.670,54.9683
7.680,60.3213
7.690,60.4967
7.700,56.1197
7.710,60.9975
7.720,56.2466
7.730,59.9752
7.740,56.8885
7.750,52.6652
7.760,51.6833
7.770,49.9464
7.780,54.7444
7.790,59.6043
7.800,56.1537
7.810,52.2648
7.820,58.3871
7.830,52.6999
7.840,48.5789
7.850,53.5360
7.860,55.4820
7.870,53.4880
7.880,51.6320
7.890,54.3078
7.900,51.6476
7.910,48.0929
7.920,48.0585
7.930,54.5670
7.940,50.3917
7.950,54.9411
7.960,52.9155
7.970,50.2193
7.980,52.5419
7.990,54.8599
8.000,53.5397
8.010,51.8785
8.020,54.3566
8.030,55.7418
8.040,50.6636
8.050,50.3733
8.060,51.6099
8.070,49.6883
8.080,47.9625
8.090,51.4121
8.100,50.0544
8.110,50.9207
8.120,51.2537
8.130,50.6477
8.140,54.0409
8.150,45.4391
8.160,45.8865
8.170,51.3645
8.180,51.7004
8.190,45.5557
8.200,52.3875
8.210,47.6547
8.220,46.8962
8.230,45.2696
8.240,49.4794
8.250,54.0663
8.260,51.9869
8.270,51.9816
8.280,49.6800
8.290,46.8862
8.300,51.9815
8.310,48.3532
8.320,52.7252
8.330,44.6572
8.340,52.9005
8.350,46.7767
8.360,52.2794
8.370,49.4653
8.380,47.5180
8.390,46.2904
8.400,54.9977
8.410,46.7008
8.420,53.4616
8.430,52.6294
8.440,48.1566
8.450,55.6720
8.460,50.1118
8.470,56.9023
8.480,49.8959
8.490,56.3497
8.500,53.3184
8.510,56.5609
8.520,55.1209
8.530,48.5885
8.540,53.0884
8.550,50.6674
8.560,54.7021
8.570,55.3800
8.580,57.1970
8.590,50.8116
8.600,50.7224
8.610,59.3034
8.620,54.1488
8.630,51.3332
8.640,57.2526
8.650,57.4643
8.660,54.7263
8.670,57.4696
8.680,51.9884
8.690,55.7511
8.700,57.7494
8.710,52.0250
8.720,56.1748
8.730,57.8300
8.740,57.1577
8.750,58.3133
8.760,60.5792
8.770,58.5490
8.780,59.5309
8.790,54.7419
8.800,60.3880
8.810,56.9395
8.820,60.5561
8.830,54.0487
8.840,53.3784
8.850,54.9458
8.860,59.1751
8.870,54.3280
8.880,53.4954
8.890,59.7826
8.900,55.8382
8.910,59.2274
8.920,53.0664
8.930,62.1915
8.940,53.9087
8.950,60.5630
8.960,57.7149
8.970,54.4886
8.980,56.2143
8.990,58.0424
9.000,55.3234
9.010,55.4170
9.020,58.5117
9.030,58.2886
9.040,62.0514
9.050,56.9788
9.060,52.4029
9.070,56.2648
9.080,61.3694
9.090,57.6890
9.100,60.0052
9.110,54.8166
9.120,58.9332
9.130,53.9425
9.140,53.8068
9.150,55.8626
9.160,59.3120
9.170,55.7789
9.180,55.3125
9.190,52.9571
9.200,51.2558
9.210,58.9114
9.220,50.4869
9.230,56.9567
9.240,54.3148
9.250,52.6829
9.260,58.1302
9.270,49.0286
9.280,56.0727
9.290,49.1308
9.300,54.2706
9.310,53.1984
9.320,51.0332
9.330,51.6652
9.340,49.3464
9.350,49.0333
9.360,49.8771
9.370,50.6090
9.380,47.7653
9.390,55.5080
9.400,52.1929
9.410,54.2964
9.420,51.0984
9.430,50.8551
9.440,54.8699
9.450,52.5479
9.460,53.6264
9.470,45.6564
9.480,47.0301
9.490,49.9229
9.500,53.7602
9.510,54.6680
9.520,53.2983
9.530,45.0275
9.540,55.0969
9.550,52.6561
9.560,54.0573
9.570,51.5707
9.580,48.9116
9.590,47.9176
9.600,52.8720
9.610,45.6142
9.620,54.7343
9.630,54.4605
9.640,51.5252
9.650,54.7109
9.660,44.4491
9.670,49.2418
9.680,47.2556
9.690,46.1255
9.700,51.1873
9.710,48.3144
9.720,45.5558
9.730,50.2562
9.740,45.6687
9.750,47.3048
9.760,49.5985
9.770,53.0396
9.780,50.1534
9.790,51.0819
9.800,48.7388
9.810,55.4280
9.820,46.2462
9.830,47.3285
9.840,48.6869
9.850,49.1197
9.860,52.3449
9.870,52.9469
9.880,47.9939
9.890,55.6478
9.900,52.0544
9.910,47.7020
9.920,51.4889
9.930,47.8130
9.940,48.1018
9.950,55.1978
9.960,48.2803
9.970,55.3597
9.980,49.8092
9.990,53.9198
10.000,57.9895
10.010,51.8982
10.020,57.1396
10.030,49.8908
10.040,51.2335
10.050,50.1234
10.060,57.7983
10.070,53.2619
10.080,59.9719
10.090,52.6791
10.100,50.6970
10.110,59.0663
10.120,57.5043
10.130,56.2223
10.140,59.7818
10.150,57.0589
10.160,58.1910
10.170,54.3604
10.180,61.5932
10.190,55.0360
10.200,58.5915
10.210,60.9732
10.220,53.2046
10.230,61.2352
10.240,55.1819
10.250,62.5414
10.260,60.1691
10.270,53.9663
10.280,56.7396
10.290,61.4552
10.300,61.0542
10.310,58.7141
10.320,58.8102
10.330,53.0817
10.340,55.3766
10.350,58.0798
10.360,53.3537
10.370,58.7126
10.380,56.1056
10.390,55.1593
10.400,57.8398
10.410,61.8421
10.420,58.5976
10.430,56.3841
10.440,58.6778
10.450,57.3400
10.460,55.3901
10.470,56.8619
10.480,58.2059
10.490,54.0467
10.500,60.0871
10.510,57.6109
10.520,61.4771
10.530,55.8958
10.540,60.5809
10.550,53.8543
10.560,51.6595
10.570,61.0326
10.580,57.3239
10.590,54.5403
10.600,51.1740
10.610,56.7107
10.620,51.5796
10.630,56.7273
10.640,50.2915
10.650,59.6675
10.660,57.0661
10.670,54.5070
10.680,49.4888
10.690,50.7822
10.700,58.0458
10.710,49.0643
10.720,49.8120
10.730,53.8472
10.740,53.1205
10.750,49.4837
10.760,57.9061
10.770,52.9265
10.780,55.8445
10.790,50.1131
10.800,51.3533
10.810,47.0308
10.820,47.3929
10.830,48.3790
10.840,48.6731
10.850,46.6685
10.860,55.7430
10.870,56.3898
10.880,55.2718
10.890,48.8933
10.900,51.2932
10.910,54.4596
10.920,50.6742
10.930,45.5524
10.940,53.9390
10.950,52.9337
10.960,55.1802
10.970,46.1451
10.980,51.3153
10.990,49.5385
11.000,45.8962
11.010,53.5455
11.020,48.7677
11.030,49.0330
11.040,54.0245
11.050,54.8654
11.060,53.2190
11.070,45.4289
11.080,49.2101
11.090,44.8129
11.100,44.8157
11.110,47.4747
11.120,50.7334
11.130,52.2988
11.140,44.8218
11.150,50.7979
11.160,44.9321
11.170,50.7984
11.180,46.2951
11.190,46.9182
11.200,45.9508
11.210,45.9036
11.220,52.9084
11.230,50.2195
11.240,49.7805
11.250,47.8902
11.260,51.2262
11.270,51.2115
11.280,47.9840
11.290,55.8686
11.300,54.8884
11.310,48.2384
11.320,56.7648
11.330,54.5049
11.340,57.1616
11.350,57.7465
11.360,49.0580
11.370,57.7413
11.380,51.5793
11.390,50.8259
11.400,53.3699
11.410,52.4079
11.420,57.4061
11.430,52.3674
11.440,52.6105
11.450,55.1793
11.460,50.3088
11.470,59.4079
11.480,56.9920
11.490,53.4527
11.500,51.0292
11.510,59.8929
11.520,56.0074
11.530,52.8735
11.540,57.4764
11.550,59.8516
11.560,54.7788
11.570,59.8773
11.580,55.0796
11.590,60.3556
11.600,52.5994
11.610,52.6869
11.620,60.6600
11.630,57.3773
11.640,59.4758
11.650,58.4856
11.660,56.7866
11.670,57.8076
11.680,59.6527
11.690,56.5999
11.700,59.5222
11.710,62.5645
11.720,55.2448
11.730,61.6074
11.740,59.6415
11.750,56.0622
11.760,54.3901
11.770,63.3092
11.780,53.3933
11.790,54.3617
11.800,62.7604
11.810,58.4198
11.820,55.2154
11.830,56.7144
11.840,56.4258
11.850,62.5664
11.860,52.9758
11.870,54.4028
11.880,54.3235
11.890,53.6658
11.900,58.7642
11.910,55.6432
11.920,53.7132
11.930,60.9127
11.940,61.3137
11.950,61.5221
11.960,57.5150
11.970,57.2883
11.980,53.9746
11.990,53.2103
12.000,60.8294
12.010,59.2931
12.020,57.1811
12.030,55.3757
12.040,60.3383
12.050,59.3876
12.060,59.0035
12.070,54.0914
12.080,55.4271
12.090,50.5379
12.100,54.9661
12.110,49.9837
12.120,55.7976
12.130,54.1670
12.140,49.6572
12.150,58.2095
12.160,53.6069
12.170,50.4929
12.180,55.2111
12.190,52.2581
12.200,55.5011
12.210,55.8219
12.220,50.4671
12.230,50.8324
12.240,54.6622
12.250,48.1857
12.260,54.2577
12.270,50.5812
12.280,51.4851
12.290,48.4514
12.300,52.7000
12.310,49.1118
12.320,55.8580
12.330,50.3981
12.340,55.7320
12.350,50.2335
12.360,52.5996
12.370,47.8030
12.380,45.4036
12.390,50.6120
12.400,53.4636
12.410,51.1534
12.420,51.2850
12.430,47.8243
12.440,46.9976
12.450,53.7835
12.460,47.5310
12.470,54.1635
12.480,55.2065
12.490,45.4917
12.500,48.8858
12.510,45.6781
12.520,50.9421
12.530,54.0107
12.540,49.9494
12.550,54.4709
12.560,46.0364
12.570,47.5183
12.580,54.2855
12.590,53.6675
12.600,55.4491
12.610,50.3070
12.620,50.1597
12.630,50.8860
12.640,52.3522
12.650,47.1781
12.660,51.8035
12.670,51.3511
12.680,46.4470
12.690,56.3136
12.700,56.2557
12.710,50.3389
12.720,56.6635
12.730,48.4120
12.740,54.0368
12.750,56.9218
12.760,48.1192
12.770,55.2643
12.780,58.0742
12.790,51.2630
12.800,51.7238
12.810,51.3725
12.820,55.7081
12.830,56.4008
12.840,53.9438
12.850,51.7004
12.860,53.0824
12.870,54.7254
12.880,59.6685
12.890,53.1645
12.900,51.2881
12.910,60.0097
12.920,56.5588
12.930,57.0727
12.940,57.7839
12.950,55.0741
12.960,58.7394
12.970,55.5436
12.980,58.1808
12.990,55.9288
13.000,61.8252
13.010,53.0009
13.020,56.6953
13.030,52.3898
13.040,52.7836
13.050,54.2587
13.060,58.8662
13.070,57.3575
13.080,56.9970
13.090,61.7811
13.100,57.0759
13.110,56.0370
13.120,58.8339
13.130,61.8837
13.140,62.9308
13.150,59.7971
13.160,60.5676
13.170,53.2511
13.180,55.6423
13.190,57.6685
13.200,57.5691
13.210,61.3843
13.220,56.8770
13.230,55.6800
13.240,59.6897
13.250,54.7237
13.260,53.6317
13.270,55.6960
13.280,58.7948
13.290,54.0991
13.300,54.8856
13.310,61.9700
13.320,59.9444
13.330,54.7290
13.340,62.7456
13.350,61.8744
13.360,57.1419
13.370,61.4514
13.380,53.7690
13.390,55.6157
13.400,59.1100
13.410,56.5476
13.420,59.1567
13.430,61.5386
13.440,51.7573
13.450,53.3544
13.460,53.0992
13.470,51.3052
13.480,55.0593
13.490,59.6109
13.500,57.1444
13.510,60.5126
13.520,55.6675
13.530,55.1992
13.540,52.6552
13.550,51.0520
13.560,55.2271
13.570,58.6623
13.580,49.9839
13.590,57.9802
13.600,49.4147
13.610,55.2280
13.620,53.8193
13.630,49.9912
13.640,51.8285
13.650,50.4619
13.660,56.0422
13.670,47.6907
13.680,51.5738
13.690,52.2754
13.700,52.8475
13.710,55.0169
13.720,47.5759
13.730,49.1019
13.740,47.5749
13.750,55.7049
13.760,54.6895
13.770,56.2631
13.780,56.0450
13.790,49.4114
13.800,53.6641
13.810,49.6761
13.820,48.8003
13.830,50.5093
13.840,54.3217
13.850,51.0883
13.860,53.3741
13.870,45.4152
13.880,53.8638
13.890,53.2487
13.900,45.2999
13.910,51.7983
13.920,47.6110
13.930,47.1007
13.940,45.1448
13.950,53.7277
13.960,52.1783
13.970,53.6441
13.980,51.2225
13.990,47.4660
14.000,47.4049
14.010,48.5356
14.020,48.6406
14.030,46.5399
14.040,46.8293
14.050,55.0800
14.060,56.1240
14.070,53.1942
14.080,51.0530
14.090,49.6022
14.100,55.7328
14.110,47.1573
14.120,50.7281
14.130,55.9879
14.140,53.9764
14.150,55.4295
14.160,55.1760
14.170,57.0130
14.180,57.3676
14.190,56.5678
14.200,51.7732
14.210,53.4415
14.220,54.8718
14.230,50.0533
14.240,49.0115
14.250,56.0772
14.260,53.2907
14.270,53.2921
14.280,51.8420
14.290,56.2215
14.300,50.8042
14.310,58.6091
14.320,56.9154
14.330,59.3913
14.340,58.8639
14.350,51.2588
14.360,60.3903
14.370,52.8622
14.380,58.3853
14.390,54.3788
14.400,53.8904
14.410,54.9739
14.420,61.4386
14.430,60.7618
14.440,60.5378
14.450,57.3988
14.460,56.9989
14.470,57.4280
14.480,58.8363
14.490,61.8558
14.500,60.6110
14.510,56.5365
14.520,59.7615
14.530,59.3151
14.540,59.5396
14.550,58.7864
14.560,62.9439
14.570,57.7502
14.580,56.4218
14.590,57.9882
14.600,59.5340
14.610,59.7735
14.620,56.1895
14.630,61.9678
14.640,60.2898
14.650,61.2724
14.660,56.9062
14.670,60.6886
14.680,60.9794
14.690,62.5636
14.700,59.7461
14.710,59.9837
14.720,56.8270
14.730,63.5139
14.740,53.5030
14.750,55.5941
14.760,61.0492
14.770,62.2500
14.780,61.0588
14.790,53.8217
14.800,62.8679
14.810,57.3131
14.820,61.5545
14.830,60.0425
14.840,58.1862
14.850,58.5110
14.860,60.9844
14.870,55.5189
14.880,52.3262
14.890,58.5649
14.900,53.7387
14.910,59.8828
14.920,54.8878
14.930,54.1976
14.940,53.2277
14.950,54.7297
14.960,51.9179
14.970,54.3654
14.980,58.9547
14.990,49.8093
15.000,53.7416
15.010,60.0480
15.020,53.6341
15.030,54.6676
15.040,62.1375
15.050,54.4951
15.060,60.5951
15.070,65.1492
15.080,57.9921
15.090,66.9819
15.100,63.6314
15.110,68.2997
15.120,66.4316
15.130,66.4191
15.140,62.5600
15.150,70.5821
15.160,69.0799
15.170,63.4728
15.180,69.5184
15.190,70.1814
15.200,68.7434
15.210,75.5224
15.220,73.9073
15.230,72.6819
15.240,69.6926
15.250,72.8982
15.260,79.6180
15.270,78.2295
15.280,81.1048
15.290,78.6094
15.300,78.0586
15.310,74.9930
15.320,85.7139
15.330,79.6794
15.340,78.8084
15.350,82.1610
15.360,88.1090
15.370,85.2303
15.380,83.8965
15.390,86.1189
15.400,90.9911
15.410,91.9895
15.420,88.1583
15.430,93.1487
15.440,94.5245
15.450,88.7358
15.460,95.7473
15.470,89.7858
15.480,95.4062
15.490,95.4355
15.500,98.3811
15.510,101.3610
15.520,98.7380
