timestamp,force_N,emg_envelope_uV,hr_bpm,rpe
2026-04-18T09:32:20,200.03,116.14,87.5,
2026-04-18T09:32:21,185.28,102.97,84.8,
2026-04-18T09:32:22,195.74,130.37,83.7,
2026-04-18T09:32:23,199.08,112.66,88.9,
2026-04-18T09:32:24,184.23,107.85,87.0,
2026-04-18T09:32:25,176.73,110.73,91.5,
2026-04-18T09:32:26,10.6,5.17,92.1,
2026-04-18T09:32:27,12.83,6.15,90.0,
2026-04-18T09:32:28,7.58,2.57,88.0,
2026-04-18T09:32:29,12.21,4.64,92.9,
2026-04-18T09:32:30,194.33,98.82,87.8,12
2026-04-18T09:32:31,197.86,128.11,92.3,
2026-04-18T09:32:32,184.74,110.89,88.3,
2026-04-18T09:32:33,176.99,117.85,88.3,
2026-04-18T09:32:34,172.74,118.26,88.2,
2026-04-18T09:32:35,173.62,123.02,88.8,
2026-04-18T09:32:36,11.69,6.95,94.9,
2026-04-18T09:32:37,8.05,5.67,86.9,
2026-04-18T09:32:38,8.89,6.6,94.3,
2026-04-18T09:32:39,11.95,3.71,91.9,
2026-04-18T09:32:40,192.59,117.69,90.0,
2026-04-18T09:32:41,189.99,107.27,89.6,
2026-04-18T09:32:42,193.76,127.72,94.2,
2026-04-18T09:32:43,182.25,113.24,91.1,
2026-04-18T09:32:44,190.16,112.39,90.4,
2026-04-18T09:32:45,174.58,129.19,89.2,
2026-04-18T09:32:46,7.8,6.94,85.5,
2026-04-18T09:32:47,12.54,4.34,91.9,
2026-04-18T09:32:48,10.78,9.29,88.0,
2026-04-18T09:32:49,7.95,6.53,92.9,
2026-04-18T09:32:50,197.41,115.9,91.0,
2026-04-18T09:32:51,186.38,115.72,89.9,
2026-04-18T09:32:52,192.39,134.53,86.4,
2026-04-18T09:32:53,181.77,117.35,90.6,
2026-04-18T09:32:54,172.37,113.82,91.8,
2026-04-18T09:32:55,167.32,113.51,97.4,
2026-04-18T09:32:56,11.36,6.89,93.0,
2026-04-18T09:32:57,14.54,5.24,90.6,
2026-04-18T09:32:58,9.04,5.49,93.9,
2026-04-18T09:32:59,10.7,5.9,93.5,
2026-04-18T09:33:00,182.84,121.46,88.3,12
2026-04-18T09:33:01,188.96,142.32,85.4,
2026-04-18T09:33:02,181.72,126.73,95.5,
2026-04-18T09:33:03,178.04,119.39,93.8,
2026-04-18T09:33:04,180.54,114.83,91.9,
2026-04-18T09:33:05,170.72,125.81,94.2,
2026-04-18T09:33:06,12.16,4.36,92.5,
2026-04-18T09:33:07,10.69,4.56,91.4,
2026-04-18T09:33:08,10.62,3.63,92.0,
2026-04-18T09:33:09,10.35,5.91,97.7,
2026-04-18T09:33:10,179.41,129.88,91.1,
2026-04-18T09:33:11,174.91,112.01,94.3,
2026-04-18T09:33:12,184.32,138.22,96.6,
2026-04-18T09:33:13,183.15,145.65,96.7,
2026-04-18T09:33:14,179.36,137.23,93.6,
2026-04-18T09:33:15,162.03,153.81,95.3,
2026-04-18T09:33:16,10.19,6.77,94.8,
2026-04-18T09:33:17,12.93,5.61,94.8,
2026-04-18T09:33:18,14.33,2.09,97.3,
2026-04-18T09:33:19,10.92,4.87,92.7,
2026-04-18T09:33:20,193.08,129.77,97.5,
2026-04-18T09:33:21,181.87,137.58,95.6,
2026-04-18T09:33:22,174.41,126.53,90.5,
2026-04-18T09:33:23,175.54,140.94,97.3,
2026-04-18T09:33:24,171.18,164.18,94.2,
2026-04-18T09:33:25,170.26,136.09,94.5,
2026-04-18T09:33:26,10.59,7.0,102.3,
2026-04-18T09:33:27,12.53,5.73,95.9,
2026-04-18T09:33:28,12.96,5.61,95.6,
2026-04-18T09:33:29,10.03,3.68,96.6,
2026-04-18T09:33:30,182.96,163.87,96.1,14
2026-04-18T09:33:31,186.51,157.99,97.7,
2026-04-18T09:33:32,173.93,137.53,95.3,
2026-04-18T09:33:33,174.22,141.22,96.8,
2026-04-18T09:33:34,169.5,141.97,97.3,
2026-04-18T09:33:35,162.78,143.84,96.4,
2026-04-18T09:33:36,11.29,6.64,92.8,
2026-04-18T09:33:37,11.9,4.12,99.2,
2026-04-18T09:33:38,8.38,3.76,97.4,
2026-04-18T09:33:39,13.45,2.91,96.5,
2026-04-18T09:33:40,184.03,134.12,97.0,
2026-04-18T09:33:41,179.55,127.26,95.4,
2026-04-18T09:33:42,176.75,140.03,96.5,
2026-04-18T09:33:43,176.75,167.38,93.7,
2026-04-18T09:33:44,169.25,140.25,95.0,
2026-04-18T09:33:45,174.83,153.11,101.6,
2026-04-18T09:33:46,9.92,3.77,97.2,
2026-04-18T09:33:47,12.97,4.71,98.6,
2026-04-18T09:33:48,10.44,7.08,93.9,
2026-04-18T09:33:49,8.73,3.22,99.4,
2026-04-18T09:33:50,181.47,175.66,93.8,
2026-04-18T09:33:51,183.52,170.23,97.3,
2026-04-18T09:33:52,175.8,162.22,99.3,
2026-04-18T09:33:53,171.65,135.78,96.7,
2026-04-18T09:33:54,168.3,164.24,98.8,
2026-04-18T09:33:55,165.28,154.8,100.4,
2026-04-18T09:33:56,11.33,6.3,99.5,
2026-04-18T09:33:57,12.25,3.14,100.3,
2026-04-18T09:33:58,8.07,3.45,99.5,
2026-04-18T09:33:59,12.9,8.56,99.5,
2026-04-18T09:34:00,177.4,171.29,95.0,14
2026-04-18T09:34:01,176.21,136.09,99.9,
2026-04-18T09:34:02,181.96,170.51,97.7,
2026-04-18T09:34:03,170.23,164.42,98.7,
2026-04-18T09:34:04,166.25,142.63,100.0,
2026-04-18T09:34:05,160.03,170.13,102.5,
2026-04-18T09:34:06,12.29,6.74,104.8,
2026-04-18T09:34:07,8.6,3.87,99.6,
2026-04-18T09:34:08,10.08,4.22,102.7,
2026-04-18T09:34:09,11.43,3.22,101.7,
2026-04-18T09:34:10,187.71,150.65,102.4,
2026-04-18T09:34:11,170.54,155.41,103.4,
2026-04-18T09:34:12,164.62,140.59,97.8,
2026-04-18T09:34:13,164.1,165.43,99.2,
2026-04-18T09:34:14,162.39,153.92,102.7,
2026-04-18T09:34:15,162.8,167.46,100.9,
2026-04-18T09:34:16,14.66,4.31,101.6,
2026-04-18T09:34:17,13.09,6.05,100.0,
2026-04-18T09:34:18,15.47,3.4,101.0,
2026-04-18T09:34:19,12.5,6.37,99.4,
2026-04-18T09:34:20,182.4,159.87,102.0,
2026-04-18T09:34:21,183.22,179.43,104.7,
2026-04-18T09:34:22,173.63,170.56,103.8,
2026-04-18T09:34:23,168.41,163.22,101.6,
2026-04-18T09:34:24,165.55,159.93,100.5,
2026-04-18T09:34:25,174.03,169.45,96.6,
2026-04-18T09:34:26,12.44,3.61,103.5,
2026-04-18T09:34:27,11.9,3.8,100.3,
2026-04-18T09:34:28,9.33,6.08,101.2,
2026-04-18T09:34:29,9.05,4.47,103.0,
2026-04-18T09:34:30,178.83,162.3,102.6,15
2026-04-18T09:34:31,167.54,160.64,101.4,
2026-04-18T09:34:32,168.46,155.87,103.9,
2026-04-18T09:34:33,162.69,187.05,104.7,
2026-04-18T09:34:34,150.28,166.49,101.4,
2026-04-18T09:34:35,162.7,199.35,99.0,
2026-04-18T09:34:36,9.24,7.26,102.3,
2026-04-18T09:34:37,13.39,5.06,101.5,
2026-04-18T09:34:38,11.52,4.82,102.7,
2026-04-18T09:34:39,10.15,8.92,103.4,
2026-04-18T09:34:40,181.1,187.56,104.6,
2026-04-18T09:34:41,175.95,173.27,102.9,
2026-04-18T09:34:42,160.17,160.61,107.2,
2026-04-18T09:34:43,165.66,187.96,102.4,
2026-04-18T09:34:44,155.81,142.51,106.1,
2026-04-18T09:34:45,161.44,164.25,101.0,
2026-04-18T09:34:46,12.93,4.53,107.8,
2026-04-18T09:34:47,12.64,5.93,100.3,
2026-04-18T09:34:48,13.02,4.28,99.1,
2026-04-18T09:34:49,10.31,5.17,100.0,
2026-04-18T09:34:50,180.73,171.72,102.7,
2026-04-18T09:34:51,176.99,181.93,105.0,
2026-04-18T09:34:52,167.36,174.01,107.6,
2026-04-18T09:34:53,168.3,185.58,107.2,
2026-04-18T09:34:54,156.29,163.26,108.6,
2026-04-18T09:34:55,156.23,183.47,109.5,
2026-04-18T09:34:56,11.93,3.61,105.8,
2026-04-18T09:34:57,10.47,6.45,105.0,
2026-04-18T09:34:58,11.42,5.82,106.9,
2026-04-18T09:34:59,11.37,5.57,106.3,
2026-04-18T09:35:00,170.96,185.61,104.7,15
2026-04-18T09:35:01,170.61,183.18,104.4,
2026-04-18T09:35:02,163.05,170.42,110.6,
2026-04-18T09:35:03,154.12,185.81,108.6,
2026-04-18T09:35:04,159.23,178.89,104.2,
2026-04-18T09:35:05,150.44,178.64,108.0,
2026-04-18T09:35:06,11.75,5.56,106.5,
2026-04-18T09:35:07,7.74,3.62,106.8,
2026-04-18T09:35:08,9.7,6.69,105.0,
2026-04-18T09:35:09,9.66,7.22,104.1,
2026-04-18T09:35:10,166.11,186.16,106.8,
2026-04-18T09:35:11,156.55,184.23,108.1,
2026-04-18T09:35:12,167.6,172.83,112.6,
2026-04-18T09:35:13,157.33,203.93,107.3,
2026-04-18T09:35:14,150.19,198.9,108.6,
2026-04-18T09:35:15,150.3,206.61,104.4,
2026-04-18T09:35:16,16.27,4.82,104.5,
2026-04-18T09:35:17,10.75,5.33,107.4,
2026-04-18T09:35:18,6.43,6.43,110.5,
2026-04-18T09:35:19,8.54,3.61,108.3,
2026-04-18T09:35:20,163.78,199.31,112.2,
2026-04-18T09:35:21,158.75,189.27,105.2,
2026-04-18T09:35:22,165.64,189.62,114.9,
2026-04-18T09:35:23,158.01,184.3,109.7,
2026-04-18T09:35:24,151.51,203.94,109.6,
2026-04-18T09:35:25,153.37,196.57,105.0,
2026-04-18T09:35:26,6.95,6.33,113.5,
2026-04-18T09:35:27,10.22,6.17,104.5,
2026-04-18T09:35:28,11.05,2.61,113.1,
2026-04-18T09:35:29,11.33,3.65,108.3,
2026-04-18T09:35:30,156.66,206.25,109.5,16
2026-04-18T09:35:31,160.38,195.17,111.3,
2026-04-18T09:35:32,156.84,192.51,107.9,
2026-04-18T09:35:33,156.87,202.84,111.0,
2026-04-18T09:35:34,162.28,201.97,106.6,
2026-04-18T09:35:35,156.99,184.93,106.5,
2026-04-18T09:35:36,12.41,4.32,108.7,
2026-04-18T09:35:37,10.19,4.64,110.8,
2026-04-18T09:35:38,8.11,4.86,110.3,
2026-04-18T09:35:39,9.13,6.15,112.9,
2026-04-18T09:35:40,176.0,198.92,111.3,
2026-04-18T09:35:41,161.78,177.86,108.8,
2026-04-18T09:35:42,153.22,184.05,106.9,
2026-04-18T09:35:43,157.82,201.04,109.7,
2026-04-18T09:35:44,150.02,187.01,110.4,
2026-04-18T09:35:45,150.45,205.92,110.7,
2026-04-18T09:35:46,9.04,2.41,112.2,
2026-04-18T09:35:47,12.6,4.52,108.1,
2026-04-18T09:35:48,8.24,3.95,109.5,
2026-04-18T09:35:49,12.98,6.06,110.5,
2026-04-18T09:35:50,174.34,198.01,112.7,
2026-04-18T09:35:51,158.08,227.18,110.4,
2026-04-18T09:35:52,155.92,197.83,114.3,
2026-04-18T09:35:53,157.05,228.92,109.9,
2026-04-18T09:35:54,143.24,204.36,113.6,
2026-04-18T09:35:55,150.04,214.7,118.1,
2026-04-18T09:35:56,9.26,5.74,112.4,
2026-04-18T09:35:57,12.35,3.45,111.3,
2026-04-18T09:35:58,13.89,5.96,110.6,
2026-04-18T09:35:59,12.15,6.99,108.9,
2026-04-18T09:36:00,156.44,208.85,112.3,17
2026-04-18T09:36:01,165.91,219.49,114.7,
2026-04-18T09:36:02,162.93,204.88,113.4,
2026-04-18T09:36:03,149.95,229.89,116.6,
2026-04-18T09:36:04,153.78,218.22,114.9,
2026-04-18T09:36:05,145.54,211.85,108.4,
2026-04-18T09:36:06,10.98,4.25,111.4,
2026-04-18T09:36:07,11.11,4.89,111.8,
2026-04-18T09:36:08,10.98,8.04,108.2,
2026-04-18T09:36:09,9.35,5.32,114.4,
2026-04-18T09:36:10,167.39,200.59,113.4,
2026-04-18T09:36:11,154.69,191.68,117.0,
2026-04-18T09:36:12,154.83,210.63,110.0,
2026-04-18T09:36:13,148.72,199.11,111.7,
2026-04-18T09:36:14,147.59,203.97,111.4,
2026-04-18T09:36:15,137.06,217.91,113.7,
2026-04-18T09:36:16,11.81,4.39,115.3,
2026-04-18T09:36:17,10.64,6.1,109.2,
2026-04-18T09:36:18,12.06,1.72,115.8,
2026-04-18T09:36:19,11.79,3.78,114.2,
2026-04-18T09:36:20,156.97,215.37,116.4,
2026-04-18T09:36:21,158.56,205.66,112.9,
2026-04-18T09:36:22,156.09,203.89,109.6,
2026-04-18T09:36:23,147.07,195.02,116.0,
2026-04-18T09:36:24,144.64,217.01,114.8,
2026-04-18T09:36:25,140.92,201.05,118.5,
2026-04-18T09:36:26,12.61,4.27,118.5,
2026-04-18T09:36:27,10.43,3.82,119.3,
2026-04-18T09:36:28,11.45,5.98,115.4,
2026-04-18T09:36:29,8.14,6.02,113.4,
2026-04-18T09:36:30,152.52,246.34,118.5,18
2026-04-18T09:36:31,140.34,216.9,115.7,
2026-04-18T09:36:32,149.34,237.91,118.0,
2026-04-18T09:36:33,139.71,223.69,116.7,
2026-04-18T09:36:34,142.77,217.01,116.4,
2026-04-18T09:36:35,134.63,214.3,114.4,
2026-04-18T09:36:36,13.88,5.35,118.4,
2026-04-18T09:36:37,11.15,3.28,120.2,
2026-04-18T09:36:38,13.26,5.57,115.7,
2026-04-18T09:36:39,8.29,6.39,114.7,
2026-04-18T09:36:40,159.58,232.46,113.9,
2026-04-18T09:36:41,147.28,247.56,115.8,
2026-04-18T09:36:42,157.08,226.4,113.4,
2026-04-18T09:36:43,145.98,227.0,115.6,
2026-04-18T09:36:44,136.68,227.07,115.1,
2026-04-18T09:36:45,131.62,220.53,114.8,
2026-04-18T09:36:46,9.69,7.71,118.4,
2026-04-18T09:36:47,11.99,4.74,116.9,
2026-04-18T09:36:48,12.23,4.54,114.9,
2026-04-18T09:36:49,10.34,6.22,117.1,
2026-04-18T09:36:50,144.58,235.44,120.0,
2026-04-18T09:36:51,137.88,229.96,114.9,
2026-04-18T09:36:52,145.38,235.65,115.8,
2026-04-18T09:36:53,134.78,221.61,117.7,
2026-04-18T09:36:54,133.64,223.33,115.2,
2026-04-18T09:36:55,133.7,249.77,118.6,
2026-04-18T09:36:56,14.06,6.98,117.6,
2026-04-18T09:36:57,11.41,5.34,119.6,
2026-04-18T09:36:58,12.81,6.27,120.0,
2026-04-18T09:36:59,10.91,2.68,120.5,
2026-04-18T09:37:00,140.97,238.3,117.1,18
2026-04-18T09:37:01,151.65,241.19,120.1,
2026-04-18T09:37:02,141.03,249.4,119.5,
2026-04-18T09:37:03,141.37,238.16,122.1,
2026-04-18T09:37:04,142.5,256.5,118.8,
2026-04-18T09:37:05,141.48,260.12,122.6,
2026-04-18T09:37:06,8.39,4.82,122.5,
2026-04-18T09:37:07,10.19,4.75,115.0,
2026-04-18T09:37:08,9.39,5.24,115.5,
2026-04-18T09:37:09,13.02,4.15,121.4,
2026-04-18T09:37:10,140.61,240.49,122.8,
2026-04-18T09:37:11,147.56,248.23,117.2,
2026-04-18T09:37:12,146.54,249.82,122.6,
2026-04-18T09:37:13,139.91,243.92,113.9,
2026-04-18T09:37:14,128.2,229.14,121.0,
2026-04-18T09:37:15,139.59,230.6,119.1,
2026-04-18T09:37:16,10.0,6.15,120.9,
2026-04-18T09:37:17,10.63,3.2,120.5,
2026-04-18T09:37:18,12.03,4.31,118.7,
2026-04-18T09:37:19,10.26,6.34,122.2,
2026-04-18T09:37:20,149.58,239.66,122.3,
2026-04-18T09:37:21,141.39,238.23,118.5,
2026-04-18T09:37:22,154.17,264.64,125.8,
2026-04-18T09:37:23,141.66,247.0,121.1,
2026-04-18T09:37:24,131.86,251.61,124.3,
2026-04-18T09:37:25,128.51,253.27,122.2,
2026-04-18T09:37:26,8.07,3.86,123.6,
2026-04-18T09:37:27,12.37,3.75,125.8,
2026-04-18T09:37:28,13.91,5.17,121.3,
2026-04-18T09:37:29,9.94,3.06,120.3,
2026-04-18T09:37:30,144.89,238.3,122.9,19
2026-04-18T09:37:31,147.51,257.26,122.6,
2026-04-18T09:37:32,137.51,257.93,120.8,
2026-04-18T09:37:33,145.45,251.88,125.8,
2026-04-18T09:37:34,141.11,239.75,125.7,
2026-04-18T09:37:35,123.63,255.37,121.3,
2026-04-18T09:37:36,10.88,3.56,122.5,
2026-04-18T09:37:37,9.75,5.83,125.9,
