timestamp,force_N,emg_envelope_uV,hr_bpm,rpe
2026-04-18T09:34:22,166.4,191.86,110.0,
2026-04-18T09:34:23,161.83,170.65,106.7,
2026-04-18T09:34:24,155.46,178.76,101.2,
2026-04-18T09:34:25,151.42,165.92,107.7,
2026-04-18T09:34:26,9.5,4.82,108.4,
2026-04-18T09:34:27,9.14,5.39,112.7,
2026-04-18T09:34:28,9.54,3.7,105.7,
2026-04-18T09:34:29,9.31,3.86,107.5,
2026-04-18T09:34:30,173.12,181.36,110.1,16
2026-04-18T09:34:31,165.68,180.16,110.2,
2026-04-18T09:34:32,156.01,183.18,109.9,
2026-04-18T09:34:33,169.59,215.17,112.6,
2026-04-18T09:34:34,149.26,229.43,105.4,
2026-04-18T09:34:35,147.08,208.63,108.5,
2026-04-18T09:34:36,10.84,6.59,110.4,
2026-04-18T09:34:37,11.38,4.59,109.6,
2026-04-18T09:34:38,8.93,5.16,113.3,
2026-04-18T09:34:39,14.38,4.24,111.8,
2026-04-18T09:34:40,162.05,185.56,112.7,
2026-04-18T09:34:41,158.05,191.74,108.4,
2026-04-18T09:34:42,165.46,188.56,108.6,
2026-04-18T09:34:43,146.03,233.26,105.5,
2026-04-18T09:34:44,141.67,191.73,111.3,
2026-04-18T09:34:45,148.37,205.79,111.8,
2026-04-18T09:34:46,10.29,4.4,110.7,
2026-04-18T09:34:47,10.72,6.72,110.5,
2026-04-18T09:34:48,12.54,4.26,110.8,
2026-04-18T09:34:49,9.94,6.07,110.3,
2026-04-18T09:34:50,165.49,198.36,107.7,
2026-04-18T09:34:51,162.8,213.82,111.3,
2026-04-18T09:34:52,144.65,237.64,107.0,
2026-04-18T09:34:53,159.12,213.27,113.7,
2026-04-18T09:34:54,153.28,233.77,115.7,
2026-04-18T09:34:55,147.29,216.45,111.8,
2026-04-18T09:34:56,12.46,7.31,113.6,
2026-04-18T09:34:57,12.91,6.27,111.7,
2026-04-18T09:34:58,9.81,4.12,111.8,
2026-04-18T09:34:59,10.5,5.39,113.9,
2026-04-18T09:35:00,167.77,211.04,115.2,16
2026-04-18T09:35:01,158.87,190.85,108.1,
2026-04-18T09:35:02,167.53,199.4,111.5,
2026-04-18T09:35:03,153.99,219.64,113.3,
2026-04-18T09:35:04,155.37,203.94,115.3,
2026-04-18T09:35:05,147.78,225.2,114.1,
2026-04-18T09:35:06,12.33,4.39,117.2,
2026-04-18T09:35:07,7.7,3.51,115.9,
2026-04-18T09:35:08,8.04,4.71,116.0,
2026-04-18T09:35:09,10.57,5.29,115.1,
2026-04-18T09:35:10,169.22,235.4,111.4,
2026-04-18T09:35:11,159.03,223.55,117.2,
2026-04-18T09:35:12,157.54,215.87,112.0,
2026-04-18T09:35:13,152.53,212.23,112.8,
2026-04-18T09:35:14,150.89,234.4,115.2,
2026-04-18T09:35:15,139.4,200.78,114.8,
2026-04-18T09:35:16,13.18,5.2,116.0,
2026-04-18T09:35:17,11.73,6.73,118.7,
2026-04-18T09:35:18,13.57,4.54,114.5,
2026-04-18T09:35:19,10.54,5.35,119.3,
2026-04-18T09:35:20,146.53,215.22,115.9,
2026-04-18T09:35:21,162.99,219.41,116.7,
2026-04-18T09:35:22,159.77,219.15,114.6,
2026-04-18T09:35:23,150.81,244.28,117.5,
2026-04-18T09:35:24,150.04,225.7,118.2,
2026-04-18T09:35:25,145.92,227.32,119.7,
2026-04-18T09:35:26,10.85,5.97,125.0,
2026-04-18T09:35:27,14.1,2.98,116.6,
2026-04-18T09:35:28,10.46,7.52,119.5,
2026-04-18T09:35:29,12.02,3.28,118.4,
2026-04-18T09:35:30,162.97,221.82,119.6,17
2026-04-18T09:35:31,145.12,237.61,122.6,
2026-04-18T09:35:32,150.19,229.47,120.0,
2026-04-18T09:35:33,146.94,216.96,116.9,
2026-04-18T09:35:34,147.42,216.84,117.4,
2026-04-18T09:35:35,140.1,209.85,117.3,
2026-04-18T09:35:36,10.77,4.23,117.2,
2026-04-18T09:35:37,7.72,5.72,121.9,
2026-04-18T09:35:38,9.47,7.82,119.3,
2026-04-18T09:35:39,10.59,3.69,117.1,
2026-04-18T09:35:40,155.09,231.44,118.2,
2026-04-18T09:35:41,153.18,211.57,122.8,
2026-04-18T09:35:42,154.95,250.19,118.3,
2026-04-18T09:35:43,142.46,226.99,116.0,
2026-04-18T09:35:44,139.58,236.42,118.9,
2026-04-18T09:35:45,136.46,224.87,116.0,
2026-04-18T09:35:46,12.27,5.82,118.9,
2026-04-18T09:35:47,9.42,6.87,114.8,
2026-04-18T09:35:48,10.87,8.32,120.9,
2026-04-18T09:35:49,8.63,4.87,120.3,
2026-04-18T09:35:50,150.88,260.08,119.1,
2026-04-18T09:35:51,155.34,260.71,119.2,
2026-04-18T09:35:52,150.2,224.74,118.4,
2026-04-18T09:35:53,148.81,229.82,122.7,
2026-04-18T09:35:54,146.41,241.67,122.0,
2026-04-18T09:35:55,144.41,240.44,121.8,
2026-04-18T09:35:56,10.8,3.01,121.6,
2026-04-18T09:35:57,6.54,5.85,119.7,
2026-04-18T09:35:58,12.0,7.17,126.7,
2026-04-18T09:35:59,14.97,2.62,119.3,
2026-04-18T09:36:00,156.31,251.59,119.5,18
2026-04-18T09:36:01,148.92,228.09,125.3,
2026-04-18T09:36:02,137.15,232.67,117.8,
2026-04-18T09:36:03,142.96,258.36,123.9,
2026-04-18T09:36:04,140.03,233.07,127.1,
2026-04-18T09:36:05,138.49,234.51,122.2,
2026-04-18T09:36:06,9.93,6.61,118.6,
2026-04-18T09:36:07,11.84,4.58,120.1,
2026-04-18T09:36:08,11.28,3.68,124.6,
2026-04-18T09:36:09,12.89,2.34,124.3,
2026-04-18T09:36:10,162.33,241.2,119.8,
2026-04-18T09:36:11,141.63,252.95,121.2,
2026-04-18T09:36:12,142.96,243.27,127.2,
